pm2.5,pm10,no,no2,so2,co,nox,timestamp
,,7.51,3.15,15.0,1.13,,2024-12-17 13:30:00
,,7.54,3.52,15.07,1.13,,2024-12-17 13:45:00
,,7.57,3.63,15.13,1.13,,2024-12-17 14:00:00
,,7.6,2.95,15.19,1.14,,2024-12-17 14:15:00
,,7.61,3.8,15.22,1.14,,2024-12-17 14:30:00
,,7.58,2.7,15.17,1.14,,2024-12-17 14:45:00
,,7.57,3.49,15.14,1.14,,2024-12-17 15:00:00
,,7.57,2.93,15.13,1.14,,2024-12-17 15:15:00
,,7.56,3.83,15.12,1.13,,2024-12-17 15:30:00
,,7.56,3.3,15.13,1.14,,2024-12-17 15:45:00
,,7.56,3.2,15.13,1.13,,2024-12-17 16:00:00
,,7.56,3.4,15.13,1.13,,2024-12-17 16:15:00
,,7.54,3.2,15.08,1.13,,2024-12-17 16:30:00
,,7.52,2.61,15.04,1.13,,2024-12-17 16:45:00
,,7.54,3.2,15.07,1.13,,2024-12-17 17:00:00
,,7.49,4.04,14.98,1.12,,2024-12-17 17:15:00
,,7.52,3.28,15.03,1.13,,2024-12-17 17:30:00
,,7.5,3.99,14.98,1.12,,2024-12-17 17:45:00
,,7.47,3.59,14.95,1.12,,2024-12-17 18:00:00
,,7.49,3.57,14.97,1.12,,2024-12-17 18:15:00
,,7.55,3.91,15.11,1.13,,2024-12-17 18:30:00
,,7.56,3.37,15.1,1.13,,2024-12-17 18:45:00
,,7.58,3.47,15.15,1.13,,2024-12-17 19:00:00
,,7.54,3.68,15.1,1.13,,2024-12-17 19:15:00
,,7.57,2.84,15.12,1.14,,2024-12-17 19:30:00
,,7.58,3.2,15.17,1.14,,2024-12-17 19:45:00
,,7.55,3.4,15.09,1.13,,2024-12-17 20:00:00
,,7.56,4.15,15.11,1.14,,2024-12-17 20:15:00
,,7.57,3.75,15.13,1.14,,2024-12-17 20:30:00
,,7.54,3.43,15.07,1.13,,2024-12-17 20:45:00
,,7.59,2.96,15.17,1.14,,2024-12-17 21:00:00
,,7.63,3.17,15.27,1.15,,2024-12-17 21:15:00
,,7.64,3.48,15.27,1.14,,2024-12-17 21:30:00
,,7.64,3.14,15.28,1.15,,2024-12-17 21:45:00
,,7.63,3.88,15.26,1.15,,2024-12-17 22:00:00
,,7.65,3.69,15.29,1.15,,2024-12-17 22:15:00
,,7.66,3.6,15.33,1.15,,2024-12-17 22:30:00
,,7.68,3.34,15.36,1.15,,2024-12-17 22:45:00
,,7.7,4.21,15.39,1.15,,2024-12-17 23:00:00
,,7.67,3.65,15.33,1.15,,2024-12-17 23:15:00
,,7.68,3.25,15.36,1.15,,2024-12-17 23:30:00
,,7.66,3.69,15.32,1.15,,2024-12-17 23:45:00
,,7.67,3.33,15.35,1.15,,2024-12-18 00:00:00
,,7.65,2.89,15.3,1.15,,2024-12-18 00:15:00
,,7.65,3.36,15.3,1.15,,2024-12-18 00:30:00
,,7.68,3.69,15.35,1.15,,2024-12-18 00:45:00
,,7.67,4.16,15.35,1.15,,2024-12-18 01:00:00
,,7.67,3.1,15.33,1.15,,2024-12-18 01:15:00
,,7.65,3.13,15.29,1.15,,2024-12-18 01:30:00
,,7.66,3.29,15.31,1.15,,2024-12-18 01:45:00
,,7.65,2.87,15.31,1.15,,2024-12-18 02:00:00
,,7.66,3.4,15.33,1.15,,2024-12-18 02:15:00
,,7.64,3.07,15.27,1.14,,2024-12-18 02:30:00
,,7.58,4.0,15.16,1.14,,2024-12-18 02:45:00
,,7.59,3.34,15.17,1.14,,2024-12-18 03:00:00
,,7.6,3.49,15.2,1.14,,2024-12-18 03:15:00
,,7.56,3.82,15.11,1.13,,2024-12-18 03:30:00
,,7.55,3.81,15.09,1.13,,2024-12-18 03:45:00
,,7.57,3.48,15.14,1.14,,2024-12-18 04:00:00
,,7.54,3.76,15.08,1.13,,2024-12-18 04:15:00
,,7.59,3.15,15.18,1.14,,2024-12-18 04:30:00
,,7.54,3.99,15.08,1.13,,2024-12-18 04:45:00
,,7.53,3.41,15.07,1.13,,2024-12-18 05:00:00
,,7.51,3.54,15.02,1.13,,2024-12-18 05:15:00
,,7.56,2.58,15.13,1.14,,2024-12-18 05:30:00
,,7.54,3.08,15.08,1.13,,2024-12-18 05:45:00
,,7.52,3.5,15.04,1.13,,2024-12-18 06:00:00
,,7.03,3.21,14.06,1.05,,2024-12-18 06:30:00
,,7.14,3.26,14.27,1.07,,2024-12-18 06:45:00
,,7.22,3.02,14.44,1.08,,2024-12-18 07:00:00
,,7.28,3.76,14.57,1.09,,2024-12-18 07:15:00
,,7.34,3.69,14.69,1.1,,2024-12-18 07:30:00
,,7.37,2.49,14.75,1.11,,2024-12-18 07:45:00
,,7.38,4.01,14.76,1.11,,2024-12-18 08:00:00
,,7.42,3.43,14.84,1.11,,2024-12-18 08:15:00
,,7.42,3.36,14.85,1.11,,2024-12-18 08:30:00
,,7.5,3.49,15.01,1.13,,2024-12-18 08:45:00
,,7.47,3.66,14.94,1.12,,2024-12-18 09:00:00
,,7.52,3.1,15.03,1.13,,2024-12-18 09:15:00
,,7.52,3.2,15.04,1.13,,2024-12-18 09:30:00
,,7.56,3.73,15.12,1.14,,2024-12-18 09:45:00
,,7.53,3.5,15.06,1.13,,2024-12-18 10:00:00
,,7.61,3.45,15.24,1.14,,2024-12-18 10:15:00
,,7.65,3.29,15.3,1.15,,2024-12-18 10:30:00
,,7.67,3.62,15.34,1.15,,2024-12-18 10:45:00
,,7.06,4.0,14.09,1.06,,2024-12-18 11:30:00
,,7.37,3.75,14.75,1.11,,2024-12-18 11:45:00
,,7.2,3.3,14.36,1.08,,2024-12-18 12:30:00
,,7.51,3.31,15.02,1.13,,2024-12-18 12:45:00
,,7.67,3.84,15.34,1.15,,2024-12-18 13:00:00
,,7.8,2.8,15.6,1.17,,2024-12-18 13:15:00
,,7.88,3.39,15.75,1.18,,2024-12-18 13:30:00
,,7.91,4.11,15.82,1.19,,2024-12-18 13:45:00
,,7.92,3.05,15.84,1.19,,2024-12-18 14:00:00
,,7.93,3.3,15.86,1.19,,2024-12-18 14:15:00
,,7.92,3.92,15.84,1.19,,2024-12-18 14:30:00
,,7.93,3.99,15.86,1.19,,2024-12-18 14:45:00
,,7.93,3.6,15.86,1.19,,2024-12-18 15:00:00
,,7.92,3.05,15.85,1.19,,2024-12-18 15:15:00
,,7.95,3.54,15.89,1.19,,2024-12-18 15:30:00
,,7.97,3.88,15.93,1.19,,2024-12-18 15:45:00
,,7.95,3.4,15.9,1.19,,2024-12-18 16:00:00
,,7.95,3.05,15.89,1.19,,2024-12-18 16:15:00
,,7.92,3.13,15.84,1.19,,2024-12-18 16:30:00
,,7.92,3.16,15.84,1.19,,2024-12-18 16:45:00
,,7.92,2.87,15.84,1.19,,2024-12-18 17:00:00
,,7.9,3.73,15.79,1.19,,2024-12-18 17:15:00
,,7.91,2.96,15.82,1.19,,2024-12-18 17:30:00
,,7.87,3.36,15.75,1.18,,2024-12-18 17:45:00
,,7.88,3.51,15.75,1.18,,2024-12-18 18:00:00
,,7.89,3.69,15.78,1.19,,2024-12-18 18:15:00
,,7.9,3.79,15.8,1.19,,2024-12-18 18:30:00
,,7.89,3.77,15.78,1.18,,2024-12-18 18:45:00
,,7.91,2.96,15.83,1.19,,2024-12-18 19:00:00
,,7.9,2.82,15.81,1.19,,2024-12-18 19:15:00
,,7.94,2.82,15.88,1.19,,2024-12-18 19:30:00
,,7.93,3.6,15.86,1.19,,2024-12-18 19:45:00
,,7.94,3.18,15.88,1.19,,2024-12-18 20:00:00
,,7.94,3.5,15.89,1.19,,2024-12-18 20:15:00
,,7.96,3.9,15.92,1.19,,2024-12-18 20:30:00
,,7.94,3.66,15.87,1.19,,2024-12-18 20:45:00
,,7.93,2.97,15.86,1.19,,2024-12-18 21:00:00
,,7.95,3.31,15.91,1.19,,2024-12-18 21:15:00
,,7.92,3.35,15.83,1.19,,2024-12-18 21:30:00
,,8.01,3.41,16.02,1.2,,2024-12-18 21:45:00
,,8.01,3.23,16.03,1.2,,2024-12-18 22:00:00
,,8.01,3.82,16.02,1.2,,2024-12-18 22:15:00
,,8.02,3.37,16.03,1.2,,2024-12-18 22:30:00
,,8.05,2.71,16.1,1.21,,2024-12-18 22:45:00
,,8.04,3.38,16.08,1.21,,2024-12-18 23:00:00
,,8.07,3.66,16.13,1.21,,2024-12-18 23:15:00
,,8.07,3.07,16.15,1.21,,2024-12-18 23:30:00
,,8.08,2.97,16.16,1.21,,2024-12-18 23:45:00
,,8.14,3.93,16.29,1.22,,2024-12-19 00:00:00
,,8.14,3.9,16.27,1.22,,2024-12-19 00:15:00
,,8.12,3.83,16.25,1.22,,2024-12-19 00:30:00
,,8.12,2.63,16.25,1.22,,2024-12-19 00:45:00
,,8.09,3.0,16.17,1.21,,2024-12-19 01:00:00
,,8.13,3.68,16.26,1.22,,2024-12-19 01:15:00
,,8.11,3.14,16.21,1.22,,2024-12-19 01:30:00
,,8.1,2.87,16.2,1.22,,2024-12-19 01:45:00
,,8.11,2.99,16.21,1.22,,2024-12-19 02:00:00
,,8.06,3.04,16.12,1.21,,2024-12-19 02:15:00
,,8.08,3.65,16.16,1.21,,2024-12-19 02:30:00
,,8.11,3.53,16.22,1.22,,2024-12-19 02:45:00
,,8.09,2.95,16.18,1.21,,2024-12-19 03:00:00
,,8.08,3.74,16.15,1.21,,2024-12-19 03:15:00
,,8.06,3.87,16.12,1.21,,2024-12-19 03:30:00
,,8.03,4.06,16.05,1.21,,2024-12-19 03:45:00
,,8.07,3.08,16.14,1.21,,2024-12-19 04:00:00
,,8.03,3.86,16.06,1.2,,2024-12-19 04:15:00
,,8.0,3.0,15.99,1.2,,2024-12-19 04:30:00
,,7.98,3.18,15.97,1.2,,2024-12-19 04:45:00
,,7.97,3.06,15.94,1.2,,2024-12-19 05:00:00
,,7.97,2.79,15.94,1.19,,2024-12-19 05:15:00
,,7.97,3.49,15.94,1.2,,2024-12-19 05:30:00
,,7.93,4.01,15.87,1.19,,2024-12-19 05:45:00
,,7.92,3.72,15.83,1.19,,2024-12-19 06:00:00
,,7.93,3.4,15.85,1.19,,2024-12-19 06:15:00
,,7.97,3.76,15.93,1.19,,2024-12-19 06:30:00
,,7.99,2.98,15.97,1.2,,2024-12-19 06:45:00
,,7.95,3.79,15.89,1.19,,2024-12-19 07:00:00
,,7.96,2.77,15.91,1.19,,2024-12-19 07:15:00
,,7.92,3.17,15.84,1.19,,2024-12-19 07:30:00
,,7.9,3.81,15.81,1.19,,2024-12-19 07:45:00
,,7.88,2.87,15.77,1.18,,2024-12-19 08:00:00
,,7.88,3.35,15.76,1.18,,2024-12-19 08:15:00
,,7.89,3.74,15.78,1.18,,2024-12-19 08:30:00
,,7.87,3.26,15.74,1.18,,2024-12-19 08:45:00
,,7.9,3.74,15.81,1.19,,2024-12-19 09:00:00
,,7.91,3.67,15.82,1.19,,2024-12-19 09:15:00
,,7.94,3.82,15.89,1.19,,2024-12-19 09:30:00
,,7.98,2.97,15.96,1.2,,2024-12-19 09:45:00
,,7.99,3.08,15.97,1.2,,2024-12-19 10:00:00
,,7.99,3.51,15.96,1.2,,2024-12-19 10:15:00
,,8.01,3.28,16.01,1.2,,2024-12-19 10:30:00
,,8.05,3.1,16.1,1.21,,2024-12-19 10:45:00
,,8.08,3.45,16.16,1.21,,2024-12-19 11:00:00
,,8.06,3.69,16.13,1.21,,2024-12-19 11:15:00
,,8.14,3.81,16.28,1.22,,2024-12-19 11:30:00
,,8.13,3.3,16.25,1.22,,2024-12-19 11:45:00
,,8.16,3.21,16.33,1.23,,2024-12-19 12:00:00
,,8.19,3.39,16.38,1.23,,2024-12-19 12:15:00
,,8.21,3.04,16.42,1.23,,2024-12-19 12:30:00
,,8.29,3.36,16.59,1.24,,2024-12-19 12:45:00
,,8.28,3.6,16.57,1.24,,2024-12-19 13:00:00
,,8.34,3.55,16.67,1.25,,2024-12-19 13:15:00
,,8.34,2.81,16.67,1.25,,2024-12-19 13:30:00
,,8.34,3.02,16.69,1.25,,2024-12-19 13:45:00
,,7.29,3.23,14.59,1.1,,2024-12-19 14:30:00
,,7.67,3.91,15.35,1.15,,2024-12-19 14:45:00
,,7.93,2.56,15.87,1.19,,2024-12-19 15:00:00
,,8.1,4.19,16.2,1.22,,2024-12-19 15:15:00
,,8.19,3.35,16.37,1.23,,2024-12-19 15:30:00
,,8.21,3.37,16.43,1.23,,2024-12-19 15:45:00
,,8.25,3.99,16.49,1.24,,2024-12-19 16:00:00
,,8.28,3.7,16.55,1.24,,2024-12-19 16:15:00
,,8.26,3.94,16.51,1.24,,2024-12-19 16:30:00
,,8.22,2.97,16.45,1.23,,2024-12-19 16:45:00
,,8.24,3.67,16.48,1.23,,2024-12-19 17:00:00
,,8.24,2.86,16.47,1.24,,2024-12-19 17:15:00
,,8.2,2.99,16.4,1.23,,2024-12-19 17:30:00
,,8.23,4.02,16.45,1.23,,2024-12-19 17:45:00
,,8.2,3.88,16.4,1.23,,2024-12-19 18:00:00
,,7.79,3.7,15.58,1.17,,2024-12-19 18:30:00
,,7.93,3.78,15.84,1.19,,2024-12-19 18:45:00
,,8.02,3.55,16.05,1.2,,2024-12-19 19:00:00
,,8.06,3.85,16.11,1.21,,2024-12-19 19:15:00
,,8.09,3.78,16.17,1.21,,2024-12-19 19:30:00
,,8.12,3.43,16.23,1.22,,2024-12-19 19:45:00
,,8.13,3.52,16.24,1.22,,2024-12-19 20:00:00
,,8.17,3.55,16.35,1.23,,2024-12-19 20:15:00
,,8.18,3.2,16.35,1.23,,2024-12-19 20:30:00
,,8.17,3.93,16.33,1.23,,2024-12-19 20:45:00
,,8.21,4.39,16.42,1.23,,2024-12-19 21:00:00
,,8.21,3.81,16.41,1.23,,2024-12-19 21:15:00
,,8.2,4.03,16.41,1.23,,2024-12-19 21:30:00
,,8.19,2.99,16.39,1.23,,2024-12-19 21:45:00
,,8.2,3.02,16.39,1.23,,2024-12-19 22:00:00
,,8.21,4.01,16.43,1.23,,2024-12-19 22:15:00
,,8.22,3.39,16.43,1.23,,2024-12-19 22:30:00
,,8.24,3.72,16.48,1.24,,2024-12-19 22:45:00
,,8.24,3.78,16.48,1.24,,2024-12-19 23:00:00
,,8.24,3.56,16.49,1.24,,2024-12-19 23:15:00
,,8.21,3.59,16.43,1.23,,2024-12-19 23:30:00
,,8.2,3.34,16.41,1.23,,2024-12-19 23:45:00
,,8.21,3.02,16.42,1.23,,2024-12-20 00:00:00
,,8.15,3.71,16.3,1.22,,2024-12-20 00:15:00
,,8.13,3.4,16.26,1.22,,2024-12-20 00:30:00
,,8.12,2.97,16.24,1.22,,2024-12-20 00:45:00
,,8.11,3.56,16.21,1.22,,2024-12-20 01:00:00
,,8.16,3.15,16.3,1.22,,2024-12-20 01:15:00
,,8.17,2.97,16.35,1.23,,2024-12-20 01:30:00
,,8.17,3.88,16.35,1.23,,2024-12-20 01:45:00
,,8.18,3.84,16.37,1.23,,2024-12-20 02:00:00
,,8.14,3.36,16.28,1.22,,2024-12-20 02:15:00
,,8.12,3.71,16.24,1.22,,2024-12-20 02:30:00
,,8.14,2.99,16.28,1.22,,2024-12-20 02:45:00
,,8.1,3.86,16.2,1.21,,2024-12-20 03:00:00
,,8.08,3.71,16.17,1.21,,2024-12-20 03:15:00
,,8.08,4.22,16.16,1.21,,2024-12-20 03:30:00
,,8.03,3.47,16.07,1.21,,2024-12-20 03:45:00
,,8.03,3.76,16.05,1.2,,2024-12-20 04:00:00
,,8.05,3.78,16.1,1.21,,2024-12-20 04:15:00
,,8.05,3.87,16.1,1.21,,2024-12-20 04:30:00
,,8.02,3.11,16.05,1.2,,2024-12-20 04:45:00
,,8.0,2.96,16.0,1.2,,2024-12-20 05:00:00
,,8.0,3.23,15.99,1.2,,2024-12-20 05:15:00
,,8.0,3.49,16.0,1.2,,2024-12-20 05:30:00
,,8.03,3.21,16.04,1.2,,2024-12-20 05:45:00
,,7.96,3.53,15.92,1.2,,2024-12-20 06:00:00
,,7.95,3.06,15.91,1.19,,2024-12-20 06:15:00
,,7.97,3.7,15.93,1.2,,2024-12-20 06:30:00
,,7.94,4.15,15.88,1.19,,2024-12-20 06:45:00
,,7.91,4.03,15.82,1.19,,2024-12-20 07:00:00
,,7.92,4.0,15.84,1.19,,2024-12-20 07:15:00
,,7.93,3.27,15.88,1.19,,2024-12-20 07:30:00
,,7.93,3.29,15.86,1.19,,2024-12-20 07:45:00
,,7.93,3.86,15.85,1.19,,2024-12-20 08:00:00
,,7.91,3.75,15.83,1.19,,2024-12-20 08:15:00
,,7.93,3.69,15.86,1.19,,2024-12-20 08:30:00
,,7.92,3.88,15.83,1.19,,2024-12-20 08:45:00
,,7.94,3.24,15.87,1.19,,2024-12-20 09:00:00
,,7.93,3.4,15.85,1.19,,2024-12-20 09:15:00
,,7.92,2.81,15.85,1.19,,2024-12-20 09:30:00
,,7.96,3.76,15.91,1.19,,2024-12-20 09:45:00
,,7.94,3.85,15.88,1.19,,2024-12-20 10:00:00
,,7.97,4.18,15.93,1.2,,2024-12-20 10:15:00
,,7.98,3.28,15.95,1.2,,2024-12-20 10:30:00
,,8.02,4.04,16.04,1.2,,2024-12-20 10:45:00
,,8.03,3.14,16.07,1.21,,2024-12-20 11:00:00
,,8.04,3.31,16.09,1.21,,2024-12-20 11:15:00
,,8.06,3.69,16.12,1.21,,2024-12-20 11:30:00
,,6.68,2.32,13.38,1.0,,2024-12-20 12:00:00
,,7.1,3.55,14.21,1.07,,2024-12-20 12:15:00
,,7.54,3.21,15.08,1.13,,2024-12-20 12:30:00
,,7.85,3.24,15.7,1.18,,2024-12-20 12:45:00
,,7.97,3.68,15.94,1.2,,2024-12-20 13:00:00
,,8.12,4.21,16.24,1.22,,2024-12-20 13:15:00
,,8.06,2.77,16.12,1.21,,2024-12-20 13:30:00
,,8.11,3.65,16.23,1.22,,2024-12-20 13:45:00
,,8.13,3.69,16.25,1.22,,2024-12-20 14:00:00
,,8.18,3.16,16.36,1.23,,2024-12-20 14:15:00
,,8.22,3.15,16.44,1.23,,2024-12-20 14:30:00
,,8.22,3.29,16.45,1.23,,2024-12-20 14:45:00
,,8.25,2.98,16.5,1.24,,2024-12-20 15:00:00
,,8.23,2.86,16.47,1.24,,2024-12-20 15:15:00
,,8.23,3.64,16.45,1.23,,2024-12-20 15:30:00
,,8.24,3.24,16.46,1.24,,2024-12-20 15:45:00
,,8.29,3.63,16.58,1.24,,2024-12-20 16:00:00
,,8.31,4.42,16.61,1.25,,2024-12-20 16:15:00
,,8.3,3.22,16.61,1.25,,2024-12-20 16:30:00
,,8.27,3.35,16.55,1.24,,2024-12-20 16:45:00
,,8.29,2.68,16.59,1.24,,2024-12-20 17:00:00
,,8.3,3.02,16.61,1.25,,2024-12-20 17:15:00
,,8.24,3.35,16.47,1.24,,2024-12-20 17:30:00
,,8.23,3.48,16.46,1.23,,2024-12-20 17:45:00
,,8.22,3.74,16.43,1.23,,2024-12-20 18:00:00
,,8.22,2.71,16.43,1.23,,2024-12-20 18:15:00
,,8.2,3.35,16.39,1.23,,2024-12-20 18:30:00
,,8.18,2.56,16.37,1.23,,2024-12-20 18:45:00
,,8.23,3.14,16.47,1.24,,2024-12-20 19:00:00
,,8.21,3.7,16.43,1.23,,2024-12-20 19:15:00
,,8.19,2.98,16.38,1.23,,2024-12-20 19:30:00
,,8.2,3.4,16.39,1.23,,2024-12-20 19:45:00
,,8.16,3.96,16.33,1.23,,2024-12-20 20:00:00
,,8.21,3.78,16.41,1.23,,2024-12-20 20:15:00
,,8.22,3.02,16.44,1.23,,2024-12-20 20:30:00
,,8.21,3.51,16.42,1.23,,2024-12-20 20:45:00
,,8.18,4.02,16.35,1.23,,2024-12-20 21:00:00
,,8.21,3.46,16.41,1.23,,2024-12-20 21:15:00
,,8.2,3.06,16.4,1.23,,2024-12-20 21:30:00
,,8.22,3.71,16.44,1.23,,2024-12-20 21:45:00
,,8.23,3.11,16.47,1.23,,2024-12-20 22:00:00
,,8.21,3.01,16.43,1.23,,2024-12-20 22:15:00
,,8.25,3.47,16.49,1.24,,2024-12-20 22:30:00
,,8.28,2.95,16.57,1.24,,2024-12-20 22:45:00
,,8.29,3.67,16.58,1.25,,2024-12-20 23:00:00
,,8.34,3.13,16.69,1.25,,2024-12-20 23:15:00
,,8.32,4.01,16.64,1.25,,2024-12-20 23:30:00
,,8.33,3.36,16.67,1.25,,2024-12-21 00:00:00
,,8.36,3.37,16.72,1.25,,2024-12-21 00:15:00
,,8.37,2.81,16.73,1.25,,2024-12-21 00:30:00
,,8.35,3.01,16.69,1.25,,2024-12-21 00:45:00
,,8.39,3.24,16.79,1.26,,2024-12-21 01:00:00
,,8.43,3.45,16.85,1.26,,2024-12-21 01:15:00
,,8.41,4.07,16.82,1.26,,2024-12-21 01:30:00
,,8.39,3.77,16.77,1.26,,2024-12-21 02:15:00
,,8.41,3.78,16.82,1.26,,2024-12-21 02:30:00
,,8.43,3.13,16.87,1.26,,2024-12-21 02:45:00
,,8.41,3.35,16.81,1.26,,2024-12-21 03:00:00
,,8.4,3.81,16.8,1.26,,2024-12-21 03:15:00
,,8.41,3.79,16.83,1.26,,2024-12-21 03:30:00
,,8.36,3.38,16.72,1.25,,2024-12-21 03:45:00
,,8.37,4.09,16.74,1.26,,2024-12-21 04:00:00
,,8.37,3.83,16.75,1.26,,2024-12-21 04:30:00
,,8.36,3.02,16.73,1.25,,2024-12-21 04:45:00
,,8.38,3.39,16.76,1.26,,2024-12-21 05:00:00
,,8.34,3.5,16.67,1.25,,2024-12-21 05:15:00
,,8.32,4.16,16.63,1.25,,2024-12-21 05:30:00
,,8.23,3.43,16.45,1.23,,2024-12-21 05:45:00
,,8.24,3.34,16.49,1.24,,2024-12-21 06:00:00
,,8.21,3.63,16.42,1.23,,2024-12-21 06:15:00
,,6.69,3.44,13.41,1.01,,2024-12-21 07:15:00
,,7.47,3.79,14.95,1.12,,2024-12-21 07:30:00
,,7.71,3.48,15.44,1.16,,2024-12-21 07:45:00
,,7.91,3.89,15.82,1.19,,2024-12-21 08:00:00
,,7.99,3.32,15.98,1.2,,2024-12-21 08:15:00
,,7.99,2.91,15.98,1.2,,2024-12-21 08:30:00
,,8.09,3.01,16.17,1.21,,2024-12-21 08:45:00
,,8.11,4.4,16.23,1.22,,2024-12-21 09:00:00
,,8.15,3.59,16.31,1.22,,2024-12-21 09:15:00
,,8.15,4.03,16.31,1.22,,2024-12-21 09:30:00
,,8.19,3.7,16.39,1.23,,2024-12-21 09:45:00
,,8.24,3.82,16.49,1.24,,2024-12-21 10:00:00
,,8.24,4.39,16.47,1.24,,2024-12-21 10:15:00
,,7.97,3.51,15.95,1.2,,2024-12-21 10:45:00
,,8.07,3.36,16.12,1.21,,2024-12-21 11:00:00
,,8.21,3.81,16.4,1.23,,2024-12-21 11:15:00
,,8.3,3.43,16.59,1.24,,2024-12-21 11:30:00
,,8.29,3.05,16.59,1.24,,2024-12-21 11:45:00
,,6.99,4.04,14.01,1.05,,2024-12-21 12:30:00
,,7.57,3.45,15.16,1.14,,2024-12-21 12:45:00
,,7.95,3.66,15.91,1.19,,2024-12-21 13:00:00
,,8.26,3.24,16.52,1.24,,2024-12-21 13:15:00
,,8.36,3.01,16.71,1.25,,2024-12-21 13:30:00
,,8.45,3.02,16.91,1.27,,2024-12-21 13:45:00
,,8.5,3.32,16.99,1.27,,2024-12-21 14:00:00
,,8.49,3.62,16.98,1.27,,2024-12-21 14:15:00
,,8.56,3.95,17.12,1.28,,2024-12-21 14:30:00
,,8.57,3.46,17.15,1.29,,2024-12-21 14:45:00
,,8.58,3.49,17.15,1.29,,2024-12-21 15:00:00
,,8.58,3.48,17.16,1.29,,2024-12-21 15:15:00
,,8.59,3.48,17.17,1.29,,2024-12-21 15:30:00
,,8.6,3.35,17.21,1.29,,2024-12-21 15:45:00
,,8.59,3.23,17.17,1.29,,2024-12-21 16:00:00
,,8.55,3.56,17.1,1.28,,2024-12-21 16:15:00
,,8.56,2.65,17.11,1.28,,2024-12-21 16:30:00
,,8.53,3.35,17.06,1.28,,2024-12-21 16:45:00
,,8.54,3.21,17.07,1.28,,2024-12-21 17:00:00
,,8.51,3.31,17.02,1.28,,2024-12-21 17:15:00
,,8.51,3.06,17.02,1.28,,2024-12-21 17:30:00
,,8.46,3.9,16.93,1.27,,2024-12-21 17:45:00
,,8.47,3.19,16.95,1.27,,2024-12-21 18:00:00
,,8.46,3.2,16.93,1.27,,2024-12-21 18:15:00
,,8.43,3.78,16.86,1.27,,2024-12-21 18:30:00
,,8.48,3.74,16.97,1.27,,2024-12-21 18:45:00
,,8.44,3.26,16.88,1.27,,2024-12-21 19:00:00
,,8.43,3.76,16.87,1.26,,2024-12-21 19:15:00
,,8.41,3.4,16.83,1.26,,2024-12-21 19:30:00
,,8.39,4.04,16.79,1.26,,2024-12-21 19:45:00
,,8.41,2.76,16.81,1.26,,2024-12-21 20:00:00
,,8.4,4.21,16.79,1.26,,2024-12-21 20:15:00
,,8.41,3.53,16.83,1.26,,2024-12-21 20:30:00
,,8.4,2.44,16.79,1.26,,2024-12-21 20:45:00
,,8.41,3.09,16.81,1.26,,2024-12-21 21:00:00
,,8.37,3.44,16.75,1.26,,2024-12-21 21:15:00
,,8.34,3.3,16.69,1.25,,2024-12-21 21:30:00
,,8.39,3.52,16.79,1.26,,2024-12-21 21:45:00
,,8.4,3.05,16.81,1.26,,2024-12-21 22:00:00
,,8.45,3.53,16.89,1.27,,2024-12-21 22:15:00
,,8.51,3.1,17.01,1.28,,2024-12-21 22:30:00
,,8.53,3.51,17.06,1.28,,2024-12-21 22:45:00
,,8.53,3.76,17.06,1.28,,2024-12-21 23:00:00
,,8.49,3.78,16.98,1.27,,2024-12-21 23:15:00
,,8.53,3.19,17.07,1.28,,2024-12-21 23:30:00
,,8.6,3.05,17.2,1.29,,2024-12-21 23:45:00
,,8.52,3.12,17.05,1.28,,2024-12-22 00:00:00
,,8.51,3.64,17.01,1.28,,2024-12-22 00:15:00
,,8.49,3.88,16.99,1.28,,2024-12-22 00:30:00
,,8.51,3.51,17.02,1.28,,2024-12-22 00:45:00
,,8.53,3.28,17.06,1.28,,2024-12-22 01:00:00
,,8.49,3.92,16.98,1.27,,2024-12-22 01:15:00
,,8.52,3.95,17.05,1.28,,2024-12-22 01:30:00
,,8.5,4.04,17.0,1.28,,2024-12-22 01:45:00
,,8.55,3.86,17.1,1.28,,2024-12-22 02:00:00
,,8.49,3.12,16.98,1.27,,2024-12-22 02:15:00
,,8.44,3.51,16.88,1.26,,2024-12-22 02:30:00
,,8.46,3.97,16.91,1.27,,2024-12-22 02:45:00
,,8.45,3.3,16.9,1.27,,2024-12-22 03:00:00
,,8.45,3.2,16.91,1.27,,2024-12-22 03:15:00
,,8.48,3.08,16.96,1.27,,2024-12-22 03:30:00
,,8.45,3.54,16.89,1.27,,2024-12-22 03:45:00
,,8.47,3.61,16.94,1.27,,2024-12-22 04:00:00
,,8.42,4.25,16.83,1.26,,2024-12-22 04:15:00
,,8.4,4.18,16.81,1.26,,2024-12-22 04:30:00
,,8.38,3.9,16.75,1.26,,2024-12-22 04:45:00
,,8.38,3.13,16.75,1.26,,2024-12-22 05:00:00
,,8.32,3.5,16.65,1.25,,2024-12-22 05:15:00
,,8.34,3.85,16.68,1.25,,2024-12-22 05:30:00
,,8.32,2.84,16.63,1.25,,2024-12-22 05:45:00
,,8.3,3.46,16.59,1.24,,2024-12-22 06:00:00
,,8.31,2.95,16.62,1.25,,2024-12-22 06:15:00
,,8.27,3.25,16.54,1.24,,2024-12-22 06:30:00
,,8.23,3.42,16.46,1.23,,2024-12-22 06:45:00
,,8.25,3.3,16.5,1.24,,2024-12-22 07:00:00
