pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
,,0.8,12.66,3.12,0.49,7.38,13.31,26.96,99.23,0.41,136.06,745.8,2024-09-04 02:45:00,3.17,0.16,0.15,0.73,0.36,0.26
,,0.79,11.14,3.25,0.49,6.57,14.69,26.91,99.57,0.48,149.51,745.7,2024-09-04 03:00:00,3.09,0.09,0.14,0.68,0.45,0.26
,,0.76,10.46,3.31,0.5,6.18,13.8,26.89,99.48,0.33,155.0,745.7,2024-09-04 03:15:00,3.14,0.1,0.15,0.69,0.38,0.27
,,0.76,10.47,3.37,0.49,6.19,13.51,26.82,99.37,0.35,173.0,745.7,2024-09-04 03:30:00,3.26,0.12,0.15,0.69,0.39,0.29
,,0.8,9.8,3.17,0.5,5.86,13.65,26.76,99.31,0.31,163.99,745.7,2024-09-04 03:45:00,3.48,0.18,0.14,0.71,0.57,0.29
,,0.81,9.0,3.25,0.5,5.45,13.32,26.79,99.27,0.31,121.68,745.8,2024-09-04 04:00:00,2.96,0.15,0.13,0.69,0.4,0.25
22.34,28.08,0.79,9.28,3.46,0.52,5.58,13.45,26.78,99.21,0.28,96.39,745.8,2024-09-04 04:15:00,3.29,0.12,0.12,0.65,0.4,0.26
23.41,29.21,0.76,9.68,3.43,0.54,5.77,11.18,26.81,99.89,0.33,153.1,745.8,2024-09-04 04:30:00,3.29,0.25,0.13,0.68,0.44,0.29
24.91,29.18,0.85,10.68,3.33,0.56,6.37,9.58,26.8,99.52,0.37,105.29,745.8,2024-09-04 04:45:00,3.11,0.21,0.13,0.73,0.44,0.32
22.93,37.3,0.86,12.92,2.96,0.61,7.57,7.21,26.79,99.15,0.33,113.88,745.9,2024-09-04 05:00:00,2.92,0.2,0.14,0.7,0.37,0.26
3.02,44.88,1.14,19.51,3.65,0.72,11.3,4.33,26.84,99.66,0.42,136.83,745.9,2024-09-04 05:15:00,2.33,0.17,0.13,0.7,0.37,0.26
31.61,60.74,1.73,20.02,3.33,0.72,12.06,4.68,26.91,99.3,0.29,161.97,745.9,2024-09-04 05:30:00,2.11,0.16,0.16,0.75,0.42,0.28
48.72,69.27,1.8,16.58,3.22,0.66,10.28,8.99,27.01,99.71,0.62,147.31,746.0,2024-09-04 05:45:00,2.75,0.44,0.18,0.88,0.43,0.3
64.36,80.82,1.65,13.21,3.18,0.67,8.37,10.97,27.14,99.24,0.61,140.72,746.1,2024-09-04 06:00:00,3.19,0.1,0.16,1.02,0.57,0.28
74.01,89.33,1.46,11.73,3.53,0.67,7.43,13.16,27.35,98.07,0.73,134.18,746.2,2024-09-04 06:15:00,4.35,0.36,0.15,1.07,0.38,0.26
73.99,87.0,1.3,10.92,3.63,0.62,6.87,15.63,27.41,97.37,0.66,153.44,746.3,2024-09-04 06:30:00,2.47,0.36,0.16,1.08,0.38,0.28
67.19,74.91,1.53,10.42,3.46,0.6,6.79,16.25,27.52,96.41,0.77,200.35,746.4,2024-09-04 06:45:00,2.52,0.12,0.17,1.07,0.39,0.28
58.76,73.67,1.33,6.22,3.42,0.55,4.39,22.68,27.7,94.06,0.68,180.71,746.4,2024-09-04 07:00:00,3.44,0.27,0.15,1.1,0.62,0.28
51.95,68.07,1.66,6.16,3.03,0.54,4.63,24.59,28.31,89.05,0.77,199.84,746.4,2024-09-04 07:15:00,3.64,0.12,0.14,1.01,0.38,0.27
55.04,58.94,1.62,4.89,3.5,0.54,3.92,26.91,29.25,81.49,0.81,183.07,746.3,2024-09-04 07:30:00,3.8,0.18,0.14,0.94,0.37,0.27
47.14,57.32,1.98,7.25,3.19,0.59,5.47,28.29,29.05,80.67,1.08,166.3,746.4,2024-09-04 07:45:00,3.35,0.1,0.14,0.92,0.38,0.28
41.62,68.56,1.63,4.95,2.89,0.56,3.96,31.84,29.77,77.81,0.73,186.06,746.4,2024-09-04 08:00:00,3.48,0.3,0.13,0.86,0.37,0.25
52.87,76.56,1.63,5.13,3.18,0.63,4.05,35.67,30.44,71.3,1.34,168.21,746.4,2024-09-04 08:15:00,3.68,0.41,0.12,0.77,0.34,0.24
52.83,120.45,3.06,10.2,3.51,0.87,7.91,33.79,30.52,70.43,1.53,161.23,746.4,2024-09-04 08:30:00,2.81,0.15,0.13,0.71,0.56,0.26
53.49,159.53,5.38,17.86,4.08,0.93,13.87,29.75,30.56,68.93,1.45,147.8,746.4,2024-09-04 08:45:00,2.03,0.23,0.12,0.7,0.62,0.24
67.82,141.94,4.38,15.31,4.26,0.79,11.7,34.89,31.15,66.9,1.51,157.66,746.4,2024-09-04 09:00:00,2.1,0.12,0.12,0.65,0.33,0.23
80.03,121.05,2.07,8.82,3.96,0.86,6.37,46.76,31.3,66.59,1.27,163.06,746.4,2024-09-04 09:15:00,2.98,0.09,0.11,0.66,0.31,0.2
79.45,109.73,1.78,7.6,3.64,0.77,5.49,47.88,31.81,62.93,1.39,164.72,746.4,2024-09-04 09:30:00,3.26,0.19,0.1,0.52,0.32,0.2
80.89,107.15,1.36,5.91,3.74,0.66,4.25,51.83,31.19,66.98,1.49,233.21,746.3,2024-09-04 09:45:00,3.53,0.33,0.1,0.54,0.29,0.19
77.55,113.1,1.68,7.51,3.53,0.78,5.36,53.03,31.25,67.99,1.51,241.05,746.2,2024-09-04 10:00:00,2.83,0.13,0.08,0.5,0.32,0.2
74.05,101.33,1.59,6.84,3.6,0.79,4.93,59.13,31.92,63.21,1.81,242.75,746.0,2024-09-04 10:15:00,3.0,0.11,0.09,0.54,0.29,0.18
69.72,96.66,1.44,7.71,3.81,0.83,5.27,57.4,31.92,63.61,1.31,240.76,745.9,2024-09-04 10:30:00,3.1,0.21,0.08,0.51,0.33,0.21
67.71,88.06,1.35,5.54,3.63,0.69,4.04,56.94,32.02,63.79,1.19,231.61,745.7,2024-09-04 10:45:00,2.81,0.34,0.09,0.48,0.31,0.19
63.49,82.97,1.28,4.74,3.42,0.64,3.56,61.36,32.81,58.17,1.49,241.67,745.5,2024-09-04 11:00:00,3.31,0.12,0.08,0.48,0.3,0.18
59.54,83.99,1.33,5.74,3.48,0.67,4.13,60.12,32.33,61.45,1.46,222.44,745.3,2024-09-04 11:15:00,3.23,0.1,0.08,0.49,0.3,0.18
56.62,79.07,1.47,8.02,3.68,0.74,5.46,59.52,32.81,58.53,1.23,199.4,745.0,2024-09-04 11:30:00,3.04,0.22,0.08,0.43,0.31,0.2
58.22,94.62,4.77,25.69,3.69,0.6,17.54,45.77,32.43,62.16,1.39,156.16,744.9,2024-09-04 11:45:00,0.55,0.24,0.08,0.51,0.31,0.19
55.14,144.41,3.62,17.86,3.51,0.59,12.44,53.3,32.93,58.96,1.5,191.1,744.6,2024-09-04 12:00:00,1.49,0.44,0.08,0.46,0.31,0.19
52.05,143.28,5.26,21.8,3.96,0.65,15.87,48.51,33.35,54.71,1.34,220.4,744.5,2024-09-04 12:15:00,0.65,0.23,0.08,0.47,0.31,0.2
50.26,122.23,10.65,36.67,3.89,0.55,28.16,35.85,33.71,52.77,1.21,173.14,744.3,2024-09-04 12:30:00,,0.24,0.08,0.44,0.35,0.16
37.51,95.93,16.07,47.24,3.87,0.56,38.19,29.61,34.27,52.13,1.39,210.8,744.0,2024-09-04 12:45:00,,0.36,0.08,0.45,0.28,0.17
,77.78,1.69,6.92,3.45,0.56,5.05,53.71,33.67,55.07,1.54,148.15,743.9,2024-09-04 13:00:00,2.76,0.15,0.18,0.44,0.3,0.18
,63.22,3.47,16.84,3.6,0.56,11.78,47.35,33.79,56.15,1.38,164.29,743.7,2024-09-04 13:15:00,1.64,0.05,0.14,0.41,0.24,0.13
19.46,54.69,7.25,26.2,3.79,0.55,19.83,38.58,33.94,55.12,1.51,154.08,743.5,2024-09-04 13:30:00,0.62,0.22,0.17,0.41,0.28,0.17
36.81,55.58,6.43,22.29,4.0,0.55,17.08,39.96,34.18,53.28,1.76,192.94,743.4,2024-09-04 13:45:00,0.96,0.28,0.09,0.42,0.29,0.19
46.14,57.13,6.81,24.76,4.01,0.54,18.71,35.26,34.36,53.34,1.58,236.58,743.1,2024-09-04 14:00:00,0.74,0.25,0.08,0.39,0.29,0.17
46.3,56.59,7.2,24.64,4.15,0.54,18.96,34.07,34.07,55.09,1.43,190.73,742.9,2024-09-04 14:15:00,,0.38,0.08,0.38,0.52,0.17
41.2,59.77,1.37,4.71,3.63,0.54,3.62,47.59,33.96,56.99,1.54,134.14,742.7,2024-09-04 14:30:00,3.22,0.32,0.08,0.41,0.3,0.2
29.12,54.47,1.11,2.63,3.28,0.53,2.3,47.93,33.83,57.89,1.67,133.72,742.5,2024-09-04 14:45:00,3.87,0.22,0.08,0.41,0.3,0.19
28.22,50.49,2.52,9.82,3.82,0.52,7.27,42.66,34.56,53.84,0.95,237.56,742.3,2024-09-04 15:00:00,2.63,0.19,0.21,0.41,0.29,0.18
27.83,43.16,1.97,6.39,3.56,0.53,5.0,45.14,33.97,57.11,1.9,184.05,742.1,2024-09-04 15:15:00,3.18,0.15,0.19,0.41,0.28,0.17
34.0,48.89,6.82,27.93,4.59,0.54,20.4,30.72,33.67,58.88,1.95,194.59,742.0,2024-09-04 15:30:00,0.16,0.43,0.08,0.41,0.3,0.19
34.5,59.16,6.35,28.33,3.95,0.53,20.23,30.22,33.57,60.6,1.29,191.04,742.0,2024-09-04 15:45:00,0.37,0.19,0.1,0.39,0.31,0.17
16.47,66.9,1.2,3.2,3.41,0.53,2.68,47.33,33.27,62.43,1.33,158.96,742.1,2024-09-04 16:00:00,3.81,0.41,0.12,0.42,0.31,0.2
18.0,64.91,0.93,2.26,3.51,0.52,1.96,48.08,32.91,64.8,1.48,145.71,742.2,2024-09-04 16:15:00,3.19,0.12,0.2,0.42,0.54,0.18
17.24,52.36,0.93,2.73,3.43,0.54,2.21,46.23,32.61,67.13,1.17,143.42,742.2,2024-09-04 16:30:00,2.98,0.3,0.21,0.39,0.3,0.15
4.27,86.38,0.92,3.1,3.64,0.55,2.4,44.25,32.16,69.64,0.83,143.59,742.2,2024-09-04 16:45:00,3.49,0.38,0.19,0.43,0.33,0.23
,118.91,0.86,3.64,3.66,0.53,2.64,43.0,31.85,72.1,1.08,143.9,742.4,2024-09-04 17:00:00,3.61,0.11,0.16,0.44,0.31,0.19
24.69,95.82,0.91,3.8,3.67,0.52,2.76,41.89,31.66,73.82,0.85,127.96,742.5,2024-09-04 17:15:00,3.48,0.1,0.18,0.45,0.34,0.22
37.71,68.39,0.86,4.29,3.44,0.53,2.98,41.63,31.49,75.44,0.56,144.5,742.6,2024-09-04 17:30:00,2.74,0.43,0.08,0.47,0.33,0.23
44.17,50.39,0.84,6.76,3.81,0.57,4.28,42.01,31.17,77.9,0.74,155.21,742.7,2024-09-04 17:45:00,2.81,0.35,0.08,0.5,0.43,0.24
,,0.82,7.02,3.79,0.58,4.4,42.64,30.91,79.17,0.91,140.05,742.7,2024-09-04 18:00:00,3.27,0.2,0.1,0.47,0.33,0.21
,,0.82,11.09,3.86,0.67,6.57,36.73,30.79,80.26,0.85,166.65,742.9,2024-09-04 18:15:00,3.49,0.24,0.12,0.51,0.34,0.22
,,0.92,17.13,4.07,0.63,9.86,32.84,30.66,81.88,0.58,136.21,743.0,2024-09-04 18:30:00,2.58,0.38,0.12,0.51,0.35,0.23
,,0.9,14.2,3.72,0.61,8.28,36.12,30.55,82.61,0.95,138.9,743.2,2024-09-04 18:45:00,2.65,0.16,0.13,0.55,0.34,0.22
,,0.89,14.3,3.67,0.65,8.33,35.69,30.37,83.8,0.53,182.36,743.3,2024-09-04 19:00:00,2.75,0.19,0.16,0.54,0.45,0.24
60.66,60.69,0.87,11.95,3.48,0.69,7.06,39.13,30.25,84.28,0.57,159.02,743.5,2024-09-04 19:15:00,3.07,0.3,0.16,0.55,0.34,0.23
,,0.83,11.62,3.7,0.65,6.86,41.87,30.13,84.79,0.49,137.51,743.8,2024-09-04 19:30:00,3.03,0.3,0.18,0.56,0.33,0.23
59.9,101.03,0.88,16.84,3.81,0.67,9.67,34.03,29.94,86.07,0.41,138.46,744.0,2024-09-04 19:45:00,2.43,0.33,0.18,0.56,0.37,0.25
32.05,122.21,0.98,23.0,3.91,0.71,13.03,35.57,30.01,85.75,0.53,139.46,744.2,2024-09-04 20:00:00,2.08,0.24,0.19,0.57,0.35,0.23
30.12,109.01,1.06,29.06,4.2,0.77,16.32,26.1,29.92,86.28,0.25,152.45,744.3,2024-09-04 20:15:00,1.56,0.24,0.2,0.59,0.37,0.24
52.61,88.3,1.02,26.6,4.27,0.77,14.98,25.43,29.71,86.81,0.55,183.05,744.3,2024-09-04 20:30:00,3.02,0.18,0.22,0.59,0.39,0.24
61.72,77.73,1.06,23.47,3.76,0.73,13.35,30.88,29.91,84.33,0.63,153.42,744.3,2024-09-04 20:45:00,1.75,0.11,0.21,0.67,0.53,0.23
68.95,69.96,1.01,22.91,4.02,0.71,13.01,29.22,29.88,84.19,0.83,176.44,744.3,2024-09-04 21:00:00,1.45,0.2,0.22,0.66,0.36,0.24
,,1.04,23.48,3.93,0.68,13.33,25.16,29.8,85.05,0.58,149.78,744.4,2024-09-04 21:15:00,1.25,0.18,0.21,0.62,0.31,0.21
,,1.08,23.19,3.83,0.65,13.21,23.85,29.47,87.4,0.86,148.02,744.4,2024-09-04 21:30:00,1.46,0.35,0.21,0.6,0.35,0.23
53.76,53.89,1.01,18.21,3.75,0.64,10.51,24.2,29.38,88.11,0.99,157.33,744.5,2024-09-04 21:45:00,2.33,0.12,0.22,0.63,0.34,0.24
49.79,55.08,1.04,18.76,3.86,0.63,10.82,21.17,29.22,88.9,1.05,155.83,744.5,2024-09-04 22:00:00,2.57,0.43,0.21,0.65,0.32,0.22
48.25,62.58,0.97,10.95,3.66,0.56,6.61,24.41,29.11,89.27,1.21,155.73,744.4,2024-09-04 22:15:00,2.93,0.2,0.19,0.68,0.34,0.23
47.78,56.55,0.95,9.62,3.6,0.54,5.89,23.92,28.94,89.54,0.92,179.58,744.4,2024-09-04 22:30:00,3.03,0.28,0.17,0.63,0.35,0.24
38.11,60.09,0.95,9.88,3.94,0.54,6.03,23.32,28.82,89.44,0.85,162.77,744.4,2024-09-04 22:45:00,2.83,0.33,0.16,0.57,0.31,0.21
37.91,64.9,0.91,7.89,3.56,0.53,4.94,23.37,28.67,89.45,0.81,161.23,744.3,2024-09-04 23:00:00,2.9,0.19,0.15,0.56,0.32,0.21
44.92,63.21,0.89,7.66,3.59,0.52,4.8,24.9,28.6,89.2,1.39,163.4,744.2,2024-09-04 23:15:00,3.08,0.13,0.15,0.54,0.37,0.23
42.46,66.26,0.93,8.29,3.48,0.52,5.17,23.8,28.45,89.77,1.04,182.35,744.2,2024-09-04 23:30:00,2.9,0.1,0.15,0.54,0.31,0.21
13.04,61.41,0.91,5.76,3.21,0.51,3.8,25.5,28.34,90.39,0.89,211.63,744.1,2024-09-04 23:45:00,2.87,0.35,0.15,0.56,0.42,0.24
18.76,55.54,0.89,5.69,3.08,0.52,3.75,25.31,28.13,91.79,0.93,201.34,744.2,2024-09-05 00:00:00,3.11,0.1,0.12,0.54,0.35,0.22
22.68,50.6,0.9,5.3,3.06,0.57,3.55,25.34,27.93,92.67,1.02,203.89,744.2,2024-09-05 00:15:00,3.34,0.11,0.11,0.49,0.31,0.19
29.54,49.7,0.91,6.22,3.39,0.57,4.05,24.98,27.79,93.51,1.01,214.87,744.1,2024-09-05 00:30:00,3.91,0.34,0.12,0.48,0.32,0.21
42.41,56.68,0.93,7.19,3.46,0.56,4.58,23.25,27.67,94.32,0.65,207.59,744.0,2024-09-05 00:45:00,3.37,0.32,0.12,0.5,0.35,0.23
52.85,67.81,0.96,7.68,3.24,0.56,4.87,22.49,27.6,94.82,0.89,238.2,744.0,2024-09-05 01:00:00,1.97,0.2,0.11,0.54,0.38,0.23
61.84,96.63,0.94,8.57,3.18,0.56,5.32,21.19,27.53,95.21,0.95,212.8,743.9,2024-09-05 01:15:00,1.8,0.24,0.1,0.51,0.35,0.21
70.49,161.15,0.96,6.17,3.37,0.54,4.06,22.64,27.44,95.67,0.99,227.72,743.8,2024-09-05 01:30:00,2.7,0.24,0.1,0.5,0.31,0.2
79.12,154.99,0.93,7.64,3.43,0.57,4.82,21.83,27.34,96.17,0.97,232.03,743.7,2024-09-05 01:45:00,3.24,0.25,0.1,0.49,0.59,0.21
86.52,137.13,1.05,13.15,3.3,0.81,7.85,16.46,27.2,96.84,0.61,183.09,743.6,2024-09-05 02:00:00,2.52,0.15,0.11,0.52,0.5,0.22
91.0,124.4,1.07,11.95,3.32,0.73,7.23,16.59,27.28,96.7,0.97,190.48,743.6,2024-09-05 02:15:00,2.63,0.15,0.11,0.5,0.35,0.23
98.38,115.5,0.96,6.4,3.18,0.56,4.18,21.49,27.3,96.41,0.84,172.87,743.7,2024-09-05 02:30:00,3.18,0.44,0.11,0.54,0.33,0.23
97.03,104.23,0.95,5.42,3.15,0.54,3.66,21.76,27.25,96.55,0.92,215.57,743.7,2024-09-05 02:45:00,3.34,0.45,0.1,0.52,0.34,0.23
,,0.92,5.53,3.56,0.55,3.69,21.34,27.19,96.89,0.95,222.09,743.8,2024-09-05 03:00:00,3.48,0.1,0.09,0.51,0.6,0.21
55.95,69.2,0.96,5.94,3.5,0.57,3.94,19.44,27.09,97.31,0.49,210.21,743.8,2024-09-05 03:15:00,3.51,0.25,0.09,0.52,0.59,0.2
23.44,63.57,0.96,6.36,3.33,0.57,4.16,18.31,27.06,97.73,0.91,185.44,743.7,2024-09-05 03:30:00,3.45,0.12,0.09,0.54,0.62,0.23
33.62,57.06,0.89,5.36,3.08,0.56,3.57,19.84,27.1,97.39,0.65,203.55,743.6,2024-09-05 03:45:00,3.61,0.24,0.09,0.55,0.63,0.24
49.04,55.38,0.9,5.61,3.29,0.56,3.72,19.15,27.01,97.79,0.73,210.12,743.6,2024-09-05 04:00:00,3.3,0.33,0.09,0.52,0.59,0.24
56.82,58.02,0.91,5.75,3.16,0.57,3.8,18.46,26.99,98.04,0.48,156.98,743.6,2024-09-05 04:15:00,2.81,0.12,0.09,0.51,0.39,0.24
,,0.91,6.66,3.12,0.58,4.28,17.22,26.97,98.25,0.58,204.02,743.8,2024-09-05 04:30:00,3.44,0.43,0.1,0.55,0.37,0.26
55.45,60.12,0.87,7.21,3.03,0.58,4.54,16.46,26.89,98.71,0.66,198.88,743.9,2024-09-05 04:45:00,3.58,0.35,0.09,0.56,0.56,0.26
57.47,63.56,0.92,6.67,3.33,0.57,4.3,16.46,26.89,98.88,0.57,158.55,743.9,2024-09-05 05:00:00,3.55,0.24,0.09,0.52,0.36,0.25
56.73,65.91,0.9,6.85,3.12,0.56,4.38,14.26,26.82,99.24,0.34,198.29,744.1,2024-09-05 05:15:00,3.31,0.11,0.1,0.57,0.55,0.25
56.43,72.36,1.03,7.48,3.3,0.58,4.82,13.84,26.85,99.15,0.64,177.32,744.1,2024-09-05 05:30:00,3.34,0.11,0.09,0.57,0.34,0.23
62.06,98.85,1.24,7.79,3.15,0.6,5.15,14.05,27.04,98.15,0.75,199.68,744.3,2024-09-05 05:45:00,3.35,0.2,0.08,0.55,0.35,0.25
54.99,138.26,1.55,8.27,3.14,0.61,5.66,13.96,27.21,96.62,0.61,156.83,744.4,2024-09-05 06:00:00,3.26,0.1,0.09,0.55,0.37,0.25
54.27,122.93,1.79,7.94,2.99,0.58,5.68,14.32,27.49,94.9,0.61,143.5,744.5,2024-09-05 06:15:00,3.34,0.12,0.09,0.55,0.37,0.25
58.77,99.27,2.06,7.49,2.92,0.56,5.66,15.84,27.75,92.1,0.91,158.81,744.5,2024-09-05 06:30:00,2.69,0.38,0.1,0.56,0.34,0.24
56.41,79.23,2.1,7.02,3.43,0.58,5.44,16.81,28.23,89.21,0.71,185.79,744.5,2024-09-05 06:45:00,2.36,0.43,0.1,0.55,0.35,0.23
54.87,73.52,2.94,9.69,3.33,0.81,7.54,16.79,28.41,86.73,0.79,174.13,744.6,2024-09-05 07:00:00,2.6,0.13,0.08,0.51,0.35,0.24
66.53,82.65,3.16,10.65,3.46,0.97,8.23,17.18,28.97,83.02,0.53,183.85,744.8,2024-09-05 07:15:00,2.91,0.24,0.09,0.53,0.4,0.2
80.06,99.52,3.52,11.81,3.46,0.98,9.14,18.62,29.19,80.65,0.63,226.8,744.9,2024-09-05 07:30:00,2.75,0.35,0.1,0.53,0.36,0.24
84.69,116.6,4.24,13.76,3.31,0.99,10.77,19.11,29.42,78.75,0.49,198.55,744.9,2024-09-05 07:45:00,2.14,0.34,0.1,0.52,0.35,0.24
92.2,127.15,6.69,19.66,3.17,1.02,15.9,17.93,30.11,74.31,0.48,140.33,745.0,2024-09-05 08:00:00,1.28,0.1,0.09,0.51,0.36,0.24
100.52,137.15,9.17,24.85,3.43,1.15,20.67,18.1,30.8,69.71,0.53,110.81,745.0,2024-09-05 08:15:00,0.48,0.32,0.08,0.53,0.35,0.23
72.02,149.39,11.41,34.25,3.11,1.21,27.49,20.86,30.94,69.53,1.01,160.33,745.1,2024-09-05 08:30:00,,0.09,0.11,0.58,0.38,0.26
75.45,156.06,10.8,35.17,3.97,1.04,27.49,24.28,31.15,68.7,0.89,269.42,745.1,2024-09-05 08:45:00,,0.27,0.1,0.56,0.37,0.22
100.1,155.59,4.57,21.01,3.87,0.87,14.89,37.79,31.96,66.09,0.9,90.83,745.1,2024-09-05 09:00:00,1.3,0.13,0.11,0.58,0.39,0.25
111.2,154.39,4.44,22.05,3.49,0.82,15.34,43.7,32.17,64.09,0.86,132.13,745.2,2024-09-05 09:15:00,1.13,0.32,0.11,0.56,0.32,0.21
106.41,144.03,3.92,23.06,3.56,0.75,15.45,48.14,32.13,65.25,1.03,85.9,745.3,2024-09-05 09:30:00,1.34,0.28,0.1,0.55,0.33,0.21
97.51,136.69,2.91,17.53,3.65,0.68,11.69,52.25,31.56,70.01,1.43,80.77,745.3,2024-09-05 09:45:00,1.67,0.22,0.1,0.54,0.44,0.2
87.03,119.51,2.35,12.89,4.04,0.66,8.77,67.19,32.35,64.91,1.05,69.25,745.2,2024-09-05 10:00:00,2.22,0.14,0.09,0.49,0.3,0.19
84.15,116.61,1.63,9.35,3.9,0.63,6.3,77.67,32.83,58.57,1.53,112.82,745.1,2024-09-05 10:15:00,2.92,0.11,0.1,0.49,0.35,0.22
74.25,160.92,1.85,9.07,3.63,0.68,6.33,73.05,33.16,58.41,1.27,85.12,745.0,2024-09-05 10:30:00,2.74,0.11,0.09,0.53,0.35,0.21
62.21,143.86,2.32,12.88,3.41,0.62,8.74,63.13,33.09,58.98,1.35,83.9,744.9,2024-09-05 10:45:00,1.73,0.09,0.09,0.47,0.29,0.18
44.85,113.2,1.86,11.63,3.74,0.62,7.7,71.99,32.79,63.52,1.66,71.37,744.8,2024-09-05 11:00:00,2.32,0.3,0.08,0.45,0.29,0.18
32.53,78.81,1.32,5.85,3.35,0.61,4.18,72.78,32.92,63.41,1.53,74.2,744.6,2024-09-05 11:15:00,2.58,0.33,0.08,0.41,0.29,0.17
,,1.03,4.93,4.89,0.57,3.46,80.17,32.44,67.03,1.95,97.23,744.4,2024-09-05 11:30:00,3.55,0.41,0.08,0.42,0.32,0.18
,,0.91,4.38,4.24,0.56,3.07,83.96,32.57,65.94,1.75,84.39,744.3,2024-09-05 11:45:00,3.64,0.15,0.1,0.41,0.49,0.14
,,0.94,3.21,4.78,0.56,2.47,70.69,32.57,67.47,1.39,96.32,744.1,2024-09-05 12:00:00,3.41,,,,,
,,0.95,2.42,3.88,0.55,2.06,60.25,32.83,64.63,1.66,110.69,744.0,2024-09-05 12:15:00,3.26,,,,,
,,0.9,2.37,3.52,0.54,1.99,59.13,32.71,64.92,1.97,101.96,743.8,2024-09-05 12:30:00,3.39,,,,,
,,0.88,2.14,9.2,0.54,1.85,50.71,32.56,64.39,1.43,94.8,743.5,2024-09-05 12:45:00,3.49,,,,,
,,0.68,1.33,10.57,0.52,1.26,48.3,32.65,63.55,1.58,110.25,743.4,2024-09-05 13:00:00,3.1,,,,,
,,0.62,1.28,6.91,0.49,1.18,46.57,32.79,,0.87,112.24,743.1,2024-09-05 13:15:00,4.56,,,,,
,,0.65,1.22,4.47,0.49,1.18,51.24,32.76,,1.99,105.18,742.9,2024-09-05 13:30:00,4.65,0.26,1.14,6.35,1.93,1.79
,,0.64,1.14,4.42,0.49,1.13,52.76,32.37,,1.33,87.24,742.7,2024-09-05 13:45:00,4.16,0.24,1.25,6.35,1.89,1.79
,,0.75,1.45,3.64,0.49,1.38,51.96,32.31,,1.26,70.42,742.6,2024-09-05 14:00:00,3.98,0.24,1.32,6.35,1.97,1.88
,,0.71,1.43,3.69,0.49,1.34,48.61,32.38,,1.02,76.47,742.5,2024-09-05 14:15:00,3.92,0.46,1.19,5.57,2.18,2.08
,,0.61,1.46,3.81,0.5,1.27,48.15,32.34,69.08,1.06,67.2,742.5,2024-09-05 14:30:00,4.1,0.47,1.31,5.57,2.32,2.2
,,0.65,1.12,4.33,0.48,1.12,50.83,31.97,69.99,1.77,102.8,742.4,2024-09-05 14:45:00,3.43,0.46,1.22,5.57,2.55,2.43
,,0.98,1.73,3.72,0.45,1.72,55.23,31.83,71.84,1.59,96.39,742.3,2024-09-05 15:00:00,4.94,0.53,1.4,5.57,2.76,2.67
,,0.51,1.49,3.62,0.44,1.21,49.42,31.6,71.02,1.78,97.25,742.2,2024-09-05 15:15:00,4.79,0.55,1.33,5.57,3.01,2.92
,,0.6,1.3,2.92,0.45,1.18,47.33,31.71,68.04,1.45,112.19,742.0,2024-09-05 15:30:00,4.34,0.52,1.47,0.39,3.17,3.05
,,0.7,1.46,2.95,0.47,1.35,47.26,31.73,68.39,1.09,96.06,741.9,2024-09-05 15:45:00,3.8,0.5,1.48,8.18,3.33,3.12
,,0.73,1.71,2.77,0.48,1.5,47.55,31.84,68.49,1.03,87.4,741.9,2024-09-05 16:00:00,3.29,0.49,1.51,8.41,3.29,3.17
,,3.49,14.16,3.11,0.49,10.37,47.24,31.79,69.51,0.77,96.5,742.0,2024-09-05 16:15:00,1.86,0.51,1.49,8.39,3.22,3.1
,,2.14,4.17,3.39,0.5,3.96,49.97,31.52,71.82,0.51,71.91,742.1,2024-09-05 16:30:00,2.83,0.45,1.44,8.17,3.15,3.04
,,1.43,4.72,3.03,0.52,3.67,50.09,31.25,74.17,0.57,58.1,742.1,2024-09-05 16:45:00,2.61,0.44,1.29,6.44,2.68,2.54
7.78,,0.89,4.87,3.57,0.53,3.31,42.51,30.92,77.02,0.41,307.38,742.1,2024-09-05 17:00:00,2.6,0.33,0.95,4.48,2.06,1.95
17.04,,0.78,5.45,3.05,0.55,3.53,46.67,30.08,80.89,0.71,234.37,742.1,2024-09-05 17:15:00,3.06,0.39,1.01,4.32,1.95,1.82
,,0.78,7.57,2.66,0.57,4.66,38.34,29.51,85.56,0.29,260.63,742.1,2024-09-05 17:30:00,2.83,0.4,1.0,4.91,2.13,2.01
,,0.72,7.46,2.57,0.57,4.55,35.45,29.14,88.15,0.3,260.07,742.4,2024-09-05 17:45:00,2.69,0.4,1.08,5.59,2.45,2.32
,,0.68,8.31,2.76,0.58,4.97,30.33,28.78,91.09,0.37,306.0,742.6,2024-09-05 18:00:00,2.7,0.41,1.25,6.1,2.88,2.58
,,0.74,11.88,3.01,0.64,6.92,23.03,28.6,93.1,0.28,305.93,742.8,2024-09-05 18:15:00,2.47,0.41,1.29,6.75,2.94,2.83
,,0.99,21.3,3.02,0.84,12.13,10.42,28.45,95.56,0.33,284.2,743.0,2024-09-05 18:30:00,2.12,0.41,1.43,7.57,3.17,3.05
