pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
27.53,41.88,0.74,10.74,3.11,0.24,6.31,34.93,30.7,46.71,0.27,90.87,757.1,2024-10-19 13:30:00,5.73,4.41,3.19,7.01,1.18,0.66
24.38,41.56,0.72,10.0,3.12,0.22,5.9,35.69,31.04,46.89,0.33,139.93,757.0,2024-10-19 13:45:00,5.22,4.57,3.04,7.12,1.14,0.67
21.7,42.29,0.76,10.47,3.22,0.25,6.19,38.6,30.62,52.7,0.49,176.41,756.8,2024-10-19 14:00:00,6.02,3.68,3.11,7.03,1.07,0.72
21.33,43.4,0.68,10.74,3.45,0.28,6.27,37.14,30.64,55.89,0.29,202.84,756.5,2024-10-19 14:15:00,5.17,4.67,2.84,7.61,1.05,0.64
20.69,44.98,0.59,11.53,3.79,0.26,6.61,36.51,31.24,52.63,0.32,121.71,756.5,2024-10-19 14:30:00,5.35,10.5,3.51,17.41,1.1,0.65
20.64,48.88,0.73,16.41,4.07,0.28,9.32,33.08,31.25,52.31,0.33,107.2,756.4,2024-10-19 14:45:00,5.44,11.92,4.26,17.19,1.31,0.67
21.31,52.94,0.76,15.61,4.7,0.38,8.92,40.52,31.04,55.85,0.27,67.41,756.4,2024-10-19 15:00:00,4.76,15.07,6.91,17.88,1.58,0.89
22.13,56.41,0.92,14.9,4.54,0.45,8.67,42.3,30.0,59.88,0.32,32.59,756.5,2024-10-19 15:15:00,4.94,10.03,6.83,17.73,1.83,0.95
22.85,58.32,0.93,13.85,4.36,0.43,8.12,40.39,29.68,61.93,0.28,42.88,756.5,2024-10-19 15:30:00,5.05,24.79,9.43,29.02,1.9,1.03
23.97,59.74,0.89,12.31,4.88,0.3,7.27,37.87,29.33,63.43,0.26,106.69,756.5,2024-10-19 15:45:00,5.45,35.87,13.06,44.49,3.13,2.22
25.49,60.79,0.95,10.58,4.56,0.26,6.4,35.9,29.31,64.56,0.29,91.79,756.3,2024-10-19 16:00:00,5.86,18.58,8.57,36.73,1.67,0.99
25.77,61.25,1.01,10.3,5.34,0.27,6.3,31.74,28.74,67.31,0.3,16.28,756.2,2024-10-19 16:15:00,5.58,13.77,8.76,19.89,1.89,1.3
26.29,69.11,0.96,9.99,4.81,0.27,6.09,29.32,28.49,70.12,0.29,285.36,756.2,2024-10-19 16:30:00,5.73,11.74,6.11,22.83,1.4,0.75
26.5,75.98,0.88,10.83,4.17,0.28,6.48,25.75,28.07,74.26,0.29,273.45,756.1,2024-10-19 16:45:00,5.73,7.93,5.69,20.75,1.51,0.66
27.36,77.7,1.14,10.37,4.47,0.29,6.44,24.83,27.41,77.87,0.29,301.89,756.2,2024-10-19 17:00:00,6.04,5.96,5.03,14.12,1.6,0.75
28.1,77.7,1.26,9.91,3.94,0.31,6.3,24.09,27.02,80.97,0.31,320.63,756.2,2024-10-19 17:15:00,6.19,6.65,5.59,13.9,1.79,1.0
28.38,75.14,1.41,9.94,3.43,0.32,6.43,21.01,26.82,83.57,0.3,320.86,756.4,2024-10-19 17:30:00,6.04,7.24,5.99,17.08,1.8,0.99
29.16,72.69,1.3,12.14,3.79,0.36,7.51,19.62,26.53,85.06,0.39,313.21,756.7,2024-10-19 17:45:00,6.09,8.28,6.95,21.77,1.56,0.77
29.84,70.6,0.94,15.66,4.19,0.42,9.09,17.37,26.49,86.25,0.35,307.02,756.8,2024-10-19 18:00:00,6.07,13.79,12.65,31.83,1.82,1.02
31.11,68.88,1.02,18.14,4.59,0.47,10.48,16.39,26.5,86.88,0.29,305.32,756.9,2024-10-19 18:15:00,6.26,19.62,37.95,42.02,1.94,1.02
33.42,67.78,1.06,18.42,4.55,0.51,10.66,14.76,26.34,87.55,0.29,320.0,757.0,2024-10-19 18:30:00,5.27,28.92,86.19,56.83,2.11,1.02
35.38,67.14,1.21,17.48,4.41,0.53,10.28,14.52,26.3,87.99,0.36,315.57,757.1,2024-10-19 18:45:00,5.89,35.43,86.19,79.52,4.27,1.02
37.53,66.83,1.4,17.14,4.25,0.56,10.26,13.56,26.29,88.51,0.29,322.86,757.2,2024-10-19 19:00:00,6.0,33.48,86.19,81.16,3.62,0.89
40.0,67.61,1.54,17.77,3.89,0.61,10.7,10.35,26.22,89.35,0.27,330.82,757.4,2024-10-19 19:15:00,6.34,30.39,86.19,64.81,2.34,0.84
41.24,68.48,1.79,17.6,3.88,0.61,10.82,7.72,26.22,90.24,0.27,325.93,757.5,2024-10-19 19:30:00,6.17,29.66,73.16,55.74,1.72,0.68
38.05,69.91,2.09,19.12,4.14,0.75,11.87,5.72,26.18,90.01,0.29,319.6,757.6,2024-10-19 19:45:00,5.87,28.75,55.06,50.02,2.64,1.7
37.99,73.18,2.52,20.47,4.29,0.78,12.94,4.36,26.04,90.53,0.32,332.6,757.6,2024-10-19 20:00:00,5.77,28.67,39.1,51.15,1.96,1.0
41.47,76.53,2.84,21.99,3.72,0.82,14.01,3.87,26.0,90.81,0.29,310.05,757.6,2024-10-19 20:15:00,5.67,28.52,32.05,52.37,1.68,0.64
45.53,79.45,3.51,22.33,3.88,0.83,14.73,3.51,26.05,90.79,0.26,336.62,757.7,2024-10-19 20:30:00,5.56,29.58,31.89,51.72,1.86,0.86
50.0,82.25,4.23,21.8,4.43,0.91,15.03,3.63,25.92,91.97,0.31,198.38,757.7,2024-10-19 20:45:00,5.44,31.01,30.54,53.52,1.68,0.65
54.62,84.8,4.66,20.74,4.58,0.96,14.82,3.95,26.03,91.61,0.29,207.97,757.8,2024-10-19 21:00:00,5.45,33.91,31.61,57.67,1.77,0.67
57.86,87.96,4.73,19.32,4.31,0.89,14.12,5.89,26.15,90.61,0.32,195.09,757.9,2024-10-19 21:15:00,5.54,39.75,31.78,52.79,2.07,0.66
59.84,89.07,4.6,17.68,4.08,0.9,13.14,4.47,26.06,89.83,0.34,199.0,757.9,2024-10-19 21:30:00,5.48,38.11,31.64,49.62,1.87,0.59
60.93,89.08,4.44,16.05,3.92,0.83,12.15,5.22,25.61,90.96,0.32,201.0,758.0,2024-10-19 21:45:00,5.49,34.67,29.36,44.48,2.78,1.51
59.93,87.39,4.41,15.07,3.58,0.79,11.6,7.47,25.55,92.32,0.29,207.92,758.0,2024-10-19 22:00:00,5.92,34.81,28.62,43.1,1.91,0.81
59.12,85.18,4.21,13.82,3.49,0.74,10.77,7.36,25.47,92.43,0.29,339.56,758.1,2024-10-19 22:15:00,5.74,31.17,25.67,39.56,1.99,0.91
62.4,82.77,4.09,13.03,3.22,0.69,10.26,7.17,25.27,93.01,0.29,335.65,758.1,2024-10-19 22:30:00,5.66,29.6,23.02,35.53,1.61,0.73
66.5,79.88,3.91,12.97,3.52,0.71,10.08,6.75,25.3,93.27,0.29,355.59,758.2,2024-10-19 22:45:00,5.78,28.03,18.02,34.13,1.8,0.91
60.5,75.94,3.77,12.22,3.75,0.79,9.57,8.64,25.25,92.94,0.27,329.81,758.2,2024-10-19 23:00:00,5.67,26.02,22.56,33.73,1.79,0.86
54.83,73.33,3.64,11.93,3.23,0.81,9.31,9.11,25.26,93.03,0.29,340.0,758.2,2024-10-19 23:15:00,5.68,26.71,22.55,36.7,1.72,0.77
50.99,71.88,3.42,11.12,3.2,0.75,8.7,8.82,25.28,93.14,0.28,330.88,758.2,2024-10-19 23:30:00,5.85,26.37,22.64,37.44,2.39,1.5
47.46,70.37,3.35,10.3,3.6,0.7,8.2,9.35,25.23,93.19,0.34,331.13,758.2,2024-10-19 23:45:00,5.66,24.25,16.67,34.48,1.7,0.81
44.85,68.94,3.11,9.91,3.28,0.7,7.8,10.04,25.27,93.51,0.26,351.19,758.1,2024-10-20 00:00:00,5.76,21.96,14.85,32.31,1.8,0.95
43.7,68.75,3.04,9.32,3.24,0.75,7.43,7.57,25.25,93.9,0.35,335.19,758.0,2024-10-20 00:15:00,5.47,21.21,13.9,30.78,2.0,1.35
39.72,68.02,2.98,9.06,3.81,0.78,7.24,7.55,25.1,94.15,0.29,340.6,757.9,2024-10-20 00:30:00,5.85,22.37,14.14,34.64,1.64,0.96
37.09,66.41,3.01,8.84,3.49,0.76,7.15,6.97,25.07,94.49,0.29,347.33,757.8,2024-10-20 00:45:00,5.63,23.08,14.18,46.34,1.25,0.65
35.0,65.06,4.28,11.34,3.19,0.78,9.51,3.58,25.07,94.5,0.27,345.87,757.8,2024-10-20 01:00:00,5.65,23.45,14.01,68.76,2.49,1.7
34.51,64.64,6.07,11.46,3.92,0.84,11.03,3.2,25.03,94.61,0.26,332.23,757.7,2024-10-20 01:15:00,5.89,22.33,14.18,91.99,1.55,0.85
34.4,64.2,7.04,11.03,3.48,0.81,11.59,3.29,24.96,94.95,0.29,329.67,757.7,2024-10-20 01:30:00,5.97,23.96,15.07,87.54,2.61,1.71
35.22,65.17,7.87,11.02,3.35,0.73,12.26,3.3,24.86,95.08,0.21,324.73,757.7,2024-10-20 01:45:00,6.02,27.87,17.55,84.04,2.89,1.71
35.95,66.17,8.46,11.59,3.83,0.76,13.04,3.42,24.73,95.01,0.35,319.47,757.7,2024-10-20 02:00:00,6.05,31.86,19.2,78.03,3.9,2.23
37.89,68.4,9.27,12.7,3.37,0.74,14.29,3.3,24.7,94.83,0.29,317.14,757.8,2024-10-20 02:15:00,5.92,45.04,21.22,73.35,3.68,2.23
39.99,72.04,11.62,14.61,3.9,0.74,17.22,3.06,24.7,94.79,0.33,319.66,757.8,2024-10-20 02:30:00,5.71,76.99,32.67,77.53,3.74,2.23
42.46,75.31,14.85,16.65,4.15,0.82,20.93,3.22,24.7,95.17,0.28,320.43,757.8,2024-10-20 02:45:00,5.36,75.59,34.52,70.71,3.69,2.23
45.76,79.1,18.1,18.23,4.15,0.92,24.41,3.51,24.74,95.58,0.29,318.67,757.8,2024-10-20 03:00:00,5.48,71.35,34.02,85.25,1.98,0.62
48.12,83.69,21.68,19.72,4.29,1.02,28.12,3.01,24.8,95.93,0.35,322.0,757.8,2024-10-20 03:15:00,5.28,67.1,33.33,85.25,2.43,0.96
51.12,89.31,25.88,21.3,4.08,1.0,32.37,3.12,24.71,96.16,0.33,324.7,757.8,2024-10-20 03:30:00,4.74,65.96,34.6,85.25,2.4,1.17
54.02,94.61,28.19,22.7,3.62,0.86,34.99,3.13,24.6,96.19,0.35,334.47,757.8,2024-10-20 03:45:00,4.71,64.46,35.64,85.25,1.99,0.58
65.34,97.76,28.84,23.58,3.51,0.8,35.99,3.18,24.6,96.19,0.3,358.69,757.9,2024-10-20 04:00:00,4.78,48.87,30.1,12.78,2.24,1.3
68.36,99.92,28.95,23.96,3.47,0.78,36.28,2.98,24.6,96.19,0.27,8.7,758.1,2024-10-20 04:15:00,4.66,39.4,26.86,8.16,1.51,0.66
64.92,101.15,28.7,23.82,4.24,0.79,36.0,3.13,24.55,96.25,0.34,342.11,758.3,2024-10-20 04:30:00,4.7,34.24,25.12,44.85,1.88,1.17
61.93,102.61,28.72,23.79,3.77,0.8,36.0,3.12,24.54,96.44,0.31,346.06,758.4,2024-10-20 04:45:00,4.8,31.16,22.81,22.83,1.33,0.58
61.84,103.25,28.68,24.02,3.37,0.74,36.09,3.32,24.6,96.51,0.31,345.56,758.6,2024-10-20 05:00:00,4.71,29.66,17.6,36.7,1.28,0.67
64.2,103.98,28.25,23.95,3.6,0.7,35.71,3.21,24.58,96.4,0.29,347.84,758.8,2024-10-20 05:15:00,4.5,25.63,15.74,99.94,1.75,0.84
65.56,104.76,27.15,23.29,3.29,0.68,34.46,3.35,24.51,96.29,0.28,332.03,759.0,2024-10-20 05:30:00,4.74,23.42,14.39,89.15,1.74,0.96
63.43,105.27,25.8,22.95,2.72,0.67,33.18,3.26,24.57,96.29,0.29,334.48,759.1,2024-10-20 05:45:00,4.94,21.79,13.33,78.86,1.7,0.96
60.77,106.13,24.62,21.95,3.12,0.72,31.69,3.45,24.69,96.31,0.24,327.85,759.4,2024-10-20 06:00:00,5.01,20.73,12.56,71.75,1.45,0.75
59.79,106.33,24.34,21.34,3.7,0.74,31.14,3.64,24.89,96.25,0.3,332.07,759.5,2024-10-20 06:15:00,4.87,23.4,14.54,71.28,1.36,0.66
63.05,105.54,24.11,20.58,3.71,0.8,30.55,3.45,25.09,95.97,0.29,299.15,759.6,2024-10-20 06:30:00,5.29,27.88,22.67,76.02,1.79,1.04
65.99,105.4,23.68,20.28,3.92,0.88,30.04,3.57,25.35,95.45,0.29,300.46,759.8,2024-10-20 06:45:00,5.04,44.03,31.57,91.84,2.54,1.69
64.19,105.32,23.24,19.67,4.62,0.91,29.36,3.66,25.72,93.31,0.26,308.83,759.9,2024-10-20 07:00:00,4.88,44.03,38.58,91.84,1.8,0.95
62.43,105.28,22.11,19.59,4.03,0.91,28.4,5.8,26.21,88.8,0.28,338.45,760.0,2024-10-20 07:15:00,4.97,50.9,41.85,88.74,1.54,0.65
61.01,104.3,20.03,19.96,3.67,0.88,26.9,15.37,26.88,82.18,0.35,357.24,760.1,2024-10-20 07:30:00,5.48,45.94,38.73,79.53,1.54,0.64
61.58,104.43,17.16,20.13,4.08,0.88,24.66,20.16,27.51,78.74,0.29,32.18,760.3,2024-10-20 07:45:00,5.29,38.52,30.75,61.32,1.67,0.66
61.79,104.33,14.38,20.07,4.16,0.73,22.37,25.94,27.99,73.87,0.41,55.05,760.3,2024-10-20 08:00:00,5.41,32.89,26.17,52.68,1.72,0.63
61.36,104.49,10.89,19.96,4.06,0.69,19.47,31.54,28.31,69.93,0.29,4.1,760.4,2024-10-20 08:15:00,5.52,18.35,15.43,36.03,2.0,1.28
61.79,105.35,8.33,19.37,4.04,0.68,17.08,37.44,28.47,67.47,0.41,16.78,760.5,2024-10-20 08:30:00,5.56,11.97,10.89,27.49,1.87,1.18
63.7,106.85,5.76,18.85,4.49,0.65,14.71,41.48,29.04,64.5,0.39,33.48,760.6,2024-10-20 08:45:00,5.61,11.86,8.61,24.49,1.39,0.84
64.96,108.99,3.73,17.63,4.72,0.57,12.41,50.45,29.13,62.06,0.74,33.68,760.6,2024-10-20 09:00:00,5.87,10.36,7.67,26.18,1.91,1.19
66.53,110.81,2.34,15.95,4.45,0.57,10.39,52.79,29.14,62.27,0.61,27.57,760.5,2024-10-20 09:15:00,5.7,8.68,5.51,19.94,1.28,0.76
68.03,112.59,1.73,14.09,4.81,0.58,8.9,48.97,30.03,56.79,0.56,36.65,760.4,2024-10-20 09:30:00,6.11,8.8,5.21,18.69,1.3,0.72
69.67,113.35,1.36,12.24,4.62,0.56,7.62,54.27,30.3,53.23,0.63,57.74,760.3,2024-10-20 09:45:00,6.19,9.25,4.84,18.35,0.9,0.55
70.94,112.83,1.22,10.83,4.61,0.56,6.75,52.39,30.41,52.04,0.47,8.92,760.1,2024-10-20 10:00:00,5.99,9.42,4.36,16.68,0.98,0.61
72.28,111.25,1.15,9.46,5.21,0.53,5.97,57.3,30.51,48.51,0.52,38.49,759.9,2024-10-20 10:15:00,6.03,9.99,4.02,15.04,0.92,0.55
73.06,110.34,1.05,8.61,5.01,0.52,5.43,57.69,31.06,45.0,0.51,72.21,759.7,2024-10-20 10:30:00,6.04,8.78,3.79,12.32,0.9,0.55
73.82,109.18,0.96,8.03,5.16,0.56,5.05,59.95,31.12,45.66,0.49,57.96,759.5,2024-10-20 10:45:00,6.42,7.7,3.66,14.37,0.87,0.6
73.87,107.94,0.9,7.59,4.73,0.64,4.77,59.75,31.31,45.14,0.51,15.7,759.3,2024-10-20 11:00:00,6.34,9.42,4.23,24.21,0.99,0.62
73.78,107.24,0.86,7.3,5.28,0.61,4.58,61.97,31.19,45.65,0.42,357.12,759.2,2024-10-20 11:15:00,6.15,10.06,4.56,28.4,1.13,0.65
74.27,106.5,0.78,7.07,4.77,0.58,4.39,62.32,30.78,47.8,0.33,350.31,759.1,2024-10-20 11:30:00,6.5,9.25,6.35,30.85,1.1,0.76
74.81,105.72,0.77,6.86,4.47,0.54,4.27,61.37,30.69,49.87,0.45,13.51,758.9,2024-10-20 11:45:00,6.52,8.1,6.19,25.04,1.12,0.68
75.34,105.52,0.75,6.64,5.42,0.55,4.14,63.8,30.89,49.36,0.33,16.64,758.8,2024-10-20 12:00:00,6.32,7.34,4.09,19.75,0.89,0.59
75.4,104.48,0.75,6.38,5.65,0.54,4.0,63.6,30.99,47.52,0.54,333.94,758.6,2024-10-20 12:15:00,6.28,8.36,3.64,18.23,0.83,0.54
74.36,103.44,0.73,6.2,5.5,0.54,3.89,65.94,31.46,44.93,0.49,54.56,758.4,2024-10-20 12:30:00,6.49,7.84,3.16,20.91,0.87,0.58
80.4,101.93,0.69,6.19,5.64,0.52,3.85,71.05,31.94,41.33,0.67,30.1,758.3,2024-10-20 12:45:00,6.56,7.64,3.3,21.02,0.98,0.65
87.71,101.35,0.65,6.42,6.24,0.52,3.94,76.57,31.42,43.56,0.37,37.57,758.1,2024-10-20 13:00:00,6.89,7.37,3.26,17.89,0.97,0.66
83.98,101.49,0.58,6.61,6.01,0.52,3.99,75.78,31.0,45.83,0.42,7.65,757.8,2024-10-20 13:15:00,6.83,6.69,2.57,10.99,0.96,0.69
78.64,102.67,0.63,6.56,5.8,0.54,4.0,76.28,32.16,41.56,0.43,29.63,757.6,2024-10-20 13:30:00,6.36,6.25,2.12,9.04,0.94,0.67
75.24,104.76,0.61,6.75,5.24,0.57,4.09,78.71,31.74,44.13,0.47,21.74,757.4,2024-10-20 13:45:00,6.63,6.56,2.27,9.36,0.89,0.62
73.3,106.31,0.57,6.87,5.91,0.53,4.12,73.22,32.11,43.73,0.43,328.47,757.2,2024-10-20 14:00:00,6.74,7.18,2.3,9.35,0.94,0.67
72.44,106.68,0.54,6.73,5.45,0.5,4.02,71.28,32.01,42.91,0.46,8.57,757.1,2024-10-20 14:15:00,6.96,6.91,2.27,9.22,1.54,0.67
72.54,107.06,0.61,6.57,5.82,0.47,3.99,71.25,31.89,41.53,0.29,352.26,757.0,2024-10-20 14:30:00,7.2,6.29,2.27,8.31,1.03,0.7
73.21,107.44,0.56,6.68,5.59,0.51,4.01,67.42,31.66,45.31,0.48,23.71,757.0,2024-10-20 14:45:00,6.73,5.66,1.81,7.3,0.95,0.66
73.95,105.88,0.56,6.46,5.6,0.5,3.89,66.46,31.6,46.09,0.38,22.38,757.0,2024-10-20 15:00:00,6.95,5.97,2.16,6.33,0.93,0.64
72.76,105.02,0.59,6.34,5.52,0.5,3.85,63.85,31.33,47.86,0.29,73.25,757.0,2024-10-20 15:15:00,6.82,5.87,2.26,6.09,0.91,0.62
71.87,103.81,0.56,6.29,5.73,0.5,3.8,61.85,30.98,51.2,0.36,332.49,757.0,2024-10-20 15:30:00,6.82,5.86,2.26,6.04,0.98,0.69
71.37,102.17,0.58,6.27,5.8,0.5,3.81,61.25,30.47,54.08,0.26,344.43,757.0,2024-10-20 15:45:00,6.99,5.84,2.19,6.06,1.55,0.68
71.43,101.63,0.58,6.26,6.14,0.51,3.8,61.24,30.19,56.06,0.36,329.12,757.0,2024-10-20 16:00:00,6.83,5.94,2.19,5.86,1.58,0.63
70.45,101.55,0.58,6.26,5.57,0.5,3.8,56.67,29.84,59.17,0.27,320.37,757.0,2024-10-20 16:15:00,6.87,6.0,1.87,5.56,1.42,0.63
66.59,101.36,0.59,6.31,5.53,0.53,3.84,55.96,29.48,61.03,0.34,42.45,757.1,2024-10-20 16:30:00,6.89,6.26,2.16,0.51,0.92,0.63
65.03,100.93,0.66,6.24,5.57,0.53,3.86,51.78,29.09,64.69,0.29,63.13,757.0,2024-10-20 16:45:00,6.78,6.69,2.76,7.43,1.02,0.65
64.99,100.81,0.7,6.37,5.26,0.53,3.96,50.55,28.47,68.84,0.35,63.0,757.0,2024-10-20 17:00:00,6.92,7.62,2.59,0.72,1.48,0.63
65.56,101.13,0.69,6.7,5.36,0.56,4.12,47.36,27.87,73.05,0.37,63.0,757.1,2024-10-20 17:15:00,6.89,12.0,3.37,12.36,0.93,0.62
66.44,101.79,0.77,7.1,5.21,0.58,4.4,44.18,27.59,75.64,0.29,63.07,757.1,2024-10-20 17:30:00,7.02,19.01,4.08,21.26,0.93,0.6
68.55,102.97,0.78,7.81,4.67,0.61,4.79,40.59,27.43,77.09,0.35,63.0,757.1,2024-10-20 17:45:00,7.01,23.07,6.42,30.9,1.31,0.92
70.62,105.15,0.83,8.61,5.1,0.63,5.25,38.8,27.28,78.39,0.32,63.0,757.2,2024-10-20 18:00:00,7.07,40.8,15.14,36.91,1.57,0.92
73.76,107.47,0.83,8.88,5.25,0.65,5.4,37.25,27.01,80.04,0.31,63.0,757.3,2024-10-20 18:15:00,7.06,53.6,32.99,40.56,1.8,0.92
76.52,109.37,0.91,9.24,4.87,0.68,5.65,35.86,26.75,81.42,0.33,63.0,757.4,2024-10-20 18:30:00,7.31,64.53,45.55,42.82,1.82,0.92
79.12,110.84,0.89,9.74,4.9,0.71,5.9,33.78,26.64,82.03,0.32,63.0,757.5,2024-10-20 18:45:00,7.2,57.34,47.11,34.96,1.47,0.65
82.61,113.65,0.98,10.71,4.93,0.76,6.49,33.92,26.68,82.41,0.36,63.0,757.7,2024-10-20 19:00:00,7.09,48.21,45.44,34.78,1.57,0.68
85.28,116.57,1.01,11.0,4.67,0.76,6.67,33.69,26.65,82.87,0.3,63.0,757.8,2024-10-20 19:15:00,6.99,60.58,45.01,39.6,2.17,1.19
86.53,118.33,1.07,11.37,4.8,0.75,6.92,32.32,26.54,83.81,0.3,63.0,757.9,2024-10-20 19:30:00,7.08,53.6,38.3,33.03,1.98,0.92
88.56,120.21,1.11,11.24,4.53,0.76,6.88,30.57,26.37,85.04,0.3,63.0,758.0,2024-10-20 19:45:00,6.77,49.35,29.92,8.6,1.52,0.61
91.3,122.44,1.02,11.01,4.56,0.77,6.69,33.88,26.26,84.63,0.3,63.0,758.1,2024-10-20 20:00:00,7.11,45.64,18.02,19.16,1.68,0.91
96.92,123.85,1.08,10.52,4.37,0.77,6.47,32.14,26.25,84.75,0.29,63.0,758.1,2024-10-20 20:15:00,7.35,35.61,12.72,4.42,1.27,0.6
107.59,124.81,1.09,10.14,4.63,0.79,6.28,27.92,26.16,85.04,0.27,63.0,758.3,2024-10-20 20:30:00,6.89,26.46,9.89,13.34,1.55,1.05
105.89,125.31,1.13,9.98,4.37,0.81,6.23,27.36,26.11,85.17,0.24,63.0,758.4,2024-10-20 20:45:00,7.08,21.14,8.93,12.56,1.31,0.82
101.53,125.11,1.07,10.27,4.47,0.82,6.33,29.02,26.25,84.67,0.28,62.53,758.5,2024-10-20 21:00:00,7.31,16.06,7.11,3.97,1.18,0.88
98.6,125.29,1.13,9.94,4.21,0.81,6.21,24.59,26.2,85.54,0.26,61.8,758.6,2024-10-20 21:15:00,6.97,11.95,6.37,10.27,1.24,0.76
97.01,124.25,1.14,9.91,4.0,0.82,6.2,25.68,26.11,85.42,0.31,60.87,758.7,2024-10-20 21:30:00,6.99,11.59,5.9,9.69,1.33,0.93
95.61,123.53,1.15,10.33,3.97,0.82,6.43,23.03,26.17,85.17,0.31,59.13,758.7,2024-10-20 21:45:00,7.02,10.73,5.83,9.94,1.14,0.82
94.67,124.0,1.2,10.75,4.51,0.82,6.69,20.43,26.07,86.07,0.31,38.22,758.6,2024-10-20 22:00:00,6.76,10.06,5.59,2.79,1.03,0.7
94.89,123.34,1.23,11.11,4.1,0.82,6.91,19.16,25.84,86.59,0.31,321.67,758.5,2024-10-20 22:15:00,6.88,9.66,5.43,11.41,1.0,0.7
95.52,122.79,1.3,11.65,4.17,0.82,7.25,18.8,25.75,87.51,0.3,326.2,758.5,2024-10-20 22:30:00,7.11,9.46,5.5,9.91,1.14,0.71
95.25,122.41,1.39,11.84,3.85,0.82,7.43,16.87,25.71,87.61,0.31,313.06,758.4,2024-10-20 22:45:00,6.69,9.32,5.61,3.36,1.24,0.77
94.04,122.14,1.43,12.16,3.68,0.82,7.63,14.7,25.57,88.72,0.28,328.37,758.2,2024-10-20 23:00:00,6.82,9.43,5.61,10.24,1.05,0.66
93.38,121.59,1.47,12.42,3.92,0.81,7.8,15.24,25.55,89.14,0.29,331.07,758.2,2024-10-20 23:15:00,6.84,9.69,5.45,13.01,1.05,0.66
92.92,121.84,1.6,12.49,4.37,0.8,7.94,14.29,25.43,89.84,0.37,331.0,758.1,2024-10-20 23:30:00,6.92,10.62,5.42,13.67,1.17,0.79
92.12,121.65,1.69,12.1,3.91,0.79,7.81,13.56,25.33,91.1,0.27,331.0,758.1,2024-10-20 23:45:00,6.67,10.75,5.62,14.4,1.0,0.72
91.88,121.26,1.7,11.51,4.08,0.78,7.5,14.51,25.27,91.51,0.28,331.0,758.0,2024-10-21 00:00:00,7.09,10.88,5.34,14.39,0.98,0.66
91.48,121.53,1.71,11.2,3.75,0.78,7.35,14.7,25.3,91.73,0.28,330.2,757.9,2024-10-21 00:15:00,7.13,12.83,5.59,15.99,1.13,0.85
93.44,123.0,1.84,11.12,4.2,0.79,7.41,13.27,25.23,91.83,0.34,330.0,757.9,2024-10-21 00:30:00,6.72,12.71,5.64,15.77,1.21,0.85
97.17,125.03,1.81,11.04,4.23,0.78,7.34,14.2,25.18,92.01,0.31,330.0,757.9,2024-10-21 00:45:00,6.69,12.67,5.66,15.72,1.25,0.97
95.28,127.19,1.79,10.98,4.38,0.78,7.3,13.01,25.19,92.23,0.33,330.0,757.9,2024-10-21 01:00:00,6.9,12.8,5.91,16.79,1.01,0.72
92.61,128.35,1.84,11.25,3.62,0.78,7.48,11.1,25.11,92.45,0.32,330.0,757.9,2024-10-21 01:15:00,6.87,13.06,5.52,16.86,1.09,0.75
91.79,129.88,1.95,11.24,3.82,0.77,7.56,10.53,25.01,93.05,0.32,328.73,757.8,2024-10-21 01:30:00,6.78,12.61,5.15,16.62,1.05,0.76
91.59,131.54,2.09,11.16,3.7,0.76,7.64,8.66,24.98,93.77,0.31,272.96,757.7,2024-10-21 01:45:00,6.61,12.38,4.94,3.91,1.29,0.97
91.31,132.44,2.16,11.26,3.89,0.77,7.75,8.67,24.95,94.1,0.31,280.63,757.7,2024-10-21 02:00:00,6.79,12.17,4.94,16.52,1.04,0.72
92.29,133.57,2.3,11.53,3.64,0.77,8.0,7.43,24.98,94.24,0.31,310.85,757.7,2024-10-21 02:15:00,6.67,12.19,4.66,16.33,0.86,0.55
93.99,135.12,2.46,11.8,3.34,0.78,8.28,5.35,25.0,94.33,0.31,301.85,757.8,2024-10-21 02:30:00,6.77,11.91,4.56,16.23,0.82,0.5
95.28,137.28,2.68,12.07,3.58,0.83,8.6,4.78,25.0,94.46,0.28,275.72,757.7,2024-10-21 02:45:00,6.74,11.82,4.48,16.77,0.98,0.7
97.53,139.18,2.99,12.72,3.51,0.84,9.2,4.57,24.93,94.56,0.28,305.24,757.6,2024-10-21 03:00:00,6.64,10.58,4.69,17.56,0.89,0.59
98.64,140.51,3.24,12.84,3.65,0.82,9.46,4.78,24.91,94.77,0.36,299.72,757.6,2024-10-21 03:15:00,6.53,11.89,4.66,18.49,0.87,0.54
98.81,142.53,3.41,12.67,3.43,0.8,9.51,4.97,24.9,95.05,0.31,311.17,757.7,2024-10-21 03:30:00,6.61,12.42,4.88,19.47,0.82,0.54
99.23,144.34,3.48,12.64,3.38,0.79,9.55,4.88,24.83,95.29,0.24,300.94,757.6,2024-10-21 03:45:00,6.65,11.94,4.71,19.67,1.11,0.69
99.72,144.31,3.65,12.54,2.98,0.79,9.64,4.59,24.8,95.57,0.31,291.87,757.6,2024-10-21 04:00:00,6.42,12.35,4.55,15.11,0.92,0.64
99.78,144.05,3.77,11.99,3.44,0.78,9.44,4.51,24.79,95.79,0.36,287.73,757.6,2024-10-21 04:15:00,6.46,12.16,4.3,14.08,0.89,0.61
