pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
149.85,207.76,9.99,55.1,28.64,1.31,37.43,35.63,21.41,70.83,1.06,321.15,769.0,2024-12-03 07:00:00,31.33,4.74,1.28,6.58,2.9,2.15
147.96,208.8,14.08,60.14,33.55,1.39,43.44,35.08,21.91,69.41,1.17,327.45,769.1,2024-12-03 07:15:00,32.05,4.29,1.16,5.3,2.57,1.93
142.86,212.09,15.29,66.32,29.62,1.34,47.71,37.81,22.87,64.75,1.26,327.44,769.2,2024-12-03 07:30:00,32.07,4.45,1.14,5.23,2.49,1.88
138.82,215.01,14.46,67.92,28.96,1.32,47.88,41.79,23.27,62.3,1.34,12.89,769.3,2024-12-03 07:45:00,31.73,4.11,1.06,4.54,2.31,1.7
136.63,216.76,8.09,57.56,50.62,1.2,37.19,60.45,23.61,59.51,1.47,8.64,769.5,2024-12-03 08:00:00,30.89,4.04,1.47,4.33,2.68,1.93
136.55,217.67,6.03,46.85,58.56,1.21,29.82,70.12,23.88,58.61,1.42,351.65,769.5,2024-12-03 08:15:00,29.89,3.71,1.29,4.14,2.62,1.75
137.22,219.3,5.15,40.72,53.54,1.16,25.85,74.26,24.23,57.82,1.17,342.78,769.6,2024-12-03 08:30:00,29.6,4.44,1.11,4.71,2.5,1.65
137.39,220.01,4.71,37.32,48.71,1.13,23.68,81.79,24.47,57.29,1.41,332.55,769.6,2024-12-03 08:45:00,29.63,4.77,0.94,4.45,2.29,1.56
136.37,218.26,4.31,31.22,37.78,1.1,20.11,90.63,25.41,54.26,1.43,332.61,769.5,2024-12-03 09:00:00,28.99,4.29,0.86,4.65,2.21,1.53
136.71,213.95,3.81,30.63,39.15,1.08,19.39,98.86,25.61,52.79,2.06,0.65,769.4,2024-12-03 09:15:00,28.45,4.08,0.85,4.1,1.95,1.47
136.82,210.1,3.19,26.11,32.05,1.02,16.48,110.1,26.01,51.06,1.75,338.12,769.4,2024-12-03 09:30:00,28.41,5.27,0.98,4.45,1.87,1.42
136.46,206.49,2.88,21.55,26.38,0.97,13.8,114.5,26.54,49.81,1.9,337.22,769.4,2024-12-03 09:45:00,27.89,5.79,1.07,4.37,2.03,1.49
137.04,203.1,2.69,21.9,19.84,0.93,13.84,116.5,26.71,48.85,2.01,343.71,769.3,2024-12-03 10:00:00,27.76,4.97,1.04,4.07,1.97,1.46
136.27,197.75,2.43,18.42,18.34,0.95,11.77,123.3,26.85,47.74,2.19,358.19,769.4,2024-12-03 10:15:00,27.4,3.98,0.85,3.93,1.83,1.36
135.96,196.0,2.56,19.65,17.56,0.98,12.53,123.7,27.38,46.91,1.67,348.69,769.1,2024-12-03 10:30:00,27.54,3.9,1.06,3.75,1.97,1.46
134.41,192.44,2.28,15.91,16.63,0.85,10.32,131.4,27.81,44.99,1.79,6.29,769.1,2024-12-03 10:45:00,27.33,4.39,1.04,4.02,1.92,1.42
131.56,187.27,2.59,20.0,17.56,0.98,12.74,130.9,28.74,44.01,1.53,356.75,769.1,2024-12-03 11:00:00,28.19,3.78,0.94,3.28,1.63,1.22
127.73,181.13,2.49,20.0,15.51,0.89,12.66,134.8,28.79,43.96,1.86,343.44,768.8,2024-12-03 11:15:00,28.2,3.55,1.33,3.86,1.9,1.4
124.08,173.03,2.14,15.95,14.49,0.83,10.22,137.1,28.71,43.39,1.62,336.82,768.6,2024-12-03 11:30:00,27.52,3.06,1.28,2.98,1.81,1.35
120.26,165.95,2.22,17.08,17.19,0.85,10.89,137.4,28.83,42.98,1.7,353.94,768.5,2024-12-03 11:45:00,27.3,2.84,1.08,2.55,1.62,1.2
117.11,160.25,2.21,17.51,14.46,0.82,11.11,145.6,29.25,41.69,1.4,332.61,768.2,2024-12-03 12:00:00,27.7,2.89,1.7,2.77,2.05,1.54
113.28,155.57,2.08,15.8,13.05,0.76,10.1,146.4,29.35,40.76,1.66,355.28,768.0,2024-12-03 12:15:00,27.99,2.66,1.71,2.7,2.09,1.57
109.11,148.6,1.89,14.62,13.13,0.78,9.31,159.4,29.48,38.59,2.05,355.32,767.7,2024-12-03 12:30:00,27.35,2.6,0.96,2.48,1.52,1.13
105.86,143.53,,,12.05,0.78,,161.2,29.75,38.57,1.83,340.5,767.5,2024-12-03 12:45:00,,2.09,2.22,2.29,2.29,1.66
103.95,141.36,,,12.01,0.85,,168.5,29.72,39.78,1.62,316.61,767.3,2024-12-03 13:00:00,,2.71,2.47,2.03,2.42,1.75
102.44,139.32,,,11.79,0.85,,165.3,30.27,39.7,1.48,305.12,767.3,2024-12-03 13:15:00,,2.52,1.1,2.24,1.67,1.24
100.2,134.88,,,12.46,0.8,,169.1,30.4,38.19,1.58,318.03,767.1,2024-12-03 13:30:00,,2.41,1.55,2.07,2.2,1.63
96.96,129.85,,,18.76,0.72,,176.7,30.06,36.44,1.91,328.29,767.0,2024-12-03 13:45:00,,2.41,1.12,1.98,1.84,1.39
94.97,125.98,,,16.69,0.79,,183.0,30.49,37.05,1.73,306.59,766.9,2024-12-03 14:00:00,,2.51,0.9,1.93,1.8,1.27
95.17,124.8,,,19.12,0.8,,183.3,30.91,37.05,1.33,317.7,766.7,2024-12-03 14:15:00,,2.57,0.69,1.73,1.23,0.96
94.22,128.05,,,18.42,0.76,,177.6,30.95,35.46,1.54,323.38,766.5,2024-12-03 14:30:00,,2.81,0.8,2.15,1.47,1.06
92.15,128.15,,,18.1,0.78,,181.7,30.32,36.64,1.83,324.87,766.5,2024-12-03 14:45:00,,2.66,0.72,1.86,1.31,0.98
91.31,127.25,,,20.08,0.82,,176.2,30.08,37.77,1.78,326.05,766.5,2024-12-03 15:00:00,,2.45,0.86,1.93,1.72,1.24
90.45,125.46,,,,0.83,,,29.57,38.85,1.82,317.49,766.4,2024-12-03 15:15:00,,2.81,5.87,8.33,6.85,5.27
93.42,123.36,,,,0.97,,,29.16,40.0,1.34,322.52,766.4,2024-12-03 15:30:00,,2.41,2.57,3.53,4.29,3.15
101.14,120.95,,,,1.01,,,28.77,41.44,0.91,301.17,766.4,2024-12-03 15:45:00,,2.44,1.94,3.08,4.04,2.88
104.07,119.62,3.07,29.16,,1.18,18.01,,28.22,43.91,0.78,287.87,766.5,2024-12-03 16:00:00,27.34,2.99,2.99,4.89,5.03,3.55
104.05,119.14,4.02,45.41,,1.2,27.42,,27.41,47.76,0.38,270.5,766.5,2024-12-03 16:15:00,29.11,4.11,9.97,7.78,11.9,8.63
103.35,118.82,4.9,54.95,,1.24,33.21,,26.54,52.9,0.47,251.66,766.6,2024-12-03 16:30:00,28.97,5.25,25.12,21.24,31.07,23.03
101.02,119.5,4.63,54.6,,1.26,32.81,,25.8,56.23,0.39,261.53,766.6,2024-12-03 16:45:00,29.2,4.57,10.01,12.26,16.84,12.38
96.69,121.73,4.72,52.3,,1.24,31.66,,25.09,59.01,0.31,261.0,766.8,2024-12-03 17:00:00,28.86,6.46,4.6,9.53,10.68,7.54
92.2,121.79,5.42,74.69,11.5,1.74,44.14,,24.7,60.51,0.27,261.0,766.9,2024-12-03 17:15:00,30.16,7.32,3.9,8.74,9.17,6.56
89.82,125.13,6.57,78.85,10.97,1.96,47.28,48.94,24.54,62.28,0.29,261.0,766.9,2024-12-03 17:30:00,31.24,9.79,28.98,22.03,37.52,26.88
88.89,130.32,6.31,73.07,11.6,2.21,44.0,63.19,24.41,63.46,0.29,261.0,767.2,2024-12-03 17:45:00,32.3,8.83,15.9,20.52,26.01,18.74
90.62,138.55,8.0,71.27,12.26,2.46,44.41,48.69,24.34,65.73,0.31,260.93,767.2,2024-12-03 18:00:00,32.45,10.7,11.63,23.65,20.89,14.53
93.89,147.15,12.86,79.98,9.46,2.69,53.0,33.6,23.98,65.64,0.26,261.0,767.2,2024-12-03 18:15:00,32.45,11.47,15.98,26.75,28.05,20.09
99.56,156.94,8.15,87.79,10.35,2.65,53.32,41.42,23.31,64.68,0.31,261.0,767.4,2024-12-03 18:30:00,32.25,10.8,10.5,26.2,24.66,17.6
106.83,171.48,11.52,81.14,9.33,2.75,52.53,35.37,22.6,68.66,0.32,261.0,767.6,2024-12-03 18:45:00,31.67,10.48,9.94,26.14,23.4,16.63
114.79,183.53,7.87,77.43,10.43,2.32,47.58,55.27,22.04,70.17,0.33,261.0,767.6,2024-12-03 19:00:00,32.59,10.78,11.24,28.6,25.26,17.46
123.43,194.27,34.01,93.93,8.76,2.98,77.61,33.28,21.63,73.68,0.24,261.0,767.8,2024-12-03 19:15:00,34.33,11.13,20.86,28.46,33.71,23.93
131.46,204.61,42.03,93.55,7.66,3.25,83.93,34.27,21.24,76.58,0.31,260.87,767.9,2024-12-03 19:30:00,35.02,13.94,52.5,42.29,81.68,55.47
138.45,214.35,29.52,103.15,8.04,3.09,78.87,36.21,20.96,78.25,0.31,261.0,768.0,2024-12-03 19:45:00,35.16,16.74,45.28,42.03,76.23,51.96
144.8,222.71,32.72,113.4,9.08,3.07,86.92,36.71,20.69,78.75,0.3,261.0,768.2,2024-12-03 20:00:00,34.52,19.93,32.21,35.99,56.32,39.35
149.56,229.45,64.69,118.4,9.83,3.51,115.57,38.1,20.58,79.28,0.27,261.0,768.3,2024-12-03 20:15:00,35.67,26.59,25.0,35.1,47.43,33.75
156.09,236.48,71.97,116.8,11.23,3.53,120.64,40.14,20.42,80.27,0.3,261.0,768.4,2024-12-03 20:30:00,36.94,28.31,24.86,42.98,50.89,35.78
161.56,245.33,73.61,111.3,10.42,3.47,119.05,42.61,20.43,81.31,0.27,261.0,768.4,2024-12-03 20:45:00,37.97,25.63,27.61,47.81,56.89,38.01
166.36,253.84,77.6,106.6,8.61,3.58,119.79,46.92,20.59,81.39,0.28,261.0,768.4,2024-12-03 21:00:00,39.99,34.76,27.56,56.8,54.84,37.6
171.98,264.78,100.8,110.8,9.17,3.89,140.89,50.55,20.73,81.75,0.33,261.27,768.4,2024-12-03 21:15:00,40.31,34.41,28.85,56.72,57.21,39.4
176.99,277.72,87.07,109.5,8.99,3.15,129.03,41.7,21.2,77.75,0.28,281.79,768.4,2024-12-03 21:30:00,38.09,38.81,30.54,69.13,60.86,42.35
181.19,286.4,47.88,101.2,8.55,2.57,92.76,38.35,21.47,75.01,0.33,280.26,768.3,2024-12-03 21:45:00,35.35,36.32,26.16,71.42,49.56,35.47
182.8,290.46,17.79,91.98,8.08,2.01,63.39,36.98,21.47,74.1,0.64,310.03,768.3,2024-12-03 22:00:00,33.07,36.69,19.76,64.64,38.03,27.28
182.72,290.07,11.17,84.01,7.73,1.84,53.77,36.88,21.95,72.51,0.51,305.83,768.4,2024-12-03 22:15:00,31.75,25.78,13.14,50.46,25.36,18.24
182.18,289.65,11.8,81.18,7.25,1.91,52.77,35.85,21.79,73.49,0.37,288.85,768.4,2024-12-03 22:30:00,31.75,21.14,9.0,41.95,18.98,13.54
177.83,284.67,15.0,73.28,6.12,1.82,51.17,34.44,21.06,76.43,0.35,259.91,768.2,2024-12-03 22:45:00,31.4,19.28,9.3,34.13,19.68,14.04
173.14,278.13,12.34,71.37,6.36,1.75,48.0,35.51,20.74,77.77,0.32,253.0,768.2,2024-12-03 23:00:00,31.33,16.87,8.06,29.19,16.03,11.75
167.43,272.87,11.27,73.13,6.29,1.73,48.06,37.64,20.44,78.27,0.27,266.9,768.1,2024-12-03 23:15:00,31.91,13.98,7.4,22.95,14.59,10.4
162.04,268.69,10.5,66.8,7.21,1.7,44.07,39.24,20.45,77.89,0.29,279.62,768.1,2024-12-03 23:30:00,31.56,12.47,6.59,20.03,12.37,9.04
159.25,267.57,11.35,71.25,6.32,1.58,47.13,34.64,20.53,77.47,0.46,281.4,768.1,2024-12-03 23:45:00,30.79,10.18,5.85,17.5,10.83,7.91
156.77,269.3,11.11,72.27,6.19,1.56,47.47,35.64,20.77,76.39,0.43,280.1,768.2,2024-12-04 00:00:00,30.86,8.52,5.19,15.94,10.37,7.55
156.93,267.96,8.2,56.99,5.66,1.54,36.98,42.86,20.63,76.65,0.27,269.16,768.2,2024-12-04 00:15:00,31.06,7.56,5.43,15.67,12.43,8.83
159.61,265.59,8.05,57.15,5.11,1.53,36.94,36.68,20.16,78.54,0.27,253.0,768.2,2024-12-04 00:30:00,30.65,6.24,4.78,13.26,11.34,8.03
164.5,265.5,7.79,59.45,4.78,1.53,37.96,37.16,19.71,80.44,0.43,276.13,768.1,2024-12-04 00:45:00,30.6,5.74,4.77,12.15,10.63,7.5
169.95,263.16,7.84,63.68,5.99,1.53,40.25,35.39,19.99,78.83,0.28,119.31,768.1,2024-12-04 01:00:00,30.78,5.54,4.06,10.89,9.05,6.56
175.25,260.91,14.96,69.44,8.07,1.64,49.1,30.05,19.97,79.37,0.27,127.0,767.9,2024-12-04 01:15:00,30.99,5.36,3.01,10.22,6.85,4.74
179.74,259.2,17.88,57.2,7.21,1.73,44.96,28.76,19.59,81.77,0.34,127.0,768.0,2024-12-04 01:30:00,31.44,5.88,3.04,9.37,6.68,4.75
183.43,257.85,31.64,77.8,7.6,1.79,67.11,32.4,19.46,82.21,0.43,119.33,768.0,2024-12-04 01:45:00,32.91,5.36,4.21,8.78,7.4,5.24
185.97,258.4,25.94,73.33,9.86,1.78,60.09,31.45,19.57,80.51,0.35,105.4,768.0,2024-12-04 02:00:00,32.27,7.49,3.7,11.12,7.43,5.01
189.39,258.03,28.41,73.6,8.92,1.74,62.25,30.85,18.98,83.31,0.34,112.0,767.7,2024-12-04 02:15:00,32.42,8.92,3.69,13.72,7.84,5.03
200.66,256.91,33.87,71.83,8.17,1.8,65.74,30.31,18.54,85.92,0.37,120.53,767.6,2024-12-04 02:30:00,33.38,8.77,3.57,13.16,7.76,4.89
206.31,252.49,22.98,74.03,9.98,1.68,58.06,31.68,18.75,85.91,0.39,205.53,767.6,2024-12-04 02:45:00,32.44,9.16,4.63,14.73,8.56,5.54
207.57,247.57,19.6,73.41,11.84,1.59,54.98,29.99,19.15,82.97,0.39,304.7,767.5,2024-12-04 03:00:00,31.48,10.76,5.8,17.14,11.83,7.91
204.91,243.85,32.86,85.5,19.75,1.72,72.19,32.09,19.36,80.87,0.39,319.38,767.6,2024-12-04 03:15:00,32.83,9.97,5.22,16.73,10.95,7.63
202.25,240.98,53.43,98.02,30.77,1.74,95.58,32.04,19.67,78.99,0.56,285.82,767.5,2024-12-04 03:30:00,34.67,11.76,5.6,17.41,10.53,7.06
199.01,239.06,47.65,92.81,30.19,1.64,88.11,31.04,19.55,79.23,0.32,284.13,767.5,2024-12-04 03:45:00,33.64,13.66,4.16,40.67,8.07,5.12
195.69,238.03,34.55,86.09,26.4,1.62,73.88,30.06,19.1,81.01,0.31,313.12,767.5,2024-12-04 04:00:00,32.26,11.6,3.48,34.98,6.95,4.4
192.26,236.14,29.09,82.64,25.01,1.58,67.61,29.28,18.67,82.61,0.31,316.93,767.6,2024-12-04 04:15:00,33.18,9.86,2.78,26.13,6.1,3.88
189.07,233.74,31.8,77.47,21.26,1.51,67.06,28.65,18.31,85.25,0.28,315.29,767.5,2024-12-04 04:30:00,32.02,9.17,2.53,23.51,5.57,3.56
184.61,231.74,47.66,73.78,17.71,1.53,77.99,27.84,18.04,86.31,0.33,302.73,767.7,2024-12-04 04:45:00,31.91,8.37,2.77,22.06,5.9,3.75
180.74,229.86,41.95,84.41,19.0,1.57,79.0,28.25,17.78,87.92,0.31,302.0,767.9,2024-12-04 05:00:00,33.71,7.48,3.48,19.85,7.5,4.78
176.73,226.84,43.88,81.81,18.0,1.58,79.19,28.5,17.71,88.87,0.33,296.4,767.9,2024-12-04 05:15:00,34.01,6.8,2.7,16.07,6.21,3.83
172.08,226.25,54.35,81.95,15.61,1.6,87.78,29.47,17.97,89.3,0.5,284.8,768.0,2024-12-04 05:30:00,32.95,6.6,2.87,14.04,6.24,3.84
170.06,226.27,56.54,78.34,14.56,1.73,87.64,30.75,18.3,87.23,0.45,282.01,768.1,2024-12-04 05:45:00,33.68,6.29,2.96,12.43,6.35,4.04
165.42,226.16,63.52,78.72,13.66,1.72,93.51,30.19,18.64,86.35,0.86,308.67,768.2,2024-12-04 06:00:00,34.19,6.41,2.67,12.02,5.79,3.76
160.2,229.92,52.6,71.49,13.22,1.86,80.79,33.52,18.97,84.46,0.59,288.07,768.1,2024-12-04 06:15:00,33.93,6.83,2.77,12.41,6.39,4.25
156.03,235.65,51.09,73.96,18.3,1.83,80.88,32.89,19.27,83.04,0.48,339.09,768.3,2024-12-04 06:30:00,34.29,9.77,2.85,13.19,6.62,4.48
152.67,242.15,56.78,74.28,20.44,1.86,85.67,33.14,19.51,82.15,0.37,338.27,768.5,2024-12-04 06:45:00,34.44,8.48,2.8,11.98,7.09,4.64
149.82,250.41,54.63,79.87,26.48,1.78,86.9,33.25,19.89,80.73,0.69,333.67,768.6,2024-12-04 07:00:00,34.28,7.61,2.72,11.28,6.69,4.54
147.73,257.35,51.74,87.67,47.71,1.69,88.7,33.39,20.77,76.07,0.85,345.4,768.9,2024-12-04 07:15:00,33.81,6.81,2.46,10.73,6.2,4.26
144.73,262.73,44.8,86.78,51.61,1.63,82.58,34.04,21.89,71.59,0.81,315.22,769.0,2024-12-04 07:30:00,33.02,5.66,1.95,9.98,5.15,3.54
141.34,267.04,41.42,90.38,58.61,1.66,81.75,38.05,22.54,68.74,0.94,316.71,769.2,2024-12-04 07:45:00,32.35,5.81,1.69,9.91,4.49,3.09
140.5,270.11,35.26,89.22,63.44,1.73,76.12,41.71,23.43,66.32,0.79,328.86,769.2,2024-12-04 08:00:00,32.62,6.65,1.83,9.91,4.35,3.07
140.66,271.03,22.76,80.97,66.27,2.03,61.57,54.0,24.65,61.96,0.88,334.23,769.4,2024-12-04 08:15:00,31.51,6.47,2.54,9.59,4.77,3.37
142.72,274.37,15.84,71.61,68.28,1.97,50.97,69.41,25.34,59.56,1.26,358.99,769.4,2024-12-04 08:30:00,30.76,6.86,4.07,11.38,5.81,4.07
146.57,281.49,9.83,51.27,51.39,1.73,35.26,86.32,25.79,58.45,1.4,1.53,769.5,2024-12-04 08:45:00,29.7,7.31,4.39,12.28,5.87,4.16
152.85,287.7,8.34,47.41,41.01,1.66,32.0,92.21,26.9,55.55,1.17,349.46,769.5,2024-12-04 09:00:00,30.13,7.12,4.16,14.42,5.75,4.07
159.33,288.73,6.62,41.84,39.71,1.69,27.64,110.6,28.07,49.61,1.21,16.91,769.4,2024-12-04 09:15:00,29.23,6.46,3.8,17.21,5.54,3.86
164.49,287.06,4.69,31.96,38.06,1.44,20.81,136.0,28.84,44.24,1.29,39.15,769.3,2024-12-04 09:30:00,28.53,5.67,3.15,16.6,4.86,3.14
168.65,285.66,4.16,31.68,38.77,1.54,20.23,152.7,28.91,43.13,1.51,353.31,769.2,2024-12-04 09:45:00,28.03,4.69,3.77,11.36,4.91,3.51
173.61,281.22,3.58,28.62,45.71,1.34,18.13,165.5,28.75,41.33,1.93,349.74,769.1,2024-12-04 10:00:00,27.32,3.55,4.59,12.39,4.89,3.47
178.77,275.1,3.46,28.03,52.7,1.35,17.72,169.8,28.78,39.86,1.8,12.85,768.9,2024-12-04 10:15:00,26.65,3.18,2.86,13.73,3.18,2.32
182.84,271.45,3.17,24.12,50.49,1.07,15.41,175.0,29.69,37.21,1.46,359.68,768.6,2024-12-04 10:30:00,26.41,3.09,2.51,13.98,2.96,2.21
185.79,266.95,3.12,22.72,41.26,1.06,14.62,176.1,30.57,35.39,1.57,4.51,768.5,2024-12-04 10:45:00,26.25,3.0,2.25,15.87,2.61,1.94
186.62,259.43,2.79,21.52,35.76,1.05,13.72,186.0,30.23,35.5,1.9,351.92,768.3,2024-12-04 11:00:00,26.48,2.91,2.06,11.41,2.56,1.84
184.29,252.78,2.56,20.35,39.4,1.32,12.91,192.7,30.01,34.38,2.06,9.72,768.2,2024-12-04 11:15:00,25.81,2.89,1.7,8.65,2.39,1.75
180.79,246.8,2.7,22.88,55.13,1.32,14.37,196.5,29.9,34.33,2.53,9.05,768.1,2024-12-04 11:30:00,25.95,3.05,1.35,5.66,1.96,1.49
176.2,241.3,2.43,20.39,43.68,1.3,12.82,204.1,29.83,34.82,2.27,12.74,768.0,2024-12-04 11:45:00,25.91,2.82,1.34,3.88,1.93,1.45
172.97,232.65,2.58,21.11,37.22,1.25,13.33,202.0,30.29,34.76,1.69,2.05,767.7,2024-12-04 12:00:00,26.94,2.89,1.29,4.16,1.72,1.29
169.31,225.78,2.59,19.63,31.64,1.55,12.55,199.8,30.54,35.11,2.02,344.34,767.4,2024-12-04 12:15:00,27.46,3.34,1.67,3.9,2.08,1.54
165.43,219.45,2.43,19.92,26.14,1.26,12.57,197.2,30.31,35.99,1.85,345.76,767.2,2024-12-04 12:30:00,28.19,3.3,1.98,3.97,2.22,1.67
160.76,214.35,2.31,18.6,23.69,1.1,11.77,200.45,30.53,35.6,1.77,330.51,767.1,2024-12-04 12:45:00,28.92,3.19,1.7,3.76,2.18,1.62
156.45,209.5,2.12,16.97,21.57,1.08,10.75,206.8,30.21,34.76,2.06,341.5,766.9,2024-12-04 13:00:00,28.76,2.85,1.33,3.69,2.0,1.47
158.71,205.79,2.09,16.86,20.36,1.08,10.67,209.0,30.25,34.34,1.75,355.88,766.9,2024-12-04 13:15:00,28.74,2.65,0.97,2.61,1.56,1.19
162.17,203.77,2.01,15.92,21.12,1.13,10.1,212.2,30.11,35.23,1.98,336.07,766.8,2024-12-04 13:30:00,29.12,2.88,1.3,2.4,1.65,1.27
162.42,202.23,2.09,18.46,22.62,1.14,11.52,210.5,30.27,34.92,1.34,7.54,766.6,2024-12-04 13:45:00,28.27,2.71,1.63,2.36,1.97,1.47
160.95,201.06,2.01,17.8,22.11,1.26,11.1,208.7,30.37,34.69,1.65,338.4,766.4,2024-12-04 14:00:00,28.44,2.8,1.16,2.33,1.63,1.25
159.12,198.77,2.01,17.88,22.4,1.05,11.14,215.2,30.0,35.73,1.42,343.93,766.4,2024-12-04 14:15:00,28.01,2.7,1.29,1.98,1.76,1.32
155.75,196.75,1.97,17.27,23.15,1.07,10.79,218.7,30.17,35.78,1.18,293.87,766.3,2024-12-04 14:30:00,28.3,2.66,1.01,1.93,1.55,1.14
153.04,194.59,2.05,20.11,24.96,1.23,12.36,217.8,29.86,36.67,1.69,353.12,766.4,2024-12-04 14:45:00,28.29,2.71,0.89,1.9,1.5,1.11
151.25,193.36,2.13,18.98,34.33,3.54,11.83,226.2,29.45,37.09,1.37,344.03,766.4,2024-12-04 15:00:00,27.9,2.69,1.15,2.1,1.67,1.24
150.27,192.31,2.24,22.11,32.97,2.23,13.58,,29.38,37.57,1.01,331.26,766.3,2024-12-04 15:15:00,28.44,2.74,2.85,2.45,2.64,1.98
148.78,192.93,2.34,22.19,34.89,2.2,13.71,,29.16,37.82,0.61,316.07,766.3,2024-12-04 15:30:00,28.29,3.06,8.39,2.61,7.37,5.42
148.11,193.79,2.64,28.0,34.46,1.57,17.04,,28.76,40.4,0.35,255.82,766.4,2024-12-04 15:45:00,28.58,3.07,3.49,2.83,3.69,2.75
148.01,194.87,3.76,49.27,31.86,1.5,29.26,,27.98,43.77,0.35,253.79,766.4,2024-12-04 16:00:00,29.48,4.09,5.61,4.06,6.37,4.51
148.02,197.6,4.89,70.79,27.03,1.72,41.63,,26.97,49.92,0.31,249.0,766.5,2024-12-04 16:15:00,30.5,5.61,5.08,7.31,7.88,5.59
146.42,203.38,5.71,68.08,20.39,1.85,40.86,,25.74,56.61,0.28,249.0,766.6,2024-12-04 16:30:00,30.83,5.66,7.7,13.93,14.75,10.78
144.97,208.1,5.8,78.47,22.35,1.74,46.45,,24.46,57.83,0.33,249.0,766.7,2024-12-04 16:45:00,31.79,5.85,13.46,21.07,22.7,16.68
146.02,213.51,7.69,122.4,18.53,1.94,71.36,,23.29,61.33,0.25,249.0,766.8,2024-12-04 17:00:00,34.37,6.18,45.39,25.63,50.48,36.76
149.15,222.41,,,19.44,1.8,,,22.51,64.29,0.32,249.0,767.0,2024-12-04 17:15:00,,6.56,59.07,25.73,64.9,46.8
154.01,231.54,,,18.93,1.83,,,21.88,66.51,0.28,249.0,767.1,2024-12-04 17:30:00,,7.26,58.67,20.28,66.21,47.31
161.93,246.01,,,16.91,2.04,,,21.44,68.79,0.29,249.0,767.2,2024-12-04 17:45:00,,8.75,65.77,18.7,73.3,52.06
172.36,260.25,8.39,110.8,18.12,2.23,65.76,64.54,21.17,71.79,0.31,249.0,767.5,2024-12-04 18:00:00,39.55,9.25,63.23,20.29,73.27,52.09
182.84,273.11,8.85,101.8,19.13,2.45,61.34,64.58,20.92,73.07,0.27,249.0,767.5,2024-12-04 18:15:00,38.47,11.32,71.5,22.7,81.41,57.44
194.43,287.2,10.29,98.12,19.18,2.68,60.56,58.98,20.74,74.44,0.33,249.0,767.6,2024-12-04 18:30:00,36.12,12.46,59.34,25.19,71.85,50.99
208.01,302.06,9.41,108.0,21.6,2.54,65.1,63.26,20.61,73.67,0.33,249.0,767.7,2024-12-04 18:45:00,36.5,13.38,48.36,27.81,62.39,44.37
222.02,316.71,17.69,124.0,21.37,2.79,80.34,53.54,20.51,75.04,0.23,249.0,767.8,2024-12-04 19:00:00,37.13,15.99,45.18,31.06,57.85,41.36
236.44,332.21,37.38,112.7,17.81,3.18,90.34,48.57,20.49,77.41,0.33,249.0,767.9,2024-12-04 19:15:00,37.05,18.64,45.1,36.61,60.02,42.86
248.76,345.93,48.43,146.4,20.2,3.46,117.25,49.47,20.33,77.73,0.33,249.0,768.0,2024-12-04 19:30:00,38.98,19.5,44.63,41.46,63.51,45.25
258.75,360.42,63.67,136.8,17.24,3.67,124.53,48.89,20.16,79.11,0.29,249.0,768.1,2024-12-04 19:45:00,39.93,20.51,39.12,43.26,59.31,42.08
266.68,372.91,68.43,139.3,16.14,3.79,129.73,52.33,19.96,80.08,0.29,249.0,768.3,2024-12-04 20:00:00,40.27,22.72,36.62,46.94,57.93,41.2
270.93,378.97,106.4,168.7,17.62,4.51,176.24,59.51,19.73,81.73,0.29,249.0,768.2,2024-12-04 20:15:00,43.28,25.34,37.16,65.06,59.26,41.99
274.93,383.75,103.7,163.3,17.81,4.48,171.17,59.17,19.53,83.13,0.31,249.0,768.2,2024-12-04 20:30:00,42.84,33.22,42.12,96.76,67.78,47.21
281.02,399.17,111.9,156.0,17.59,4.57,173.95,58.92,19.38,83.81,0.31,249.0,768.2,2024-12-04 20:45:00,42.74,32.58,45.72,95.96,73.87,51.06
287.15,416.72,105.85,145.75,15.83,4.42,163.58,57.56,19.25,85.54,0.35,249.0,768.3,2024-12-04 21:00:00,42.91,33.66,55.27,89.56,94.19,61.33
290.68,435.48,112.7,134.2,13.49,4.49,163.01,56.33,19.05,86.31,0.31,249.0,768.4,2024-12-04 21:15:00,41.74,33.43,67.23,84.54,107.45,67.56
292.29,452.67,146.2,137.5,11.95,4.77,192.0,57.38,18.96,88.35,0.27,249.0,768.3,2024-12-04 21:30:00,43.67,34.36,56.49,82.86,98.14,64.45
290.77,470.03,169.8,136.7,10.88,5.29,210.76,60.21,18.81,89.34,0.3,249.0,768.2,2024-12-04 21:45:00,44.63,38.58,57.77,87.5,99.39,65.43
287.21,483.65,181.8,119.7,9.66,5.92,211.48,62.41,18.78,90.61,0.29,249.0,768.2,2024-12-04 22:00:00,44.71,42.34,56.6,88.7,101.06,65.69
283.87,492.21,231.7,133.1,9.43,7.25,259.17,69.02,18.7,92.13,0.29,249.0,768.2,2024-12-04 22:15:00,49.12,40.93,51.57,91.76,97.85,64.01
281.96,498.74,254.7,128.8,8.66,7.68,275.58,71.34,18.71,92.98,0.31,249.0,768.2,2024-12-04 22:30:00,49.73,41.57,47.68,92.6,98.86,64.93
