pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
32.98,73.27,13.83,34.0,32.53,6.44,26.72,15.33,2023-12-01 19:45:00
43.04,79.05,14.55,33.26,28.44,7.32,26.7,16.33,2023-12-01 20:00:00
43.04,79.05,15.29,32.82,26.11,7.21,26.87,17.86,2023-12-01 20:15:00
43.04,79.05,14.58,35.28,28.75,7.1,27.85,16.47,2023-12-01 20:30:00
42.99,79.42,14.59,33.96,31.05,7.08,27.11,17.64,2023-12-01 20:45:00
42.23,84.54,14.44,32.82,32.82,7.24,26.39,16.24,2023-12-01 21:00:00
42.23,84.54,14.15,33.66,31.23,6.8,26.7,17.51,2023-12-01 21:15:00
42.23,84.54,14.33,34.37,35.61,7.37,27.2,15.5,2023-12-01 21:30:00
41.73,85.36,14.28,34.83,32.31,7.14,27.43,16.2,2023-12-01 21:45:00
34.67,96.88,15.07,33.77,38.43,6.57,27.28,13.18,2023-12-01 22:00:00
34.67,96.88,15.52,34.19,36.54,6.66,27.76,16.43,2023-12-01 22:15:00
34.67,96.88,16.17,29.2,27.96,7.5,25.34,16.59,2023-12-01 22:30:00
34.56,96.39,16.84,33.06,27.34,6.6,27.87,18.08,2023-12-01 22:45:00
33.0,89.53,18.1,31.5,29.68,7.51,27.7,15.36,2023-12-01 23:00:00
33.0,89.53,17.73,31.69,33.87,6.82,27.6,15.71,2023-12-01 23:15:00
33.0,89.53,18.44,33.33,31.65,7.6,28.91,12.9,2023-12-01 23:30:00
33.07,88.86,19.37,34.27,32.98,6.74,29.96,15.38,2023-12-01 23:45:00
33.98,79.54,20.41,30.87,31.26,7.41,28.64,13.53,2023-12-02 00:00:00
33.98,79.54,20.74,32.07,27.49,6.82,29.49,12.57,2023-12-02 00:15:00
33.98,79.54,20.81,32.73,31.1,7.5,29.9,15.46,2023-12-02 00:30:00
34.95,80.45,21.73,32.4,33.14,7.28,30.23,15.85,2023-12-02 00:45:00
48.56,93.26,22.47,32.08,30.55,6.93,30.47,15.07,2023-12-02 01:00:00
48.56,93.26,21.87,33.92,33.22,8.0,31.16,11.47,2023-12-02 01:15:00
48.56,93.26,21.6,32.61,31.13,7.49,30.28,12.77,2023-12-02 01:30:00
47.3,92.88,21.6,33.13,34.78,6.71,30.57,17.49,2023-12-02 01:45:00
29.73,87.63,22.45,34.47,36.92,7.24,31.79,11.59,2023-12-02 02:00:00
29.73,87.63,22.24,34.68,35.51,7.29,31.79,11.73,2023-12-02 02:15:00
29.73,87.63,22.85,31.39,36.22,6.8,30.3,14.82,2023-12-02 02:30:00
29.93,86.52,22.61,35.0,34.91,7.18,32.18,15.51,2023-12-02 02:45:00
32.72,70.99,23.31,31.87,32.27,6.39,30.82,10.45,2023-12-02 03:00:00
32.72,70.99,23.9,34.11,40.8,6.65,32.4,14.43,2023-12-02 03:15:00
32.72,70.99,23.83,33.21,41.26,7.08,31.86,15.79,2023-12-02 03:30:00
32.62,71.46,25.27,32.88,37.69,7.15,32.48,16.48,2023-12-02 03:45:00
31.18,78.07,26.25,33.14,34.5,6.96,33.17,16.64,2023-12-02 04:00:00
31.18,78.07,26.68,34.56,36.12,7.5,34.2,11.59,2023-12-02 04:15:00
31.18,78.07,27.17,34.4,32.72,7.76,34.38,15.66,2023-12-02 04:30:00
31.71,78.17,28.27,31.67,39.45,7.12,33.48,15.65,2023-12-02 04:45:00
39.1,79.51,27.59,34.26,36.08,7.04,34.54,13.15,2023-12-02 05:00:00
39.1,79.51,28.33,33.99,39.35,7.41,34.8,15.21,2023-12-02 05:15:00
39.1,79.51,28.89,33.41,28.51,6.38,34.79,15.29,2023-12-02 05:30:00
38.57,79.89,29.58,34.28,36.09,7.13,35.67,16.14,2023-12-02 05:45:00
31.19,85.17,29.94,31.05,37.91,8.0,34.06,13.2,2023-12-02 06:00:00
31.19,85.17,29.68,33.37,45.27,6.9,35.22,15.51,2023-12-02 06:15:00
31.19,85.17,30.16,35.47,39.42,7.91,36.65,12.81,2023-12-02 06:30:00
32.03,84.9,31.0,34.23,41.32,6.48,36.43,18.1,2023-12-02 06:45:00
43.75,81.18,31.03,33.59,28.72,7.09,36.09,16.09,2023-12-02 07:00:00
43.75,81.18,31.62,34.88,32.07,6.94,37.14,10.96,2023-12-02 07:15:00
43.75,81.18,32.51,33.53,31.1,7.44,36.88,12.53,2023-12-02 07:30:00
43.06,80.53,32.78,33.16,30.28,7.58,36.83,19.39,2023-12-02 07:45:00
33.39,71.43,32.2,34.58,32.96,7.31,37.3,14.34,2023-12-02 08:00:00
33.39,71.43,32.69,30.74,30.83,7.49,35.42,13.49,2023-12-02 08:15:00
33.39,71.43,32.99,35.45,34.45,7.1,38.22,15.69,2023-12-02 08:30:00
33.64,71.45,32.29,32.47,35.69,7.31,36.17,17.3,2023-12-02 08:45:00
37.1,71.66,31.85,32.89,25.66,8.13,36.16,15.94,2023-12-02 09:00:00
37.1,71.66,32.28,32.36,30.45,8.29,36.1,14.4,2023-12-02 09:15:00
37.1,71.66,31.94,32.23,28.46,7.59,35.84,13.98,2023-12-02 09:30:00
36.85,72.09,29.78,35.84,28.88,6.92,36.65,17.23,2023-12-02 09:45:00
33.33,78.18,28.97,33.21,27.22,7.9,34.73,17.53,2023-12-02 10:00:00
33.33,78.18,27.83,34.19,27.92,7.73,34.64,17.62,2023-12-02 10:15:00
33.33,78.18,26.56,31.94,31.4,7.33,32.67,12.79,2023-12-02 10:30:00
33.06,78.0,25.6,34.87,30.34,7.22,33.77,14.98,2023-12-02 10:45:00
29.32,75.47,24.14,34.88,30.95,7.01,32.96,14.9,2023-12-02 11:00:00
29.32,75.47,22.24,33.96,24.28,7.27,31.39,15.38,2023-12-02 11:15:00
29.32,75.47,21.35,32.5,30.7,8.04,30.07,14.97,2023-12-02 11:30:00
30.23,76.22,19.17,33.62,25.97,7.92,29.48,16.06,2023-12-02 11:45:00
42.96,86.65,18.81,33.89,24.42,6.72,29.43,16.61,2023-12-02 12:00:00
42.96,86.65,17.67,33.38,27.41,7.43,28.51,17.35,2023-12-02 12:15:00
42.96,86.65,16.19,36.58,23.19,7.42,29.47,16.31,2023-12-02 12:30:00
43.29,86.7,15.74,33.64,28.09,6.91,27.58,17.17,2023-12-02 12:45:00
47.9,87.4,14.94,33.5,22.84,8.22,27.05,16.28,2023-12-02 13:00:00
47.9,87.4,14.42,35.05,23.44,7.42,27.63,17.87,2023-12-02 13:15:00
47.9,87.4,15.12,31.81,23.81,7.38,26.21,16.01,2023-12-02 13:30:00
48.13,87.44,15.06,33.24,24.58,7.57,26.98,17.31,2023-12-02 13:45:00
51.36,88.03,14.77,33.47,23.76,7.16,26.94,16.45,2023-12-02 14:00:00
51.36,88.03,13.83,33.58,24.96,7.17,26.48,17.62,2023-12-02 14:15:00
51.36,88.03,13.86,33.0,25.66,7.33,26.17,16.91,2023-12-02 14:30:00
50.55,88.38,13.67,34.79,25.02,6.88,27.07,18.36,2023-12-02 14:45:00
39.21,93.31,13.74,32.54,27.99,7.05,25.85,16.77,2023-12-02 15:00:00
39.21,93.31,14.05,34.88,28.42,7.5,27.33,18.07,2023-12-02 15:15:00
39.21,93.31,13.79,33.93,32.71,6.59,26.65,16.45,2023-12-02 15:30:00
38.33,92.78,13.13,33.35,26.54,7.68,25.96,16.91,2023-12-02 15:45:00
26.01,85.39,14.25,33.95,29.31,7.77,26.92,16.05,2023-12-02 16:00:00
26.01,85.39,15.2,34.67,23.52,7.92,27.85,16.93,2023-12-02 16:15:00
26.01,85.39,17.0,30.81,31.05,7.58,26.7,15.99,2023-12-02 16:30:00
26.73,85.72,18.64,35.8,33.12,7.44,30.4,15.05,2023-12-02 16:45:00
36.79,90.29,20.53,33.6,36.58,7.4,30.23,14.65,2023-12-02 17:00:00
36.79,90.29,21.22,35.67,33.48,7.31,31.77,13.48,2023-12-02 17:15:00
36.79,90.29,24.84,34.84,33.62,7.63,33.33,13.91,2023-12-02 17:30:00
36.28,89.21,25.57,34.17,38.55,7.86,33.36,13.02,2023-12-02 17:45:00
29.09,74.12,27.66,33.89,35.46,8.02,34.38,16.68,2023-12-02 18:00:00
29.09,74.12,29.54,34.36,35.07,8.54,35.69,15.53,2023-12-02 18:15:00
29.09,74.12,30.34,36.77,31.2,8.2,37.48,17.13,2023-12-02 18:30:00
28.41,74.17,30.25,32.84,32.64,7.97,35.24,14.75,2023-12-02 18:45:00
18.84,74.91,30.14,32.59,26.11,8.07,35.04,16.84,2023-12-02 19:00:00
18.84,74.91,31.63,32.99,24.42,8.11,36.09,15.1,2023-12-02 19:15:00
18.84,74.91,32.93,31.07,27.46,8.38,35.75,16.48,2023-12-02 19:30:00
19.66,75.59,34.4,33.21,27.91,7.73,37.76,15.84,2023-12-02 19:45:00
31.14,85.17,35.61,32.39,25.26,8.47,37.98,17.66,2023-12-02 20:00:00
31.14,85.17,36.34,31.49,24.55,8.12,37.88,15.66,2023-12-02 20:15:00
31.14,85.17,37.03,34.49,30.73,7.59,39.94,14.4,2023-12-02 20:30:00
30.82,85.78,38.68,33.37,23.66,7.92,40.24,19.28,2023-12-02 20:45:00
26.33,94.35,38.75,32.91,29.2,8.71,40.02,12.86,2023-12-02 21:00:00
26.33,94.35,37.48,34.08,28.97,7.44,39.96,18.7,2023-12-02 21:15:00
26.33,94.35,39.13,32.54,26.23,8.02,40.03,13.53,2023-12-02 21:30:00
26.86,93.85,39.0,33.64,31.04,8.41,40.57,20.59,2023-12-02 21:45:00
34.23,86.92,39.18,30.23,27.52,8.09,38.77,16.77,2023-12-02 22:00:00
34.23,86.92,39.71,33.28,30.95,7.95,40.77,12.55,2023-12-02 22:15:00
34.23,86.92,38.35,34.76,29.15,7.69,40.83,17.74,2023-12-02 22:30:00
34.36,87.27,39.21,35.05,32.02,8.41,41.47,16.85,2023-12-02 22:45:00
36.2,92.1,39.25,33.93,27.21,7.99,40.87,13.47,2023-12-02 23:00:00
36.2,92.1,38.14,34.88,33.41,6.8,40.79,17.4,2023-12-02 23:15:00
36.2,92.1,38.67,35.4,24.87,7.84,41.37,16.05,2023-12-02 23:30:00
36.14,91.36,38.22,33.43,29.31,8.21,40.02,16.38,2023-12-02 23:45:00
35.37,81.03,37.43,33.43,31.54,7.57,39.58,12.46,2023-12-03 00:00:00
35.37,81.03,36.7,31.85,27.32,8.3,38.28,17.05,2023-12-03 00:15:00
35.37,81.03,37.01,34.11,28.31,7.28,39.72,13.22,2023-12-03 00:30:00
36.12,81.33,35.72,31.82,25.6,6.9,37.72,18.35,2023-12-03 00:45:00
46.62,85.59,34.98,32.55,33.82,7.31,37.71,15.95,2023-12-03 01:00:00
46.62,85.59,35.03,33.27,33.82,8.0,38.15,13.91,2023-12-03 01:15:00
46.62,85.59,34.45,33.03,28.65,8.13,37.69,11.84,2023-12-03 01:30:00
45.3,85.59,34.36,32.49,29.96,7.69,37.33,17.78,2023-12-03 01:45:00
26.86,85.56,33.38,33.25,32.55,7.99,37.21,12.46,2023-12-03 02:00:00
26.86,85.56,33.99,31.72,32.95,7.37,36.7,16.27,2023-12-03 02:15:00
26.86,85.56,33.77,34.92,29.69,6.75,38.37,15.67,2023-12-03 02:30:00
28.16,84.53,34.85,33.8,31.32,7.76,38.34,14.45,2023-12-03 02:45:00
46.29,70.09,35.17,34.63,33.62,7.52,38.99,14.3,2023-12-03 03:00:00
46.29,70.09,36.34,34.84,35.23,7.72,39.76,13.18,2023-12-03 03:15:00
46.29,70.09,36.77,33.71,32.45,7.8,39.36,14.77,2023-12-03 03:30:00
46.51,71.14,36.22,30.56,33.43,8.09,37.3,17.57,2023-12-03 03:45:00
49.66,85.87,36.93,35.6,31.35,7.57,40.51,15.27,2023-12-03 04:00:00
49.66,85.87,36.95,33.26,34.65,7.63,39.21,12.28,2023-12-03 04:15:00
49.66,85.87,37.3,32.46,35.64,7.05,38.96,13.32,2023-12-03 04:30:00
49.28,85.54,37.25,34.4,33.56,6.84,40.02,16.95,2023-12-03 04:45:00
44.0,80.85,37.27,33.09,30.07,6.88,39.29,13.84,2023-12-03 05:00:00
44.0,80.85,37.4,31.98,36.84,7.56,38.75,13.91,2023-12-03 05:15:00
44.0,80.85,37.79,32.39,39.67,7.49,39.2,15.65,2023-12-03 05:30:00
42.91,80.62,37.72,32.92,37.05,7.08,39.45,15.17,2023-12-03 05:45:00
27.62,77.42,38.12,35.0,35.4,7.32,40.84,13.79,2023-12-03 06:00:00
27.62,77.42,38.61,32.55,39.74,7.23,39.74,14.47,2023-12-03 06:15:00
27.62,77.42,39.11,34.04,40.7,7.13,40.86,10.78,2023-12-03 06:30:00
28.84,78.58,40.4,34.8,38.14,6.94,42.0,17.37,2023-12-03 06:45:00
45.91,94.78,40.37,32.92,37.4,6.69,40.94,15.79,2023-12-03 07:00:00
45.91,94.78,41.53,35.6,43.35,7.57,43.08,11.2,2023-12-03 07:15:00
45.91,94.78,41.07,31.06,35.41,7.65,40.29,14.79,2023-12-03 07:30:00
44.57,94.2,40.96,33.15,34.78,7.48,41.39,15.99,2023-12-03 07:45:00
25.82,86.1,40.38,35.56,24.7,8.24,42.41,14.81,2023-12-03 08:00:00
25.82,86.1,38.32,32.35,22.57,7.43,39.47,15.54,2023-12-03 08:15:00
25.82,86.1,37.06,33.42,25.18,7.7,39.36,17.44,2023-12-03 08:30:00
25.74,86.24,35.57,33.29,41.4,7.02,38.46,13.8,2023-12-03 08:45:00
24.57,88.26,33.26,34.5,34.37,8.06,37.84,7.87,2023-12-03 09:00:00
24.57,88.26,30.61,34.12,23.13,7.55,36.15,16.14,2023-12-03 09:15:00
24.57,88.26,28.03,33.45,15.31,7.5,34.34,18.27,2023-12-03 09:30:00
24.6,88.04,24.41,33.14,13.23,7.22,32.14,18.89,2023-12-03 09:45:00
24.98,85.02,21.19,34.27,14.12,6.9,30.98,18.9,2023-12-03 10:00:00
24.98,85.02,17.38,35.36,15.23,6.51,29.46,23.5,2023-12-03 10:15:00
24.98,85.02,15.72,34.4,17.69,6.95,27.99,14.83,2023-12-03 10:30:00
25.5,85.78,13.97,35.26,16.52,7.26,27.49,17.29,2023-12-03 10:45:00
32.75,96.35,13.58,32.9,28.25,6.63,25.96,18.96,2023-12-03 11:00:00
32.75,96.35,12.16,33.15,17.01,7.59,25.31,18.69,2023-12-03 11:15:00
32.75,96.35,12.28,34.19,19.16,7.79,25.95,24.53,2023-12-03 11:30:00
32.45,95.46,11.9,32.29,22.97,6.84,24.68,26.02,2023-12-03 11:45:00
28.32,82.99,11.86,34.06,17.9,7.95,25.65,21.3,2023-12-03 12:00:00
28.32,82.99,12.27,33.51,15.98,7.17,25.57,24.66,2023-12-03 12:15:00
28.32,82.99,11.4,34.94,14.92,7.69,25.88,25.44,2023-12-03 12:30:00
28.55,83.28,11.83,31.76,14.03,6.39,24.34,27.27,2023-12-03 12:45:00
31.78,87.36,11.73,35.87,14.84,7.54,26.58,31.28,2023-12-03 13:00:00
31.78,87.36,11.24,32.32,13.76,7.17,24.33,31.17,2023-12-03 13:15:00
31.78,87.36,11.63,32.97,15.98,6.72,24.91,22.36,2023-12-03 13:30:00
31.71,87.19,12.01,34.04,22.57,7.02,25.72,24.53,2023-12-03 13:45:00
45.78,63.52,14.78,29.45,16.6,0.01,32.09,29.26,2023-12-11 13:15:00
42.14,70.64,12.39,35.42,18.84,9.76,33.88,18.39,2023-12-11 13:45:00
45.78,63.52,62.87,398.59,68.73,9.77,260.1,18.02,2023-12-11 18:15:00
50.38,79.91,74.99,476.12,41.06,9.51,307.8,22.92,2023-12-11 18:45:00
114.83,309.34,72.89,460.99,52.85,9.97,298.17,18.4,2023-12-11 19:15:00
114.21,308.04,69.12,438.29,55.86,10.0,283.39,15.2,2023-12-11 19:45:00
105.46,289.84,67.65,419.5,62.93,0.01,272.08,14.48,2023-12-11 20:15:00
102.16,283.62,64.34,405.56,56.87,0.01,262.44,17.41,2023-12-11 20:45:00
55.99,196.51,57.75,366.11,59.48,9.41,236.72,14.02,2023-12-11 21:15:00
54.79,192.75,51.39,324.93,59.58,9.54,210.18,12.71,2023-12-11 21:45:00
38.06,140.1,44.3,288.54,59.23,8.69,185.89,12.61,2023-12-11 22:15:00
37.02,137.61,37.61,251.6,51.24,9.14,161.53,12.23,2023-12-11 22:45:00
22.4,102.78,33.37,221.42,18.68,8.9,142.3,13.16,2023-12-11 23:15:00
21.96,103.04,30.19,193.68,16.24,9.54,125.04,16.02,2023-12-11 23:45:00
15.81,106.62,27.21,169.34,15.37,8.34,109.77,13.33,2023-12-12 00:15:00
16.08,105.95,24.13,145.26,17.67,8.6,94.61,11.66,2023-12-12 00:45:00
19.88,96.63,21.39,124.19,15.57,8.7,81.31,14.39,2023-12-12 01:15:00
20.49,97.05,19.43,105.39,16.27,8.75,69.71,13.8,2023-12-12 01:45:00
29.06,102.88,17.8,91.64,16.74,7.81,61.12,15.46,2023-12-12 02:15:00
27.87,102.83,16.62,78.6,13.72,8.2,53.18,15.57,2023-12-12 02:45:00
11.21,102.08,14.57,68.74,17.86,8.3,46.53,13.06,2023-12-12 03:15:00
11.63,101.73,13.81,62.55,15.69,8.35,42.65,13.25,2023-12-12 03:45:00
17.53,96.84,13.81,59.61,16.14,7.89,41.01,16.42,2023-12-12 04:15:00
17.41,97.25,14.35,57.59,17.45,8.6,40.18,11.33,2023-12-12 04:45:00
15.78,103.06,14.1,60.94,20.33,9.03,41.91,12.04,2023-12-12 05:15:00
19.37,108.11,17.66,89.96,15.74,8.15,60.1,15.28,2023-12-12 05:45:00
69.69,178.8,20.78,118.06,21.59,8.85,77.54,11.79,2023-12-12 06:15:00
69.48,181.33,23.21,140.05,17.48,8.66,91.18,15.95,2023-12-12 06:45:00
66.61,216.8,25.7,157.17,24.81,9.66,102.13,14.88,2023-12-12 07:15:00
70.39,222.1,28.12,170.62,23.32,0.01,111.0,20.52,2023-12-12 07:45:00
123.27,296.25,29.01,184.12,26.36,0.01,119.04,17.08,2023-12-12 08:15:00
123.54,300.54,28.8,180.81,22.61,0.01,117.07,21.32,2023-12-12 08:45:00
127.3,360.54,26.29,167.13,32.56,0.01,108.03,17.29,2023-12-12 09:15:00
124.84,352.35,24.01,146.7,41.92,0.01,95.34,13.95,2023-12-12 09:45:00
90.43,237.73,22.62,130.97,37.03,0.01,85.79,12.0,2023-12-12 10:15:00
87.91,230.45,21.3,111.97,30.45,0.01,74.43,15.03,2023-12-12 10:45:00
52.68,128.55,19.16,98.35,17.23,0.01,65.63,14.53,2023-12-12 11:15:00
50.97,125.47,16.86,75.74,23.03,0.01,51.71,12.55,2023-12-12 11:45:00
27.04,82.35,14.18,58.35,28.96,9.81,40.51,13.99,2023-12-12 12:15:00
27.7,107.31,14.23,53.2,28.5,9.44,37.66,13.44,2023-12-12 12:45:00
36.88,456.69,13.53,47.22,22.17,9.7,33.93,14.07,2023-12-12 13:15:00
36.45,437.33,14.01,44.32,34.39,9.26,32.58,13.48,2023-12-12 13:45:00
30.36,166.27,12.65,39.58,33.81,9.12,29.17,10.42,2023-12-12 14:15:00
29.53,163.87,13.13,43.76,38.05,8.8,31.78,14.38,2023-12-12 14:45:00
17.96,130.23,13.27,45.24,40.9,9.11,32.68,14.1,2023-12-12 15:15:00
18.68,130.29,14.13,54.42,33.85,8.93,38.28,14.67,2023-12-12 15:45:00
28.72,131.06,15.64,70.01,48.22,9.91,47.84,13.81,2023-12-12 16:15:00
29.7,132.25,18.84,96.77,40.84,8.63,64.57,12.78,2023-12-12 16:45:00
43.45,148.86,22.9,135.35,26.53,9.35,88.38,14.33,2023-12-12 17:15:00
48.62,160.09,26.13,165.3,19.9,9.36,106.91,15.0,2023-12-12 17:45:00
120.93,317.26,28.53,184.39,29.01,9.99,118.91,18.29,2023-12-12 18:15:00
119.48,319.49,28.29,185.11,27.92,9.81,119.18,17.5,2023-12-12 18:45:00
99.25,350.65,28.8,184.23,31.56,9.96,118.97,19.53,2023-12-12 19:15:00
101.17,352.46,32.4,217.76,27.88,9.24,139.71,19.49,2023-12-12 19:45:00
128.0,377.85,37.16,253.59,40.48,9.55,162.39,18.07,2023-12-12 20:15:00
126.17,370.96,40.12,261.25,28.25,9.58,168.31,16.69,2023-12-12 20:45:00
100.62,274.45,38.06,258.34,32.24,9.9,165.54,13.7,2023-12-12 21:15:00
98.81,269.73,36.35,245.73,36.55,8.63,157.55,13.01,2023-12-12 21:45:00
73.46,203.7,33.67,230.1,35.54,0.01,147.32,14.64,2023-12-12 22:15:00
70.6,199.6,31.81,210.02,30.58,9.47,135.07,11.24,2023-12-12 22:45:00
30.62,142.13,29.32,188.49,14.22,9.47,121.64,12.56,2023-12-12 23:15:00
29.97,139.15,27.09,167.88,12.77,9.17,108.89,12.91,2023-12-12 23:45:00
20.82,97.49,24.52,148.09,14.12,8.7,96.4,11.44,2023-12-13 00:15:00
20.87,97.81,22.42,129.71,15.21,8.9,84.96,11.33,2023-12-13 00:45:00
21.63,102.27,21.25,116.79,14.02,8.53,77.1,14.58,2023-12-13 01:15:00
21.47,102.31,19.34,108.03,13.33,8.22,71.13,10.71,2023-12-13 01:45:00
19.19,102.92,20.06,105.75,13.18,8.59,70.26,13.55,2023-12-13 02:15:00
20.15,105.23,19.3,101.53,12.12,9.14,67.48,14.07,2023-12-13 02:45:00
33.62,137.54,17.5,88.38,14.31,8.42,59.13,12.5,2023-12-13 03:15:00
33.05,136.23,16.54,77.68,14.61,8.78,52.63,14.6,2023-12-13 03:45:00
25.01,117.95,15.28,65.81,14.57,8.75,45.29,12.58,2023-12-13 04:15:00
24.84,117.22,14.25,58.11,14.28,8.98,40.41,13.64,2023-12-13 04:45:00
22.42,107.0,14.69,59.16,27.0,8.35,41.24,12.26,2023-12-13 05:15:00
23.04,110.15,14.49,62.81,32.78,8.05,43.17,14.29,2023-12-13 05:45:00
31.67,154.23,14.09,65.47,19.88,8.74,44.43,11.88,2023-12-13 06:15:00
32.03,153.77,15.29,67.37,19.94,8.78,46.17,14.04,2023-12-13 06:45:00
37.08,147.29,15.61,75.51,23.29,7.34,50.89,13.7,2023-12-13 07:15:00
40.15,150.74,17.4,92.67,18.44,8.93,61.48,14.97,2023-12-13 07:45:00
83.11,199.03,22.15,128.49,21.29,8.17,84.13,14.21,2023-12-13 08:15:00
85.21,206.72,23.56,140.74,27.14,8.73,91.76,15.18,2023-12-13 08:45:00
114.66,314.34,24.4,144.84,35.1,9.44,94.52,17.53,2023-12-13 09:15:00
120.09,325.51,23.82,141.81,48.37,0.01,92.5,15.04,2023-12-13 09:45:00
196.17,481.96,21.73,133.66,60.35,0.01,86.79,13.34,2023-12-13 10:15:00
191.51,469.83,20.32,113.01,41.71,0.01,74.47,14.76,2023-12-13 10:45:00
126.21,300.08,18.74,97.48,33.51,0.01,64.91,16.48,2023-12-13 11:15:00
121.72,292.98,17.36,83.69,32.59,9.99,56.44,13.87,2023-12-13 11:45:00
58.84,193.55,16.16,70.53,19.14,9.87,48.41,13.87,2023-12-13 12:15:00
59.31,189.86,13.79,53.14,22.36,0.01,37.38,13.17,2023-12-13 12:45:00
65.96,138.26,13.22,40.93,23.13,0.01,30.24,14.03,2023-12-13 13:15:00
63.35,136.1,11.26,24.84,22.91,9.83,20.16,14.36,2023-12-13 13:45:00
26.83,105.88,11.42,20.89,23.23,9.42,18.05,13.66,2023-12-13 14:15:00
26.73,107.4,11.99,25.66,29.77,9.46,21.03,11.78,2023-12-13 14:45:00
25.34,128.71,11.46,27.04,29.98,9.79,21.5,13.47,2023-12-13 15:15:00
26.44,129.13,13.06,39.51,26.31,8.9,29.36,14.04,2023-12-13 15:45:00
41.79,135.06,12.83,48.31,28.89,9.4,34.14,14.02,2023-12-13 16:15:00
43.72,138.05,16.5,76.05,35.55,9.01,51.69,12.01,2023-12-13 16:45:00
70.81,179.89,18.86,103.95,37.22,8.48,68.59,14.23,2023-12-13 17:15:00
72.46,184.29,21.86,127.79,42.4,9.67,83.58,15.1,2023-12-13 17:45:00
95.56,245.82,25.33,155.82,29.31,9.77,101.17,14.82,2023-12-13 18:15:00
95.77,246.56,28.18,181.4,26.98,8.9,117.05,14.86,2023-12-13 18:45:00
98.65,256.9,30.17,204.59,30.03,9.4,131.12,14.87,2023-12-13 19:15:00
97.85,258.9,32.82,223.79,32.9,0.01,143.32,13.96,2023-12-13 19:45:00
86.6,286.9,35.61,243.01,45.58,0.01,155.61,12.94,2023-12-13 20:15:00
87.45,286.38,36.89,249.79,32.4,9.81,160.11,15.06,2023-12-13 20:45:00
99.42,279.03,36.34,245.07,37.47,8.03,157.17,14.77,2023-12-13 21:15:00
98.14,276.89,36.58,247.65,29.73,0.01,158.74,15.94,2023-12-13 21:45:00
80.25,246.92,33.85,230.54,37.31,9.8,147.66,13.44,2023-12-13 22:15:00
78.07,243.12,32.16,209.99,32.62,9.25,135.24,11.99,2023-12-13 22:45:00
47.57,189.87,30.06,199.65,38.86,9.16,128.29,12.64,2023-12-13 23:15:00
48.82,191.98,30.66,200.76,30.36,9.24,129.25,17.03,2023-12-13 23:45:00
66.32,221.46,29.9,192.64,34.62,0.01,124.29,14.15,2023-12-14 00:15:00
64.62,217.55,27.89,175.72,40.88,9.17,113.72,12.07,2023-12-14 00:45:00
40.88,162.74,24.56,152.26,36.71,9.8,98.75,12.59,2023-12-14 01:15:00
40.79,160.34,23.35,136.57,36.73,8.84,89.31,10.79,2023-12-14 01:45:00
39.55,126.81,21.4,121.5,34.73,9.67,79.81,13.86,2023-12-14 02:15:00
38.63,126.59,20.49,109.69,34.74,9.26,72.71,14.2,2023-12-14 02:45:00
25.68,123.44,18.96,98.31,44.85,8.55,65.5,12.39,2023-12-14 03:15:00
25.72,123.98,17.42,92.67,34.99,8.12,61.48,11.88,2023-12-14 03:45:00
26.28,131.56,18.87,99.39,42.32,9.15,66.05,15.88,2023-12-14 04:15:00
50.16,98.74,21.99,127.38,57.61,9.48,83.42,8.94,2023-12-14 04:45:00
63.29,204.41,24.0,145.86,46.56,9.89,94.87,12.64,2023-12-14 05:15:00
63.43,207.34,26.25,157.83,42.97,0.01,102.81,17.81,2023-12-14 05:45:00
65.4,248.4,27.37,169.41,32.78,0.01,109.91,14.31,2023-12-14 06:15:00
67.16,250.4,29.08,191.56,27.16,0.01,123.23,16.8,2023-12-14 06:45:00
91.73,278.33,31.1,203.78,34.49,0.01,131.18,17.12,2023-12-14 07:15:00
92.46,280.72,31.95,206.94,27.41,0.01,133.43,18.83,2023-12-14 07:45:00
102.65,314.21,29.55,192.89,28.82,0.01,124.23,15.88,2023-12-14 08:15:00
101.28,310.08,27.23,175.16,24.09,0.01,113.04,16.4,2023-12-14 08:45:00
82.14,252.2,25.33,152.99,17.86,0.01,99.6,18.02,2023-12-14 09:15:00
80.89,247.77,22.58,131.21,18.01,9.83,85.89,15.27,2023-12-14 09:45:00
63.41,185.75,20.21,110.53,22.1,0.01,73.02,12.75,2023-12-14 10:15:00
63.38,183.7,17.39,88.88,20.53,9.99,59.35,12.53,2023-12-14 10:45:00
62.92,155.0,15.58,69.14,20.25,10.0,47.32,17.26,2023-12-14 11:15:00
61.86,155.06,13.65,42.57,19.73,9.48,31.4,10.88,2023-12-14 11:45:00
47.01,155.85,11.35,28.33,21.41,8.98,22.16,16.27,2023-12-14 12:15:00
47.07,154.46,11.09,16.07,20.17,9.56,15.1,14.8,2023-12-14 12:45:00
47.95,135.05,10.02,11.83,20.97,8.88,12.2,13.73,2023-12-14 13:15:00
46.85,134.29,9.64,11.26,24.59,9.9,11.67,11.06,2023-12-14 13:45:00
31.45,123.67,10.03,13.73,29.0,9.92,13.27,14.4,2023-12-14 14:15:00
39.46,123.67,10.65,18.13,24.39,9.1,16.07,14.46,2023-12-14 15:15:00
46.31,125.19,11.21,19.86,25.95,9.04,17.35,13.42,2023-12-14 15:45:00
