pm2.5,pm10,no,no2,co,nox,ozone,at,rh,ws,wd,timestamp,benzene,eth_benzene,toluene,mp_xylene
,26.05,9.22,27.57,0.72,22.16,35.61,29.14,68.58,,2.29,2024-06-12 12:45:00,1.52,0.59,2.47,0.95
,26.05,9.25,26.82,0.7,21.78,37.56,28.83,69.0,,,2024-06-12 13:00:00,1.53,0.55,2.71,0.8
,26.66,9.59,25.49,0.66,21.36,37.55,28.56,70.34,,,2024-06-12 13:15:00,1.52,0.57,2.4,0.87
,26.85,9.49,26.59,0.69,21.86,37.91,28.63,69.9,,,2024-06-12 13:30:00,1.49,0.55,2.48,0.8
,26.85,9.28,25.51,0.54,21.11,39.81,28.7,69.01,43.04,1.58,2024-06-12 13:45:00,1.49,0.53,2.48,0.77
,26.85,9.43,25.47,0.4,21.21,42.12,29.37,65.87,,1.74,2024-06-12 14:00:00,1.52,0.54,2.42,0.82
,33.25,9.82,25.84,0.64,21.73,42.21,29.56,63.84,,0.27,2024-06-12 14:15:00,1.52,0.54,2.46,0.8
,35.32,9.83,26.77,0.68,22.23,42.57,29.99,61.17,,,2024-06-12 14:30:00,1.58,0.55,2.39,0.85
,35.32,9.34,26.71,0.47,21.8,43.05,29.86,61.37,,0.88,2024-06-12 14:45:00,1.52,0.55,2.66,0.81
,35.32,9.41,26.43,0.33,21.71,43.0,29.74,62.75,,0.58,2024-06-12 15:00:00,1.51,0.54,2.72,0.79
,26.68,9.07,27.57,0.62,22.04,39.67,29.82,63.46,48.77,0.89,2024-06-12 15:15:00,1.48,0.53,2.53,0.77
,23.89,8.88,28.57,0.56,22.41,38.5,28.78,68.13,,,2024-06-12 15:30:00,1.48,0.53,2.5,0.76
,23.89,9.44,27.23,0.6,22.16,36.96,26.49,89.3,40.07,2.32,2024-06-12 15:45:00,1.48,0.54,2.67,0.76
,23.89,9.76,27.5,0.83,22.57,31.66,25.97,94.61,,0.58,2024-06-12 16:00:00,1.5,0.57,2.58,0.82
,30.76,9.38,26.86,0.69,21.92,39.63,26.08,94.61,,0.45,2024-06-12 16:15:00,1.53,0.54,2.55,0.77
,32.98,9.76,30.49,0.82,24.16,31.23,26.48,94.61,,0.74,2024-06-12 16:30:00,1.52,0.53,2.5,0.76
,32.98,10.1,31.79,0.89,25.12,34.37,26.91,94.61,,3.63,2024-06-12 16:45:00,1.49,0.53,2.53,0.76
,32.98,10.04,30.53,0.84,24.4,35.27,27.19,94.61,,2.5,2024-06-12 17:00:00,1.52,0.61,2.48,0.9
,36.58,9.97,27.99,0.7,22.99,37.05,26.89,94.37,,0.81,2024-06-12 17:15:00,1.57,0.61,2.47,0.88
,37.75,8.97,28.16,0.68,22.27,38.34,26.97,79.39,,0.66,2024-06-12 17:30:00,1.51,0.65,2.58,0.95
,37.75,8.93,30.92,0.84,23.71,34.99,27.08,75.52,,,2024-06-12 17:45:00,1.5,0.58,2.64,0.83
,37.75,9.51,31.42,0.82,24.44,33.18,27.03,75.18,,,2024-06-12 18:00:00,1.52,0.55,2.61,0.79
,28.99,9.37,31.71,0.71,24.49,30.48,26.92,75.37,,,2024-06-12 18:15:00,1.56,0.59,2.43,0.88
,26.16,9.21,30.11,0.67,23.51,30.14,26.85,74.4,,,2024-06-12 18:30:00,1.79,0.62,2.38,0.97
,26.16,9.02,29.44,0.77,22.99,28.86,26.74,74.66,,,2024-06-12 18:45:00,1.61,0.6,2.39,0.92
,26.16,9.0,31.07,0.9,23.84,26.91,26.66,75.39,,,2024-06-12 19:00:00,1.57,0.56,2.72,0.84
,28.71,9.5,32.22,0.96,24.86,23.81,26.61,76.68,,,2024-06-12 19:15:00,1.57,0.57,2.47,0.86
,29.54,9.27,33.11,1.02,25.15,23.21,26.52,77.72,,,2024-06-12 19:30:00,1.75,0.64,2.37,1.05
,29.54,9.32,30.45,0.97,23.77,25.32,26.42,78.73,,,2024-06-12 19:45:00,1.67,0.63,2.36,1.08
,29.54,9.3,32.42,1.13,24.8,22.52,26.42,80.35,,,2024-06-12 20:00:00,1.67,0.6,2.34,1.04
,30.58,8.95,33.47,1.11,25.08,20.47,26.34,83.32,,,2024-06-12 20:15:00,1.74,0.57,2.35,0.96
,30.92,9.41,35.33,1.14,26.44,19.57,26.21,88.52,,,2024-06-12 20:30:00,1.91,0.63,2.35,1.14
2.12,30.92,8.87,34.21,1.14,25.41,20.55,26.13,93.76,,,2024-06-12 20:45:00,1.96,0.69,2.34,0.84
5.61,30.92,9.24,33.45,1.12,25.3,20.0,26.07,94.62,,,2024-06-12 21:00:00,1.73,0.74,2.33,0.8
5.61,31.78,9.64,35.73,1.11,26.84,18.47,26.06,94.62,,,2024-06-12 21:15:00,1.95,0.75,2.33,0.84
5.61,32.06,9.0,32.36,0.89,24.53,22.39,25.98,94.62,,,2024-06-12 21:30:00,1.92,0.74,2.35,0.85
6.54,32.06,8.46,31.23,0.83,23.49,22.07,25.9,94.62,,,2024-06-12 21:45:00,1.91,0.78,2.34,0.81
8.07,32.06,9.61,34.42,0.99,26.12,18.51,25.82,94.62,,,2024-06-12 22:00:00,1.69,0.61,2.39,0.9
8.07,26.9,10.48,34.79,0.83,27.03,19.45,25.77,94.62,,,2024-06-12 22:15:00,1.69,0.7,2.37,0.88
8.07,25.23,9.2,30.98,0.66,23.96,20.98,25.75,94.62,,,2024-06-12 22:30:00,1.72,0.67,2.35,0.72
6.91,25.23,8.77,29.7,0.62,22.93,21.99,25.7,94.62,,,2024-06-12 22:45:00,1.65,0.95,2.38,0.8
5.0,25.23,8.41,29.46,0.7,22.51,23.18,25.67,94.62,,,2024-06-12 23:00:00,1.63,0.85,2.41,0.84
5.0,20.7,8.98,28.7,0.58,22.56,22.19,25.61,94.62,,,2024-06-12 23:15:00,1.62,0.6,2.7,0.85
5.0,19.23,8.87,29.47,0.66,22.89,21.96,25.58,94.62,,,2024-06-12 23:30:00,1.58,0.57,2.55,0.84
12.42,19.23,8.54,28.28,0.78,21.99,22.6,25.52,94.62,,,2024-06-13 00:00:00,1.45,0.55,2.23,0.72
,,9.52,27.83,0.7,22.54,23.81,25.51,94.62,,,2024-06-13 00:15:00,1.4,0.5,2.2,0.7
,,8.97,26.48,0.61,21.37,23.88,25.51,94.62,,,2024-06-13 00:30:00,1.4,0.5,2.2,0.7
,,8.9,26.49,0.59,21.33,23.26,25.48,94.62,,,2024-06-13 00:45:00,1.4,0.5,2.2,0.7
6.77,9.69,8.74,26.35,0.72,21.12,22.93,25.44,94.62,,,2024-06-13 01:00:00,1.4,0.5,2.2,0.7
6.77,17.05,9.91,30.49,0.82,24.28,18.51,25.43,94.62,,,2024-06-13 01:15:00,1.4,0.5,2.2,0.7
6.77,19.43,10.99,31.17,0.69,25.52,19.68,25.39,94.62,,,2024-06-13 01:30:00,1.4,0.5,2.2,0.7
6.22,19.43,8.74,27.51,0.62,21.74,22.65,25.31,94.62,,,2024-06-13 01:45:00,1.4,0.5,2.2,0.7
5.37,19.43,8.95,29.03,0.73,22.72,19.81,25.3,94.62,,,2024-06-13 02:00:00,1.4,0.5,2.2,0.7
5.37,12.72,8.64,27.41,0.54,21.61,11.0,25.28,94.62,,,2024-06-13 02:15:00,1.4,0.5,2.2,0.7
5.37,10.54,8.9,26.81,0.5,21.5,23.31,25.23,94.62,,,2024-06-13 02:30:00,1.4,0.5,2.2,0.7
5.84,10.54,8.73,26.88,0.5,21.39,23.73,25.24,94.62,,,2024-06-13 02:45:00,1.4,0.5,2.2,0.7
6.58,10.54,8.94,26.12,0.57,21.17,23.7,25.26,94.62,,,2024-06-13 03:00:00,1.4,0.5,2.2,0.7
6.58,7.63,8.41,25.52,0.5,20.41,24.23,25.24,94.62,,,2024-06-13 03:15:00,1.4,0.5,2.2,0.7
6.58,6.68,8.55,25.31,0.46,20.41,22.74,25.19,94.62,,,2024-06-13 03:30:00,1.4,0.5,2.2,0.7
5.46,6.68,9.04,25.61,0.61,20.98,19.19,25.15,94.62,,,2024-06-13 03:45:00,1.4,0.5,2.2,0.7
3.69,6.68,9.17,25.11,0.69,20.81,20.06,25.1,94.62,,,2024-06-13 04:00:00,1.4,0.5,2.2,0.7
3.69,4.89,9.05,24.86,0.56,20.58,21.57,25.09,94.62,,,2024-06-13 04:15:00,1.4,0.5,2.2,0.7
3.69,4.31,8.95,25.21,0.57,20.69,21.47,25.08,94.62,,,2024-06-13 04:30:00,1.4,0.5,2.2,0.7
3.2,4.31,8.54,25.49,0.5,20.5,21.4,25.07,94.62,,,2024-06-13 04:45:00,1.4,0.5,2.2,0.7
2.42,4.31,8.45,25.06,0.5,20.2,21.92,25.03,94.62,,,2024-06-13 05:00:00,1.4,0.5,2.2,0.7
2.42,3.59,10.74,28.69,0.89,24.0,21.55,25.05,94.62,,,2024-06-13 05:15:00,1.4,0.5,2.2,0.7
2.42,3.36,11.62,32.44,1.48,26.7,21.04,25.09,94.62,,,2024-06-13 05:30:00,1.4,0.5,2.2,0.7
,,11.62,31.32,1.28,26.11,20.12,25.08,94.62,,,2024-06-13 05:45:00,1.4,0.5,2.2,0.7
,,11.78,32.02,1.41,26.61,21.58,25.08,94.62,,,2024-06-13 06:00:00,1.4,0.5,2.2,0.7
9.78,14.37,12.0,33.76,1.25,27.72,20.91,25.1,94.62,,,2024-06-13 06:15:00,1.4,0.5,2.2,0.7
9.78,17.93,10.74,31.8,1.15,25.65,20.0,25.14,94.62,,,2024-06-13 06:30:00,1.4,0.5,2.2,0.7
9.53,17.93,9.31,30.17,0.76,23.62,21.72,25.2,94.62,,,2024-06-13 06:45:00,1.4,0.5,2.2,0.7
9.13,17.93,10.05,31.49,1.67,24.92,21.43,25.36,94.62,,,2024-06-13 07:00:00,1.4,0.5,2.2,0.7
9.13,19.11,10.33,33.54,1.55,26.24,19.38,25.48,94.62,,,2024-06-13 07:15:00,1.4,0.5,2.2,0.7
9.13,19.49,10.19,32.7,1.19,25.68,19.34,25.62,94.62,,0.03,2024-06-13 07:30:00,1.4,0.5,2.2,0.7
9.56,19.49,9.76,31.49,1.04,24.69,21.15,25.77,94.62,,0.15,2024-06-13 07:45:00,1.4,0.5,2.2,0.7
10.24,19.49,9.49,30.16,1.07,23.76,22.15,25.98,94.62,,0.25,2024-06-13 08:00:00,1.4,0.5,2.2,0.7
10.24,25.09,9.15,30.15,0.86,23.48,23.67,26.29,94.62,,0.4,2024-06-13 08:15:00,1.4,0.5,2.2,0.7
10.24,26.91,9.66,29.56,0.87,23.57,23.36,26.37,94.62,,0.3,2024-06-13 08:30:00,1.4,0.5,2.2,0.7
9.25,26.91,9.11,28.99,0.7,22.82,24.64,26.36,94.62,,0.07,2024-06-13 08:45:00,1.4,0.5,2.2,0.7
7.69,26.91,9.65,28.05,0.73,22.77,25.06,26.3,94.62,,,2024-06-13 09:00:00,1.4,0.5,2.2,0.7
7.69,25.28,9.31,27.92,0.69,22.42,26.41,26.38,94.62,,0.52,2024-06-13 09:15:00,1.4,0.5,2.2,0.7
7.69,24.76,9.43,27.65,0.68,22.38,14.0,26.56,94.62,,0.91,2024-06-13 09:30:00,1.4,0.5,2.2,0.7
7.38,24.76,9.11,27.58,0.57,22.08,27.63,26.77,94.61,,0.62,2024-06-13 09:45:00,1.4,0.5,2.2,0.7
6.9,24.76,9.68,27.46,0.65,22.47,28.21,26.83,94.61,,0.49,2024-06-13 10:00:00,1.4,0.5,2.2,0.7
6.9,25.21,9.88,27.15,0.79,22.47,27.64,27.12,93.82,47.83,2.57,2024-06-13 10:15:00,1.4,0.5,2.2,0.7
6.9,25.36,9.87,27.62,0.83,22.71,28.3,27.54,80.34,49.9,1.54,2024-06-13 10:30:00,1.4,0.5,2.2,0.7
6.2,25.36,11.47,30.98,0.87,25.8,25.36,27.65,76.71,,1.2,2024-06-13 10:45:00,,,,
5.1,25.36,10.99,32.75,1.08,26.35,28.86,27.62,76.36,,7.25,2024-06-13 11:00:00,1.35,0.48,2.12,0.67
5.1,24.22,10.26,31.59,1.12,25.15,29.41,27.89,74.02,47.62,4.14,2024-06-13 11:15:00,1.63,0.7,2.81,1.13
5.1,23.86,10.57,31.02,1.25,25.09,27.22,28.16,72.26,45.93,4.5,2024-06-13 11:30:00,1.65,0.67,2.77,1.05
4.33,23.86,10.1,29.24,1.15,23.77,28.04,28.34,69.88,47.3,4.18,2024-06-13 11:45:00,1.65,0.62,2.7,0.87
3.11,23.86,9.73,29.63,0.71,23.67,27.74,28.77,68.59,42.32,2.48,2024-06-13 12:00:00,1.66,0.62,2.72,0.88
3.11,16.67,10.21,31.25,0.77,24.92,28.31,28.91,66.69,48.45,0.96,2024-06-13 12:15:00,1.58,0.58,2.55,0.8
3.11,14.34,10.44,30.91,0.87,24.93,29.07,29.06,64.94,,0.58,2024-06-13 12:30:00,1.62,0.61,2.62,0.87
2.84,14.34,10.17,30.02,1.06,24.23,31.16,29.14,64.41,,2.05,2024-06-13 12:45:00,1.59,0.59,2.56,0.82
2.42,14.34,10.11,29.85,1.13,24.1,31.44,29.88,61.92,41.71,6.4,2024-06-13 13:00:00,1.57,0.55,2.56,0.77
2.42,9.73,9.63,28.94,1.09,23.22,34.05,29.83,61.45,49.25,1.23,2024-06-13 13:15:00,1.56,0.56,2.53,0.78
2.42,8.24,9.51,29.88,1.02,23.62,33.22,29.86,61.22,,,2024-06-13 13:30:00,1.54,0.56,2.61,0.78
2.09,8.24,10.65,31.96,1.01,25.65,34.59,29.74,61.61,,,2024-06-13 13:45:00,1.41,0.5,2.23,0.7
1.58,8.24,10.18,30.42,1.06,24.46,34.67,29.51,63.31,,,2024-06-13 14:00:00,1.4,0.5,2.2,0.7
1.58,5.19,10.06,29.85,0.84,24.06,34.39,29.65,62.99,,1.43,2024-06-13 14:15:00,1.4,0.5,2.2,0.7
1.58,4.2,10.43,32.04,0.71,25.53,34.41,29.64,63.1,,0.4,2024-06-13 14:30:00,1.45,0.52,2.34,0.72
3.66,4.2,11.63,35.78,0.75,28.49,29.59,29.66,63.59,,,2024-06-13 14:45:00,1.55,0.55,2.6,0.77
,,11.74,39.71,0.96,30.67,26.37,28.96,68.21,,,2024-06-13 15:00:00,1.58,0.56,2.65,0.78
6.94,9.56,12.74,38.85,0.97,31.02,26.35,27.82,76.88,,,2024-06-13 15:15:00,1.65,0.7,3.19,1.15
6.94,11.29,12.93,39.46,1.05,31.5,24.09,27.56,90.16,42.06,4.08,2024-06-13 15:30:00,1.67,0.91,3.78,1.73
5.67,11.29,13.2,39.06,0.69,31.5,30.95,28.29,79.22,43.48,1.18,2024-06-13 15:45:00,1.66,0.81,3.48,1.38
3.66,11.29,10.71,33.02,0.89,26.27,34.39,28.6,71.92,,,2024-06-13 16:00:00,1.57,0.6,3.36,0.93
3.66,39.08,9.61,31.33,0.73,24.48,35.7,28.19,72.96,,,2024-06-13 16:15:00,1.56,0.6,3.08,0.91
3.66,48.08,9.28,29.58,0.68,23.28,39.11,27.67,72.28,,,2024-06-13 16:30:00,1.5,0.57,2.54,0.81
3.42,48.08,9.47,30.01,0.77,23.66,39.2,27.74,71.64,,,2024-06-13 16:45:00,1.53,0.59,2.5,0.84
3.04,48.08,9.42,29.49,0.72,23.35,38.06,27.63,72.3,,,2024-06-13 17:00:00,1.53,0.57,2.46,0.8
3.04,37.89,8.66,29.66,0.88,22.81,34.56,27.53,73.38,,,2024-06-13 17:15:00,1.51,0.55,2.51,0.78
3.04,34.6,9.24,30.14,0.88,23.54,17.0,27.53,74.04,,,2024-06-13 17:30:00,1.49,0.56,2.59,0.84
2.5,34.6,9.57,30.5,0.88,24.0,16.0,27.5,74.52,,0.2,2024-06-13 17:45:00,1.5,0.57,2.55,0.87
1.65,34.6,8.69,29.22,0.84,22.61,30.28,27.15,75.2,,,2024-06-13 18:00:00,1.49,0.56,2.5,0.84
1.65,38.53,8.71,27.92,0.82,21.93,31.56,26.88,76.1,,,2024-06-13 18:15:00,1.51,0.55,2.51,0.81
1.65,39.81,9.1,27.66,1.05,22.11,29.28,26.66,77.06,,,2024-06-13 18:30:00,1.49,0.55,2.48,0.79
2.5,39.81,9.65,29.41,0.89,23.49,28.19,26.62,77.27,,,2024-06-13 18:45:00,1.49,0.54,2.44,0.78
3.85,39.81,9.57,32.82,1.07,25.24,25.83,26.45,78.43,,,2024-06-13 19:00:00,1.52,0.54,2.46,0.8
3.85,36.93,9.26,32.29,1.27,24.7,23.91,26.3,79.34,,,2024-06-13 19:15:00,1.63,0.57,2.62,0.87
3.85,36.0,9.16,33.99,1.41,25.53,22.63,26.2,80.68,,,2024-06-13 19:30:00,1.79,0.61,2.86,1.0
4.2,36.0,8.29,32.05,1.33,23.79,23.81,26.16,82.64,,,2024-06-13 19:45:00,1.69,0.61,2.88,0.98
4.76,36.0,8.69,29.33,1.1,22.67,25.0,26.13,83.49,,,2024-06-13 20:00:00,1.69,0.6,2.95,0.96
4.76,31.3,9.27,31.08,1.41,24.07,22.2,26.16,85.05,,,2024-06-13 20:15:00,1.64,0.58,2.78,0.87
4.76,29.77,11.16,38.92,1.8,29.77,15.44,26.13,88.44,,,2024-06-13 20:30:00,1.65,0.57,2.75,0.85
3.88,29.77,10.92,38.2,1.54,29.2,17.69,26.0,93.88,,,2024-06-13 20:45:00,1.79,0.65,3.15,1.11
2.44,29.77,9.71,36.04,1.68,27.07,18.59,25.91,94.59,,,2024-06-13 21:00:00,1.91,1.05,3.56,2.01
2.44,30.13,9.71,35.04,1.54,26.54,19.47,25.85,94.6,,,2024-06-13 21:15:00,1.84,1.33,3.48,2.53
2.44,30.25,10.75,37.81,1.7,28.85,17.36,25.83,94.6,,,2024-06-13 21:30:00,1.85,0.95,3.34,1.93
3.33,30.25,9.98,33.8,1.5,26.09,21.61,25.7,94.59,,,2024-06-13 21:45:00,1.75,1.4,3.33,2.39
4.79,30.25,9.53,32.27,1.28,24.92,21.32,25.62,94.59,,,2024-06-13 22:00:00,1.79,2.47,3.77,3.88
4.79,28.36,9.49,30.92,1.27,24.16,21.21,25.55,94.6,,,2024-06-13 22:15:00,1.77,1.93,3.62,3.4
4.79,27.75,8.97,30.62,0.98,23.58,21.83,25.46,94.6,,,2024-06-13 22:30:00,1.6,0.91,3.02,1.84
3.92,27.75,9.03,30.41,1.18,23.52,21.8,25.43,94.6,,,2024-06-13 22:45:00,1.55,0.62,2.8,1.02
2.48,27.75,8.76,28.98,1.25,22.53,22.46,25.41,94.6,,,2024-06-13 23:00:00,1.57,0.59,2.76,0.89
2.48,23.71,9.02,27.29,1.04,21.85,23.42,25.37,94.59,,,2024-06-13 23:15:00,1.53,0.61,2.78,0.92
2.48,22.4,8.74,28.12,1.02,22.06,11.0,25.36,94.6,,,2024-06-13 23:30:00,1.5,0.61,2.67,0.9
2.06,22.4,9.12,30.82,1.29,23.81,17.86,25.29,94.58,,,2024-06-14 00:00:00,1.52,0.6,2.72,0.89
2.06,20.42,8.71,30.74,1.23,23.44,18.04,25.26,94.6,,,2024-06-14 00:15:00,1.57,0.67,2.92,1.04
2.06,19.78,9.23,30.17,1.27,23.55,19.85,25.26,94.6,,,2024-06-14 00:30:00,1.62,0.7,3.17,1.12
2.58,19.78,9.41,29.19,1.3,23.18,20.48,25.23,94.59,,,2024-06-14 00:45:00,1.62,0.68,3.19,1.09
3.42,19.78,9.7,31.12,1.21,24.44,18.0,25.21,94.59,,,2024-06-14 01:00:00,1.59,0.66,3.1,1.04
3.42,23.32,9.65,32.27,1.0,25.01,19.49,25.12,94.59,,,2024-06-14 01:15:00,1.6,0.8,3.14,1.35
3.42,24.47,9.17,29.2,0.93,22.99,21.29,25.06,94.6,,,2024-06-14 01:30:00,1.64,1.54,3.36,2.57
5.17,24.47,9.02,28.54,1.14,22.52,22.05,24.97,94.6,,,2024-06-14 01:45:00,1.6,2.23,3.2,3.49
7.92,24.47,9.27,27.71,1.2,22.28,22.76,24.93,94.59,,,2024-06-14 02:00:00,1.54,1.24,2.74,2.07
7.92,16.84,9.21,28.03,0.73,22.39,22.22,24.98,94.6,,,2024-06-14 02:15:00,1.51,0.72,2.61,1.17
7.92,14.37,9.17,27.08,0.47,21.86,23.7,25.0,94.59,,,2024-06-14 02:30:00,1.48,0.69,2.56,1.09
7.62,14.37,9.17,26.18,0.54,21.38,24.57,24.99,94.59,,,2024-06-14 02:45:00,1.49,0.6,2.59,0.88
7.15,14.37,9.17,28.11,0.57,22.41,22.49,25.0,94.6,,,2024-06-14 03:00:00,1.47,0.55,2.47,0.78
7.15,13.67,9.22,28.67,0.63,22.75,21.35,24.97,94.59,,,2024-06-14 03:15:00,1.47,0.57,2.47,0.84
7.15,13.45,9.12,28.9,0.42,22.79,20.75,24.95,94.59,,,2024-06-14 03:30:00,1.5,0.68,2.64,1.1
5.88,13.45,9.35,28.74,0.42,22.89,19.81,24.89,94.59,,,2024-06-14 03:45:00,1.5,0.74,2.63,1.28
3.87,13.45,9.61,28.92,1.13,23.2,18.79,24.8,94.58,,,2024-06-14 04:00:00,1.5,0.7,2.61,1.16
3.87,8.68,9.98,28.3,0.98,23.16,17.02,24.75,94.6,,,2024-06-14 04:15:00,1.52,0.66,2.66,1.02
3.87,7.14,9.59,27.49,1.07,22.42,17.42,24.73,94.6,,,2024-06-14 04:30:00,1.58,0.61,2.78,0.89
3.34,7.14,9.62,27.39,1.09,22.39,17.05,24.73,94.6,,,2024-06-14 04:45:00,1.63,0.58,3.05,0.86
2.5,7.14,9.12,28.65,1.27,22.66,18.07,24.83,94.6,,,2024-06-14 05:00:00,1.7,0.59,3.43,0.93
2.5,11.13,9.55,29.48,0.9,23.44,17.03,24.9,94.6,,,2024-06-14 05:15:00,1.68,0.99,3.89,1.56
2.5,12.42,9.81,31.88,1.27,24.93,18.33,24.95,94.6,,,2024-06-14 05:30:00,1.72,1.96,3.19,2.69
3.83,12.42,13.35,36.75,2.1,30.4,16.39,24.91,94.6,,,2024-06-14 05:45:00,2.2,2.16,3.38,2.76
5.91,12.42,14.62,39.27,2.44,32.78,16.02,24.81,94.6,,,2024-06-14 06:00:00,4.46,2.24,3.61,2.91
5.91,25.35,14.06,36.84,1.99,31.03,18.34,24.78,94.61,,,2024-06-14 06:15:00,6.83,3.47,4.34,4.56
5.91,29.53,15.18,37.89,1.7,32.49,16.83,24.93,94.59,,,2024-06-14 06:30:00,3.93,3.85,4.12,5.22
9.02,29.53,14.3,40.05,1.89,32.92,16.7,25.07,94.6,,,2024-06-14 06:45:00,3.18,3.0,3.58,4.42
13.92,29.53,13.2,38.7,2.02,31.32,19.92,25.2,94.58,,,2024-06-14 07:00:00,3.28,1.88,3.45,3.0
13.92,27.99,11.7,35.11,1.16,28.19,19.98,25.38,94.59,,,2024-06-14 07:15:00,4.09,1.92,3.62,2.76
13.92,27.49,11.45,33.7,1.04,27.23,20.27,25.73,94.59,,0.11,2024-06-14 07:30:00,4.31,1.92,3.51,2.53
13.56,27.49,10.91,33.26,1.32,26.56,23.89,25.97,94.59,,0.05,2024-06-14 07:45:00,2.62,0.68,2.9,1.08
13.01,27.49,11.07,32.5,1.69,26.29,25.87,26.25,94.59,,0.39,2024-06-14 08:00:00,2.32,0.63,2.8,0.95
13.01,36.7,10.74,31.31,1.62,25.39,27.58,26.28,94.59,,1.18,2024-06-14 08:15:00,2.25,0.63,2.68,0.92
13.01,39.68,10.53,32.3,1.22,25.74,27.45,26.38,94.6,,0.95,2024-06-14 08:30:00,2.43,0.62,2.73,0.92
12.08,39.68,10.48,31.5,1.04,25.28,28.89,26.53,94.58,,2.22,2024-06-14 08:45:00,1.8,0.69,2.72,1.12
10.64,39.68,10.72,32.37,1.36,25.93,30.79,27.01,94.48,47.77,4.67,2024-06-14 09:00:00,1.77,0.79,2.84,1.41
10.64,27.57,10.73,31.31,1.43,25.37,32.7,27.16,83.78,,3.66,2024-06-14 09:15:00,1.93,0.64,2.83,1.03
10.64,23.66,9.83,29.23,1.35,23.54,36.49,27.16,77.65,,5.64,2024-06-14 09:30:00,2.21,0.62,2.83,0.97
8.9,23.66,10.0,30.33,1.21,24.27,36.26,27.64,73.28,,3.83,2024-06-14 09:45:00,2.01,0.6,2.75,0.89
6.17,23.66,9.78,29.45,1.2,23.62,37.72,27.75,72.68,,6.5,2024-06-14 10:00:00,1.73,0.58,2.61,0.84
6.17,29.5,9.65,29.52,0.8,23.55,37.03,28.16,70.92,46.91,7.91,2024-06-14 10:15:00,1.74,0.59,2.58,0.86
6.17,31.39,9.4,27.46,0.72,22.25,38.46,28.45,68.33,48.16,10.6,2024-06-14 10:30:00,1.58,0.59,2.49,0.84
5.05,31.39,9.92,28.51,0.76,23.23,37.49,28.33,68.26,48.1,7.94,2024-06-14 10:45:00,1.55,0.59,2.52,0.85
3.31,31.39,9.76,28.42,0.51,23.05,38.54,28.52,67.69,48.69,6.06,2024-06-14 11:00:00,1.5,0.56,2.43,0.79
3.31,24.24,9.55,29.38,0.58,23.4,37.63,28.38,68.17,,4.73,2024-06-14 11:15:00,1.51,0.57,2.45,0.8
3.31,21.92,10.13,29.94,0.73,24.17,37.65,28.59,67.46,49.55,7.54,2024-06-14 11:30:00,1.51,0.57,2.46,0.8
4.89,21.92,9.87,29.69,0.57,23.82,37.53,28.7,67.42,49.9,6.04,2024-06-14 11:45:00,1.55,0.57,2.51,0.8
7.38,21.92,10.08,31.1,0.62,24.74,36.06,27.99,70.77,49.92,1.43,2024-06-14 12:00:00,1.55,0.58,2.49,0.8
7.38,32.78,10.27,31.34,0.63,25.02,37.92,27.95,71.2,,1.81,2024-06-14 12:15:00,1.5,0.58,2.46,0.82
7.38,36.29,10.79,32.35,0.7,25.98,39.7,28.44,68.38,,1.93,2024-06-14 12:30:00,1.51,0.62,2.5,0.9
8.73,36.29,10.97,33.39,0.78,26.69,37.81,28.23,69.2,49.31,1.3,2024-06-14 12:45:00,1.52,0.62,2.5,0.92
10.84,36.29,11.36,34.42,0.77,27.54,37.02,28.01,70.58,49.62,1.36,2024-06-14 13:00:00,1.5,0.63,2.55,0.89
10.84,33.2,11.36,34.01,0.99,27.32,39.24,28.31,71.11,49.55,2.05,2024-06-14 13:15:00,1.5,0.71,2.56,1.02
10.84,32.2,11.39,33.74,1.04,27.2,37.38,28.36,69.27,48.74,1.85,2024-06-14 13:30:00,1.55,0.73,3.14,1.2
9.05,32.2,10.53,31.22,0.74,25.17,38.52,28.08,68.37,,0.61,2024-06-14 13:45:00,1.61,0.63,3.71,1.21
6.11,32.2,10.23,28.83,0.66,23.65,38.83,28.61,67.47,,0.85,2024-06-14 14:00:00,1.5,0.57,2.64,0.83
6.11,25.2,9.98,28.77,0.79,23.42,39.37,29.14,66.19,,1.52,2024-06-14 14:15:00,1.48,0.56,2.47,0.79
6.11,22.94,10.11,29.51,0.92,23.91,37.81,29.21,65.61,,1.26,2024-06-14 14:30:00,1.47,0.56,2.46,0.79
5.14,22.94,10.5,29.54,0.83,24.25,36.88,28.62,66.87,49.05,0.76,2024-06-14 14:45:00,1.47,0.58,2.48,0.83
3.63,22.94,10.81,33.13,0.75,26.42,37.39,27.1,73.3,31.67,0.01,2024-06-14 15:00:00,1.47,0.57,2.48,0.82
3.63,30.72,11.14,35.62,1.09,28.01,36.74,25.91,92.88,,1.77,2024-06-14 15:15:00,1.47,0.58,2.51,0.83
3.63,33.23,11.74,37.65,0.83,29.58,34.49,26.18,94.6,49.16,1.27,2024-06-14 15:30:00,1.49,0.59,2.6,0.85
2.92,33.23,10.82,33.64,0.76,26.69,36.25,26.56,94.59,49.31,1.99,2024-06-14 15:45:00,1.5,0.58,2.81,0.84
1.81,33.23,10.31,32.74,0.62,25.8,33.87,27.21,87.03,49.3,0.99,2024-06-14 16:00:00,1.51,0.6,3.04,0.89
1.81,26.13,10.96,33.51,0.83,26.74,31.98,27.22,75.0,42.14,0.33,2024-06-14 16:15:00,1.48,0.61,2.71,0.88
