pm2.5,pm10,no,no2,co,nox,ozone,timestamp,benzene,eth_benzene,toluene,mp_xylene,xylene
10.14,30.95,5.67,8.47,0.94,9.11,18.73,2024-06-24 22:00:00,0.0,,0.0,,0.0
20.47,30.95,,,,,,2024-06-24 23:30:00,0.0,,0.0,,0.0
88.74,111.71,1.63,11.25,0.0,7.13,30.61,2024-06-25 00:00:00,0.0,,0.0,,0.0
88.74,111.71,3.35,9.31,0.0,7.67,31.25,2024-06-25 00:15:00,0.0,,0.0,,0.0
88.74,111.71,2.91,8.37,0.0,6.82,33.05,2024-06-25 00:30:00,0.0,,0.0,,0.0
73.97,92.47,4.7,6.64,0.0,7.35,36.87,2024-06-25 00:45:00,0.0,,0.0,,0.0
45.87,55.86,2.33,4.77,0.0,3.25,29.16,2024-06-25 01:00:00,0.0,,0.0,,0.0
45.87,55.86,3.86,6.85,0.0,6.56,29.39,2024-06-25 01:15:00,0.0,,0.0,,0.0
45.87,55.86,6.07,7.2,0.0,8.77,33.79,2024-06-25 01:30:00,0.0,,0.0,,0.0
31.1,46.24,4.49,7.31,0.0,7.54,33.08,2024-06-25 01:45:00,0.0,,0.0,,0.0
3.0,27.93,3.69,6.74,0.0,6.59,33.02,2024-06-25 02:00:00,0.0,,0.0,,0.0
3.0,27.93,4.14,6.99,0.0,7.09,34.26,2024-06-25 02:15:00,0.0,,0.0,,0.0
3.0,27.93,5.53,7.65,0.0,8.57,33.87,2024-06-25 02:30:00,0.0,,0.0,,0.0
3.0,23.12,4.28,6.54,0.0,6.96,35.48,2024-06-25 02:45:00,0.0,,0.0,,0.0
3.0,13.96,4.89,6.63,0.0,7.5,36.74,2024-06-25 03:00:00,0.0,,0.0,,0.0
3.0,13.96,5.12,6.66,0.24,7.71,33.15,2024-06-25 03:15:00,0.0,,0.0,,0.0
3.0,13.96,3.24,6.4,1.17,6.04,22.34,2024-06-25 03:30:00,0.0,,0.0,,0.0
3.07,12.79,3.37,7.24,1.04,6.59,25.52,2024-06-25 03:45:00,0.0,,0.0,,0.0
3.2,10.55,2.78,6.93,0.99,5.94,25.87,2024-06-25 04:00:00,0.0,,0.0,,0.0
3.2,10.55,3.63,6.67,0.99,6.5,33.29,2024-06-25 04:15:00,0.0,,0.0,,0.0
3.2,10.55,4.23,6.59,0.98,6.94,37.42,2024-06-25 04:30:00,0.0,,0.0,,0.0
5.39,11.13,4.69,6.0,1.14,7.01,39.47,2024-06-25 04:45:00,0.0,,0.0,,0.0
9.55,12.24,4.12,6.13,1.19,6.62,34.58,2024-06-25 05:00:00,0.0,,0.0,,0.0
9.55,12.24,2.81,6.98,1.21,6.0,31.06,2024-06-25 05:15:00,0.0,,0.0,,0.0
9.55,12.24,2.82,7.36,1.31,6.21,29.85,2024-06-25 05:30:00,0.0,,0.0,,0.0
9.18,18.1,4.15,6.95,1.36,7.07,34.13,2024-06-25 05:45:00,0.0,,0.0,,0.0
8.49,29.26,3.78,7.59,1.47,7.11,30.76,2024-06-25 06:00:00,0.0,,0.0,,0.0
8.49,29.26,4.67,7.93,1.58,8.02,29.31,2024-06-25 06:15:00,0.0,,0.0,,0.0
8.49,29.26,4.45,6.71,1.64,7.19,28.15,2024-06-25 06:30:00,0.0,,0.0,,0.0
10.43,26.58,3.44,6.86,1.72,6.44,30.87,2024-06-25 06:45:00,0.0,,0.0,,0.0
14.11,21.48,4.71,7.69,1.83,7.92,25.28,2024-06-25 07:00:00,0.0,,0.0,,0.0
14.11,21.48,6.2,7.07,1.87,8.8,25.66,2024-06-25 07:15:00,0.0,,0.0,,0.0
14.11,21.48,5.8,7.09,1.91,8.49,30.1,2024-06-25 07:30:00,0.0,,0.0,,0.0
13.85,22.88,4.97,7.37,2.02,7.96,34.87,2024-06-25 07:45:00,0.0,,0.0,,0.0
13.36,25.55,4.56,7.16,2.1,7.52,32.87,2024-06-25 08:00:00,0.0,,0.0,,0.0
13.36,25.55,4.36,7.21,2.17,7.38,29.43,2024-06-25 08:15:00,0.0,,0.0,,0.0
13.36,25.55,4.14,7.6,2.25,7.41,14.0,2024-06-25 08:30:00,0.0,,0.0,,0.0
13.69,24.05,4.59,7.96,2.2,7.97,30.19,2024-06-25 08:45:00,0.0,,0.0,,0.0
14.33,21.21,4.77,7.61,2.32,7.93,32.21,2024-06-25 09:00:00,0.0,,0.0,,0.0
14.33,21.21,4.35,8.87,2.39,8.25,39.95,2024-06-25 09:15:00,0.0,,0.0,,0.0
14.33,21.21,4.04,7.48,2.42,7.26,47.01,2024-06-25 09:30:00,0.0,,0.0,,0.0
15.3,20.86,5.7,6.37,2.37,8.02,51.17,2024-06-25 09:45:00,0.0,,0.0,,0.0
17.15,20.21,7.54,6.56,2.51,9.62,50.03,2024-06-25 10:00:00,0.0,,0.0,,0.0
17.15,20.21,5.68,7.83,2.45,8.78,53.0,2024-06-25 10:15:00,0.0,,0.0,,0.0
17.15,20.21,7.19,7.04,2.37,9.6,60.15,2024-06-25 10:30:00,0.0,,0.0,,0.0
14.98,19.58,5.15,6.88,2.44,7.84,57.6,2024-06-25 10:45:00,0.0,,0.0,,0.0
10.85,18.39,4.99,7.33,2.66,7.96,50.31,2024-06-25 11:00:00,0.0,,0.0,,0.0
10.85,18.39,6.71,7.5,2.78,9.45,47.83,2024-06-25 11:15:00,0.0,,0.0,,0.0
11.85,22.66,6.28,8.06,2.65,9.4,57.41,2024-06-25 11:30:00,0.0,,0.0,,0.0
11.73,25.92,5.97,7.42,2.65,8.8,61.15,2024-06-25 11:45:00,0.0,,0.0,,0.0
9.59,25.03,4.69,7.03,2.92,7.56,65.85,2024-06-25 12:00:00,0.0,,0.0,,0.0
9.59,25.03,4.06,7.17,2.83,7.12,75.81,2024-06-25 12:15:00,0.0,,0.0,,0.0
9.59,25.03,5.0,7.18,2.79,7.88,70.66,2024-06-25 12:30:00,0.0,,0.0,,0.0
9.16,23.92,5.11,7.4,2.75,8.09,73.74,2024-06-25 12:45:00,0.0,,0.0,,0.0
8.33,21.81,4.66,6.94,2.84,7.49,68.61,2024-06-25 13:00:00,0.0,,0.0,,0.0
8.33,21.81,3.71,6.66,2.77,6.55,75.17,2024-06-25 13:15:00,0.0,,0.0,,0.0
8.33,21.81,4.24,7.29,2.72,7.33,70.66,2024-06-25 13:30:00,0.0,,0.0,,0.0
8.69,25.21,5.21,7.0,2.75,7.96,73.82,2024-06-25 13:45:00,0.0,,0.0,,0.0
9.38,31.67,5.75,7.94,2.88,8.9,73.6,2024-06-25 14:00:00,0.0,,0.0,,0.0
9.38,31.67,6.09,7.05,2.83,8.7,62.53,2024-06-25 14:15:00,0.0,,0.0,,0.0
9.38,31.67,5.64,6.36,2.87,7.97,49.72,2024-06-25 14:30:00,0.0,,0.0,,0.0
9.13,27.71,4.77,7.69,2.88,7.97,38.79,2024-06-25 14:45:00,0.0,,0.0,,0.0
8.64,20.17,5.17,8.22,2.97,8.57,37.95,2024-06-25 15:00:00,0.0,,0.0,,0.0
8.64,20.17,3.96,7.51,2.75,7.22,42.7,2024-06-25 15:15:00,0.0,,0.0,,0.0
8.64,20.17,5.21,6.92,1.28,7.91,37.72,2024-06-25 15:30:00,0.0,,0.0,,0.0
8.45,22.07,5.83,6.28,1.01,8.08,34.88,2024-06-25 15:45:00,0.0,,0.0,,0.0
8.07,25.69,6.14,6.44,1.0,8.41,39.99,2024-06-25 16:00:00,0.0,,0.0,,0.0
8.07,25.69,5.88,6.02,0.96,7.98,44.46,2024-06-25 16:15:00,0.0,,0.0,,0.0
8.07,25.69,5.1,6.76,0.81,7.74,40.53,2024-06-25 16:30:00,0.0,,0.0,,0.0
10.06,22.71,6.7,7.41,0.72,9.39,35.24,2024-06-25 16:45:00,0.0,,0.0,,0.0
13.84,17.03,6.02,6.85,0.66,8.54,41.36,2024-06-25 17:00:00,0.0,,0.0,,0.0
13.84,17.03,6.27,6.9,0.57,8.77,46.8,2024-06-25 17:15:00,0.0,,0.0,,0.0
13.84,17.03,4.33,7.43,0.49,7.48,45.96,2024-06-25 17:30:00,0.0,,0.0,,0.0
12.8,16.62,4.34,7.24,0.52,7.38,43.42,2024-06-25 17:45:00,0.0,,0.0,,0.0
10.81,15.83,6.04,6.97,0.67,8.62,40.93,2024-06-25 18:00:00,0.0,,0.0,,0.0
10.81,15.83,3.87,7.65,0.76,7.22,38.84,2024-06-25 18:15:00,0.0,,0.0,,0.0
10.81,15.83,3.35,7.53,0.77,6.73,36.98,2024-06-25 18:30:00,0.0,,0.0,,0.0
9.9,16.93,5.13,8.17,0.73,8.52,35.02,2024-06-25 18:45:00,0.0,,0.0,,0.0
8.16,19.13,4.5,7.42,0.77,7.61,34.08,2024-06-25 19:00:00,0.0,,0.0,,0.0
8.16,19.13,4.9,6.49,0.68,7.43,38.04,2024-06-25 19:15:00,0.0,,0.0,,0.0
8.16,19.13,6.05,5.46,0.68,7.82,33.21,2024-06-25 19:30:00,0.0,,0.0,,0.0
11.15,20.19,6.51,6.93,0.72,8.98,28.68,2024-06-25 19:45:00,0.0,,0.0,,0.0
17.15,22.32,5.18,6.23,0.72,7.53,25.5,2024-06-25 20:00:00,0.0,,0.0,,0.0
17.15,22.32,6.84,5.95,0.67,8.73,24.37,2024-06-25 20:15:00,0.0,,0.0,,0.0
17.15,22.32,8.19,6.3,0.63,10.01,32.56,2024-06-25 20:30:00,0.0,,0.0,,0.0
15.18,20.22,7.16,6.9,0.64,9.49,26.67,2024-06-25 20:45:00,0.0,,0.0,,0.0
11.26,16.03,4.41,5.9,0.62,6.72,24.49,2024-06-25 21:00:00,0.0,,0.0,,0.0
11.26,16.03,4.85,5.59,0.52,6.92,27.41,2024-06-25 21:15:00,0.0,,0.0,,0.0
11.26,16.03,5.85,5.96,0.51,7.93,28.83,2024-06-25 21:30:00,0.0,,0.0,,0.0
11.23,18.18,6.31,5.79,0.49,8.21,30.11,2024-06-25 21:45:00,0.0,,0.0,,0.0
11.17,22.48,5.79,5.82,0.47,7.8,34.64,2024-06-25 22:00:00,0.0,,0.0,,0.0
11.17,22.48,5.49,6.52,0.41,7.94,38.33,2024-06-25 22:15:00,0.0,,0.0,,0.0
11.17,22.48,5.1,6.87,0.43,7.8,37.78,2024-06-25 22:30:00,0.0,,0.0,,0.0
10.43,20.12,5.83,7.34,0.39,8.65,33.65,2024-06-25 22:45:00,0.0,,0.0,,0.0
8.97,15.4,5.7,7.17,0.39,8.45,33.02,2024-06-25 23:00:00,0.0,,0.0,,0.0
8.97,15.4,5.51,6.88,0.31,8.14,38.67,2024-06-25 23:15:00,0.0,,0.0,,0.0
8.97,15.4,5.13,6.68,0.23,7.72,40.19,2024-06-25 23:30:00,0.0,,0.0,,0.0
8.47,14.84,6.66,6.22,0.28,8.72,40.7,2024-06-26 00:00:00,0.0,,0.0,,0.0
8.47,14.84,5.68,5.68,0.32,7.65,37.48,2024-06-26 00:15:00,0.0,,0.0,,0.0
8.47,14.84,6.66,6.9,0.22,9.09,37.87,2024-06-26 00:30:00,0.0,,0.0,,0.0
8.22,14.06,5.94,6.76,0.23,8.42,41.35,2024-06-26 00:45:00,0.0,,0.0,,0.0
7.73,12.5,6.78,6.33,0.16,8.88,41.76,2024-06-26 01:00:00,0.0,,0.0,,0.0
7.73,12.5,7.67,5.29,0.12,9.05,43.68,2024-06-26 01:15:00,0.0,,0.0,,0.0
7.73,12.5,7.8,5.43,0.16,9.23,40.32,2024-06-26 01:30:00,0.0,,0.0,,0.0
7.69,12.11,7.43,5.96,0.13,9.22,33.92,2024-06-26 01:45:00,0.0,,0.0,,0.0
7.6,11.36,6.64,5.34,0.19,8.23,34.02,2024-06-26 02:00:00,0.0,,0.0,,0.0
7.6,11.36,6.47,6.9,0.25,8.93,21.93,2024-06-26 02:15:00,0.0,,0.0,,0.0
7.6,11.36,6.4,6.57,0.2,8.7,17.69,2024-06-26 02:30:00,0.0,,0.0,,0.0
8.16,12.08,5.1,7.14,0.13,7.95,14.86,2024-06-26 02:45:00,0.0,,0.0,,0.0
9.21,13.45,5.28,5.94,0.14,7.46,15.07,2024-06-26 03:00:00,0.0,,0.0,,0.0
9.21,13.45,5.45,5.66,0.3,7.45,12.41,2024-06-26 03:15:00,0.0,,0.0,,0.0
9.21,13.45,4.46,6.94,1.36,7.32,17.13,2024-06-26 03:30:00,0.0,,0.0,,0.0
9.08,12.61,5.21,6.69,1.03,7.79,17.66,2024-06-26 03:45:00,0.0,,0.0,,0.0
8.82,11.01,7.59,5.65,1.06,9.18,13.95,2024-06-26 04:00:00,0.0,,0.0,,0.0
8.82,11.01,6.28,5.85,0.92,8.22,21.59,2024-06-26 04:15:00,0.0,,0.0,,0.0
8.82,11.01,6.33,5.88,0.82,8.27,19.09,2024-06-26 04:30:00,0.0,,0.0,,0.0
8.52,17.53,6.6,6.21,0.78,8.67,19.81,2024-06-26 04:45:00,0.0,,0.0,,0.0
7.95,29.94,4.73,5.83,0.78,6.95,18.19,2024-06-26 05:00:00,0.0,,0.0,,0.0
15.22,16.29,7.28,6.05,0.0,9.14,36.16,2024-06-26 11:45:00,0.0,,0.0,,0.0
11.14,12.94,5.87,6.76,1.65,8.37,31.72,2024-06-26 12:00:00,0.0,,0.0,,0.0
11.14,12.94,5.89,5.77,1.22,7.86,38.55,2024-06-26 12:15:00,0.0,,0.0,,0.0
11.14,12.94,5.12,5.95,1.23,7.33,41.99,2024-06-26 12:30:00,0.0,,0.0,,0.0
10.47,12.32,6.12,6.83,1.3,8.61,44.02,2024-06-26 12:45:00,0.0,,0.0,,0.0
9.2,11.13,5.19,6.81,1.34,7.84,44.31,2024-06-26 13:00:00,0.0,,0.0,,0.0
9.2,11.13,6.05,5.97,1.21,8.1,43.19,2024-06-26 13:15:00,0.0,,0.0,,0.0
9.2,11.13,4.64,6.13,1.31,7.03,40.23,2024-06-26 13:30:00,0.0,,0.0,,0.0
9.25,13.16,4.66,7.31,1.41,7.68,36.9,2024-06-26 13:45:00,0.0,,0.0,,0.0
9.35,17.03,4.49,7.05,1.35,7.4,35.03,2024-06-26 14:00:00,0.0,,0.0,,0.0
9.35,17.03,6.36,6.73,1.45,8.75,31.71,2024-06-26 14:15:00,0.0,,0.0,,0.0
9.35,17.03,6.39,6.64,1.46,8.72,36.17,2024-06-26 14:30:00,0.0,,0.0,,0.0
8.86,15.84,7.43,6.77,1.49,9.64,38.16,2024-06-26 14:45:00,0.0,,0.0,,0.0
7.91,13.55,6.71,6.03,1.61,8.66,41.67,2024-06-26 15:00:00,0.0,,0.0,,0.0
7.91,13.55,6.69,5.42,1.69,8.33,37.37,2024-06-26 15:15:00,0.0,,0.0,,0.0
7.91,13.55,6.66,5.56,1.58,8.37,36.45,2024-06-26 15:30:00,0.0,,0.0,,0.0
7.76,15.93,5.58,6.08,1.2,7.77,32.45,2024-06-26 15:45:00,0.0,,0.0,,0.0
7.47,20.44,6.14,6.27,1.22,8.33,34.2,2024-06-26 16:00:00,0.0,,0.0,,0.0
7.47,20.44,6.78,6.56,1.14,9.0,31.4,2024-06-26 16:15:00,0.0,,0.0,,0.0
7.47,20.44,6.26,6.22,1.13,8.4,33.47,2024-06-26 16:30:00,0.0,,0.0,,0.0
7.32,19.79,5.84,7.26,1.17,8.61,33.11,2024-06-26 16:45:00,0.0,,0.0,,0.0
7.02,18.55,5.47,6.71,1.2,8.02,36.15,2024-06-26 17:00:00,0.0,,0.0,,0.0
7.02,18.55,4.91,7.4,1.19,7.93,34.3,2024-06-26 17:15:00,0.0,,0.0,,0.0
7.02,18.55,5.51,6.99,1.22,8.2,34.52,2024-06-26 17:30:00,0.0,,0.0,,0.0
6.91,18.33,5.54,6.37,1.44,7.89,26.42,2024-06-26 17:45:00,0.0,,0.0,,0.0
6.69,17.92,5.79,6.41,1.29,8.12,26.92,2024-06-26 18:00:00,0.0,,0.0,,0.0
6.69,17.92,7.61,6.5,1.32,9.64,35.75,2024-06-26 18:15:00,0.0,,0.0,,0.0
6.69,17.92,4.85,7.26,1.36,7.8,32.55,2024-06-26 18:30:00,0.0,,0.0,,0.0
6.95,19.78,4.14,7.87,1.46,7.56,29.56,2024-06-26 18:45:00,0.0,,0.0,,0.0
7.44,23.34,4.82,7.49,1.5,7.9,24.49,2024-06-26 19:00:00,0.0,,0.0,,0.0
7.44,23.34,4.28,7.2,1.45,7.31,26.9,2024-06-26 19:15:00,0.0,,0.0,,0.0
7.44,23.34,5.24,7.2,1.44,8.09,24.93,2024-06-26 19:30:00,0.0,,0.0,,0.0
7.31,24.45,4.67,7.21,1.46,7.63,28.16,2024-06-26 19:45:00,0.0,,0.0,,0.0
7.08,26.57,4.0,6.69,1.56,6.81,25.21,2024-06-26 20:00:00,0.0,,0.0,,0.0
7.08,26.57,5.54,8.15,1.44,8.84,28.23,2024-06-26 20:15:00,0.0,,0.0,,0.0
7.08,26.57,6.01,7.11,1.58,8.67,27.44,2024-06-26 20:30:00,0.0,,0.0,,0.0
7.23,23.72,6.64,6.9,1.61,9.07,22.54,2024-06-26 20:45:00,0.0,,0.0,,0.0
7.53,18.29,5.42,7.11,1.52,8.19,35.24,2024-06-26 21:00:00,0.0,,0.0,,0.0
7.53,18.29,3.93,7.61,1.52,7.25,34.44,2024-06-26 21:15:00,0.0,,0.0,,0.0
7.53,18.29,4.84,7.01,1.44,7.66,35.0,2024-06-26 21:30:00,0.0,,0.0,,0.0
7.14,21.33,5.74,7.33,1.52,8.56,23.07,2024-06-26 21:45:00,0.0,,0.0,,0.0
6.4,27.12,6.21,7.3,1.48,8.93,25.1,2024-06-26 22:00:00,0.0,,0.0,,0.0
6.4,27.12,6.23,7.35,1.5,8.97,25.66,2024-06-26 22:15:00,0.0,,0.0,,0.0
6.4,27.12,5.57,6.59,1.33,8.03,27.13,2024-06-26 22:30:00,0.0,,0.0,,0.0
9.23,25.46,6.84,7.15,1.35,9.36,22.1,2024-06-26 22:45:00,0.0,,0.0,,0.0
14.63,22.29,5.47,6.83,1.43,8.08,24.58,2024-06-26 23:00:00,0.0,,0.0,,0.0
14.63,22.29,4.9,7.49,1.31,7.97,23.97,2024-06-26 23:15:00,0.0,,0.0,,0.0
14.63,22.29,5.49,7.13,1.4,8.26,23.6,2024-06-26 23:30:00,0.0,,0.0,,0.0
11.18,16.68,5.04,7.09,1.42,7.87,20.29,2024-06-27 00:00:00,0.0,,0.0,,0.0
11.18,16.68,5.1,7.83,1.31,8.31,22.85,2024-06-27 00:15:00,0.0,,0.0,,0.0
11.18,16.68,4.36,7.22,1.32,7.39,31.29,2024-06-27 00:30:00,0.0,,0.0,,0.0
10.52,17.94,5.54,6.86,1.31,8.15,19.7,2024-06-27 00:45:00,0.0,,0.0,,0.0
9.28,20.46,4.25,6.86,1.44,7.1,25.24,2024-06-27 01:00:00,0.0,,0.0,,0.0
9.28,20.46,4.65,7.02,1.38,7.51,31.12,2024-06-27 01:15:00,0.0,,0.0,,0.0
9.28,20.46,5.59,6.8,1.3,8.17,29.32,2024-06-27 01:30:00,0.0,,0.0,,0.0
8.85,18.73,4.36,6.76,1.36,7.14,15.0,2024-06-27 01:45:00,0.0,,0.0,,0.0
8.02,15.44,3.79,6.94,1.23,6.77,33.7,2024-06-27 02:00:00,0.0,,0.0,,0.0
8.02,15.44,4.73,6.48,1.17,7.29,42.91,2024-06-27 02:15:00,0.0,,0.0,,0.0
8.02,15.44,5.25,6.5,1.13,7.73,40.5,2024-06-27 02:30:00,0.0,,0.0,,0.0
7.93,14.43,6.81,6.3,1.14,8.89,35.04,2024-06-27 02:45:00,0.0,,0.0,,0.0
7.75,12.5,4.46,6.19,1.21,6.92,36.7,2024-06-27 03:00:00,0.0,,0.0,,0.0
7.75,12.5,5.39,7.42,1.26,8.33,36.91,2024-06-27 03:15:00,0.0,,0.0,,0.0
7.75,12.5,5.03,7.26,1.45,7.95,35.04,2024-06-27 03:30:00,0.0,,0.0,,0.0
7.56,14.81,5.89,6.84,0.99,8.43,33.54,2024-06-27 03:45:00,0.0,,0.0,,0.0
7.19,19.2,5.98,5.91,0.96,8.01,29.66,2024-06-27 04:00:00,0.0,,0.0,,0.0
7.19,19.2,5.73,6.67,0.89,8.21,31.95,2024-06-27 04:15:00,0.0,,0.0,,0.0
7.19,19.2,7.35,6.69,0.75,9.54,29.8,2024-06-27 04:30:00,0.0,,0.0,,0.0
8.42,18.6,6.55,7.24,0.81,9.18,29.42,2024-06-27 04:45:00,0.0,,0.0,,0.0
10.77,17.45,4.27,6.28,0.75,6.81,29.71,2024-06-27 05:00:00,0.0,,0.0,,0.0
10.77,17.45,4.8,6.47,0.78,7.35,32.4,2024-06-27 05:15:00,0.0,,0.0,,0.0
10.77,17.45,6.26,5.88,0.69,8.22,31.23,2024-06-27 05:30:00,0.0,,0.0,,0.0
9.83,20.28,5.06,6.56,0.8,7.6,16.49,2024-06-27 05:45:00,0.0,,0.0,,0.0
8.03,25.67,3.83,7.73,0.86,7.23,18.63,2024-06-27 06:00:00,0.0,,0.0,,0.0
8.03,25.67,5.59,8.03,0.71,8.82,19.27,2024-06-27 06:15:00,0.0,,0.0,,0.0
8.03,25.67,5.8,7.51,0.78,8.71,28.05,2024-06-27 06:30:00,0.0,,0.0,,0.0
8.28,23.5,3.8,6.73,0.71,6.67,29.28,2024-06-27 06:45:00,0.0,,0.0,,0.0
8.75,19.37,4.46,7.58,0.72,7.66,25.89,2024-06-27 07:00:00,0.0,,0.0,,0.0
8.75,19.37,3.53,7.74,0.74,6.99,35.9,2024-06-27 07:15:00,0.0,,0.0,,0.0
8.75,19.37,4.6,7.02,0.65,7.48,36.42,2024-06-27 07:30:00,0.0,,0.0,,0.0
9.95,21.6,4.99,8.04,0.67,8.34,41.6,2024-06-27 07:45:00,0.0,,0.0,,0.0
12.23,25.85,4.76,7.77,0.66,8.0,35.06,2024-06-27 08:00:00,0.0,,0.0,,0.0
12.23,25.85,3.52,7.62,0.75,6.91,35.87,2024-06-27 08:15:00,0.0,,0.0,,0.0
12.23,25.85,3.12,6.7,0.74,6.11,37.25,2024-06-27 08:30:00,0.0,,0.0,,0.0
15.7,26.23,4.39,9.32,0.8,8.53,32.69,2024-06-27 08:45:00,0.0,,0.0,,0.0
22.3,27.0,3.87,8.94,0.66,7.9,36.73,2024-06-27 09:00:00,0.0,,0.0,,0.0
22.3,27.0,4.7,8.65,0.78,8.42,33.82,2024-06-27 09:15:00,0.0,,0.0,,0.0
22.3,27.0,4.53,8.89,0.62,8.42,41.94,2024-06-27 09:30:00,0.0,,0.0,,0.0
25.87,29.88,2.67,8.54,0.83,6.71,35.38,2024-06-27 09:45:00,0.0,,0.0,,0.0
32.67,35.64,3.38,8.88,0.7,7.48,35.77,2024-06-27 10:00:00,0.0,,0.0,,0.0
32.67,35.64,4.05,7.14,0.74,7.09,46.71,2024-06-27 10:15:00,0.0,,0.0,,0.0
32.67,35.64,3.05,7.76,0.6,6.61,50.0,2024-06-27 10:30:00,0.0,,0.0,,0.0
28.06,35.96,4.41,7.7,0.61,7.68,52.32,2024-06-27 10:45:00,0.0,,0.0,,0.0
139.12,151.45,,,,,,2024-06-27 14:30:00,0.0,,0.0,,0.0
162.67,201.45,0.22,12.94,0.0,2.56,45.29,2024-06-27 14:45:00,0.0,,0.0,,0.0
102.96,126.83,0.53,10.73,0.0,5.54,27.45,2024-06-27 15:00:00,0.0,,0.0,,0.0
102.96,126.83,2.51,8.56,0.41,5.48,31.91,2024-06-27 15:15:00,0.0,,0.0,,0.0
102.96,126.83,2.02,8.22,1.37,6.01,37.76,2024-06-27 15:30:00,0.0,,0.0,,0.0
86.09,107.22,4.63,9.58,0.99,8.86,21.0,2024-06-27 15:45:00,0.0,,0.0,,0.0
53.98,69.91,2.61,9.49,0.97,7.17,43.56,2024-06-27 16:00:00,0.0,,0.0,,0.0
53.98,69.91,3.71,9.49,1.09,8.07,36.23,2024-06-27 16:15:00,0.0,,0.0,,0.0
53.98,69.91,4.51,8.58,1.2,8.24,36.82,2024-06-27 16:30:00,0.0,,0.0,,0.0
45.6,60.11,4.73,8.1,1.23,8.15,35.38,2024-06-27 16:45:00,0.0,,0.0,,0.0
29.65,41.46,4.29,7.11,1.23,7.27,40.0,2024-06-27 17:00:00,0.0,,0.0,,0.0
29.65,41.46,5.39,8.69,1.31,9.01,44.18,2024-06-27 17:15:00,0.0,,0.0,,0.0
29.65,41.46,4.47,8.22,1.39,8.01,52.5,2024-06-27 17:30:00,0.0,,0.0,,0.0
25.5,36.6,4.01,7.69,1.5,7.35,49.74,2024-06-27 17:45:00,0.0,,0.0,,0.0
17.6,27.37,3.33,7.74,1.71,6.82,46.23,2024-06-27 18:00:00,0.0,,0.0,,0.0
17.6,27.37,4.75,7.62,1.74,7.92,44.12,2024-06-27 18:15:00,0.0,,0.0,,0.0
17.6,27.37,5.03,7.43,1.79,8.04,23.0,2024-06-27 18:30:00,0.0,,0.0,,0.0
15.71,28.65,4.59,7.9,1.84,7.94,44.33,2024-06-27 18:45:00,0.0,,0.0,,0.0
12.11,31.08,6.03,7.45,2.05,8.87,36.73,2024-06-27 19:00:00,0.0,,0.0,,0.0
12.11,31.08,6.08,7.31,2.12,8.28,19.0,2024-06-27 19:15:00,0.0,,0.0,,0.0
12.11,31.08,3.29,7.15,2.1,6.48,32.32,2024-06-27 19:30:00,0.0,,0.0,,0.0
11.34,32.51,5.97,7.79,2.27,9.0,30.99,2024-06-27 19:45:00,0.0,,0.0,,0.0
9.89,35.24,6.42,7.67,2.3,9.3,37.89,2024-06-27 20:00:00,0.0,,0.0,,0.0
9.89,35.24,5.27,7.82,2.28,8.45,46.36,2024-06-27 20:15:00,0.0,,0.0,,0.0
9.89,35.24,6.01,7.85,2.34,9.07,47.19,2024-06-27 20:30:00,0.0,,0.0,,0.0
9.34,31.87,7.2,6.73,2.48,9.44,44.25,2024-06-27 20:45:00,0.0,,0.0,,0.0
8.31,25.47,6.74,7.4,2.57,9.42,46.76,2024-06-27 21:00:00,0.0,,0.0,,0.0
8.31,25.47,5.43,7.33,2.55,8.31,42.13,2024-06-27 21:15:00,0.0,,0.0,,0.0
8.31,25.47,8.57,7.48,2.61,10.95,40.05,2024-06-27 21:30:00,0.0,,0.0,,0.0
8.79,23.52,7.22,7.35,2.61,9.78,35.78,2024-06-27 21:45:00,0.0,,0.0,,0.0
9.72,19.81,7.45,6.91,2.71,9.74,34.72,2024-06-27 22:00:00,0.0,,0.0,,0.0
9.72,19.81,6.51,7.23,1.63,9.14,35.74,2024-06-27 22:15:00,0.0,,0.0,,0.0
9.72,19.81,5.46,7.82,1.17,8.6,43.37,2024-06-27 22:30:00,0.0,,0.0,,0.0
11.45,24.79,6.3,7.28,1.2,9.0,37.74,2024-06-27 22:45:00,0.0,,0.0,,0.0
14.74,34.26,6.81,7.96,1.1,9.77,36.03,2024-06-27 23:00:00,0.0,,0.0,,0.0
14.74,34.26,7.8,8.19,1.16,10.7,34.35,2024-06-27 23:15:00,0.0,,0.0,,0.0
14.74,34.26,7.13,7.44,1.05,9.75,44.07,2024-06-27 23:30:00,0.0,,0.0,,0.0
10.9,28.09,7.76,7.67,1.16,10.39,48.55,2024-06-28 00:00:00,0.0,,0.0,,0.0
10.9,28.09,8.95,7.76,1.07,11.4,42.58,2024-06-28 00:15:00,0.0,,0.0,,0.0
10.9,28.09,7.47,7.79,1.2,10.22,29.35,2024-06-28 00:30:00,0.0,,0.0,,0.0
10.04,26.55,6.66,7.59,1.11,9.45,36.09,2024-06-28 00:45:00,0.0,,0.0,,0.0
8.42,23.63,7.27,7.05,1.16,9.66,35.14,2024-06-28 01:00:00,0.0,,0.0,,0.0
8.42,23.63,7.41,6.62,1.1,9.55,35.08,2024-06-28 01:15:00,0.0,,0.0,,0.0
8.42,23.63,6.73,6.3,1.12,8.83,30.8,2024-06-28 01:30:00,0.0,,0.0,,0.0
