pm2.5,pm10,no,no2,so2,co,nox,timestamp
42.19,182.51,7.52,19.98,11.44,0.39,27.5,2024-11-26 22:15:00
47.91,181.75,7.51,20.06,11.64,0.37,27.58,2024-11-26 22:30:00
53.89,180.95,7.48,19.92,11.53,0.4,27.41,2024-11-26 22:45:00
53.89,180.95,7.51,20.01,11.19,0.44,27.52,2024-11-26 23:00:00
53.89,180.95,7.55,20.09,11.56,0.42,27.64,2024-11-26 23:15:00
43.42,151.23,7.52,20.18,11.57,0.39,27.7,2024-11-26 23:30:00
32.48,120.17,,,10.08,0.39,,2024-11-27 00:00:00
32.48,120.17,7.51,19.53,10.09,0.42,27.03,2024-11-27 00:15:00
28.42,103.92,7.54,19.77,10.78,0.41,27.31,2024-11-27 00:30:00
24.17,86.94,7.49,19.37,10.49,0.44,26.86,2024-11-27 00:45:00
24.17,86.94,7.52,19.58,10.58,0.49,27.1,2024-11-27 01:00:00
24.17,86.94,7.49,19.47,11.46,0.46,26.96,2024-11-27 01:15:00
22.59,80.28,7.51,19.53,11.69,0.42,27.04,2024-11-27 01:30:00
20.85,73.32,7.56,19.91,11.55,0.37,27.46,2024-11-27 01:45:00
20.85,73.32,7.56,19.69,11.67,0.32,27.25,2024-11-27 02:00:00
20.85,73.32,7.51,19.36,11.03,0.3,26.87,2024-11-27 02:15:00
22.03,77.04,7.51,19.53,11.82,0.37,27.05,2024-11-27 02:30:00
23.31,80.93,7.49,19.41,11.78,0.36,26.9,2024-11-27 02:45:00
23.31,80.93,7.53,19.6,11.69,0.36,27.13,2024-11-27 03:00:00
23.31,80.93,7.53,19.57,11.47,0.36,27.1,2024-11-27 03:15:00
18.08,77.05,7.52,19.57,11.58,0.36,27.09,2024-11-27 03:30:00
12.36,73.01,7.53,19.5,11.38,0.31,27.03,2024-11-27 03:45:00
12.36,73.01,7.59,19.78,10.26,0.36,27.37,2024-11-27 04:00:00
12.36,73.01,7.53,19.59,12.09,0.41,27.12,2024-11-27 04:15:00
11.11,59.13,7.51,19.44,12.42,0.42,26.95,2024-11-27 04:30:00
9.75,44.63,7.48,19.37,12.59,0.42,26.85,2024-11-27 04:45:00
9.75,44.63,7.52,19.52,12.79,0.44,27.04,2024-11-27 05:00:00
9.75,44.63,7.5,19.47,13.38,0.43,26.98,2024-11-27 05:15:00
8.2,49.72,7.51,19.21,13.85,0.41,26.72,2024-11-27 05:30:00
6.5,55.04,7.5,19.32,12.98,0.35,26.83,2024-11-27 05:45:00
6.5,55.04,7.52,19.76,13.42,0.33,27.28,2024-11-27 06:00:00
6.5,66.86,7.55,20.0,13.14,0.33,27.55,2024-11-27 06:15:00
13.23,71.16,7.53,19.94,13.02,0.34,27.47,2024-11-27 06:30:00
20.58,71.16,7.53,19.91,13.4,0.36,27.44,2024-11-27 06:45:00
20.58,75.35,7.53,19.79,13.21,0.35,27.32,2024-11-27 07:00:00
20.58,257.17,7.55,20.07,13.03,0.38,27.63,2024-11-27 07:15:00
26.59,274.57,7.52,19.77,13.59,0.41,27.29,2024-11-27 07:30:00
33.16,,7.52,19.84,13.54,0.38,27.36,2024-11-27 07:45:00
33.16,,7.53,19.63,12.33,0.38,27.16,2024-11-27 08:00:00
33.16,,7.5,19.55,10.45,0.36,27.06,2024-11-27 08:15:00
50.82,,7.52,19.68,10.47,0.35,27.2,2024-11-27 08:30:00
70.12,,7.5,19.43,11.01,0.35,26.93,2024-11-27 08:45:00
70.12,,7.56,19.87,10.83,0.32,27.43,2024-11-27 09:00:00
70.12,,7.51,19.52,11.36,0.34,27.03,2024-11-27 09:15:00
55.17,,7.54,19.65,11.59,0.35,27.19,2024-11-27 09:30:00
38.83,,7.5,19.61,10.87,0.33,27.11,2024-11-27 09:45:00
38.83,,7.54,19.6,11.18,0.32,27.14,2024-11-27 10:00:00
38.83,,7.49,19.41,11.08,0.32,26.9,2024-11-27 10:15:00
18.32,,7.49,19.31,11.73,0.32,26.79,2024-11-27 10:30:00
,,7.49,19.51,12.09,0.34,27.01,2024-11-27 10:45:00
,,7.49,19.32,12.55,0.37,26.81,2024-11-27 11:00:00
,,7.53,19.51,12.2,0.39,27.03,2024-11-27 11:15:00
4.48,144.85,7.52,19.6,11.68,0.37,27.12,2024-11-27 11:30:00
10.28,237.03,7.5,19.21,11.36,0.36,26.71,2024-11-27 11:45:00
10.28,237.03,7.51,19.31,10.67,0.41,26.82,2024-11-27 12:00:00
10.28,237.03,7.53,19.56,12.42,0.44,27.1,2024-11-27 12:15:00
11.38,211.06,7.52,19.48,11.9,0.46,27.0,2024-11-27 12:30:00
12.31,194.53,7.52,19.53,12.48,0.42,27.06,2024-11-27 12:45:00
12.31,194.53,7.52,19.47,12.85,0.35,26.99,2024-11-27 13:00:00
12.31,194.53,7.49,19.25,12.69,0.32,26.74,2024-11-27 13:15:00
13.77,167.98,7.48,19.25,13.4,0.31,26.74,2024-11-27 13:30:00
14.98,151.09,7.5,19.32,12.79,0.29,26.82,2024-11-27 13:45:00
14.98,151.09,7.55,19.47,13.74,0.27,27.03,2024-11-27 14:00:00
14.98,151.09,7.52,19.39,13.26,0.25,26.92,2024-11-27 14:15:00
14.89,135.99,7.52,19.48,13.62,0.23,27.0,2024-11-27 14:30:00
14.81,126.38,7.53,19.36,13.82,0.22,26.9,2024-11-27 14:45:00
14.81,126.38,7.55,19.53,13.6,0.24,27.08,2024-11-27 15:00:00
14.81,126.38,7.52,19.3,13.08,0.22,26.82,2024-11-27 15:15:00
15.84,121.63,7.51,19.39,12.57,0.23,26.9,2024-11-27 15:30:00
16.71,118.6,7.5,19.22,12.32,0.3,26.72,2024-11-27 15:45:00
16.71,118.6,7.59,19.5,9.52,0.37,27.1,2024-11-27 16:00:00
16.71,118.6,7.51,19.19,8.07,0.45,26.7,2024-11-27 16:15:00
32.93,117.43,7.52,19.24,9.04,0.45,26.77,2024-11-27 16:30:00
46.5,116.68,7.51,19.04,9.79,0.34,26.55,2024-11-27 16:45:00
46.5,116.68,7.52,19.33,9.57,0.37,26.85,2024-11-27 17:00:00
46.5,116.68,7.48,19.15,9.87,0.38,26.63,2024-11-27 17:15:00
60.44,150.65,7.53,19.42,9.54,0.32,26.95,2024-11-27 17:30:00
72.1,172.26,7.51,19.26,10.07,0.35,26.77,2024-11-27 17:45:00
72.1,172.26,7.47,19.0,9.51,0.35,26.48,2024-11-27 18:00:00
72.1,172.26,7.48,19.16,9.8,0.36,26.65,2024-11-27 18:15:00
62.03,192.61,7.49,19.18,9.72,0.39,26.68,2024-11-27 18:30:00
53.6,205.56,7.49,19.12,9.52,0.4,26.62,2024-11-27 18:45:00
53.6,205.56,7.47,19.08,9.24,0.4,26.54,2024-11-27 19:00:00
53.6,205.56,7.55,19.52,8.82,0.38,27.06,2024-11-27 19:15:00
54.49,187.6,7.51,19.23,8.27,0.38,26.74,2024-11-27 19:30:00
55.24,176.16,7.49,19.21,8.05,0.4,26.69,2024-11-27 19:45:00
55.24,176.16,7.48,19.53,8.35,0.42,27.01,2024-11-27 20:00:00
55.24,176.16,7.56,19.94,10.15,0.41,27.51,2024-11-27 20:15:00
43.91,170.44,7.51,19.64,10.96,0.37,27.16,2024-11-27 20:30:00
34.43,166.79,7.52,19.81,11.27,0.31,27.33,2024-11-27 20:45:00
34.43,166.79,7.48,19.41,12.17,0.31,26.89,2024-11-27 21:00:00
34.43,166.79,7.53,19.67,11.74,0.37,27.2,2024-11-27 21:15:00
36.27,169.77,7.54,19.62,11.62,0.4,27.16,2024-11-27 21:30:00
37.81,171.66,7.5,19.63,11.73,0.39,27.13,2024-11-27 21:45:00
37.81,171.66,7.5,19.39,11.96,0.38,26.89,2024-11-27 22:00:00
37.81,171.66,7.51,19.34,12.2,0.4,26.84,2024-11-27 22:15:00
36.47,170.51,7.5,19.36,11.62,0.4,26.87,2024-11-27 22:30:00
35.34,169.78,7.47,19.22,11.67,0.41,26.69,2024-11-27 22:45:00
35.34,169.78,7.51,19.45,11.2,0.39,26.96,2024-11-27 23:00:00
35.34,169.78,7.52,19.32,11.22,0.39,26.83,2024-11-27 23:15:00
29.5,156.77,7.49,19.3,10.92,0.4,26.8,2024-11-27 23:30:00
24.62,148.49,,,10.58,0.41,,2024-11-28 00:00:00
24.62,148.49,7.49,19.51,10.88,0.36,27.01,2024-11-28 00:15:00
22.27,133.32,7.47,19.35,11.9,0.3,26.81,2024-11-28 00:30:00
20.31,123.66,7.5,19.42,12.06,0.24,26.92,2024-11-28 00:45:00
20.31,123.66,7.53,19.62,12.28,0.2,27.15,2024-11-28 01:00:00
20.31,123.66,7.5,19.38,12.35,0.19,26.88,2024-11-28 01:15:00
18.75,108.66,7.49,19.44,12.25,0.18,26.94,2024-11-28 01:30:00
17.46,99.11,7.54,19.76,11.9,0.23,27.3,2024-11-28 01:45:00
17.46,99.11,7.51,19.74,12.85,0.21,27.25,2024-11-28 02:00:00
17.46,99.11,7.51,19.61,12.26,0.23,27.13,2024-11-28 02:15:00
17.28,99.52,7.52,19.62,12.38,0.23,27.14,2024-11-28 02:30:00
17.13,99.78,7.55,19.94,11.9,0.23,27.49,2024-11-28 02:45:00
17.13,99.78,7.49,19.52,12.12,0.21,27.01,2024-11-28 03:00:00
17.13,99.78,7.53,19.9,11.13,0.24,27.44,2024-11-28 03:15:00
16.76,97.57,7.47,19.48,11.17,0.25,26.96,2024-11-28 03:30:00
16.45,96.16,7.51,19.55,11.5,0.26,27.06,2024-11-28 03:45:00
16.45,96.16,7.5,19.62,11.26,0.33,27.13,2024-11-28 04:00:00
16.45,96.16,7.52,19.64,10.28,0.36,27.16,2024-11-28 04:15:00
15.37,97.55,7.52,19.68,9.82,0.34,27.2,2024-11-28 04:30:00
14.46,98.43,7.51,19.7,10.96,0.37,27.21,2024-11-28 04:45:00
14.46,98.43,7.54,19.97,10.81,0.41,27.51,2024-11-28 05:00:00
14.46,98.43,7.49,19.61,10.46,0.39,27.1,2024-11-28 05:15:00
14.6,98.96,7.55,19.76,10.85,0.41,27.32,2024-11-28 05:30:00
14.72,99.3,7.51,19.59,10.7,0.4,27.11,2024-11-28 05:45:00
14.72,99.3,7.54,19.62,10.97,0.41,27.16,2024-11-28 06:00:00
14.72,99.3,7.55,19.64,10.45,0.38,27.19,2024-11-28 06:15:00
15.14,103.07,7.57,19.86,10.46,0.4,27.43,2024-11-28 06:30:00
15.49,105.47,7.5,19.43,10.43,0.41,26.93,2024-11-28 06:45:00
15.49,105.47,7.55,19.64,9.99,0.38,27.2,2024-11-28 07:00:00
15.49,105.47,7.52,19.59,9.93,0.39,27.11,2024-11-28 07:15:00
27.19,137.1,7.51,19.38,9.99,0.42,26.89,2024-11-28 07:30:00
36.98,157.23,7.54,19.62,10.33,0.39,27.16,2024-11-28 07:45:00
36.98,157.23,7.5,19.15,10.03,0.42,26.65,2024-11-28 08:00:00
36.98,157.23,7.51,19.37,10.65,0.45,26.88,2024-11-28 08:15:00
40.17,184.64,7.51,19.36,10.87,0.43,26.88,2024-11-28 08:30:00
42.84,202.09,7.48,19.32,11.5,0.41,26.8,2024-11-28 08:45:00
42.84,202.09,7.51,19.33,10.86,0.39,26.84,2024-11-28 09:00:00
42.84,202.09,7.53,19.71,11.57,0.37,27.24,2024-11-28 09:15:00
35.77,206.87,7.52,19.5,11.68,0.38,27.02,2024-11-28 09:30:00
29.86,209.91,7.44,19.13,11.23,0.42,26.57,2024-11-28 09:45:00
29.86,209.91,7.51,19.37,10.97,0.41,26.88,2024-11-28 10:00:00
29.86,209.91,7.49,19.59,11.53,0.42,27.07,2024-11-28 10:15:00
32.73,202.53,7.58,19.93,11.55,0.42,27.5,2024-11-28 10:30:00
35.13,197.83,7.49,19.43,11.18,0.43,26.92,2024-11-28 10:45:00
35.13,197.83,7.5,19.63,11.34,0.43,27.14,2024-11-28 11:00:00
35.13,197.83,7.5,19.55,10.99,0.43,27.05,2024-11-28 11:15:00
29.08,203.77,7.47,19.51,11.87,0.45,26.98,2024-11-28 11:30:00
24.01,207.54,7.49,19.48,11.08,0.49,26.97,2024-11-28 11:45:00
24.01,207.54,7.56,19.9,10.3,0.43,27.46,2024-11-28 12:00:00
24.01,207.54,7.55,19.79,8.77,0.4,27.34,2024-11-28 12:15:00
22.03,180.65,7.56,19.86,9.71,0.43,27.42,2024-11-28 12:30:00
20.38,163.54,7.55,19.81,10.37,0.43,27.37,2024-11-28 12:45:00
20.38,163.54,7.5,19.45,11.07,0.43,26.95,2024-11-28 13:00:00
20.38,163.54,7.46,19.31,10.56,0.38,26.78,2024-11-28 13:15:00
19.94,151.42,7.5,19.59,11.12,0.38,27.09,2024-11-28 13:30:00
19.57,143.7,7.52,19.69,10.84,0.38,27.21,2024-11-28 13:45:00
19.57,143.7,7.52,19.92,10.87,0.37,27.44,2024-11-28 14:00:00
19.57,143.7,7.54,19.93,10.5,0.36,27.48,2024-11-28 14:15:00
17.51,130.91,7.54,19.68,10.36,0.34,27.22,2024-11-28 14:30:00
15.79,122.77,7.51,19.74,10.64,0.36,27.25,2024-11-28 14:45:00
15.79,122.77,7.52,19.88,9.68,0.38,27.4,2024-11-28 15:00:00
15.79,122.77,7.5,19.62,10.38,0.4,27.12,2024-11-28 15:15:00
20.88,117.46,7.53,19.7,10.9,0.37,27.23,2024-11-28 15:30:00
25.15,114.08,7.48,19.41,10.53,0.33,26.9,2024-11-28 15:45:00
25.15,114.08,7.49,19.56,9.67,0.33,27.05,2024-11-28 16:00:00
25.15,114.08,7.49,19.43,10.25,0.35,26.92,2024-11-28 16:15:00
28.08,117.62,7.5,19.44,10.04,0.33,26.94,2024-11-28 16:30:00
30.54,119.87,7.49,19.34,10.07,0.35,26.83,2024-11-28 16:45:00
30.54,119.87,7.5,19.51,9.95,0.36,27.02,2024-11-28 17:00:00
30.54,119.87,7.51,19.52,10.06,0.35,27.02,2024-11-28 17:15:00
26.43,130.91,7.51,19.77,10.2,0.35,27.28,2024-11-28 17:30:00
23.0,137.93,7.56,19.89,10.62,0.34,27.45,2024-11-28 17:45:00
23.0,137.93,7.57,19.51,9.73,0.41,27.08,2024-11-28 18:00:00
23.0,137.93,7.52,19.39,8.95,0.41,26.91,2024-11-28 18:15:00
35.21,182.11,7.53,19.45,8.66,0.43,26.98,2024-11-28 18:30:00
45.43,210.23,7.56,19.55,9.01,0.42,27.11,2024-11-28 18:45:00
45.43,210.23,7.51,19.24,8.62,0.46,26.75,2024-11-28 19:00:00
45.43,210.23,7.52,19.48,8.14,0.46,27.0,2024-11-28 19:15:00
44.47,223.3,7.5,19.15,8.87,0.42,26.65,2024-11-28 19:30:00
43.66,231.62,7.52,19.41,9.24,0.46,26.92,2024-11-28 19:45:00
43.66,231.62,7.46,19.77,9.66,0.41,27.24,2024-11-28 20:00:00
43.66,243.85,7.5,20.04,10.3,0.42,27.54,2024-11-28 20:15:00
46.07,264.97,7.54,20.18,11.15,0.49,27.72,2024-11-28 20:30:00
48.08,223.06,7.51,20.01,11.05,0.49,27.52,2024-11-28 20:45:00
48.08,95.1,7.56,20.41,11.31,0.46,27.97,2024-11-28 21:00:00
48.08,76.85,7.49,19.92,11.23,0.42,27.41,2024-11-28 21:15:00
38.42,134.64,7.54,20.19,10.77,0.44,27.72,2024-11-28 21:30:00
30.34,171.41,7.57,20.31,11.17,0.48,27.88,2024-11-28 21:45:00
30.34,171.41,7.49,19.58,10.28,0.47,27.07,2024-11-28 22:00:00
30.34,171.41,7.51,19.73,10.65,0.45,27.24,2024-11-28 22:15:00
25.04,146.51,7.53,20.02,9.54,0.47,27.55,2024-11-28 22:30:00
20.6,130.66,7.55,20.11,10.15,0.48,27.66,2024-11-28 22:45:00
20.6,130.66,7.53,20.02,10.52,0.5,27.55,2024-11-28 23:00:00
20.6,130.66,7.54,19.88,10.76,0.46,27.42,2024-11-28 23:15:00
21.91,136.07,7.53,19.97,10.9,0.39,27.5,2024-11-28 23:30:00
23.01,139.51,,,10.63,0.37,,2024-11-29 00:00:00
23.01,139.51,7.54,19.6,11.04,0.42,27.14,2024-11-29 00:15:00
19.91,118.51,7.56,19.79,11.44,0.42,27.35,2024-11-29 00:30:00
17.31,105.16,7.49,19.38,11.78,0.42,26.86,2024-11-29 00:45:00
17.31,105.16,7.51,19.54,11.55,0.43,27.05,2024-11-29 01:00:00
17.31,105.16,7.6,19.81,11.77,0.47,27.41,2024-11-29 01:15:00
15.84,87.67,7.5,19.53,11.85,0.48,27.03,2024-11-29 01:30:00
14.61,76.55,7.51,19.64,11.02,0.44,27.15,2024-11-29 01:45:00
14.61,76.55,7.51,19.43,10.91,0.43,26.94,2024-11-29 02:00:00
14.61,76.55,7.52,19.69,10.26,0.46,27.2,2024-11-29 02:15:00
14.73,60.15,7.53,19.7,10.53,0.46,27.23,2024-11-29 02:30:00
14.83,49.71,7.55,20.16,10.58,0.45,27.71,2024-11-29 02:45:00
14.83,49.71,7.52,19.8,10.62,0.42,27.31,2024-11-29 03:00:00
14.83,49.71,7.52,19.84,11.1,0.38,27.36,2024-11-29 03:15:00
22.66,58.31,7.5,19.73,11.68,0.32,27.23,2024-11-29 03:30:00
29.21,,7.51,19.63,11.74,0.39,27.15,2024-11-29 03:45:00
29.21,,7.58,20.23,10.78,0.4,27.81,2024-11-29 04:00:00
29.21,,7.46,19.26,9.44,0.39,26.72,2024-11-29 04:15:00
25.84,,7.56,19.92,10.8,0.37,27.48,2024-11-29 04:30:00
23.03,,7.51,19.62,10.83,0.39,27.13,2024-11-29 04:45:00
23.03,,7.5,19.6,10.64,0.39,27.11,2024-11-29 05:00:00
23.03,,7.49,19.47,10.21,0.39,26.97,2024-11-29 05:15:00
22.0,,7.51,19.49,9.82,0.34,27.0,2024-11-29 05:30:00
21.13,,7.5,19.52,9.27,0.35,27.02,2024-11-29 05:45:00
21.13,,7.56,19.64,8.9,0.36,27.2,2024-11-29 06:00:00
21.13,,7.51,19.43,9.61,0.38,26.95,2024-11-29 06:15:00
19.39,,7.52,19.6,9.41,0.39,27.12,2024-11-29 06:30:00
17.93,,7.51,19.44,9.73,0.33,26.95,2024-11-29 06:45:00
17.93,,7.47,19.31,9.92,0.3,26.78,2024-11-29 07:00:00
17.93,,7.5,19.37,10.64,0.31,26.87,2024-11-29 07:15:00
18.49,768.13,7.49,19.39,9.95,0.33,26.88,2024-11-29 07:30:00
18.95,585.3,7.49,19.36,10.57,0.33,26.86,2024-11-29 07:45:00
18.95,585.3,7.5,19.22,10.14,0.39,26.72,2024-11-29 08:00:00
18.95,585.3,7.44,19.02,11.84,0.46,26.45,2024-11-29 08:15:00
16.58,439.68,7.49,19.38,12.16,0.49,26.87,2024-11-29 08:30:00
14.59,347.01,7.5,19.5,11.93,0.49,27.0,2024-11-29 08:45:00
14.59,347.01,7.53,19.66,12.07,0.45,27.19,2024-11-29 09:00:00
14.59,347.01,7.55,19.63,12.32,0.44,27.18,2024-11-29 09:15:00
13.94,248.67,7.49,19.41,12.13,0.47,26.9,2024-11-29 09:30:00
13.4,186.09,7.44,19.14,13.0,0.49,26.58,2024-11-29 09:45:00
13.4,186.09,7.53,19.77,12.46,0.49,27.3,2024-11-29 10:00:00
13.4,186.09,7.52,19.52,12.08,0.51,27.04,2024-11-29 10:15:00
14.07,131.17,7.53,19.63,12.24,0.49,27.17,2024-11-29 10:30:00
14.63,96.21,7.52,19.48,12.57,0.49,27.0,2024-11-29 10:45:00
14.63,96.21,7.5,19.32,12.98,0.44,26.83,2024-11-29 11:00:00
14.63,96.21,7.5,19.41,12.16,0.4,26.91,2024-11-29 11:15:00
15.53,72.64,7.5,19.26,13.17,0.4,26.76,2024-11-29 11:30:00
16.29,57.64,7.54,19.62,12.61,0.39,27.16,2024-11-29 11:45:00
16.29,57.64,7.54,19.65,11.75,0.41,27.2,2024-11-29 12:00:00
16.29,57.64,7.54,19.71,10.66,0.41,27.25,2024-11-29 12:15:00
15.69,42.92,7.5,19.41,10.61,0.41,26.9,2024-11-29 12:30:00
15.19,33.55,7.52,19.51,11.3,0.39,27.03,2024-11-29 12:45:00
15.19,33.55,7.52,19.85,10.6,0.37,27.37,2024-11-29 13:00:00
15.19,33.55,7.52,19.69,10.46,0.37,27.21,2024-11-29 13:15:00
15.12,25.52,7.51,19.53,10.11,0.39,27.04,2024-11-29 13:30:00
15.05,20.41,7.54,19.79,10.02,0.38,27.34,2024-11-29 13:45:00
15.05,20.41,7.5,19.21,9.72,0.4,26.71,2024-11-29 14:00:00
15.05,20.41,7.51,19.42,9.85,0.42,26.93,2024-11-29 14:15:00
15.59,21.35,7.5,19.36,10.0,0.41,26.86,2024-11-29 14:30:00
16.03,21.94,7.51,19.5,9.74,0.4,27.01,2024-11-29 14:45:00
16.03,21.94,7.55,19.7,10.37,0.38,27.25,2024-11-29 15:00:00
16.03,21.94,7.5,19.53,10.47,0.33,27.02,2024-11-29 15:15:00
15.56,18.79,7.5,19.62,10.44,0.31,27.12,2024-11-29 15:30:00
15.16,16.78,7.48,19.45,10.6,0.33,26.93,2024-11-29 15:45:00
15.16,16.78,7.51,19.52,10.25,0.37,27.03,2024-11-29 16:00:00
15.16,16.78,7.52,19.44,8.93,0.4,26.96,2024-11-29 16:15:00
27.47,29.69,7.51,19.36,9.44,0.39,26.88,2024-11-29 16:30:00
37.77,37.9,7.51,19.48,9.48,0.35,26.99,2024-11-29 16:45:00
37.77,37.9,7.54,19.57,9.15,0.36,27.11,2024-11-29 17:00:00
37.77,37.9,7.52,19.51,8.46,0.35,27.03,2024-11-29 17:15:00
,,7.54,19.62,7.88,0.39,27.17,2024-11-29 17:30:00
,,7.56,19.63,7.64,0.44,27.19,2024-11-29 17:45:00
,,7.47,19.24,7.69,0.46,26.72,2024-11-29 18:00:00
,,7.51,19.76,8.32,0.45,27.27,2024-11-29 18:15:00
,,7.55,19.9,8.88,0.39,27.45,2024-11-29 18:30:00
,,7.54,19.85,8.58,0.33,27.39,2024-11-29 18:45:00
,,7.49,19.47,8.86,0.29,26.95,2024-11-29 19:00:00
,,7.56,19.9,9.38,0.25,27.46,2024-11-29 19:15:00
31.24,35.19,7.51,19.67,8.88,0.36,27.18,2024-11-29 19:30:00
27.31,43.08,7.5,19.57,9.62,0.38,27.07,2024-11-29 19:45:00
27.31,43.08,7.52,19.4,9.19,0.41,26.93,2024-11-29 20:00:00
27.31,43.08,7.49,19.63,10.93,0.38,27.12,2024-11-29 20:15:00
25.59,34.87,7.55,19.75,11.35,0.37,27.29,2024-11-29 20:30:00
24.15,29.65,7.54,19.85,10.95,0.41,27.4,2024-11-29 20:45:00
24.15,29.65,7.52,19.59,10.58,0.41,27.11,2024-11-29 21:00:00
24.15,29.65,7.54,19.82,9.55,0.42,27.36,2024-11-29 21:15:00
22.58,23.11,7.52,19.64,9.61,0.46,27.16,2024-11-29 21:30:00
,,7.57,19.9,9.46,0.52,27.46,2024-11-29 21:45:00
,,7.5,19.97,10.75,0.48,27.48,2024-11-29 22:00:00
,,7.52,20.35,11.27,0.45,27.88,2024-11-29 22:15:00
18.32,22.79,7.51,19.97,10.98,0.4,27.48,2024-11-29 22:30:00
15.85,25.23,7.51,20.14,11.54,0.3,27.65,2024-11-29 22:45:00
15.85,25.23,7.51,20.2,12.07,0.25,27.71,2024-11-29 23:00:00
15.85,25.23,7.51,19.95,11.21,0.29,27.46,2024-11-29 23:15:00
16.51,22.67,7.51,20.22,11.75,0.38,27.73,2024-11-29 23:30:00
17.06,21.05,,,10.99,0.39,,2024-11-30 00:00:00
17.06,21.05,7.54,19.58,11.12,0.41,27.13,2024-11-30 00:15:00
,,7.57,19.67,10.86,0.43,27.24,2024-11-30 00:30:00
,,7.56,19.71,10.81,0.42,27.27,2024-11-30 00:45:00
,,7.54,19.56,10.69,0.45,27.1,2024-11-30 01:00:00
,,7.53,19.64,10.13,0.48,27.17,2024-11-30 01:15:00
,,7.56,19.72,10.31,0.48,27.27,2024-11-30 01:30:00
,,7.46,19.24,10.87,0.46,26.7,2024-11-30 01:45:00
,,7.45,18.57,11.62,0.44,26.03,2024-11-30 02:00:00
,,7.49,19.15,11.6,0.39,26.64,2024-11-30 02:15:00
,,7.49,19.31,11.89,0.36,26.8,2024-11-30 02:30:00
,,7.52,19.47,11.95,0.35,26.99,2024-11-30 02:45:00
,,7.46,19.12,12.66,0.29,26.58,2024-11-30 03:00:00
,,7.52,19.43,12.25,0.27,26.95,2024-11-30 03:15:00
15.71,17.98,7.52,19.35,11.9,0.25,26.87,2024-11-30 03:30:00
15.52,26.44,7.52,19.31,12.48,0.26,26.84,2024-11-30 03:45:00
15.52,26.44,7.45,19.24,11.27,0.36,26.69,2024-11-30 04:00:00
15.52,26.44,7.47,19.41,9.57,0.4,26.87,2024-11-30 04:15:00
14.86,22.23,7.48,19.39,9.07,0.43,26.87,2024-11-30 04:30:00
14.32,19.55,7.56,19.84,9.46,0.44,27.4,2024-11-30 04:45:00
14.32,19.55,7.5,19.58,9.18,0.51,27.08,2024-11-30 05:00:00
14.32,19.55,7.52,19.68,8.62,0.55,27.2,2024-11-30 05:15:00
,,7.51,19.63,8.92,0.52,27.14,2024-11-30 05:30:00
,,7.53,19.82,9.24,0.49,27.35,2024-11-30 05:45:00
,,7.47,19.49,10.36,0.44,26.96,2024-11-30 06:00:00
,,7.54,19.84,10.49,0.46,27.38,2024-11-30 06:15:00
,,7.49,19.68,9.75,0.42,27.17,2024-11-30 06:30:00
,,7.52,19.96,10.21,0.38,27.47,2024-11-30 06:45:00
,,7.52,19.98,10.47,0.44,27.5,2024-11-30 07:00:00
,,7.52,19.94,10.39,0.44,27.46,2024-11-30 07:15:00
36.31,59.36,7.52,19.92,10.35,0.43,27.45,2024-11-30 07:30:00
28.23,68.2,7.57,20.26,9.89,0.45,27.82,2024-11-30 07:45:00
28.23,68.2,7.53,19.57,10.04,0.41,27.1,2024-11-30 08:00:00
28.23,68.2,7.48,19.33,9.6,0.36,26.82,2024-11-30 08:15:00
25.68,48.21,7.54,19.65,9.69,0.36,27.19,2024-11-30 08:30:00
23.54,35.49,7.53,19.69,10.29,0.36,27.22,2024-11-30 08:45:00
23.54,35.49,7.48,19.17,9.43,0.41,26.65,2024-11-30 09:00:00
23.54,35.49,7.45,19.05,9.13,0.45,26.5,2024-11-30 09:15:00
20.3,26.73,7.46,19.11,9.67,0.45,26.57,2024-11-30 09:30:00
17.58,21.16,7.49,19.44,10.27,0.38,26.94,2024-11-30 09:45:00
17.58,21.16,7.51,20.14,10.61,0.32,27.66,2024-11-30 10:00:00
17.58,21.16,7.48,19.89,11.01,0.29,27.37,2024-11-30 10:15:00
,,7.5,19.83,10.78,0.27,27.33,2024-11-30 10:30:00
,,7.52,20.07,10.72,0.24,27.59,2024-11-30 10:45:00
,,7.51,20.01,10.66,0.25,27.52,2024-11-30 11:00:00
,,7.5,19.94,10.57,0.25,27.43,2024-11-30 11:15:00
,,7.54,20.1,10.58,0.26,27.64,2024-11-30 11:30:00
17.92,19.62,7.51,20.13,11.05,0.26,27.65,2024-11-30 11:45:00
17.92,19.62,7.55,19.91,10.27,0.37,27.46,2024-11-30 12:00:00
17.92,19.62,7.51,19.81,8.51,0.37,27.31,2024-11-30 12:15:00
,,7.49,19.54,9.14,0.38,27.03,2024-11-30 12:30:00
,,7.51,19.6,9.04,0.41,27.1,2024-11-30 12:45:00
,,7.52,19.82,8.56,0.45,27.34,2024-11-30 13:00:00
,,7.55,19.83,8.41,0.47,27.38,2024-11-30 13:15:00
,,7.51,19.58,9.6,0.42,27.09,2024-11-30 13:30:00
,,7.49,19.55,10.13,0.35,27.04,2024-11-30 13:45:00
,,7.51,19.66,9.57,0.34,27.17,2024-11-30 14:00:00
,,7.51,19.74,9.92,0.33,27.25,2024-11-30 14:15:00
,,7.49,19.52,10.02,0.32,27.01,2024-11-30 14:30:00
