pm2.5,pm10,no,no2,co,nox,ozone,at,rh,ws,wd,timestamp,benzene,eth_benzene,toluene,mp_xylene
23.6,58.43,,,0.0,,86.38,25.74,57.75,1.04,12.39,2024-12-13 13:00:00,1.59,1.88,7.12,4.37
23.6,58.43,,,0.0,,90.43,25.95,57.08,0.22,342.24,2024-12-13 13:15:00,1.56,1.86,6.99,4.32
23.6,58.43,,,0.0,,85.45,26.56,56.26,0.32,243.63,2024-12-13 13:30:00,1.54,1.85,6.86,4.31
24.6,61.68,,,0.0,,43.0,26.44,55.19,0.29,298.35,2024-12-13 13:45:00,1.55,1.9,6.85,4.5
26.91,69.1,,,0.0,,80.68,26.62,54.43,0.22,337.06,2024-12-13 14:00:00,1.54,1.95,6.82,4.71
26.91,69.1,,,0.0,,84.15,26.87,53.31,0.13,336.34,2024-12-13 14:30:00,1.5,1.89,6.63,4.58
25.87,66.0,,,0.0,,82.96,26.79,52.47,0.73,215.2,2024-12-13 14:45:00,0.11,0.13,0.5,0.3
23.87,59.32,,,0.0,,81.41,26.65,52.03,0.14,349.71,2024-12-13 15:00:00,1.34,1.71,6.02,4.2
23.87,59.32,,,0.0,,84.14,26.79,51.68,0.06,19.34,2024-12-13 15:15:00,1.4,1.79,6.31,4.36
23.87,59.32,,,0.0,,85.71,26.84,51.4,0.5,218.0,2024-12-13 15:30:00,1.38,1.75,6.26,4.29
22.68,55.68,,,0.0,,80.62,26.8,51.01,0.49,221.83,2024-12-13 15:45:00,1.35,1.75,6.21,4.26
20.14,47.26,,,0.0,,82.24,26.68,50.96,0.46,10.28,2024-12-13 16:00:00,1.34,1.74,6.16,4.22
20.14,47.26,,,0.0,,81.41,26.23,51.04,0.34,259.51,2024-12-13 16:15:00,1.3,1.7,6.09,4.19
20.14,47.26,,,0.0,,79.36,25.8,51.33,0.1,280.31,2024-12-13 16:30:00,1.29,1.69,6.03,4.11
20.7,49.01,,,0.0,,81.42,25.58,51.59,0.73,219.38,2024-12-13 16:45:00,1.28,1.7,6.0,4.14
21.96,53.16,,,0.0,,74.2,25.22,52.16,0.4,217.31,2024-12-13 17:00:00,1.25,1.64,5.86,3.93
21.96,53.16,,,0.0,,71.77,24.69,52.69,0.74,216.83,2024-12-13 17:15:00,1.24,1.62,5.81,3.9
21.96,53.16,,,0.06,,57.89,24.12,53.79,0.66,215.09,2024-12-13 17:30:00,1.23,1.65,5.83,3.99
23.3,57.59,,,0.0,,56.37,23.38,55.14,0.66,196.58,2024-12-13 17:45:00,1.22,1.66,5.8,4.04
26.41,67.49,,,0.02,,48.57,22.45,56.68,0.75,199.67,2024-12-13 18:00:00,1.23,1.71,5.83,4.18
26.41,67.49,,,0.0,,25.0,21.47,58.12,0.79,198.32,2024-12-13 18:15:00,1.24,1.72,5.83,4.22
26.41,67.49,,,0.0,,44.63,20.68,59.63,0.75,195.37,2024-12-13 18:30:00,1.25,1.75,5.88,4.28
25.92,65.88,,,0.0,,44.06,20.17,61.06,0.73,175.85,2024-12-13 18:45:00,1.25,1.79,5.92,4.43
24.79,62.28,,,0.89,,37.53,19.76,62.34,0.71,178.22,2024-12-13 19:00:00,1.26,1.81,5.95,4.6
24.79,62.28,,,1.07,,35.38,19.42,63.54,0.63,188.53,2024-12-13 19:15:00,1.25,1.8,5.93,4.58
24.79,62.28,,,1.24,,26.58,19.14,64.48,0.72,181.71,2024-12-13 19:30:00,1.29,1.87,6.02,4.85
25.94,66.42,,,1.15,,22.99,18.91,65.43,0.73,174.36,2024-12-13 19:45:00,1.32,1.98,6.16,5.32
28.98,75.78,,,0.41,,21.14,18.73,66.3,0.62,184.32,2024-12-13 20:00:00,1.31,2.0,6.14,5.53
28.98,75.78,,,0.32,,17.23,18.59,67.06,0.67,187.31,2024-12-13 20:15:00,1.34,1.96,6.09,5.36
28.98,75.78,,,0.1,,14.2,18.41,67.83,0.52,232.96,2024-12-13 20:30:00,1.38,2.0,6.12,5.5
28.99,75.82,,,0.0,,13.23,18.11,68.7,0.73,188.74,2024-12-13 20:45:00,1.42,2.04,6.14,5.7
29.02,75.94,,,0.0,,18.42,17.67,69.59,0.8,180.75,2024-12-13 21:00:00,1.47,2.11,6.18,5.98
29.02,75.94,,,0.0,,18.79,17.46,70.47,0.75,177.22,2024-12-13 21:15:00,1.52,2.15,6.18,6.18
29.02,75.94,,,0.0,,15.95,17.23,71.22,0.8,176.11,2024-12-13 21:30:00,1.57,2.22,6.22,6.43
29.52,77.56,,,0.0,,16.22,16.97,72.01,0.72,177.93,2024-12-13 21:45:00,1.63,2.32,6.26,6.77
30.59,81.0,,,0.0,,9.0,16.91,72.52,0.46,200.45,2024-12-13 22:00:00,1.72,2.4,6.29,7.08
30.59,81.0,,,0.0,,20.06,17.36,72.58,0.45,195.33,2024-12-13 22:15:00,1.77,2.44,6.28,7.23
30.59,81.0,,,0.0,,24.78,17.48,72.55,0.69,173.59,2024-12-13 22:30:00,1.85,2.55,6.32,7.66
32.11,85.84,,,0.0,,13.0,17.07,72.55,0.7,182.34,2024-12-13 22:45:00,1.9,2.57,6.26,7.78
35.37,96.42,,,0.0,,24.83,16.68,72.81,0.74,185.79,2024-12-13 23:00:00,1.95,2.61,6.21,7.89
35.37,96.42,,,0.07,,10.0,16.28,73.32,0.71,194.0,2024-12-13 23:15:00,1.95,2.58,6.11,7.79
35.37,96.42,,,0.41,,9.0,15.97,73.76,0.76,197.35,2024-12-13 23:30:00,2.0,2.6,6.09,7.89
33.33,89.82,,,1.04,,19.81,15.63,74.5,0.78,181.49,2024-12-14 00:00:00,2.03,2.65,6.0,8.04
33.33,89.82,,,1.24,,23.03,15.4,74.97,0.71,189.02,2024-12-14 00:15:00,2.04,2.62,5.9,7.91
33.33,89.82,,,1.3,,23.37,15.19,75.64,0.76,166.88,2024-12-14 00:30:00,2.07,2.68,5.88,8.01
35.09,95.82,,,1.29,,21.37,15.2,75.78,0.55,183.21,2024-12-14 00:45:00,2.11,2.74,5.84,8.14
39.39,109.37,,,1.44,,23.11,15.26,76.42,0.5,226.0,2024-12-14 01:00:00,2.15,2.77,5.8,8.22
39.39,109.37,,,1.27,,21.12,15.18,76.91,0.64,209.42,2024-12-14 01:15:00,2.17,2.75,5.72,8.16
39.39,109.37,,,0.69,,33.84,15.0,77.34,0.68,191.2,2024-12-14 01:30:00,2.22,2.84,5.74,8.45
38.73,107.13,,,0.21,,27.13,14.77,78.31,0.59,216.42,2024-12-14 01:45:00,2.24,2.86,5.73,8.61
37.2,102.32,,,0.0,,26.07,14.61,78.83,0.66,199.84,2024-12-14 02:00:00,2.23,2.81,5.68,8.53
37.2,102.32,,,0.0,,25.57,14.43,79.34,0.82,192.35,2024-12-14 02:15:00,2.22,2.74,5.62,8.24
37.2,102.32,,,0.0,,31.96,14.16,80.03,0.77,198.43,2024-12-14 02:30:00,2.22,2.74,5.62,8.23
35.04,95.85,,,0.0,,20.3,14.04,80.69,0.76,195.91,2024-12-14 02:45:00,2.21,2.73,5.58,8.18
30.41,80.41,,,0.0,,23.5,13.94,81.25,0.76,188.53,2024-12-14 03:00:00,2.2,2.68,5.54,8.11
30.41,80.41,,,0.0,,17.28,13.8,81.99,0.74,185.07,2024-12-14 03:15:00,2.16,2.57,5.45,7.74
30.41,80.41,,,0.0,,18.53,13.69,82.84,0.67,194.92,2024-12-14 03:30:00,2.16,2.56,5.45,7.65
30.45,80.52,,,0.0,,20.65,13.66,83.5,0.75,190.59,2024-12-14 03:45:00,2.16,2.56,5.42,7.71
30.52,80.76,,,0.0,,17.01,13.62,84.17,0.76,202.33,2024-12-14 04:00:00,2.16,2.55,5.38,7.62
30.52,80.76,,,0.0,,19.64,13.5,85.08,0.8,179.15,2024-12-14 04:15:00,2.15,2.49,5.28,7.42
30.52,80.76,,,0.0,,19.87,13.34,86.1,0.64,223.29,2024-12-14 04:30:00,2.15,2.49,5.26,7.43
31.86,85.08,,,0.0,,15.8,13.3,86.64,0.82,180.82,2024-12-14 04:45:00,2.13,2.4,5.13,7.07
34.88,94.83,,,0.03,,21.89,13.2,87.68,0.35,224.22,2024-12-14 05:00:00,2.11,2.37,5.06,6.91
34.88,94.83,,,0.29,,15.51,13.19,88.68,0.72,199.13,2024-12-14 05:15:00,2.08,2.3,4.98,6.65
34.88,94.83,,,0.58,,17.99,13.11,90.17,0.67,191.52,2024-12-14 05:30:00,2.08,2.33,4.95,6.65
35.01,95.24,,,0.77,,19.97,13.07,91.24,0.54,202.87,2024-12-14 05:45:00,2.05,2.32,4.89,6.61
35.32,96.26,,,1.04,,23.65,13.02,92.3,0.7,209.43,2024-12-14 06:00:00,2.04,2.31,4.84,6.54
35.32,96.26,,,1.12,,32.77,13.01,93.13,0.77,199.05,2024-12-14 06:15:00,2.03,2.35,4.83,6.63
35.32,96.26,,,1.12,,17.34,12.88,93.73,0.8,180.5,2024-12-14 06:30:00,2.03,2.31,4.77,6.44
34.48,94.32,,,1.13,,21.45,12.77,94.24,0.83,191.84,2024-12-14 06:45:00,2.01,2.29,4.69,6.33
32.51,87.17,,,1.03,,18.65,12.76,94.35,0.85,173.54,2024-12-14 07:00:00,1.98,2.29,4.64,6.3
32.51,87.17,,,0.61,,19.42,12.79,94.35,0.78,182.7,2024-12-14 07:15:00,1.97,2.27,4.59,6.25
32.51,87.17,,,0.13,,18.77,13.06,94.34,0.75,188.32,2024-12-14 07:30:00,1.97,2.33,4.61,6.46
33.2,89.79,,,0.0,,20.75,13.47,94.35,0.67,207.07,2024-12-14 07:45:00,1.97,2.33,4.57,6.45
34.75,94.41,,,0.0,,20.51,14.14,94.34,0.39,208.02,2024-12-14 08:00:00,1.96,2.32,4.53,6.38
34.75,94.41,,,0.0,,18.38,14.97,94.34,0.4,279.47,2024-12-14 08:15:00,1.94,2.27,4.47,6.2
34.75,94.41,,,0.0,,19.74,16.06,94.34,0.36,266.35,2024-12-14 08:30:00,1.95,2.28,4.47,6.23
36.54,100.45,,,0.0,,28.74,17.35,94.35,0.03,16.49,2024-12-14 08:45:00,1.97,2.29,4.48,6.25
40.72,113.66,,,0.0,,48.18,18.52,94.28,0.16,316.23,2024-12-14 09:00:00,1.98,2.29,4.48,6.28
40.72,113.66,,,0.0,,62.75,19.31,91.76,0.3,26.68,2024-12-14 09:15:00,2.01,2.27,4.47,6.24
40.72,113.66,,,0.0,,61.6,20.04,88.52,0.38,218.99,2024-12-14 09:30:00,2.02,2.28,4.49,6.26
41.19,115.16,,,0.0,,62.79,20.83,84.88,0.02,6.08,2024-12-14 09:45:00,2.04,2.29,4.47,6.34
42.28,118.7,,,0.0,,70.07,21.05,80.71,0.85,5.16,2024-12-14 10:00:00,2.01,2.25,4.44,6.27
42.28,118.7,,,1.29,,60.48,22.17,73.05,0.47,48.54,2024-12-14 10:30:00,0.0,,0.0,
36.91,99.81,,,1.36,,77.03,22.51,71.06,0.43,355.22,2024-12-14 10:45:00,0.63,0.69,1.4,1.88
23.81,59.13,,,0.79,,73.46,23.12,68.37,0.07,105.48,2024-12-14 11:00:00,1.64,1.85,3.65,5.14
23.81,59.13,,,0.5,,81.74,23.46,65.75,1.16,17.44,2024-12-14 11:15:00,1.95,2.24,4.32,6.28
35.26,96.05,,,,,50.0,25.36,56.02,0.42,305.73,2024-12-14 13:15:00,0.0,,0.0,
35.26,96.05,,,3.39,,95.64,25.53,55.58,0.6,2.99,2024-12-14 13:30:00,0.01,0.22,0.48,0.54
35.74,97.54,,,2.83,,95.38,25.59,55.05,0.33,352.37,2024-12-14 13:45:00,0.37,1.23,2.67,3.05
36.75,100.85,,,1.92,,95.6,25.82,54.21,0.81,10.49,2024-12-14 14:00:00,1.64,1.72,3.76,4.4
36.75,100.85,,,1.65,,98.21,25.86,53.85,0.72,3.0,2024-12-14 14:15:00,1.61,1.72,3.78,4.32
36.75,100.85,,,1.61,,97.43,25.96,53.44,0.87,7.73,2024-12-14 14:30:00,1.58,1.69,3.82,4.25
35.94,98.18,,,1.66,,98.21,26.09,52.98,0.52,10.8,2024-12-14 14:45:00,1.55,1.66,3.83,4.19
34.21,92.65,,,2.01,,99.46,26.12,52.59,0.51,8.88,2024-12-14 15:00:00,1.52,1.64,3.85,4.13
34.21,92.65,,,2.1,,100.8,26.19,52.39,0.07,35.02,2024-12-14 15:15:00,1.49,1.6,3.87,4.04
34.21,92.65,,,2.29,,100.06,26.27,52.02,0.67,358.51,2024-12-14 15:30:00,1.46,1.58,3.9,3.97
34.08,92.26,,,2.5,,93.99,26.22,51.8,0.71,1.75,2024-12-14 15:45:00,1.44,1.58,3.94,4.01
33.79,91.32,,,2.65,,87.11,25.89,51.5,0.59,1.54,2024-12-14 16:00:00,1.41,1.55,3.95,3.95
33.79,91.32,,,2.84,,78.92,25.59,51.31,0.52,6.58,2024-12-14 16:15:00,1.38,1.46,3.89,3.7
33.79,91.32,,,3.0,,85.63,25.18,51.37,0.35,343.93,2024-12-14 16:30:00,1.36,1.48,3.97,3.72
31.79,84.76,,,3.45,,86.39,25.03,51.37,0.35,356.61,2024-12-14 16:45:00,1.35,1.48,4.0,3.69
27.25,70.22,,,3.96,,86.13,24.71,51.53,0.13,339.42,2024-12-14 17:00:00,1.31,1.43,3.96,3.55
27.25,70.22,,,4.36,,82.18,24.34,51.79,0.18,247.37,2024-12-14 17:15:00,1.3,1.43,3.99,3.55
33.8,92.53,,,0.71,,61.5,22.83,54.13,0.64,220.64,2024-12-14 17:45:00,0.0,,0.0,
41.09,114.85,,,0.79,,58.32,21.87,55.29,0.73,201.96,2024-12-14 18:00:00,0.0,1.63,0.0,
41.09,114.85,,,0.88,,50.09,20.84,56.79,0.71,199.62,2024-12-14 18:15:00,0.84,1.75,2.75,2.3
41.09,114.85,,,1.25,,42.08,20.01,58.31,0.81,186.67,2024-12-14 18:30:00,1.26,1.46,4.2,3.61
38.27,106.85,,,1.48,,36.01,19.37,59.76,0.75,190.03,2024-12-14 18:45:00,1.28,1.52,4.31,3.8
32.96,88.62,,,1.27,,31.02,18.9,61.3,0.76,195.94,2024-12-14 19:00:00,1.27,1.54,4.37,3.88
32.96,88.62,,,1.16,,26.26,18.45,62.73,0.73,199.01,2024-12-14 19:15:00,1.27,1.55,4.41,3.89
32.96,88.62,,,0.95,,24.35,18.05,64.08,0.8,188.8,2024-12-14 19:30:00,1.29,1.61,4.52,4.09
32.77,88.08,,,0.34,,24.6,17.64,65.31,0.8,201.2,2024-12-14 19:45:00,1.31,1.67,4.6,4.36
32.4,86.82,,,0.06,,22.5,17.37,66.6,0.78,187.24,2024-12-14 20:00:00,1.3,1.69,4.62,4.47
32.4,86.82,,,0.03,,15.48,17.1,67.75,0.82,188.59,2024-12-14 20:15:00,1.31,1.68,4.63,4.43
32.4,86.82,,,0.0,,12.02,16.99,68.77,0.79,202.72,2024-12-14 20:30:00,1.32,1.7,4.67,4.52
32.99,88.64,,,0.0,,13.76,16.85,69.74,0.43,201.01,2024-12-14 20:45:00,1.36,1.75,4.71,4.67
34.34,93.08,,,0.0,,19.02,16.68,70.68,0.83,182.67,2024-12-14 21:00:00,1.4,1.81,4.76,4.87
34.34,93.08,,,0.0,,21.42,16.44,71.61,0.76,196.25,2024-12-14 21:15:00,1.45,1.85,4.78,4.97
34.34,93.08,,,0.0,,21.62,16.31,72.41,0.46,256.25,2024-12-14 21:30:00,1.5,1.92,4.84,5.23
34.21,92.64,,,0.0,,19.5,16.25,73.24,0.8,188.11,2024-12-14 21:45:00,1.56,2.02,4.91,5.59
33.88,91.6,,,0.0,,16.09,16.14,74.17,0.71,183.02,2024-12-14 22:00:00,1.61,2.09,4.96,5.88
33.88,91.6,,,0.0,,15.27,16.04,74.82,0.69,202.7,2024-12-14 22:15:00,1.65,2.14,4.98,6.07
33.88,91.6,,,0.0,,12.25,15.92,75.45,0.76,181.0,2024-12-14 22:30:00,1.72,2.23,5.03,6.35
34.44,93.47,,,0.0,,6.85,15.83,76.1,0.72,183.42,2024-12-14 22:45:00,1.79,2.27,5.01,6.48
35.81,97.83,,,0.27,,7.28,16.04,76.39,0.43,179.52,2024-12-14 23:00:00,1.89,2.36,5.04,6.75
35.81,97.83,,,0.56,,6.92,16.43,76.52,0.7,177.99,2024-12-14 23:15:00,1.99,2.47,5.08,7.13
35.81,97.83,,,0.91,,10.94,16.23,76.69,0.66,186.24,2024-12-14 23:30:00,2.1,2.59,5.12,7.58
46.42,132.06,,,1.59,,6.49,15.57,77.44,0.71,212.86,2024-12-15 00:00:00,2.27,2.76,5.15,8.22
46.42,132.06,,,1.7,,5.4,15.41,78.08,0.47,255.49,2024-12-15 00:15:00,2.31,2.75,5.13,8.24
46.42,132.06,,,1.66,,11.42,15.35,78.24,0.53,210.02,2024-12-15 00:30:00,2.36,2.8,5.14,8.45
46.96,133.67,,,1.65,,21.04,15.11,78.56,0.49,197.64,2024-12-15 00:45:00,2.41,2.84,5.13,8.66
48.12,137.54,,,1.6,,8.44,14.95,79.22,0.64,211.06,2024-12-15 01:00:00,2.45,2.83,5.09,8.66
48.12,137.54,,,1.29,,10.74,14.82,79.7,0.55,217.93,2024-12-15 01:15:00,2.49,2.84,5.07,8.65
48.12,137.54,,,0.44,,13.83,14.7,80.15,0.52,228.15,2024-12-15 01:30:00,2.52,2.89,5.09,8.88
46.03,130.6,,,0.0,,15.43,14.56,80.51,0.68,193.72,2024-12-15 01:45:00,2.54,2.89,5.08,8.97
41.36,115.72,,,0.0,,21.11,14.31,80.92,0.62,193.34,2024-12-15 02:00:00,2.54,2.86,5.04,8.89
41.36,115.72,,,0.0,,20.16,14.12,81.41,0.6,197.81,2024-12-15 02:15:00,2.54,2.8,4.99,8.6
41.36,115.72,,,0.0,,22.11,13.92,81.78,0.69,214.15,2024-12-15 02:30:00,2.54,2.75,4.95,8.47
39.49,109.88,,,0.0,,22.01,13.73,82.17,0.67,190.25,2024-12-15 02:45:00,2.54,2.7,4.92,8.28
35.33,96.27,,,0.0,,26.8,13.55,82.47,0.7,190.52,2024-12-15 03:00:00,2.54,2.65,4.88,8.15
35.33,96.27,,,0.0,,24.67,13.37,82.85,0.69,200.88,2024-12-15 03:15:00,2.51,2.58,4.81,7.82
35.33,96.27,,,0.0,,27.12,13.23,82.75,0.76,198.36,2024-12-15 03:30:00,2.49,2.55,4.8,7.71
34.1,92.04,,,0.0,,28.23,13.06,83.23,0.79,192.88,2024-12-15 03:45:00,2.47,2.54,4.78,7.67
31.21,82.97,,,0.0,,25.36,12.88,83.67,0.82,178.12,2024-12-15 04:00:00,2.42,2.51,4.73,7.55
31.21,82.97,,,0.0,,27.26,12.68,84.1,0.81,183.72,2024-12-15 04:15:00,2.36,2.44,4.65,7.31
31.21,82.97,,,0.0,,26.65,12.6,84.6,0.79,197.62,2024-12-15 04:30:00,2.29,2.34,4.56,6.99
29.35,76.94,,,0.0,,27.69,12.6,85.14,0.77,208.63,2024-12-15 04:45:00,2.24,2.29,4.5,6.76
24.93,62.71,,,0.0,,23.7,12.42,85.73,0.77,192.72,2024-12-15 05:00:00,2.21,2.25,4.46,6.61
24.93,62.71,,,0.0,,23.63,12.28,86.18,0.76,194.6,2024-12-15 05:15:00,2.17,2.18,4.4,6.35
24.93,62.71,,,0.0,,26.56,12.16,86.71,0.83,179.57,2024-12-15 05:30:00,2.14,2.12,4.34,6.12
25.43,64.48,,,0.0,,33.1,12.08,87.42,0.85,175.46,2024-12-15 05:45:00,2.1,2.06,4.27,5.95
26.67,68.35,,,0.01,,29.51,12.02,88.0,0.82,187.06,2024-12-15 06:00:00,2.07,2.01,4.22,5.79
26.67,68.35,,,0.28,,21.62,11.98,88.51,0.81,206.61,2024-12-15 06:15:00,2.05,1.99,4.2,5.71
26.67,68.35,,,0.33,,34.59,11.99,89.19,0.82,190.19,2024-12-15 06:30:00,2.03,1.95,4.15,5.56
25.84,65.88,,,0.33,,26.82,11.9,89.87,0.84,185.27,2024-12-15 06:45:00,2.0,1.9,4.08,5.42
23.98,59.65,,,0.66,,20.85,11.79,90.47,0.81,181.2,2024-12-15 07:00:00,1.97,1.86,4.03,5.32
23.98,59.65,,,0.33,,22.94,11.85,91.0,0.8,180.09,2024-12-15 07:15:00,1.97,1.85,4.01,5.27
23.98,59.65,,,0.03,,20.34,12.13,91.65,0.79,191.77,2024-12-15 07:30:00,1.96,1.84,4.01,5.32
24.04,59.88,,,0.0,,17.08,12.63,92.27,0.81,158.25,2024-12-15 07:45:00,1.95,1.83,3.98,5.29
24.2,60.36,,,0.0,,22.54,13.31,92.98,0.87,142.56,2024-12-15 08:00:00,1.94,1.82,3.94,5.22
24.2,60.36,,,0.0,,24.93,14.19,93.68,0.87,143.01,2024-12-15 08:15:00,1.92,1.78,3.91,5.15
24.2,60.36,,,0.0,,23.82,15.12,94.1,0.87,143.01,2024-12-15 08:30:00,1.92,1.77,3.9,5.1
25.82,66.63,,,0.0,,19.74,16.38,93.34,0.49,33.26,2024-12-15 08:45:00,1.91,1.78,3.9,5.12
30.88,81.92,,,0.0,,25.96,17.73,91.57,0.57,8.29,2024-12-15 09:00:00,1.9,1.77,3.9,5.11
30.88,81.92,,,0.0,,35.8,18.98,88.24,0.76,19.97,2024-12-15 09:15:00,1.91,1.74,3.89,5.01
30.88,81.92,,,0.0,,53.03,19.74,84.06,0.86,15.94,2024-12-15 09:30:00,1.95,1.77,3.93,5.09
32.7,87.97,,,0.0,,54.66,20.52,80.5,0.62,13.42,2024-12-15 09:45:00,2.0,1.81,3.95,5.19
36.85,101.18,,,0.0,,67.9,21.07,76.39,0.79,25.1,2024-12-15 10:00:00,2.02,1.81,3.93,5.17
36.85,101.18,,,0.0,,73.39,21.85,73.13,0.33,20.01,2024-12-15 10:15:00,2.03,1.79,3.88,5.03
36.85,101.18,,,0.0,,78.93,22.48,69.1,0.05,255.53,2024-12-15 10:30:00,2.04,1.78,3.85,4.99
36.27,99.29,,,0.0,,83.16,23.15,65.62,0.57,10.69,2024-12-15 10:45:00,2.03,1.78,3.82,4.94
34.9,94.89,,,0.0,,86.61,23.58,62.83,0.56,350.89,2024-12-15 11:00:00,2.01,1.78,3.8,4.9
34.9,94.89,,,0.0,,91.5,24.09,60.65,0.5,353.38,2024-12-15 11:15:00,1.98,1.75,3.77,4.78
34.9,94.89,,,0.39,,90.61,24.88,58.74,0.1,53.75,2024-12-15 11:30:00,1.96,1.76,3.76,4.8
35.13,95.6,,,0.91,,96.51,25.06,56.93,0.94,14.71,2024-12-15 11:45:00,1.93,1.75,3.73,4.75
35.66,97.34,,,1.09,,99.07,25.22,55.54,0.3,295.67,2024-12-15 12:00:00,1.87,1.71,3.58,4.61
35.66,97.34,,,1.2,,99.77,25.4,54.17,0.63,4.79,2024-12-15 12:15:00,1.82,1.65,3.46,4.4
35.66,97.34,,,1.25,,98.05,26.01,52.69,0.53,352.65,2024-12-15 12:30:00,1.8,1.63,3.43,4.33
34.16,92.97,,,1.27,,102.94,25.92,51.55,0.61,10.42,2024-12-15 12:45:00,1.77,1.64,3.43,4.32
30.89,81.96,,,0.95,,97.87,26.33,50.83,0.72,4.05,2024-12-15 13:00:00,1.75,1.67,3.46,4.4
30.89,81.96,,,0.29,,99.05,26.39,50.34,0.78,5.22,2024-12-15 13:15:00,1.74,1.69,3.44,4.48
30.89,81.96,,,0.0,,96.42,26.46,49.28,1.07,8.63,2024-12-15 13:30:00,1.7,1.69,3.4,4.44
31.31,83.29,,,0.0,,92.84,26.85,48.37,0.18,256.62,2024-12-15 13:45:00,1.66,1.67,3.38,4.33
32.24,86.31,,,0.0,,94.3,27.24,47.58,0.97,359.05,2024-12-15 14:00:00,1.62,1.64,3.35,4.25
32.24,86.31,,,0.0,,91.93,26.92,46.91,0.78,6.87,2024-12-15 14:15:00,1.58,1.6,3.33,4.18
32.24,86.31,,,0.0,,95.21,27.35,46.62,0.53,11.42,2024-12-15 14:30:00,1.55,1.59,3.35,4.11
30.82,82.27,,,0.0,,89.03,27.4,46.09,0.96,6.21,2024-12-15 14:45:00,1.44,1.51,3.15,3.91
27.84,72.11,,,0.0,,88.17,27.27,45.73,0.44,14.89,2024-12-15 15:00:00,1.34,1.41,2.88,3.59
27.84,72.11,,,0.06,,83.61,27.4,45.74,0.92,17.48,2024-12-15 15:15:00,1.06,1.12,1.82,2.81
27.84,72.11,,,0.51,,85.5,27.37,45.33,0.62,16.19,2024-12-15 15:30:00,0.91,0.87,1.14,2.22
28.35,73.75,,,0.77,,91.67,27.25,45.03,0.92,12.7,2024-12-15 15:45:00,0.92,0.79,1.16,2.04
29.59,77.75,,,1.16,,63.01,27.0,44.8,0.74,6.66,2024-12-15 16:00:00,0.94,0.78,1.35,2.02
29.59,77.75,,,1.39,,83.23,26.69,44.51,0.83,3.43,2024-12-15 16:15:00,0.95,0.75,1.5,1.84
29.59,77.75,,,1.45,,86.08,26.18,44.09,0.51,0.86,2024-12-15 16:30:00,0.96,0.76,1.7,1.77
29.82,78.43,,,1.46,,84.22,26.04,44.4,0.43,345.03,2024-12-15 16:45:00,0.97,0.8,1.89,1.82
30.45,80.53,,,1.33,,78.21,25.6,44.73,0.37,333.04,2024-12-15 17:00:00,0.97,0.82,1.95,1.85
30.45,80.53,,,1.17,,76.59,25.02,45.49,0.47,226.96,2024-12-15 17:15:00,0.99,0.84,2.01,1.88
30.45,80.53,,,0.99,,72.37,24.09,46.61,0.77,204.63,2024-12-15 17:30:00,0.99,0.87,2.13,1.97
30.12,79.42,,,0.84,,65.86,22.92,47.76,0.73,203.91,2024-12-15 17:45:00,0.99,0.9,2.28,2.07
29.4,77.15,,,0.71,,60.58,22.0,49.14,0.59,209.94,2024-12-15 18:00:00,1.0,0.94,2.41,2.16
29.4,77.15,,,0.55,,59.14,21.09,50.29,0.8,198.98,2024-12-15 18:15:00,1.01,0.95,2.52,2.2
29.4,77.15,,,0.56,,59.99,20.1,51.56,0.82,199.29,2024-12-15 18:30:00,1.02,0.99,2.68,2.32
29.32,76.9,,,0.71,,50.43,19.34,52.64,0.81,196.93,2024-12-15 18:45:00,1.04,1.02,2.82,2.45
29.13,76.29,,,0.91,,40.56,18.79,53.96,0.79,187.09,2024-12-15 19:00:00,1.05,1.08,2.98,2.67
29.13,76.29,,,0.62,,43.62,18.39,55.19,0.78,190.78,2024-12-15 19:15:00,1.06,1.11,3.07,2.79
29.13,76.29,,,0.19,,41.98,18.14,56.53,0.71,205.85,2024-12-15 19:30:00,1.06,1.12,3.14,2.83
29.56,77.65,,,0.0,,37.57,17.89,57.81,0.79,211.83,2024-12-15 19:45:00,1.07,1.13,3.22,2.89
30.55,80.87,,,0.0,,32.59,17.57,59.04,0.7,212.1,2024-12-15 20:00:00,1.09,1.16,3.3,2.98
30.55,80.87,,,0.0,,26.77,17.26,60.12,0.81,195.43,2024-12-15 20:15:00,1.11,1.17,3.37,3.04
30.55,80.87,,,0.0,,23.1,16.86,61.24,0.82,173.29,2024-12-15 20:30:00,1.15,1.21,3.44,3.16
31.87,85.55,,,0.0,,23.82,16.56,62.39,0.82,187.12,2024-12-15 20:45:00,1.2,1.27,3.52,3.31
35.18,95.79,,,0.0,,19.93,16.32,63.35,0.81,178.47,2024-12-15 21:00:00,1.26,1.32,3.6,3.5
35.18,95.79,,,0.0,,25.46,16.15,64.21,0.82,180.97,2024-12-15 21:15:00,1.31,1.36,3.64,3.63
35.18,95.79,,,0.0,,26.06,16.01,65.05,0.79,198.09,2024-12-15 21:30:00,1.39,1.42,3.73,3.85
34.69,94.35,,,0.0,,26.24,15.85,65.91,0.62,194.75,2024-12-15 21:45:00,1.45,1.5,3.82,4.09
33.61,90.72,,,0.0,,29.36,15.76,66.68,0.79,186.74,2024-12-15 22:00:00,1.52,1.55,3.85,4.26
33.61,90.72,,,0.04,,25.81,15.64,67.52,0.71,190.14,2024-12-15 22:15:00,1.56,1.59,3.88,4.37
