pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
,,12.1,27.97,29.24,0.04,24.72,33.54,2024-11-20 17:45:00
,,12.2,27.46,29.44,0.04,24.53,11.46,2024-11-20 18:00:00
,,12.25,27.37,28.78,0.04,24.52,12.0,2024-11-20 18:15:00
,,12.15,27.62,28.57,0.04,24.56,23.68,2024-11-20 18:30:00
,,12.18,27.64,29.57,0.04,24.61,41.02,2024-11-20 18:45:00
,,12.23,28.0,31.53,0.04,24.84,24.48,2024-11-20 19:00:00
,,12.15,27.96,32.5,0.04,24.75,8.64,2024-11-20 19:15:00
,,12.13,27.59,32.24,0.04,24.53,16.69,2024-11-20 19:30:00
,,12.17,27.75,32.05,0.04,24.66,26.62,2024-11-20 19:45:00
,,12.18,27.83,31.53,0.04,24.71,27.72,2024-11-20 20:00:00
,,12.13,27.79,31.39,0.04,24.64,27.0,2024-11-20 20:15:00
,,12.12,27.96,31.12,0.04,24.73,23.63,2024-11-20 20:30:00
,,12.21,27.37,30.88,0.04,24.49,33.29,2024-11-20 20:45:00
,,12.16,27.76,30.89,0.04,24.65,31.68,2024-11-20 21:00:00
,,12.19,28.03,31.01,0.04,24.82,33.32,2024-11-20 21:15:00
,,12.23,27.65,31.08,0.04,24.65,24.86,2024-11-20 21:30:00
,,12.14,27.88,31.6,0.04,24.7,28.32,2024-11-20 21:45:00
,,12.14,27.82,31.8,0.04,24.67,23.36,2024-11-20 22:00:00
,,12.15,27.61,31.98,0.04,24.57,27.42,2024-11-20 22:15:00
,,12.19,27.74,31.55,0.04,24.67,12.62,2024-11-20 22:30:00
,,12.25,28.39,31.34,0.04,25.06,25.48,2024-11-20 22:45:00
,,12.23,27.67,31.02,0.04,24.66,30.74,2024-11-20 23:00:00
,,12.17,28.01,30.66,0.04,24.79,29.37,2024-11-20 23:15:00
,,12.28,27.7,30.3,0.04,24.72,38.22,2024-11-20 23:30:00
,,12.14,27.54,30.12,0.04,24.52,35.51,2024-11-20 23:45:00
,,12.16,27.87,30.14,0.04,24.71,37.48,2024-11-21 00:00:00
,,12.08,27.63,30.31,0.04,24.51,28.67,2024-11-21 00:15:00
,,12.11,27.77,30.47,0.04,24.62,32.27,2024-11-21 00:30:00
,,12.13,27.72,31.0,0.04,24.6,26.83,2024-11-21 00:45:00
,,12.15,27.82,30.93,0.04,24.68,32.49,2024-11-21 01:00:00
,,12.24,27.55,31.01,0.04,24.61,27.6,2024-11-21 01:15:00
,,12.16,27.84,30.87,0.04,24.7,32.49,2024-11-21 01:30:00
,,12.19,27.86,31.06,0.04,24.73,28.29,2024-11-21 01:45:00
,,12.18,27.75,30.86,0.04,24.66,32.26,2024-11-21 02:00:00
,,12.18,27.87,31.16,0.04,24.73,27.96,2024-11-21 02:15:00
,,12.22,27.73,31.13,0.04,24.68,31.93,2024-11-21 02:30:00
,,12.22,27.69,31.14,0.04,24.67,28.08,2024-11-21 02:45:00
,,12.25,27.68,31.1,0.04,24.68,31.2,2024-11-21 03:00:00
,,12.19,27.74,31.08,0.04,24.66,28.92,2024-11-21 03:15:00
,,12.2,28.1,30.79,0.04,24.86,30.23,2024-11-21 03:30:00
,,12.22,27.68,30.92,0.04,24.66,30.35,2024-11-21 03:45:00
,,12.28,27.59,30.69,0.04,24.66,30.33,2024-11-21 04:00:00
,,12.21,27.81,30.77,0.04,24.72,31.2,2024-11-21 04:15:00
,,12.25,27.91,30.43,0.04,24.81,29.31,2024-11-21 04:30:00
,,12.23,27.44,30.74,0.04,24.54,32.5,2024-11-21 04:45:00
,,12.19,27.7,30.73,0.04,24.64,29.09,2024-11-21 05:00:00
,,12.24,27.03,30.49,0.04,24.33,32.76,2024-11-21 05:15:00
,,12.15,27.78,30.48,0.04,24.65,28.98,2024-11-21 05:30:00
,,12.23,27.86,30.56,0.04,24.77,31.73,2024-11-21 05:45:00
,,12.28,27.41,30.42,0.04,24.56,28.39,2024-11-21 06:00:00
,,12.23,27.68,30.53,0.04,24.66,32.23,2024-11-21 06:15:00
,,12.21,27.65,30.64,0.04,24.64,27.81,2024-11-21 06:30:00
,,12.2,27.8,31.06,0.04,24.7,33.67,2024-11-21 06:45:00
,,12.18,27.79,31.54,0.04,24.69,28.77,2024-11-21 07:00:00
,,12.22,27.48,31.52,0.04,24.55,33.35,2024-11-21 07:15:00
,,12.19,27.45,31.56,0.04,24.51,29.97,2024-11-21 07:30:00
,,12.22,28.05,31.81,0.04,24.85,33.62,2024-11-21 07:45:00
,,12.21,27.37,32.05,0.04,24.48,21.79,2024-11-21 08:00:00
,,12.2,27.46,31.9,0.04,24.53,26.21,2024-11-21 08:15:00
,,12.17,27.53,31.65,0.04,24.54,34.98,2024-11-21 08:30:00
,,12.15,27.73,31.24,0.04,24.63,37.15,2024-11-21 08:45:00
,,12.14,27.99,31.4,0.04,24.75,37.06,2024-11-21 09:00:00
,,12.15,27.46,31.17,0.04,24.49,37.91,2024-11-21 09:15:00
,,12.24,28.25,31.3,0.04,24.98,33.98,2024-11-21 09:30:00
,,12.2,27.72,31.2,0.04,24.66,36.84,2024-11-21 09:45:00
,,12.19,28.15,31.28,0.04,24.88,39.63,2024-11-21 10:00:00
,,12.25,27.95,31.61,0.04,24.82,37.9,2024-11-21 10:15:00
,,12.22,28.02,31.54,0.04,24.84,38.95,2024-11-21 10:30:00
,,12.17,27.73,32.05,0.04,24.64,49.95,2024-11-21 10:45:00
,,12.14,27.78,32.88,0.04,24.65,34.52,2024-11-21 11:00:00
,,12.24,27.35,33.08,0.04,24.5,38.07,2024-11-21 11:15:00
,,12.25,27.61,33.2,0.04,24.65,43.29,2024-11-21 11:30:00
,,12.15,27.66,33.44,0.04,24.6,46.02,2024-11-21 11:45:00
,,12.17,27.34,35.69,0.04,24.43,93.31,2024-11-21 12:00:00
,,12.16,27.6,37.78,0.04,24.56,73.61,2024-11-21 12:15:00
,,12.15,27.74,37.24,0.04,24.63,77.88,2024-11-21 12:30:00
,,12.2,27.66,35.11,0.04,24.64,76.37,2024-11-21 12:45:00
,,12.16,27.47,30.65,0.04,24.5,71.11,2024-11-21 13:00:00
,,12.02,27.44,29.69,0.04,24.36,65.1,2024-11-21 13:15:00
,,12.15,27.58,33.92,0.04,24.55,60.35,2024-11-21 13:30:00
,,12.27,27.52,29.14,0.04,24.62,55.76,2024-11-21 13:45:00
,,12.25,28.02,29.4,0.04,24.86,73.55,2024-11-21 14:00:00
,,12.19,27.91,30.45,0.04,24.75,72.55,2024-11-21 14:15:00
,,12.22,27.72,30.63,0.04,24.67,72.64,2024-11-21 14:30:00
,,12.32,27.55,30.69,0.04,24.67,68.81,2024-11-21 14:45:00
,,12.34,27.73,30.17,0.04,24.79,71.95,2024-11-21 15:00:00
,,12.32,27.51,29.95,0.04,24.65,65.75,2024-11-21 15:15:00
,,12.27,28.03,29.96,0.04,24.88,63.83,2024-11-21 15:30:00
,,12.33,27.58,29.74,0.04,24.69,57.72,2024-11-21 15:45:00
,,12.39,27.56,30.04,0.04,24.73,56.22,2024-11-21 16:00:00
,,12.25,28.07,29.95,0.04,24.89,45.63,2024-11-21 16:15:00
,,12.3,28.48,29.95,0.04,25.15,52.48,2024-11-21 16:30:00
,,12.31,28.11,29.75,0.04,24.96,35.16,2024-11-21 16:45:00
,,12.38,27.7,29.51,0.04,24.8,36.91,2024-11-21 17:00:00
,,12.35,28.41,29.24,0.04,25.15,29.16,2024-11-21 17:15:00
,,12.29,28.43,29.57,0.04,25.11,42.37,2024-11-21 17:30:00
,,12.26,28.12,30.15,0.04,24.92,50.82,2024-11-21 17:45:00
,,12.27,27.73,30.67,0.04,24.73,39.61,2024-11-21 18:00:00
,,12.23,27.75,31.19,0.04,24.7,39.17,2024-11-21 18:15:00
,,12.22,27.77,31.03,0.04,24.7,26.19,2024-11-21 18:30:00
,,12.22,27.79,31.09,0.04,24.71,26.7,2024-11-21 18:45:00
,,12.22,27.61,30.96,0.04,24.62,30.52,2024-11-21 19:00:00
,,12.23,27.35,31.25,0.04,24.49,29.17,2024-11-21 19:15:00
,,12.21,27.67,31.64,0.04,24.65,27.95,2024-11-21 19:30:00
,,12.2,27.81,31.58,0.04,24.71,29.35,2024-11-21 19:45:00
,,12.27,27.29,30.89,0.04,24.49,30.73,2024-11-21 20:00:00
,,12.16,27.68,31.58,0.04,24.61,30.95,2024-11-21 20:15:00
,,12.26,27.14,32.17,0.04,24.4,31.07,2024-11-21 20:30:00
,,12.1,27.22,32.97,0.04,24.31,31.87,2024-11-21 20:45:00
,,11.98,27.58,33.59,0.04,24.41,32.13,2024-11-21 21:00:00
,,12.04,27.12,34.26,0.04,24.22,32.86,2024-11-21 21:15:00
,,12.1,27.37,35.12,0.04,24.39,50.97,2024-11-21 21:30:00
,,12.06,27.26,36.75,0.04,24.31,42.97,2024-11-21 21:45:00
,,12.09,27.4,37.01,0.04,24.41,10.34,2024-11-21 22:00:00
,,12.14,27.55,37.17,0.04,24.52,27.93,2024-11-21 22:15:00
,,12.12,27.41,36.87,0.04,24.43,36.13,2024-11-21 22:30:00
,,12.09,27.19,37.41,0.04,24.3,50.83,2024-11-21 22:45:00
,,12.05,27.31,38.34,0.04,24.33,34.41,2024-11-21 23:00:00
,,12.04,27.44,38.33,0.04,24.39,11.56,2024-11-21 23:15:00
,,12.06,27.48,38.18,0.04,24.42,28.75,2024-11-21 23:30:00
,,12.07,27.52,37.98,0.04,24.45,39.88,2024-11-21 23:45:00
,,12.07,27.21,38.52,0.04,24.28,48.52,2024-11-22 00:00:00
,,11.99,27.56,39.38,0.04,24.4,35.52,2024-11-22 00:15:00
,,12.05,27.12,39.4,0.04,24.23,14.14,2024-11-22 00:30:00
,,12.0,27.32,39.11,0.04,24.29,25.59,2024-11-22 00:45:00
,,12.09,27.22,39.04,0.04,24.31,31.43,2024-11-22 01:00:00
,,12.05,27.53,38.9,0.04,24.44,38.73,2024-11-22 01:15:00
,,12.1,27.24,39.42,0.04,24.32,41.91,2024-11-22 01:30:00
,,12.02,27.43,34.73,0.04,24.37,32.2,2024-11-22 01:45:00
,,12.11,27.31,29.97,0.04,24.38,27.71,2024-11-22 02:00:00
,,12.12,27.07,29.85,0.04,24.25,12.53,2024-11-22 02:15:00
,,12.08,27.52,29.14,0.04,24.46,27.02,2024-11-22 02:30:00
,,11.99,27.36,28.97,0.04,24.3,34.51,2024-11-22 02:45:00
,,12.08,27.34,28.57,0.04,24.37,41.17,2024-11-22 03:00:00
,,12.06,27.29,28.97,0.04,24.32,33.01,2024-11-22 03:15:00
,,12.07,27.43,29.16,0.04,24.4,32.06,2024-11-22 03:30:00
,,12.07,27.43,29.05,0.04,24.4,24.83,2024-11-22 03:45:00
,,12.08,27.39,29.12,0.04,24.39,26.67,2024-11-22 04:00:00
,,12.09,27.14,28.93,0.04,24.27,14.41,2024-11-22 04:15:00
,,12.15,26.74,28.45,0.04,24.1,27.86,2024-11-22 04:30:00
,,12.06,27.1,28.04,0.04,24.22,29.42,2024-11-22 04:45:00
,,11.96,27.04,27.69,0.04,24.11,34.8,2024-11-22 05:00:00
,,12.05,27.29,27.32,0.04,24.31,35.06,2024-11-22 05:15:00
,,12.11,26.84,27.56,0.04,24.13,27.27,2024-11-22 05:30:00
,,12.03,27.1,27.44,0.04,24.19,26.95,2024-11-22 05:45:00
,,11.99,27.18,27.49,0.04,24.21,23.04,2024-11-22 06:00:00
,,12.02,27.19,27.64,0.04,24.24,13.25,2024-11-22 06:15:00
,,12.1,27.08,27.43,0.04,24.25,17.99,2024-11-22 06:30:00
,,12.04,26.95,26.93,0.04,24.13,25.3,2024-11-22 06:45:00
,,12.03,27.3,26.47,0.04,24.3,24.0,2024-11-22 07:00:00
,,11.99,27.23,26.05,0.04,24.23,28.41,2024-11-22 07:15:00
,,12.08,26.89,26.07,0.04,24.13,24.22,2024-11-22 07:30:00
,,12.04,27.26,28.67,0.04,24.29,25.71,2024-11-22 07:45:00
,,12.04,27.64,30.75,0.04,24.49,25.54,2024-11-22 08:00:00
,,12.01,27.32,30.92,0.04,24.3,25.94,2024-11-22 08:15:00
,,12.01,27.15,30.83,0.04,24.2,23.12,2024-11-22 08:30:00
,,12.0,27.42,31.0,0.04,24.35,24.28,2024-11-22 08:45:00
,,11.98,27.31,30.97,0.04,24.26,29.08,2024-11-22 09:00:00
,,11.95,27.35,30.91,0.04,24.26,31.02,2024-11-22 09:15:00
,,12.06,27.43,31.29,0.04,24.39,31.64,2024-11-22 09:30:00
,,12.0,27.04,32.26,0.04,24.14,36.69,2024-11-22 09:45:00
,,11.98,27.08,32.95,0.04,24.15,28.19,2024-11-22 10:00:00
,,12.06,27.01,33.44,0.04,24.17,31.48,2024-11-22 10:15:00
,,12.03,27.0,33.71,0.04,24.14,32.52,2024-11-22 10:30:00
,,12.06,27.29,34.13,0.04,24.32,33.08,2024-11-22 10:45:00
,,12.15,27.05,34.18,0.04,24.27,32.27,2024-11-22 11:00:00
,,9.38,28.91,34.49,0.04,22.54,66.3,2024-11-22 11:15:00
,,,72.19,35.0,0.04,33.9,63.38,2024-11-22 11:30:00
,,,77.08,34.02,0.04,36.44,60.19,2024-11-22 11:45:00
,,,77.67,33.38,0.04,36.76,55.17,2024-11-22 12:00:00
,,,77.83,33.09,0.04,36.85,48.73,2024-11-22 12:15:00
,,,78.25,32.82,0.05,37.07,44.6,2024-11-22 12:30:00
,,,77.55,33.14,0.04,36.69,38.27,2024-11-22 12:45:00
,,,77.96,32.6,0.04,36.91,39.3,2024-11-22 13:00:00
,,,77.82,32.73,0.04,36.83,35.58,2024-11-22 13:15:00
,,,77.81,32.85,0.05,36.84,34.44,2024-11-22 13:30:00
,,,77.73,32.69,0.05,36.8,34.06,2024-11-22 13:45:00
,,,73.17,31.48,0.04,34.56,26.93,2024-11-22 14:00:00
,,,79.82,39.45,0.03,37.93,19.02,2024-11-22 14:15:00
,,,79.39,38.73,0.04,37.71,37.52,2024-11-22 14:30:00
,,,78.67,38.32,0.04,37.3,37.82,2024-11-22 14:45:00
,,,78.41,38.35,0.04,37.16,35.21,2024-11-22 15:00:00
,,,78.2,39.1,0.04,37.05,33.91,2024-11-22 15:15:00
,,,78.26,39.68,0.04,37.08,20.23,2024-11-22 15:30:00
,,,78.4,39.51,0.04,37.16,30.01,2024-11-22 15:45:00
,,,78.1,39.24,0.04,37.0,28.87,2024-11-22 16:00:00
,,,78.81,39.14,0.04,37.36,27.05,2024-11-22 16:15:00
,,,78.2,39.48,0.04,37.05,26.13,2024-11-22 16:30:00
,,,77.86,39.65,0.04,36.87,24.63,2024-11-22 16:45:00
,,,78.95,39.9,0.04,37.45,24.22,2024-11-22 17:00:00
,,,78.28,40.27,0.04,37.08,24.11,2024-11-22 17:15:00
,,,,,0.0,0.0,,2024-11-22 17:30:00
,,,,,0.0,0.0,,2024-11-22 18:00:00
,,,109.66,38.01,0.03,54.32,43.31,2024-11-22 18:15:00
,,,89.26,66.34,0.04,43.11,9.82,2024-11-22 18:30:00
40.37,,,81.53,60.81,0.04,38.87,15.31,2024-11-22 18:45:00
121.1,,,78.82,55.53,0.04,37.4,21.34,2024-11-22 19:00:00
,,,80.42,51.6,0.04,38.25,26.83,2024-11-22 19:15:00
121.1,308.6,,80.21,47.97,0.04,38.16,31.24,2024-11-22 19:30:00
125.97,308.6,,81.28,50.33,0.04,38.74,34.26,2024-11-22 19:45:00
135.7,308.6,,81.23,43.91,0.0,38.71,29.32,2024-11-22 20:00:00
135.7,300.99,,81.37,41.08,0.0,38.79,21.75,2024-11-22 20:15:00
135.7,251.5,,81.88,39.12,0.0,39.06,21.41,2024-11-22 20:30:00
131.2,251.5,,82.63,37.31,0.0,39.47,23.75,2024-11-22 20:45:00
122.2,251.5,,82.55,35.31,0.0,39.43,25.12,2024-11-22 21:00:00
122.2,244.77,,82.8,33.63,0.0,39.56,26.53,2024-11-22 21:15:00
122.2,201.0,,83.25,31.89,0.0,39.8,27.51,2024-11-22 21:30:00
122.83,201.0,,84.04,30.55,0.0,40.23,27.56,2024-11-22 21:45:00
124.1,201.0,,83.63,29.1,0.0,40.02,27.81,2024-11-22 22:00:00
124.1,201.69,,84.1,27.63,0.0,40.28,28.15,2024-11-22 22:15:00
124.1,206.2,,84.39,26.62,0.0,40.43,29.08,2024-11-22 22:30:00
117.03,206.2,,84.79,25.5,0.0,40.65,29.93,2024-11-22 22:45:00
102.9,206.2,,85.12,24.54,0.0,40.84,30.23,2024-11-22 23:00:00
102.9,202.28,,86.57,23.77,0.0,41.63,30.64,2024-11-22 23:15:00
102.9,176.8,,87.45,23.04,0.0,42.11,31.46,2024-11-22 23:30:00
95.47,176.8,,88.63,22.25,0.0,42.76,31.1,2024-11-22 23:45:00
80.6,176.8,,91.02,21.61,0.0,44.06,29.48,2024-11-23 00:00:00
80.6,177.72,,91.53,21.11,0.0,44.34,29.61,2024-11-23 00:15:00
80.6,183.7,,92.47,20.36,0.0,44.85,28.59,2024-11-23 00:30:00
90.03,183.7,,93.43,25.47,0.0,45.39,29.37,2024-11-23 00:45:00
108.9,183.7,,94.81,28.46,0.0,46.14,27.85,2024-11-23 01:00:00
108.9,182.99,,96.09,29.84,0.0,46.83,28.72,2024-11-23 01:15:00
108.9,178.4,,97.02,29.52,0.0,47.35,28.88,2024-11-23 01:30:00
108.93,178.4,,98.56,29.57,0.0,48.19,27.91,2024-11-23 01:45:00
109.0,178.4,,99.15,29.46,0.0,48.51,28.49,2024-11-23 02:00:00
109.0,179.35,,99.97,29.23,0.0,48.97,27.52,2024-11-23 02:15:00
109.0,185.5,,99.88,28.98,0.0,48.93,27.94,2024-11-23 02:30:00
108.53,185.5,,100.59,28.51,0.0,49.3,29.43,2024-11-23 02:45:00
107.6,185.5,,101.46,28.48,0.0,49.78,28.51,2024-11-23 03:00:00
107.6,188.95,,101.63,28.48,0.0,49.88,29.44,2024-11-23 03:15:00
107.6,211.4,,102.38,28.23,0.0,50.28,30.48,2024-11-23 03:30:00
117.0,211.4,,102.91,28.18,0.0,50.57,29.1,2024-11-23 03:45:00
135.8,211.4,,103.37,27.93,0.0,50.82,37.32,2024-11-23 04:00:00
135.8,216.48,,103.85,27.37,0.0,51.09,29.8,2024-11-23 04:15:00
135.8,249.5,,103.39,27.29,0.0,50.85,31.5,2024-11-23 04:30:00
129.33,249.5,,104.06,27.0,0.0,51.21,32.56,2024-11-23 04:45:00
116.4,249.5,,104.03,26.7,0.0,51.2,31.51,2024-11-23 05:00:00
116.4,243.38,,104.61,26.51,0.0,51.51,32.92,2024-11-23 05:15:00
116.4,203.6,,105.04,26.11,0.0,51.76,31.95,2024-11-23 05:30:00
111.4,203.6,,105.02,26.18,0.0,51.74,32.12,2024-11-23 05:45:00
101.4,203.6,,105.52,25.99,0.0,52.03,32.3,2024-11-23 06:00:00
101.4,203.64,,105.45,25.82,0.0,51.99,31.6,2024-11-23 06:15:00
101.4,203.9,,105.6,25.61,0.0,52.07,31.59,2024-11-23 06:30:00
110.1,203.9,,106.08,28.2,0.0,52.32,31.45,2024-11-23 06:45:00
127.5,203.9,,105.5,30.24,0.0,52.01,30.9,2024-11-23 07:00:00
127.5,214.65,,105.85,30.33,0.0,52.21,31.64,2024-11-23 07:15:00
127.5,284.5,,106.34,29.79,0.0,52.48,31.3,2024-11-23 07:30:00
131.13,284.5,,106.76,29.62,0.0,52.72,31.12,2024-11-23 07:45:00
138.4,284.5,,108.13,29.24,0.0,53.46,32.19,2024-11-23 08:00:00
138.4,283.11,,108.54,28.53,0.0,53.69,32.53,2024-11-23 08:15:00
138.4,274.1,,108.89,28.17,0.0,53.9,34.46,2024-11-23 08:30:00
151.7,274.1,,109.96,27.44,0.0,54.5,35.66,2024-11-23 08:45:00
178.3,274.1,,113.03,26.86,0.0,56.17,35.86,2024-11-23 09:00:00
178.3,273.39,,114.89,26.71,0.0,57.23,38.6,2024-11-23 09:15:00
178.3,268.8,,118.06,25.93,0.0,58.96,38.63,2024-11-23 09:30:00
164.7,268.8,,120.48,24.82,0.0,60.32,39.8,2024-11-23 09:45:00
137.5,268.8,,123.58,23.97,0.0,62.03,40.13,2024-11-23 10:00:00
137.5,262.05,,128.04,23.48,0.0,64.51,52.78,2024-11-23 10:15:00
126.06,218.2,,226.16,23.09,0.0,116.31,82.33,2024-11-23 10:45:00
98.6,218.2,,338.97,26.34,0.03,175.37,15.67,2024-11-23 11:00:00
98.6,145.47,,332.81,,0.02,171.94,9.37,2024-11-23 11:15:00
98.6,,,332.09,15.85,0.02,171.53,7.08,2024-11-23 11:30:00
89.03,,,331.75,21.47,0.02,171.33,5.44,2024-11-23 11:45:00
69.9,,,330.42,21.4,0.06,170.61,4.26,2024-11-23 12:00:00
,,,330.26,21.83,0.0,170.51,3.81,2024-11-23 12:15:00
69.9,193.7,,329.85,22.51,0.0,170.29,18.34,2024-11-23 12:30:00
77.8,193.7,,329.85,22.64,0.03,170.37,17.92,2024-11-23 12:45:00
93.6,193.7,,328.11,26.9,0.03,170.57,5.22,2024-11-23 13:00:00
93.6,191.57,,328.44,27.36,0.03,170.72,6.37,2024-11-23 13:15:00
93.6,177.7,,328.01,28.05,0.03,170.5,10.07,2024-11-23 13:30:00
92.27,177.7,,328.01,28.98,0.03,170.5,4.07,2024-11-23 13:45:00
89.6,177.7,,328.09,29.18,0.03,170.54,14.9,2024-11-23 14:00:00
89.6,176.47,,328.1,28.79,0.03,170.54,17.9,2024-11-23 14:15:00
89.6,168.5,,328.29,29.1,0.03,170.65,15.86,2024-11-23 14:30:00
89.7,168.5,,328.06,29.25,0.03,170.53,18.41,2024-11-23 14:45:00
89.9,168.5,,328.01,29.46,0.03,170.5,26.68,2024-11-23 15:00:00
89.9,169.85,,328.18,29.96,0.03,170.59,20.63,2024-11-23 15:15:00
89.9,178.6,,327.9,30.24,0.03,170.44,17.43,2024-11-23 15:30:00
93.6,178.6,,327.27,31.11,0.03,170.11,12.45,2024-11-23 15:45:00
101.0,178.6,,327.85,31.38,0.03,170.41,16.08,2024-11-23 16:00:00
101.0,188.27,,327.16,31.49,0.03,170.03,15.16,2024-11-23 16:15:00
101.0,251.1,,327.25,32.17,0.03,170.08,15.37,2024-11-23 16:30:00
100.6,251.1,,327.15,32.46,0.03,170.03,14.47,2024-11-23 16:45:00
99.8,251.1,,327.3,32.99,0.03,170.11,13.67,2024-11-23 17:00:00
99.8,293.23,,327.84,33.9,0.03,170.4,12.28,2024-11-23 17:15:00
99.8,567.1,,327.98,34.33,0.03,170.48,12.4,2024-11-23 17:30:00
109.17,567.1,,327.38,37.55,0.03,170.15,10.89,2024-11-23 17:45:00
127.9,567.1,,327.44,39.81,0.03,170.18,10.82,2024-11-23 18:00:00
127.9,561.26,,327.77,40.27,0.03,170.36,12.46,2024-11-23 18:15:00
127.9,523.3,,327.49,40.93,0.03,170.21,11.34,2024-11-23 18:30:00
131.27,523.3,,326.9,40.99,0.03,169.89,10.36,2024-11-23 18:45:00
138.0,523.3,,327.26,41.79,0.03,170.08,11.26,2024-11-23 19:00:00
138.0,508.99,,327.72,42.32,0.03,170.33,12.07,2024-11-23 19:15:00
138.0,416.0,,327.28,42.8,0.03,170.09,10.83,2024-11-23 19:30:00
140.9,416.0,,326.8,43.71,0.03,169.83,11.54,2024-11-23 19:45:00
146.7,416.0,,326.99,44.41,0.03,169.92,11.63,2024-11-23 20:00:00
146.7,418.76,,326.99,44.97,0.03,169.93,12.24,2024-11-23 20:15:00
146.7,436.7,,327.07,45.71,0.03,169.98,12.76,2024-11-23 20:30:00
138.17,436.7,,327.29,46.15,0.03,170.09,10.46,2024-11-23 20:45:00
121.1,436.7,,326.72,46.96,0.03,169.78,9.19,2024-11-23 21:00:00
121.1,423.3,,326.85,47.55,0.03,169.85,10.23,2024-11-23 21:15:00
121.1,336.2,,326.86,48.01,0.03,169.86,8.73,2024-11-23 21:30:00
120.03,336.2,,327.03,48.66,0.03,169.94,11.28,2024-11-23 21:45:00
117.9,336.2,,326.91,49.45,0.03,169.88,11.38,2024-11-23 22:00:00
117.9,324.56,,326.81,50.05,0.03,169.83,9.5,2024-11-23 22:15:00
117.9,248.9,,326.59,50.79,0.03,169.72,8.47,2024-11-23 22:30:00
112.63,248.9,,326.68,51.34,0.03,169.76,9.85,2024-11-23 22:45:00
102.1,248.9,,326.52,51.77,0.03,169.68,9.98,2024-11-23 23:00:00
102.1,247.71,,326.46,52.35,0.03,169.65,10.26,2024-11-23 23:15:00
102.1,240.0,,326.74,52.76,0.03,169.8,10.43,2024-11-23 23:30:00
103.97,240.0,,326.69,46.28,0.03,169.76,9.44,2024-11-23 23:45:00
107.7,240.0,,326.91,40.09,0.03,169.88,10.3,2024-11-24 00:00:00
107.7,239.99,,326.45,40.62,0.03,169.63,10.36,2024-11-24 00:15:00
107.7,239.9,,326.55,41.38,0.03,169.69,12.15,2024-11-24 00:30:00
109.23,239.9,,326.61,42.39,0.03,169.72,24.18,2024-11-24 00:45:00
112.3,239.9,,326.67,43.13,0.03,169.75,2.97,2024-11-24 01:00:00
112.3,239.1,,326.78,43.5,0.03,169.81,5.47,2024-11-24 01:15:00
112.3,233.9,,326.46,43.72,0.03,169.64,8.53,2024-11-24 01:30:00
112.27,233.9,,326.91,43.93,0.03,169.89,12.76,2024-11-24 01:45:00
112.2,233.9,,326.58,44.5,0.03,169.7,25.62,2024-11-24 02:00:00
112.2,231.38,,326.8,45.21,0.03,169.82,4.56,2024-11-24 02:15:00
112.2,215.0,,326.57,45.72,0.03,169.71,2.4,2024-11-24 02:30:00
102.03,215.0,,326.72,45.76,0.03,169.78,11.65,2024-11-24 02:45:00
81.7,215.0,,326.67,46.22,0.03,169.75,23.94,2024-11-24 03:00:00
81.7,213.11,,326.59,46.83,0.03,169.71,3.21,2024-11-24 03:15:00
81.7,200.8,,326.64,46.86,0.03,169.75,6.39,2024-11-24 03:30:00
79.87,200.8,,326.42,47.3,0.03,169.62,8.34,2024-11-24 03:45:00
76.2,200.8,,326.71,47.47,0.03,169.77,8.92,2024-11-24 04:00:00
76.2,200.35,,326.59,47.68,0.03,169.71,9.31,2024-11-24 04:15:00
76.2,197.4,,326.55,48.21,0.03,169.69,9.4,2024-11-24 04:30:00
79.73,197.4,,326.76,48.51,0.03,169.8,9.85,2024-11-24 04:45:00
86.8,197.4,,326.45,48.91,0.03,169.64,11.7,2024-11-24 05:00:00
86.8,196.55,,326.72,49.44,0.03,169.78,9.16,2024-11-24 05:15:00
86.8,191.0,,326.85,49.38,0.03,169.84,9.64,2024-11-24 05:30:00
79.4,191.0,,326.6,45.85,0.03,169.71,9.11,2024-11-24 05:45:00
64.6,191.0,,326.31,40.79,0.03,169.56,9.09,2024-11-24 06:00:00
64.6,192.08,,326.7,41.05,0.03,169.76,10.31,2024-11-24 06:15:00
64.6,199.1,,326.44,41.44,0.03,169.63,8.29,2024-11-24 06:30:00
73.4,199.1,,326.43,41.64,0.03,169.62,9.63,2024-11-24 06:45:00
91.0,199.1,,326.6,41.89,0.03,169.71,9.92,2024-11-24 07:00:00
91.0,215.58,,326.47,42.5,0.03,169.64,10.16,2024-11-24 07:15:00
91.0,322.7,,326.38,42.87,0.03,169.61,9.14,2024-11-24 07:30:00
97.5,322.7,,326.33,43.07,0.03,169.57,8.09,2024-11-24 07:45:00
110.5,322.7,,326.22,43.26,0.03,169.51,8.5,2024-11-24 08:00:00
110.5,279.67,,326.32,43.51,0.03,169.58,6.13,2024-11-24 08:15:00
110.5,,,326.96,43.48,0.03,169.91,7.21,2024-11-24 08:30:00
117.63,,,326.75,43.2,0.03,169.8,10.25,2024-11-24 08:45:00
131.9,,,326.53,43.36,0.03,169.69,12.16,2024-11-24 09:00:00
131.9,,,326.96,43.7,0.03,169.92,12.23,2024-11-24 09:15:00
131.9,,,326.84,43.77,0.03,169.84,14.05,2024-11-24 09:30:00
