pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,mp_xylene
41.0,68.0,21.53,3.89,8.21,0.45,18.44,32.66,28.12,78.61,3.65,51.88,1010.25,2024-11-19 19:45:00,8.05,1.08,4.02,2.99
41.0,66.09,21.67,3.78,9.05,0.39,18.47,29.85,28.07,78.52,4.07,48.26,1010.59,2024-11-19 20:00:00,7.93,1.24,4.67,3.48
41.0,66.0,21.47,3.82,8.57,0.46,18.31,29.97,28.06,78.44,3.86,48.01,1010.83,2024-11-19 20:15:00,8.02,1.16,4.34,3.23
41.0,66.0,21.48,3.98,8.28,0.55,18.47,27.22,28.07,77.81,3.67,42.37,1010.92,2024-11-19 20:30:00,8.07,1.08,4.03,3.0
40.93,66.0,21.57,3.94,8.07,0.56,18.51,27.54,27.97,78.42,3.55,50.66,1010.96,2024-11-19 20:45:00,8.04,1.09,4.06,3.02
40.0,62.24,21.5,3.97,8.26,0.6,18.47,28.34,27.99,77.45,3.65,50.59,1011.16,2024-11-19 21:00:00,8.01,1.12,4.18,3.11
40.0,62.0,21.43,4.04,8.8,0.59,18.46,27.65,28.03,77.52,3.96,36.6,1011.32,2024-11-19 21:15:00,7.98,1.13,4.21,3.14
40.0,62.0,21.52,4.02,8.29,0.58,18.51,25.48,28.04,76.76,3.73,55.72,1011.5,2024-11-19 21:30:00,8.08,1.17,4.37,3.25
40.0,62.0,21.84,3.8,8.63,0.54,18.66,26.34,28.04,76.75,3.81,36.86,1011.59,2024-11-19 21:45:00,8.14,1.16,4.34,3.23
40.0,62.0,21.82,3.89,8.9,0.52,18.72,25.55,28.04,76.18,4.0,44.62,1011.53,2024-11-19 22:00:00,8.05,1.24,4.64,3.46
40.0,62.0,21.49,3.85,7.74,0.46,18.33,25.2,28.01,76.79,3.35,35.87,1011.53,2024-11-19 22:15:00,8.14,1.03,3.82,2.84
40.0,62.0,21.64,3.91,8.6,0.45,18.54,26.84,27.97,77.14,3.82,38.74,1011.47,2024-11-19 22:30:00,8.05,1.14,4.25,3.16
40.12,62.0,21.88,3.93,7.79,0.43,18.82,32.41,27.94,77.15,3.36,40.29,1011.33,2024-11-19 22:45:00,8.09,1.02,3.77,2.8
42.0,66.78,21.84,3.88,7.83,0.49,18.72,36.69,27.89,77.89,3.45,31.76,1011.19,2024-11-19 23:00:00,8.16,1.13,4.23,3.15
42.0,67.0,21.71,3.92,8.43,0.51,18.65,38.62,27.87,76.98,3.75,44.22,1011.15,2024-11-19 23:15:00,8.0,1.15,4.29,3.19
42.0,67.0,21.64,3.86,8.4,0.58,18.49,37.99,27.94,76.77,3.79,46.33,1011.24,2024-11-19 23:30:00,8.04,1.19,4.48,3.33
42.12,67.0,21.8,3.8,8.68,0.55,18.59,37.58,27.92,76.3,3.86,46.63,1011.16,2024-11-19 23:45:00,8.07,1.12,4.19,3.12
44.0,60.23,21.82,3.71,7.89,0.48,18.55,37.72,27.88,76.86,3.53,38.12,1010.93,2024-11-20 00:00:00,8.14,1.06,3.95,2.94
44.0,60.0,21.54,3.72,8.54,0.47,18.28,39.9,27.86,77.48,3.78,43.22,1010.74,2024-11-20 00:15:00,8.04,1.19,4.45,3.31
44.0,60.0,21.35,3.83,7.54,0.43,18.2,38.41,27.84,77.06,3.3,37.39,1010.58,2024-11-20 00:30:00,8.1,0.99,3.65,2.71
44.0,60.0,21.47,3.82,7.53,0.39,18.29,34.84,27.78,77.61,3.3,51.86,1010.42,2024-11-20 00:45:00,8.1,1.06,3.94,2.93
44.0,63.79,21.68,3.91,7.76,0.24,18.6,28.29,27.77,77.97,3.4,43.94,1010.2,2024-11-20 01:00:00,8.06,1.04,3.87,2.88
44.0,64.0,21.84,3.9,7.83,0.21,18.75,32.83,27.78,77.65,3.47,53.58,1009.91,2024-11-20 01:15:00,8.0,1.11,4.12,3.07
44.0,64.0,21.77,3.69,7.95,0.23,18.44,39.51,27.77,77.61,3.51,43.59,1009.73,2024-11-20 01:30:00,8.28,1.1,4.09,3.04
43.94,64.0,21.92,3.75,7.85,0.23,18.67,39.06,27.78,76.86,3.44,55.28,1009.6,2024-11-20 01:45:00,8.24,1.02,3.79,2.82
43.0,66.87,22.02,3.91,7.1,0.27,18.94,41.01,27.76,77.0,3.11,35.5,1009.57,2024-11-20 02:00:00,8.14,0.98,3.62,2.69
43.0,67.0,21.96,3.89,7.24,0.3,18.85,42.04,27.73,77.46,3.22,50.8,1009.5,2024-11-20 02:15:00,7.97,1.03,3.82,2.84
43.0,67.0,21.87,3.88,7.44,0.3,18.75,41.89,27.72,77.22,3.26,44.52,1009.46,2024-11-20 02:30:00,8.13,1.05,3.89,2.89
42.86,67.0,21.76,3.94,7.94,0.29,18.7,40.99,27.1,80.54,3.51,46.23,1009.26,2024-11-20 02:45:00,8.16,1.05,3.9,2.9
41.0,67.0,21.91,4.05,8.63,0.27,18.96,40.05,26.65,84.78,3.83,55.53,1008.9,2024-11-20 03:00:00,8.0,1.17,4.39,3.27
41.0,67.0,21.84,3.99,6.62,0.31,18.83,37.68,26.73,83.9,2.79,42.83,1008.78,2024-11-20 03:15:00,7.94,0.86,3.14,2.33
41.0,67.0,21.8,3.91,6.82,0.3,18.69,39.7,26.79,83.92,2.96,51.41,1008.75,2024-11-20 03:30:00,8.11,0.97,3.6,2.67
40.93,67.0,21.95,3.9,5.64,0.31,18.85,37.8,26.92,84.4,2.38,85.85,1008.85,2024-11-20 03:45:00,8.2,0.78,2.81,2.08
40.0,65.09,22.19,3.9,4.42,0.28,19.1,38.22,26.55,84.54,1.79,208.18,1008.97,2024-11-20 04:00:00,8.05,0.65,2.28,1.69
40.0,65.0,22.16,3.86,3.3,0.29,19.03,38.73,24.92,90.57,1.19,132.49,1008.85,2024-11-20 04:15:00,8.14,0.47,1.59,1.17
40.0,65.0,22.1,3.76,5.26,0.28,18.83,38.74,24.27,95.25,2.2,188.0,1008.82,2024-11-20 04:30:00,8.22,0.75,2.69,1.99
38.89,65.0,22.07,3.89,6.46,0.3,18.95,38.47,24.08,97.63,2.79,209.33,1008.73,2024-11-20 04:45:00,8.1,0.87,3.17,2.35
20.0,25.82,22.13,3.82,10.32,0.3,18.95,38.31,24.45,97.58,4.76,118.35,1008.8,2024-11-20 05:00:00,8.09,1.32,4.97,3.71
20.0,24.0,21.9,3.76,6.25,0.28,18.66,38.85,24.42,97.24,2.74,181.35,1009.13,2024-11-20 05:15:00,8.21,0.9,3.28,2.44
20.0,24.0,21.69,3.89,5.11,0.28,18.58,37.69,24.04,97.32,2.09,162.11,1009.23,2024-11-20 05:30:00,8.14,0.73,2.62,1.94
21.01,24.0,22.01,3.93,6.62,0.28,18.95,36.04,23.95,97.8,2.86,317.81,1009.46,2024-11-20 05:45:00,7.99,0.92,3.38,2.51
37.0,44.95,22.34,3.84,6.16,0.28,19.17,36.04,23.86,98.07,2.62,328.98,1009.76,2024-11-20 06:00:00,7.97,0.86,3.14,2.33
37.0,46.0,22.19,3.73,6.12,0.21,18.91,35.34,23.87,98.36,2.61,317.85,1009.99,2024-11-20 06:15:00,8.12,0.86,3.14,2.33
37.0,46.0,21.91,3.62,7.0,0.22,18.54,37.47,23.79,98.44,3.07,312.61,1010.23,2024-11-20 06:30:00,8.2,0.97,3.57,2.65
35.81,46.0,21.93,3.68,4.66,0.22,18.62,38.67,23.79,98.62,1.89,188.22,1010.6,2024-11-20 06:45:00,8.3,0.67,2.37,1.75
17.0,22.11,22.25,3.73,4.65,0.23,18.97,41.89,23.77,98.73,1.89,244.04,1010.76,2024-11-20 07:00:00,8.11,0.65,2.3,1.7
17.0,21.0,22.06,3.78,5.42,0.24,18.84,40.39,23.72,98.81,2.22,145.79,1010.94,2024-11-20 07:15:00,8.04,0.77,2.79,2.07
17.0,21.0,21.94,3.79,5.18,0.28,18.74,31.28,23.72,98.93,2.12,180.21,1011.07,2024-11-20 07:30:00,8.22,0.73,2.63,1.95
17.28,21.0,21.96,3.77,5.79,0.29,18.74,36.86,23.7,98.92,2.43,224.13,1011.15,2024-11-20 07:45:00,8.17,0.78,2.82,2.09
,,21.82,3.85,6.97,0.31,18.68,42.0,23.71,98.99,3.05,324.78,1011.41,2024-11-20 08:00:00,8.08,0.97,3.6,2.67
,,21.9,3.87,7.23,0.27,18.79,33.73,23.74,99.0,3.17,326.55,1011.61,2024-11-20 08:15:00,7.99,0.99,3.68,2.73
,,21.9,3.8,7.74,0.28,18.72,36.12,23.78,98.98,3.39,322.6,1011.7,2024-11-20 08:30:00,8.13,1.05,3.9,2.9
,,21.6,3.93,6.98,0.31,18.53,37.74,23.74,98.92,3.06,263.96,1011.93,2024-11-20 08:45:00,8.13,0.97,3.57,2.65
40.0,41.63,21.94,3.88,5.87,0.29,18.82,38.47,23.69,98.98,2.5,107.23,1012.02,2024-11-20 09:00:00,8.24,0.85,3.08,2.29
40.0,43.0,21.93,3.62,4.33,0.31,18.54,37.48,23.7,99.0,1.68,106.11,1012.16,2024-11-20 09:15:00,8.25,0.63,2.21,1.63
40.0,43.0,21.72,3.83,7.21,0.29,18.55,37.71,23.73,99.0,3.16,307.28,1012.13,2024-11-20 09:30:00,8.17,1.0,3.7,2.75
40.6,43.0,21.83,3.92,6.94,0.27,18.75,38.92,23.74,99.0,2.98,132.96,1012.08,2024-11-20 09:45:00,8.0,0.96,3.55,2.64
50.0,57.14,22.13,3.8,5.26,0.29,18.93,39.99,23.8,98.95,2.17,99.17,1011.94,2024-11-20 10:00:00,8.07,0.78,2.82,2.09
50.0,58.0,21.88,3.81,6.37,0.31,18.68,35.51,23.81,98.85,2.75,67.51,1011.9,2024-11-20 10:15:00,8.23,0.87,3.18,2.36
50.0,58.0,21.97,3.93,5.12,0.29,18.91,30.93,23.86,98.94,2.09,74.26,1012.14,2024-11-20 10:30:00,8.02,0.74,2.64,1.96
50.95,58.0,22.2,3.97,5.71,0.28,19.16,29.0,23.88,98.91,2.4,182.94,1012.08,2024-11-20 10:45:00,8.04,0.8,2.89,2.14
66.0,75.14,22.25,3.87,7.94,0.27,19.1,38.82,23.66,98.95,3.5,76.91,1011.94,2024-11-20 11:00:00,8.16,1.06,3.92,2.92
66.0,76.0,22.13,3.74,7.1,0.29,18.87,39.43,23.58,99.21,3.12,72.35,1011.43,2024-11-20 11:15:00,8.27,1.0,3.72,2.74
66.0,76.0,22.01,3.71,7.3,0.24,18.72,40.28,23.63,99.32,3.19,42.51,1011.29,2024-11-20 11:30:00,8.19,1.0,3.69,2.74
65.14,76.0,21.96,3.72,7.22,0.22,18.68,41.9,23.66,99.35,3.14,39.96,1011.07,2024-11-20 11:45:00,8.18,0.99,3.64,2.71
54.0,64.57,21.86,3.75,7.19,0.21,18.58,41.89,23.74,99.4,3.16,48.9,1010.77,2024-11-20 12:00:00,8.22,1.01,3.75,2.79
54.0,64.0,21.63,3.89,7.58,0.23,18.5,41.45,23.8,99.38,3.31,56.26,1010.7,2024-11-20 12:15:00,8.1,1.03,3.83,2.85
54.0,64.0,21.44,3.93,7.06,0.23,18.39,40.36,23.74,99.3,3.06,49.59,1010.56,2024-11-20 12:30:00,8.05,0.99,3.64,2.71
52.29,64.0,21.48,3.81,6.3,0.26,18.29,38.25,23.8,99.39,2.68,51.51,1010.33,2024-11-20 12:45:00,8.12,0.86,3.16,2.34
,,21.44,3.82,5.88,0.29,18.29,38.92,23.89,99.39,2.49,73.14,1010.23,2024-11-20 13:00:00,8.2,0.82,3.0,2.22
,,21.29,3.79,3.99,0.3,18.1,38.83,23.87,99.37,1.54,85.22,1010.06,2024-11-20 13:15:00,8.21,0.58,2.04,1.5
,,21.21,3.74,3.8,0.3,17.94,38.14,23.86,99.36,1.45,99.58,1009.75,2024-11-20 13:30:00,8.14,0.54,1.87,1.38
,,21.08,3.95,3.57,0.26,18.02,37.72,23.86,99.32,1.35,112.03,1009.64,2024-11-20 13:45:00,8.05,0.54,1.86,1.37
25.0,26.05,21.02,3.89,3.7,0.3,17.92,39.14,23.79,99.28,1.38,142.68,1009.48,2024-11-20 14:00:00,8.05,0.55,1.89,1.39
25.0,26.0,20.92,3.92,6.34,0.28,17.83,38.45,23.64,99.34,2.74,146.32,1009.08,2024-11-20 14:15:00,8.04,0.88,3.22,2.39
25.0,26.0,20.95,3.95,4.49,0.22,17.92,38.9,23.58,99.38,1.77,152.94,1008.95,2024-11-20 14:30:00,8.02,0.64,2.27,1.68
24.6,26.0,20.97,3.77,3.98,0.21,17.77,38.4,23.45,99.24,1.54,226.84,1008.95,2024-11-20 14:45:00,8.1,0.58,2.01,1.48
,,20.91,3.86,4.79,0.21,17.79,38.15,23.36,99.37,1.94,36.52,1008.86,2024-11-20 15:00:00,8.08,0.69,2.45,1.81
,,20.76,3.93,5.5,0.22,17.69,35.88,23.35,99.45,2.31,31.46,1008.73,2024-11-20 15:15:00,8.02,0.77,2.78,2.06
,,20.82,3.87,5.52,0.25,17.68,36.39,23.26,99.33,2.31,115.98,1008.53,2024-11-20 15:30:00,8.08,0.77,2.78,2.06
,,21.09,3.79,5.59,0.33,17.88,36.03,23.24,99.48,2.34,118.25,1008.52,2024-11-20 15:45:00,8.1,0.79,2.84,2.11
,,21.06,3.79,5.96,0.29,17.85,36.18,23.28,99.52,2.53,45.77,1008.52,2024-11-20 16:00:00,8.08,0.83,3.02,2.24
,,21.0,3.71,6.22,0.34,17.71,38.34,23.33,99.57,2.66,194.76,1008.53,2024-11-20 16:15:00,8.05,0.86,3.15,2.34
,,21.01,3.86,6.1,0.33,17.87,41.77,23.33,99.54,2.6,183.93,1008.37,2024-11-20 16:30:00,8.02,0.85,3.1,2.3
,,20.84,3.73,5.54,0.33,17.57,41.91,23.34,99.56,2.33,180.73,1008.25,2024-11-20 16:45:00,8.1,0.77,2.79,2.06
9.0,9.62,20.54,3.86,5.62,0.31,17.4,31.97,23.4,99.61,2.36,47.11,1008.55,2024-11-20 17:00:00,8.13,0.77,2.79,2.07
9.0,10.0,20.51,3.91,4.89,0.33,17.42,36.4,23.48,99.63,1.99,33.16,1008.91,2024-11-20 17:15:00,8.01,0.7,2.52,1.86
9.0,10.0,20.49,3.84,5.48,0.32,17.34,38.28,23.52,99.58,2.3,32.83,1009.03,2024-11-20 17:30:00,8.09,0.76,2.75,2.03
8.94,10.0,20.56,3.95,5.67,0.31,17.52,38.17,23.49,99.51,2.36,23.23,1009.19,2024-11-20 17:45:00,8.11,0.8,2.89,2.14
8.0,12.87,20.7,3.73,5.53,0.3,17.41,37.71,23.38,99.48,2.33,41.11,1009.22,2024-11-20 18:00:00,8.16,0.78,2.81,2.08
8.0,13.0,20.68,3.72,5.38,0.29,17.4,37.29,23.38,99.54,2.22,24.52,1009.35,2024-11-20 18:15:00,8.06,0.77,2.79,2.07
8.0,13.0,20.5,3.81,5.74,0.32,17.31,39.73,23.38,99.57,2.44,71.27,1009.52,2024-11-20 18:30:00,8.08,0.83,3.01,2.23
8.54,13.0,20.41,3.82,5.5,0.33,17.22,39.18,23.36,99.56,2.29,41.0,1009.58,2024-11-20 18:45:00,8.19,0.76,2.75,2.04
,,20.56,3.78,5.39,0.27,17.35,35.32,23.35,99.55,2.23,26.62,1009.61,2024-11-20 19:00:00,8.1,0.77,2.77,2.05
,,20.24,3.88,5.25,0.27,17.13,29.57,23.4,99.58,2.17,32.59,1009.79,2024-11-20 19:15:00,8.09,0.74,2.66,1.97
,,20.36,3.83,5.36,0.27,17.2,30.74,23.41,99.57,2.23,24.95,1009.89,2024-11-20 19:30:00,8.1,0.76,2.75,2.04
,,20.3,3.93,6.08,0.28,17.22,39.33,23.49,99.65,2.56,34.48,1010.05,2024-11-20 19:45:00,8.16,0.86,3.16,2.34
21.0,22.58,20.46,3.91,6.0,0.25,17.38,39.04,23.73,99.76,2.55,74.24,1010.06,2024-11-20 20:00:00,8.06,0.82,2.98,2.21
21.0,23.0,20.63,3.78,6.01,0.27,17.42,40.99,23.98,99.74,2.58,35.08,1010.27,2024-11-20 20:15:00,8.19,0.83,3.01,2.23
21.0,23.0,20.48,3.91,6.08,0.29,17.38,41.71,24.1,99.59,2.56,53.62,1010.37,2024-11-20 20:30:00,8.17,0.84,3.04,2.26
20.93,23.0,20.65,3.75,5.26,0.26,17.38,41.91,24.1,99.46,2.19,71.31,1010.37,2024-11-20 20:45:00,8.12,0.74,2.67,1.98
20.0,26.81,20.7,3.8,5.25,0.28,17.5,41.19,24.08,99.42,2.17,73.46,1010.27,2024-11-20 21:00:00,7.98,0.73,2.63,1.94
20.0,27.0,20.7,3.71,4.38,0.26,17.43,40.21,24.16,99.46,1.73,49.7,1010.18,2024-11-20 21:15:00,8.08,0.63,2.22,1.64
20.0,27.0,20.64,3.81,4.69,0.26,17.45,38.01,24.27,99.49,1.91,50.68,1010.11,2024-11-20 21:30:00,8.13,0.66,2.33,1.73
20.11,27.0,20.6,3.85,5.54,0.27,17.44,39.33,24.5,99.55,2.34,33.81,1010.02,2024-11-20 21:45:00,8.09,0.8,2.89,2.15
22.0,30.82,20.62,3.85,5.27,0.28,17.49,38.36,24.82,99.55,2.22,42.24,1010.01,2024-11-20 22:00:00,8.12,0.73,2.63,1.95
22.0,31.0,20.72,3.76,7.05,0.25,17.47,38.27,24.96,99.06,3.06,32.74,1009.99,2024-11-20 22:15:00,8.24,0.98,3.62,2.69
22.0,31.0,20.69,3.77,7.17,0.23,17.45,38.09,25.28,97.87,3.13,61.64,1009.92,2024-11-20 22:30:00,8.21,0.95,3.52,2.61
22.89,31.0,20.66,3.67,7.14,0.25,17.34,38.95,25.7,96.01,3.13,33.71,1009.89,2024-11-20 22:45:00,8.31,1.0,3.71,2.76
37.0,62.53,20.7,3.8,6.51,0.3,17.49,38.44,25.93,95.01,2.77,36.19,1009.78,2024-11-20 23:00:00,8.23,0.9,3.3,2.45
37.0,64.0,20.63,3.84,7.63,0.39,17.48,38.72,26.41,91.88,3.42,42.42,1009.52,2024-11-20 23:15:00,8.07,1.05,3.9,2.9
37.0,64.0,20.68,3.82,7.48,0.32,17.52,38.52,26.85,87.66,3.31,58.76,1009.47,2024-11-20 23:30:00,8.11,1.04,3.87,2.88
37.61,64.0,20.8,3.8,8.41,0.32,17.59,37.85,27.12,85.23,3.73,75.18,1009.41,2024-11-20 23:45:00,8.2,1.16,4.34,3.23
48.0,54.6,20.87,3.71,7.74,0.31,17.57,35.95,27.15,84.71,3.43,92.27,1009.26,2024-11-21 00:00:00,8.16,1.03,3.8,2.83
48.0,54.0,20.78,3.78,7.84,0.33,17.56,36.4,27.2,84.55,3.45,85.11,1009.08,2024-11-21 00:15:00,8.14,1.06,3.93,2.93
48.0,54.0,20.62,3.86,7.81,0.37,17.47,35.44,27.22,84.16,3.38,103.05,1009.01,2024-11-21 00:30:00,8.03,1.07,3.99,2.97
47.44,54.0,20.7,3.77,8.24,0.33,17.49,37.07,27.31,83.24,3.59,53.65,1008.96,2024-11-21 00:45:00,8.04,1.1,4.11,3.06
38.0,,20.77,3.82,8.0,0.31,17.59,38.33,27.3,82.4,3.56,46.17,1008.85,2024-11-21 01:00:00,8.0,1.08,4.03,3.0
38.0,,20.57,3.83,8.4,0.28,17.4,41.77,27.0,84.75,3.8,36.9,1008.65,2024-11-21 01:15:00,8.04,1.14,4.27,3.18
38.0,,20.42,3.93,9.38,0.29,17.35,40.96,27.0,84.57,4.26,41.82,1008.48,2024-11-21 01:30:00,8.03,1.27,4.79,3.57
38.54,,20.5,3.78,8.09,0.28,17.29,32.41,27.1,83.93,3.59,35.23,1008.44,2024-11-21 01:45:00,8.21,1.05,3.88,2.89
47.0,62.0,20.44,3.85,8.23,0.31,17.28,36.69,27.05,84.36,3.59,37.25,1008.28,2024-11-21 02:00:00,8.22,1.13,4.24,3.15
47.0,62.0,20.09,3.83,9.76,0.3,16.91,38.62,26.78,86.42,4.36,37.74,1008.21,2024-11-21 02:15:00,8.12,1.27,4.78,3.56
47.0,62.0,20.02,3.87,7.29,0.28,16.9,37.99,26.53,87.73,3.18,39.96,1008.0,2024-11-21 02:30:00,8.05,1.0,3.7,2.75
46.57,62.0,20.07,3.89,8.13,0.3,16.96,37.58,26.86,85.5,3.63,37.6,1008.01,2024-11-21 02:45:00,8.07,1.16,4.33,3.22
41.0,65.81,20.2,3.71,8.41,0.33,16.9,37.72,26.07,89.97,3.75,58.4,1007.9,2024-11-21 03:00:00,8.15,1.11,4.12,3.07
41.0,66.0,20.17,3.74,8.43,0.3,16.89,39.9,26.31,89.83,3.74,34.32,1007.78,2024-11-21 03:15:00,8.24,1.14,4.27,3.18
41.0,66.0,19.9,3.86,8.82,0.33,16.74,38.41,26.61,87.29,3.87,33.47,1007.8,2024-11-21 03:30:00,8.28,1.17,4.37,3.25
41.28,66.0,19.9,3.8,7.81,0.33,16.7,34.84,26.84,85.34,3.45,28.1,1007.88,2024-11-21 03:45:00,8.2,1.06,3.92,2.92
46.0,64.11,19.95,3.75,8.49,0.33,16.7,28.29,26.96,84.18,3.81,93.03,1007.95,2024-11-21 04:00:00,8.26,1.18,4.41,3.28
46.0,64.0,19.85,3.7,9.11,0.31,16.54,32.83,26.24,88.01,4.11,34.33,1007.83,2024-11-21 04:15:00,8.25,1.2,4.48,3.34
46.0,64.0,19.76,3.83,8.87,0.32,16.59,39.51,26.26,88.76,4.05,42.34,1007.69,2024-11-21 04:30:00,8.08,1.2,4.49,3.35
45.8,64.0,19.81,3.65,8.11,0.32,16.47,39.06,26.61,86.86,3.6,37.66,1007.82,2024-11-21 04:45:00,8.15,1.12,4.18,3.11
43.0,57.33,19.59,3.92,8.53,0.31,16.51,41.01,26.8,85.77,3.82,35.23,1008.07,2024-11-21 05:00:00,8.12,1.18,4.43,3.29
43.0,57.0,19.54,3.78,8.59,0.3,16.32,42.04,26.97,84.59,3.85,47.1,1008.31,2024-11-21 05:15:00,8.25,1.21,4.52,3.37
43.0,57.0,19.54,3.8,9.14,0.29,16.36,41.89,26.91,85.03,4.2,87.16,1008.58,2024-11-21 05:30:00,8.09,1.25,4.68,3.49
43.22,57.0,19.66,3.61,8.96,0.32,16.27,40.99,26.59,86.42,4.01,56.96,1008.65,2024-11-21 05:45:00,8.19,1.24,4.66,3.47
47.0,62.73,19.71,3.67,8.6,0.33,16.37,40.05,26.94,84.2,3.79,32.16,1008.97,2024-11-21 06:00:00,8.07,1.18,4.42,3.29
47.0,63.0,19.63,3.78,8.45,0.27,16.41,37.68,27.08,83.23,3.81,55.58,1009.44,2024-11-21 06:15:00,8.15,1.17,4.37,3.25
47.0,63.0,19.57,3.74,8.24,0.27,16.3,39.7,27.18,82.09,3.66,143.98,1009.77,2024-11-21 06:30:00,8.25,1.12,4.18,3.11
46.53,63.0,19.54,3.8,8.12,0.27,16.36,37.8,27.23,81.37,3.66,138.75,1010.11,2024-11-21 06:45:00,8.29,1.06,3.93,2.92
40.0,62.05,19.8,3.71,8.27,0.28,16.5,38.22,27.31,80.52,3.66,58.99,1010.36,2024-11-21 07:00:00,8.21,1.12,4.16,3.1
40.0,62.0,19.85,3.76,8.01,0.25,16.62,38.73,27.28,80.87,3.6,37.15,1010.59,2024-11-21 07:15:00,8.12,1.11,4.12,3.07
40.0,62.0,19.8,3.81,7.57,0.27,16.6,38.74,27.41,80.92,3.4,30.37,1010.85,2024-11-21 07:30:00,8.04,1.03,3.83,2.84
40.17,62.0,19.79,3.72,7.94,0.28,16.51,38.47,27.43,81.0,3.52,47.5,1011.14,2024-11-21 07:45:00,8.25,1.11,4.13,3.07
43.0,65.82,19.82,3.61,7.89,0.26,16.43,38.31,27.39,80.83,3.51,34.74,1011.37,2024-11-21 08:00:00,8.31,1.03,3.84,2.85
43.0,66.0,19.58,3.8,8.25,0.27,16.36,38.85,27.45,80.03,3.66,61.97,1011.71,2024-11-21 08:15:00,8.23,1.06,3.95,2.93
43.0,66.0,19.6,3.71,8.51,0.26,16.32,37.69,27.43,79.42,3.82,41.68,1012.0,2024-11-21 08:30:00,8.21,1.15,4.31,3.21
43.21,66.0,19.41,3.79,7.85,0.26,16.18,36.04,27.43,78.87,3.49,49.14,1012.15,2024-11-21 08:45:00,8.17,1.06,3.95,2.94
46.0,68.83,19.55,3.77,8.36,0.27,16.31,36.04,27.77,77.45,3.76,38.77,1012.35,2024-11-21 09:00:00,8.19,1.13,4.24,3.15
46.0,69.0,19.63,3.65,8.54,0.28,16.28,35.34,28.08,76.08,3.81,138.19,1012.69,2024-11-21 09:15:00,8.23,1.19,4.48,3.33
46.0,69.0,19.59,3.77,7.54,0.25,16.36,37.47,28.09,74.21,3.33,65.98,1012.88,2024-11-21 09:30:00,8.19,0.99,3.66,2.72
45.7,69.0,19.62,3.73,8.91,0.23,16.36,38.67,27.93,74.52,4.0,83.94,1012.92,2024-11-21 09:45:00,8.37,1.2,4.5,3.35
41.0,64.22,19.73,3.67,8.47,0.38,16.39,41.89,27.83,75.06,3.8,131.63,1012.9,2024-11-21 10:00:00,8.4,1.2,4.51,3.36
41.0,64.0,19.66,3.76,8.71,0.34,16.42,39.74,28.05,74.92,3.9,136.79,1012.75,2024-11-21 10:15:00,8.24,1.17,4.37,3.25
41.0,64.0,19.53,3.71,8.32,0.38,16.27,32.99,28.25,74.29,3.7,51.21,1012.73,2024-11-21 10:30:00,8.24,1.15,4.3,3.2
41.14,64.0,19.46,3.84,8.88,0.35,16.28,37.01,28.8,72.24,4.03,51.05,1012.67,2024-11-21 10:45:00,7.99,1.13,4.21,3.13
43.0,70.63,19.5,3.8,7.89,0.33,16.26,38.44,29.35,70.06,3.46,60.58,1012.61,2024-11-21 11:00:00,8.09,1.04,3.84,2.86
43.0,71.0,19.41,3.92,9.7,0.31,16.3,37.97,29.38,68.35,4.49,66.18,1012.49,2024-11-21 11:15:00,8.01,1.25,4.72,3.51
43.0,71.0,19.42,3.77,9.93,0.3,16.21,37.42,29.75,68.24,4.51,49.19,1012.34,2024-11-21 11:30:00,8.14,1.36,5.15,3.83
43.12,71.0,19.49,3.7,8.81,0.37,16.2,38.11,29.85,66.71,3.98,85.81,1012.14,2024-11-21 11:45:00,8.25,1.17,4.4,3.27
45.0,65.32,19.38,3.8,9.1,0.37,16.17,40.36,29.74,66.21,4.07,119.92,1011.89,2024-11-21 12:00:00,8.19,1.17,4.4,3.27
45.0,65.0,19.14,3.91,8.38,0.42,16.03,37.19,30.1,66.15,3.73,73.47,1011.82,2024-11-21 12:15:00,8.16,1.13,4.24,3.15
45.0,65.0,19.11,3.87,8.52,0.37,15.99,34.56,30.03,65.65,3.84,78.17,1011.71,2024-11-21 12:30:00,8.17,1.07,3.99,2.97
45.24,65.0,19.19,3.75,8.79,0.32,15.93,27.4,29.97,65.41,3.94,73.9,1011.42,2024-11-21 12:45:00,8.14,1.2,4.49,3.34
50.0,61.24,19.18,3.63,9.11,0.36,15.8,34.83,29.95,65.52,4.06,57.2,1011.21,2024-11-21 13:00:00,8.23,1.19,4.46,3.32
50.0,61.0,19.03,3.86,8.63,0.39,15.86,39.16,29.73,66.24,3.81,113.11,1011.03,2024-11-21 13:15:00,8.18,1.18,4.41,3.28
50.0,61.0,19.02,3.86,7.85,0.34,15.88,39.6,29.68,67.39,3.47,108.67,1010.71,2024-11-21 13:30:00,8.04,1.05,3.89,2.89
49.43,61.0,19.08,3.77,8.67,0.33,15.82,41.08,29.61,66.77,3.87,119.71,1010.43,2024-11-21 13:45:00,8.19,1.14,4.24,3.16
42.0,68.64,19.04,3.86,8.52,0.28,15.91,42.28,29.58,66.6,3.89,104.99,1010.27,2024-11-21 14:00:00,8.19,1.18,4.43,3.3
42.0,69.0,19.22,3.72,7.46,0.37,15.93,41.78,29.07,68.01,3.31,48.16,1010.07,2024-11-21 14:15:00,8.26,1.07,3.97,2.95
