pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
68.0,116.0,75.61,33.17,62.28,0.64,79.14,5.92,20.73,,0.26,257.56,1006.74,2022-11-19 05:45:00,39.37
74.56,116.0,90.15,30.27,62.44,0.66,89.39,6.25,20.72,,0.26,208.33,1006.91,2022-11-19 06:00:00,41.85
78.0,118.0,100.73,25.09,62.52,0.68,95.23,5.86,20.79,,0.27,251.05,1007.14,2022-11-19 06:15:00,45.02
78.0,126.0,104.03,23.13,62.76,0.68,96.89,6.24,21.15,,0.33,192.98,1007.45,2022-11-19 06:30:00,45.64
78.0,126.0,103.29,28.28,62.92,0.7,99.02,6.09,21.64,,0.36,255.85,1007.6,2022-11-19 06:45:00,43.93
79.31,126.0,103.38,28.42,62.78,0.7,99.17,5.94,22.22,,0.34,177.0,1007.77,2022-11-19 07:00:00,43.04
80.0,125.16,98.88,25.76,62.65,0.7,94.09,6.04,22.85,,0.35,233.75,1007.91,2022-11-19 07:15:00,42.09
80.0,122.0,89.2,26.38,62.63,0.7,86.55,6.09,23.86,,0.34,198.86,1007.99,2022-11-19 07:30:00,41.03
80.0,122.0,78.98,30.18,62.1,0.69,80.27,6.16,24.6,,0.44,189.91,1008.2,2022-11-19 07:45:00,41.98
76.07,122.0,70.8,33.57,61.69,0.69,75.41,6.33,25.43,,0.49,186.89,1008.4,2022-11-19 08:00:00,39.49
74.0,121.79,60.21,34.69,61.12,0.69,67.42,5.98,26.41,,0.58,118.72,1008.58,2022-11-19 08:15:00,42.8
74.0,121.0,49.9,37.17,61.04,0.69,60.33,6.24,26.89,,0.73,116.77,1008.77,2022-11-19 08:30:00,42.55
74.0,121.0,40.21,42.44,61.44,0.7,55.26,6.24,27.63,,0.56,183.76,1008.88,2022-11-19 08:45:00,39.78
65.48,121.0,32.66,43.68,61.24,0.72,49.79,5.99,27.48,,0.69,115.05,1008.81,2022-11-19 09:00:00,41.44
61.0,128.39,27.58,44.45,60.96,0.73,46.06,6.0,27.35,,0.82,101.15,1008.71,2022-11-19 09:15:00,42.6
61.0,156.0,21.1,47.18,60.66,0.73,42.25,6.32,27.77,,0.87,121.28,1008.43,2022-11-19 09:30:00,41.46
,,9.67,34.69,63.67,0.62,26.32,6.08,25.64,,0.51,170.1,1005.33,2022-11-21 11:15:00,29.98
,,10.85,35.27,62.48,0.59,27.57,5.9,25.75,,0.68,180.83,1005.1,2022-11-21 11:30:00,28.3
,,10.99,35.48,61.66,0.59,27.82,6.19,25.9,,0.63,173.1,1004.8,2022-11-21 11:45:00,29.02
,,11.1,35.12,61.1,0.58,27.74,5.81,25.97,,0.64,130.49,1004.66,2022-11-21 12:00:00,29.1
,,13.01,37.14,61.94,0.58,30.33,5.89,26.02,,0.71,136.1,1004.55,2022-11-21 12:15:00,26.86
,,14.51,38.39,62.72,0.59,32.22,5.97,25.72,,0.84,108.83,1004.49,2022-11-21 12:30:00,26.98
,,14.78,37.37,62.5,0.59,31.89,5.9,25.05,,1.01,104.58,1004.46,2022-11-21 12:45:00,29.66
,,15.93,41.0,62.31,0.6,34.76,6.02,24.86,,0.71,185.79,1004.29,2022-11-21 13:00:00,29.2
,,17.39,41.19,62.6,0.58,36.04,6.31,25.02,,0.71,186.15,1004.08,2022-11-21 13:15:00,27.54
,,16.04,40.07,62.81,0.58,34.36,6.18,24.69,,0.78,186.71,1003.8,2022-11-21 13:30:00,28.24
,,14.58,40.21,62.91,0.58,33.23,5.6,24.45,,0.73,178.17,1003.69,2022-11-21 13:45:00,29.44
,,14.0,40.24,62.53,0.57,32.79,6.06,24.33,,0.77,231.59,1003.65,2022-11-21 14:00:00,27.1
,,12.63,38.64,62.7,0.57,30.82,6.6,24.12,,0.78,242.42,1003.56,2022-11-21 14:15:00,27.86
,,12.24,37.16,62.34,0.56,29.7,5.99,23.97,,0.59,227.67,1003.48,2022-11-21 14:30:00,27.65
,,13.68,38.69,62.68,0.56,31.69,5.83,23.37,,0.59,254.45,1003.33,2022-11-21 14:45:00,27.86
,,14.58,37.19,62.54,0.56,31.63,5.97,23.32,,0.63,248.77,1003.27,2022-11-21 15:00:00,27.84
,,14.24,35.92,62.96,0.56,30.69,5.86,23.33,,0.7,248.24,1003.24,2022-11-21 15:15:00,27.14
,,14.5,36.57,62.57,0.56,31.25,5.9,23.36,,0.69,255.91,1003.22,2022-11-21 15:30:00,25.91
,,15.8,39.29,62.98,0.57,33.73,5.59,23.44,,0.56,244.1,1003.24,2022-11-21 15:45:00,25.66
,,17.82,40.24,62.7,0.58,35.88,6.14,23.35,,0.53,235.67,1003.39,2022-11-21 16:00:00,24.22
,,21.62,36.92,62.78,0.6,37.22,5.91,23.27,,0.55,243.97,1003.5,2022-11-21 16:15:00,28.69
,,23.23,36.59,62.82,0.62,38.36,5.89,23.23,,0.56,226.97,1003.59,2022-11-21 16:30:00,28.18
,,27.92,37.24,62.21,0.64,42.51,6.42,23.16,,0.56,272.96,1003.67,2022-11-21 16:45:00,28.69
,,31.46,37.49,63.03,0.65,45.52,5.76,22.93,,0.56,272.23,1003.71,2022-11-21 17:00:00,29.03
,,31.87,37.63,62.94,0.64,45.92,5.87,22.81,,0.44,221.65,1003.68,2022-11-21 17:15:00,26.77
,,39.51,37.3,63.14,0.66,51.97,6.09,22.67,,0.56,228.87,1003.75,2022-11-21 17:30:00,25.45
,,42.78,36.95,62.23,0.67,54.42,6.16,22.61,,0.61,234.95,1003.73,2022-11-21 17:45:00,29.25
,,0.77,3.93,63.19,0.62,2.72,5.04,30.34,,1.2,145.33,1004.44,2022-11-24 16:15:00,3.41
,,0.45,3.41,63.99,0.6,2.19,5.49,30.09,,1.86,173.01,1004.48,2022-11-24 16:30:00,5.02
,,0.68,3.99,63.83,0.59,2.66,5.82,29.54,,1.32,143.21,1004.66,2022-11-24 16:45:00,2.06
,,0.54,3.64,61.98,0.58,2.36,5.81,29.1,,1.21,150.33,1004.77,2022-11-24 17:00:00,1.61
,,0.22,3.08,60.05,0.55,1.83,5.71,28.63,,0.84,137.95,1004.98,2022-11-24 17:15:00,1.75
,,1.43,3.85,59.88,0.54,3.19,5.9,28.2,,0.63,116.6,1005.27,2022-11-24 17:30:00,1.0
,,4.27,6.89,59.88,0.63,7.14,5.82,27.65,,0.41,104.37,1005.51,2022-11-24 17:45:00,
,,10.36,9.78,61.02,0.75,13.63,6.21,27.19,,0.5,102.42,1005.72,2022-11-24 18:00:00,
,,16.12,11.66,61.62,0.82,19.3,5.85,26.76,,0.57,94.1,1005.87,2022-11-24 18:15:00,
,,20.13,11.35,63.72,0.9,22.4,6.18,26.5,,0.47,86.61,1006.11,2022-11-24 18:30:00,
,,24.19,11.31,63.51,0.94,25.69,6.0,26.29,,0.41,78.75,1006.39,2022-11-24 18:45:00,
,,27.42,12.17,64.25,0.98,28.76,5.75,26.12,,0.53,87.11,1006.65,2022-11-24 19:00:00,
,,27.78,11.66,64.12,1.02,28.78,5.96,25.94,,0.45,88.89,1006.93,2022-11-24 19:15:00,
,,29.62,10.0,63.86,1.06,29.41,5.9,25.83,,0.49,92.22,1007.19,2022-11-24 19:30:00,
,,29.23,10.3,62.66,1.05,29.22,5.89,25.72,,0.67,92.72,1007.39,2022-11-24 19:45:00,
,,29.66,9.95,62.53,1.04,29.41,5.84,25.62,,0.58,106.09,1007.53,2022-11-24 20:00:00,
,,28.66,8.9,63.76,1.02,28.03,5.61,25.46,,0.38,110.32,1007.68,2022-11-24 20:15:00,
,,28.21,8.29,63.3,1.02,27.34,6.17,25.4,,0.38,132.53,1007.77,2022-11-24 20:30:00,
,,31.98,8.17,63.78,1.04,30.35,6.14,25.27,,0.37,110.45,1007.94,2022-11-24 20:45:00,
,,36.36,8.79,63.68,1.05,34.25,6.11,25.12,,0.31,135.82,1008.09,2022-11-24 21:00:00,
,,37.95,8.58,63.74,1.04,35.44,5.87,25.08,,0.39,118.45,1008.16,2022-11-24 21:15:00,
,,39.35,7.65,63.16,1.04,36.06,5.76,25.06,,0.45,107.29,1008.18,2022-11-24 21:30:00,
,,38.5,6.85,63.45,1.01,34.95,5.96,25.15,,0.5,128.12,1008.21,2022-11-24 21:45:00,
,,36.76,7.21,63.63,0.96,33.74,6.29,25.04,,0.39,122.86,1008.2,2022-11-24 22:00:00,
,,31.21,8.58,,,29.94,6.07,,,,,,2022-11-24 22:15:00,
,,31.33,6.9,,0.96,29.16,5.9,,,,,,2022-11-24 22:30:00,
,,40.14,6.86,64.21,1.0,36.3,5.51,24.93,,0.35,94.67,1008.24,2022-11-24 22:45:00,
,,48.06,7.85,64.1,1.01,43.25,6.16,24.85,,0.35,110.95,1008.13,2022-11-24 23:00:00,
,,45.91,7.36,63.17,0.97,41.25,5.72,24.8,,0.33,92.22,1008.01,2022-11-24 23:15:00,
,,41.64,5.78,64.46,0.94,36.92,5.77,24.77,,0.34,95.51,1007.93,2022-11-24 23:30:00,
,,41.03,5.4,64.23,0.9,36.23,6.06,24.76,,0.42,130.81,1007.84,2022-11-24 23:45:00,
,,42.27,6.14,64.31,0.87,37.64,6.1,24.76,,0.33,97.29,1007.76,2022-11-25 00:00:00,
,,43.84,5.1,64.3,0.89,38.36,5.9,24.69,,0.34,86.68,1007.65,2022-11-25 00:15:00,
,,47.16,5.43,64.24,0.9,41.24,5.99,24.63,,0.3,110.73,1007.61,2022-11-25 00:30:00,
,,48.16,6.65,64.44,0.92,42.68,6.07,24.64,,0.35,102.24,1007.52,2022-11-25 00:45:00,
,,47.5,4.98,64.37,0.93,41.28,5.99,24.63,,0.27,120.72,1007.32,2022-11-25 01:00:00,
,,48.52,5.29,64.58,0.93,42.23,5.86,24.61,,0.3,95.0,1007.13,2022-11-25 01:15:00,
,,51.06,5.39,64.54,0.95,44.39,6.23,24.6,,0.29,170.6,1007.04,2022-11-25 01:30:00,
,,51.36,4.33,65.07,0.93,44.05,5.95,24.59,,0.28,86.37,1006.93,2022-11-25 01:45:00,
,,47.5,3.35,64.6,0.92,40.4,5.48,24.49,,0.3,85.2,1006.71,2022-11-25 02:00:00,
,,46.32,3.79,64.15,0.9,39.68,5.9,24.46,,0.29,92.91,1006.56,2022-11-25 02:15:00,
,,44.85,3.61,63.72,0.88,38.38,5.79,24.53,,0.34,88.1,1006.41,2022-11-25 02:30:00,
,,42.42,4.43,63.95,0.88,36.85,5.61,24.5,,0.37,84.96,1006.3,2022-11-25 02:45:00,
,,39.85,4.9,63.69,0.86,35.0,5.82,24.55,,0.36,94.26,1006.23,2022-11-25 03:00:00,
,,37.57,3.93,63.9,0.85,32.65,5.72,24.52,,0.4,104.34,1006.21,2022-11-25 03:15:00,
,,35.43,4.13,63.28,0.84,31.01,5.82,24.43,,0.34,106.18,1006.17,2022-11-25 03:30:00,
,,36.43,2.63,63.04,0.83,31.03,5.93,24.43,,0.25,123.59,1006.24,2022-11-25 03:45:00,
,,34.9,4.27,63.84,0.83,30.64,5.84,24.5,,0.23,180.18,1006.12,2022-11-25 04:00:00,
,,34.02,4.89,63.81,0.83,30.27,6.07,24.5,,0.25,157.94,1006.15,2022-11-25 04:15:00,
,,33.13,4.59,63.28,0.83,29.36,5.6,24.5,,0.26,155.59,1006.31,2022-11-25 04:30:00,
,,32.95,4.47,62.85,0.82,29.18,6.16,24.49,,0.26,108.45,1006.37,2022-11-25 04:45:00,
,,33.8,3.91,63.81,0.82,29.57,6.38,24.56,,0.25,155.68,1006.43,2022-11-25 05:00:00,
,,32.98,5.18,63.89,0.82,29.56,6.07,24.54,,0.22,154.74,1006.51,2022-11-25 05:15:00,
,,33.18,5.27,63.32,0.81,29.78,6.1,24.54,,0.23,153.26,1006.61,2022-11-25 05:30:00,
,,34.72,3.96,63.11,0.81,30.34,5.67,24.52,,0.25,149.14,1006.72,2022-11-25 05:45:00,
,,35.05,4.72,63.69,0.82,31.0,6.35,24.53,,0.26,174.94,1006.98,2022-11-25 06:00:00,
,,34.96,4.17,63.59,0.81,30.65,5.7,24.52,,0.25,168.59,1007.2,2022-11-25 06:15:00,
,,32.15,5.29,63.77,0.82,28.96,5.97,24.61,,0.26,181.32,1007.43,2022-11-25 06:30:00,
,,30.43,5.78,63.23,0.8,27.82,5.87,24.78,,0.32,159.65,1007.57,2022-11-25 06:45:00,
,,29.25,5.72,61.85,0.8,26.82,5.97,25.09,,0.31,123.71,1007.8,2022-11-25 07:00:00,
,,34.78,6.96,62.87,0.81,32.0,5.59,25.56,,0.33,140.24,1008.01,2022-11-25 07:15:00,
,,38.68,7.46,63.34,0.82,35.4,6.42,26.3,,0.35,146.7,1008.24,2022-11-25 07:30:00,
,,35.54,6.59,63.24,0.82,32.39,5.75,27.07,,0.42,119.37,1008.56,2022-11-25 07:45:00,
,,31.17,7.55,63.62,0.82,29.35,6.19,27.92,,0.53,159.77,1008.86,2022-11-25 08:00:00,
,,27.57,7.08,63.21,0.81,26.18,5.91,27.93,,0.4,141.28,1009.06,2022-11-25 08:15:00,
,,24.13,7.6,63.24,0.82,23.67,5.5,27.96,,0.42,152.56,1009.18,2022-11-25 08:30:00,
,,21.64,8.22,63.01,0.8,21.97,6.58,28.46,,0.71,175.68,1009.21,2022-11-25 08:45:00,
,,18.67,8.0,62.9,0.84,19.43,5.88,29.06,,1.11,180.31,1009.3,2022-11-25 09:00:00,
,,15.71,9.34,63.01,0.85,17.74,6.17,28.72,,1.09,179.57,1009.4,2022-11-25 09:15:00,
,,12.98,9.65,61.99,0.83,15.68,4.12,29.19,,1.42,193.75,1009.37,2022-11-25 09:30:00,
,,10.88,9.79,61.36,0.79,14.06,6.14,29.98,,1.16,172.19,1009.23,2022-11-25 09:45:00,
,,8.84,10.08,60.78,0.77,12.55,6.06,31.06,,1.2,172.86,1009.07,2022-11-25 10:00:00,
,,7.38,9.5,62.23,0.74,11.07,6.91,31.57,,1.74,190.51,1008.9,2022-11-25 10:15:00,
,,5.09,8.86,63.23,0.7,8.84,5.92,32.24,,1.03,182.96,1008.74,2022-11-25 10:30:00,
,,3.47,8.68,62.57,0.68,7.45,6.13,32.12,,1.29,181.95,1008.56,2022-11-25 10:45:00,
,,2.63,9.54,62.07,0.66,7.19,6.35,31.23,,1.1,187.62,1008.44,2022-11-25 11:00:00,
,,2.78,9.77,61.03,0.65,7.45,6.04,29.37,,0.84,150.47,1008.31,2022-11-25 11:15:00,
,,4.33,9.71,61.47,0.63,8.68,5.82,28.11,,0.65,123.06,1008.06,2022-11-25 11:30:00,
,,5.42,9.67,61.52,0.63,9.55,5.68,28.13,,0.49,115.51,1007.87,2022-11-25 11:45:00,
,,5.99,9.57,62.62,0.64,9.95,5.81,29.81,,1.08,193.6,1007.6,2022-11-25 12:00:00,
,,6.31,10.62,63.65,0.64,10.78,6.29,28.33,,0.88,136.31,1007.35,2022-11-25 12:15:00,
,,7.79,9.36,63.85,0.65,11.31,5.87,26.48,,0.49,113.31,1007.28,2022-11-25 12:30:00,
,,10.32,9.59,63.73,0.68,13.5,6.14,27.32,,1.28,187.8,1006.96,2022-11-25 12:45:00,
,,11.41,10.08,63.22,0.73,14.63,6.19,27.82,,0.76,193.5,1006.69,2022-11-25 13:00:00,
,,12.06,9.95,62.67,0.75,15.1,6.14,27.71,,0.88,134.21,1006.55,2022-11-25 13:15:00,
,,12.31,9.65,62.25,0.76,15.13,5.92,28.12,,0.43,173.96,1006.35,2022-11-25 13:30:00,
,,12.32,9.26,62.81,0.77,14.95,6.06,28.96,,0.8,164.82,1006.14,2022-11-25 13:45:00,
,,11.67,9.58,62.45,0.76,14.6,5.67,30.09,,1.69,191.29,1005.95,2022-11-25 14:00:00,
,,8.99,9.83,62.07,0.69,12.52,5.87,29.46,,1.58,182.18,1005.84,2022-11-25 14:15:00,
,,6.64,10.17,61.97,0.68,10.8,5.95,29.75,,1.45,166.16,1005.71,2022-11-25 14:30:00,
,,5.66,8.77,61.98,0.63,9.27,6.01,30.34,,1.83,165.57,1005.5,2022-11-25 14:45:00,
,,4.81,7.5,62.12,0.6,7.9,6.03,30.91,,1.86,154.9,1005.56,2022-11-25 15:00:00,
,,4.0,7.04,62.14,0.57,7.01,6.2,29.95,,1.33,148.79,1005.66,2022-11-25 15:15:00,
,,4.58,6.88,62.23,0.58,7.38,6.04,29.48,,1.45,149.08,1005.66,2022-11-25 15:30:00,
,,,,,,,5.55,,,,,,2022-11-25 15:45:00,
,,7.02,6.77,,,9.3,5.89,,,,,,2022-11-25 16:00:00,
,,10.9,7.33,,0.68,12.75,5.8,29.65,,1.32,158.12,1005.69,2022-11-25 16:15:00,
,,11.87,7.54,63.86,0.7,13.67,6.53,29.08,,0.92,145.21,1005.7,2022-11-25 16:30:00,
,,10.31,7.53,63.26,0.72,12.38,6.13,28.63,,0.9,129.41,1005.85,2022-11-25 16:45:00,
,,10.02,8.01,63.18,0.71,12.4,6.01,28.27,,0.73,120.82,1005.96,2022-11-25 17:00:00,
,,11.92,7.82,63.99,0.7,13.86,5.95,27.82,,0.63,125.74,1006.15,2022-11-25 17:15:00,
,,13.56,8.66,63.49,0.71,15.65,5.68,27.31,,0.59,112.05,1006.28,2022-11-25 17:30:00,
,,19.03,9.46,63.74,0.77,20.51,5.96,26.99,,0.56,96.79,1006.42,2022-11-25 17:45:00,
,,26.24,9.28,63.8,0.82,26.25,5.9,26.59,,0.54,83.32,1006.6,2022-11-25 18:00:00,
,,31.22,9.23,63.43,0.87,30.3,6.11,26.28,,0.53,79.25,1006.73,2022-11-25 18:15:00,
,,33.82,9.01,64.02,0.91,32.28,5.36,26.1,,0.49,74.31,1006.92,2022-11-25 18:30:00,
,,38.78,9.64,64.08,0.98,36.66,6.06,26.04,,0.53,70.6,1007.1,2022-11-25 18:45:00,
,,44.41,8.38,64.12,1.03,40.57,5.79,25.96,,0.39,69.97,1007.31,2022-11-25 19:00:00,
,,49.1,6.65,64.5,1.07,43.45,5.79,25.85,,0.5,97.1,1007.53,2022-11-25 19:15:00,
,,52.69,7.34,64.63,1.06,46.76,5.96,25.65,,0.48,106.03,1007.77,2022-11-25 19:30:00,
,,53.82,6.32,64.71,1.04,47.11,5.86,25.34,,0.4,135.79,1007.99,2022-11-25 19:45:00,
,,52.54,6.15,64.63,1.04,45.99,5.88,25.18,,0.38,133.86,1008.17,2022-11-25 20:00:00,
,,52.66,6.25,63.86,1.05,46.13,5.64,25.01,,0.35,99.14,1008.33,2022-11-25 20:15:00,
,,54.72,5.78,63.94,1.08,47.56,6.0,24.91,,0.35,116.56,1008.42,2022-11-25 20:30:00,
,,59.84,7.44,63.74,1.13,52.61,5.79,24.84,,0.44,130.77,1008.5,2022-11-25 20:45:00,
,,64.81,5.42,65.23,1.14,55.58,6.02,24.77,,0.49,115.52,1008.52,2022-11-25 21:00:00,
,,67.26,4.13,64.76,1.14,56.9,5.83,24.72,,0.44,101.27,1008.54,2022-11-25 21:15:00,
,,69.05,4.36,65.03,1.14,58.46,6.14,24.66,,0.4,74.21,1008.52,2022-11-25 21:30:00,
,,72.56,5.68,65.15,1.15,62.01,6.11,24.51,,0.39,112.42,1008.5,2022-11-25 21:45:00,
,,75.53,5.24,65.39,1.14,64.21,5.66,24.48,,0.43,93.74,1008.47,2022-11-25 22:00:00,
,,76.69,4.21,65.46,1.13,64.58,5.83,24.44,,0.49,85.93,1008.45,2022-11-25 22:15:00,
,,75.64,4.03,65.46,1.11,63.64,5.74,24.42,,0.43,91.17,1008.4,2022-11-25 22:30:00,
,,74.91,5.35,65.31,1.1,63.75,6.23,24.44,,0.43,102.16,1008.29,2022-11-25 22:45:00,
,,74.85,4.31,65.5,1.12,63.12,5.96,24.39,,0.42,113.4,1008.13,2022-11-25 23:00:00,
,,76.41,4.61,65.13,1.14,64.57,5.73,24.4,,0.34,104.53,1007.98,2022-11-25 23:15:00,
,,76.34,3.67,65.2,1.14,64.01,6.13,24.42,,0.27,104.8,1007.84,2022-11-25 23:30:00,
,,80.08,3.99,65.58,1.14,67.23,5.8,24.37,,0.26,126.12,1007.8,2022-11-25 23:45:00,
,,83.98,3.51,66.33,1.13,70.14,5.74,24.3,,0.22,120.18,1007.79,2022-11-26 00:00:00,
,,83.83,2.98,66.29,1.1,69.74,6.01,24.29,,0.23,139.53,1007.6,2022-11-26 00:15:00,
,,81.24,3.72,65.62,1.08,68.01,6.27,24.2,,0.24,137.97,1007.45,2022-11-26 00:30:00,
,,77.68,4.48,65.01,1.03,65.54,6.02,24.3,,0.19,173.82,1007.35,2022-11-26 00:45:00,
,,71.61,5.53,65.51,0.99,61.16,5.84,24.34,,0.26,146.81,1007.19,2022-11-26 01:00:00,
,,66.21,4.53,65.39,0.95,56.24,6.1,24.26,,0.27,148.95,1007.11,2022-11-26 01:15:00,
,,61.3,4.78,64.07,0.9,52.39,5.86,24.27,,0.22,150.56,1006.99,2022-11-26 01:30:00,
,,57.44,4.29,64.55,0.88,48.99,6.09,24.24,,0.21,192.22,1006.76,2022-11-26 01:45:00,
,,54.58,3.26,64.52,0.84,46.1,6.01,24.29,,0.19,198.67,1006.61,2022-11-26 02:00:00,
,,50.83,2.8,64.3,0.8,42.83,5.69,24.25,,0.22,220.32,1006.51,2022-11-26 02:15:00,
,,46.79,3.25,64.08,0.77,39.76,6.14,24.2,,0.16,163.19,1006.34,2022-11-26 02:30:00,
,,43.7,2.52,63.97,0.75,36.86,5.89,24.09,,0.22,145.55,1006.22,2022-11-26 02:45:00,
,,42.15,2.85,64.01,0.74,35.78,6.07,24.05,,0.25,151.12,1006.13,2022-11-26 03:00:00,
,,40.3,3.73,63.8,0.72,34.75,5.89,24.02,,0.24,152.02,1006.03,2022-11-26 03:15:00,
,,39.36,3.45,63.2,0.71,33.83,6.39,23.95,,0.2,122.79,1006.03,2022-11-26 03:30:00,
,,39.42,1.88,64.05,0.7,33.07,6.0,23.92,,0.19,150.01,1006.04,2022-11-26 03:45:00,
,,39.25,2.0,63.28,0.68,32.98,6.14,23.96,,0.22,134.5,1006.06,2022-11-26 04:00:00,
,,38.29,2.96,64.13,0.68,32.71,6.0,23.95,,0.17,177.96,1006.13,2022-11-26 04:15:00,
,,38.23,3.04,63.72,0.67,32.7,5.79,23.99,,0.2,144.94,1006.13,2022-11-26 04:30:00,
,,37.47,2.35,63.9,0.66,31.71,6.04,23.99,,0.19,188.46,1006.14,2022-11-26 04:45:00,
,,35.82,2.94,63.51,0.66,30.69,6.02,24.02,,0.27,191.29,1006.28,2022-11-26 05:00:00,
,,33.49,3.11,63.53,0.66,28.89,5.91,23.99,,0.22,160.45,1006.4,2022-11-26 05:15:00,
,,33.24,2.09,63.32,0.66,28.15,6.07,23.99,,0.16,206.23,1006.39,2022-11-26 05:30:00,
,,33.65,3.39,63.51,0.67,29.19,5.93,23.94,,0.19,160.58,1006.56,2022-11-26 05:45:00,
,,35.34,4.47,63.54,0.66,31.11,5.69,23.98,,0.26,243.04,1006.65,2022-11-26 06:00:00,
,,34.92,4.14,63.35,0.66,30.6,6.23,24.0,,0.18,199.91,1006.83,2022-11-26 06:15:00,
,,33.83,4.41,63.76,0.67,29.85,5.66,24.06,,0.23,170.0,1006.97,2022-11-26 06:30:00,
,,35.86,3.5,62.8,0.68,31.04,6.24,24.22,,0.22,235.82,1007.2,2022-11-26 06:45:00,
,,38.59,5.0,63.91,0.69,34.02,5.55,24.36,,0.33,248.51,1007.36,2022-11-26 07:00:00,
,,38.18,4.22,63.76,0.69,33.29,5.89,24.7,,0.35,205.44,1007.48,2022-11-26 07:15:00,
,,35.39,3.56,63.8,0.68,30.66,5.79,25.33,,0.35,187.27,1007.65,2022-11-26 07:30:00,
,,32.02,4.77,62.6,0.67,28.56,5.56,25.91,,0.36,170.91,1007.89,2022-11-26 07:45:00,
,,28.7,4.22,62.71,0.66,25.57,5.62,26.72,,0.37,170.44,1008.14,2022-11-26 08:00:00,
,,26.29,3.61,62.57,0.67,23.3,5.66,27.44,,0.44,153.69,1008.32,2022-11-26 08:15:00,
,,25.67,4.33,62.82,0.68,23.17,5.97,27.91,,0.44,190.15,1008.44,2022-11-26 08:30:00,
,,23.9,5.97,62.76,0.7,22.63,5.86,28.49,,1.03,179.22,1008.46,2022-11-26 08:45:00,
,,20.14,7.19,62.82,0.71,20.19,5.72,29.12,,1.36,186.96,1008.48,2022-11-26 09:00:00,
,,16.74,7.6,62.51,0.72,17.64,5.91,29.42,,1.45,191.69,1008.47,2022-11-26 09:15:00,
,,14.88,8.13,61.82,0.7,16.4,5.82,30.24,,1.31,179.51,1008.47,2022-11-26 09:30:00,
,,11.98,7.96,61.66,0.68,13.97,6.17,30.07,,1.39,183.22,1008.4,2022-11-26 09:45:00,
,,9.75,8.03,61.16,0.67,12.18,5.94,30.24,,1.34,182.13,1008.36,2022-11-26 10:00:00,
,,,,,,,5.97,,,,,,2022-11-26 10:15:00,
,,6.03,8.17,,0.64,9.24,5.58,,,,,,2022-11-26 10:30:00,
,,5.38,8.67,,0.64,8.98,5.76,30.81,,1.04,173.73,1007.86,2022-11-26 10:45:00,
,,5.02,9.25,,0.64,8.99,5.87,31.8,,1.21,190.09,1007.59,2022-11-26 11:00:00,
,,3.87,8.52,62.56,0.63,7.69,6.03,31.29,,1.29,189.64,1007.31,2022-11-26 11:15:00,0.08
,,3.41,9.58,62.25,0.64,7.87,5.81,31.28,,1.21,177.78,1007.0,2022-11-26 11:30:00,
,,3.27,11.38,62.65,0.64,8.72,5.92,31.75,,1.47,187.51,1006.67,2022-11-26 11:45:00,
,,2.74,11.25,63.02,0.63,8.19,5.79,31.42,,1.59,186.55,1006.38,2022-11-26 12:00:00,
,,1.69,8.57,62.52,0.61,5.95,5.8,31.24,,1.17,186.31,1006.12,2022-11-26 12:15:00,0.49
,,3.09,9.09,62.04,0.66,7.34,5.84,29.77,,0.62,138.89,1005.9,2022-11-26 12:30:00,
,,8.74,12.86,62.01,0.73,13.96,6.05,27.76,,0.45,110.15,1005.68,2022-11-26 12:45:00,
,,13.72,14.78,63.25,0.78,19.02,5.81,27.93,,0.45,115.74,1005.37,2022-11-26 13:00:00,
,,15.06,14.5,64.07,0.82,19.95,6.12,29.64,,0.94,167.83,1005.13,2022-11-26 13:15:00,
,,14.4,15.41,63.7,0.83,19.9,5.83,30.58,,1.32,182.93,1004.93,2022-11-26 13:30:00,
,,12.77,16.01,62.06,0.84,18.92,6.0,30.57,,1.38,170.28,1004.78,2022-11-26 13:45:00,
,,11.45,16.81,62.75,0.85,18.26,5.7,30.66,,1.21,182.08,1004.65,2022-11-26 14:00:00,
,,12.24,17.03,62.19,0.84,19.01,6.08,30.32,,1.2,188.84,1004.5,2022-11-26 14:15:00,
,,14.42,16.5,63.34,0.81,20.51,6.0,29.93,,0.83,160.52,1004.36,2022-11-26 14:30:00,
,,14.55,15.86,63.03,0.8,20.27,6.02,29.76,,0.36,153.45,1004.18,2022-11-26 14:45:00,
,,13.47,14.81,64.61,0.81,18.82,6.18,30.83,,1.17,167.53,1004.01,2022-11-26 15:00:00,
,,11.5,14.15,63.9,0.79,16.88,6.11,30.81,,1.44,172.97,1003.92,2022-11-26 15:15:00,
,,9.24,13.74,63.69,0.77,14.81,6.24,30.92,,1.32,178.95,1003.87,2022-11-26 15:30:00,
,,8.88,13.29,61.24,0.76,14.27,5.83,31.07,,1.48,173.6,1003.79,2022-11-26 15:45:00,
,,9.48,12.27,62.59,0.76,14.23,6.11,30.65,,1.44,175.82,1003.8,2022-11-26 16:00:00,
,,9.86,12.3,62.65,0.74,14.55,6.07,29.93,,1.37,167.27,1003.93,2022-11-26 16:15:00,
,,10.83,11.77,62.91,0.77,15.06,6.13,29.12,,0.75,125.92,1004.07,2022-11-26 16:30:00,
,,14.6,12.86,63.65,0.81,18.71,6.29,28.54,,0.69,121.84,1004.11,2022-11-26 16:45:00,
