pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
12.0,24.4,29.19,16.22,13.53,0.47,32.36,3.0,24.6,87.96,1.02,153.09,1000.22,2024-01-07 03:15:00,10.73
12.0,24.4,29.88,16.15,13.58,0.46,32.89,2.91,24.62,87.81,0.61,99.48,1000.17,2024-01-07 03:30:00,10.26
12.0,24.4,28.34,15.94,13.58,0.46,31.53,3.09,24.63,87.56,0.67,184.65,1000.19,2024-01-07 03:45:00,10.6
12.0,24.4,29.26,16.49,13.68,0.47,32.56,2.97,24.68,87.61,0.56,228.71,1000.2,2024-01-07 04:00:00,10.49
12.0,24.4,28.64,15.83,13.43,0.46,31.73,2.83,24.68,87.45,0.59,144.68,1000.21,2024-01-07 04:15:00,10.14
12.0,24.4,28.18,16.68,13.7,0.47,31.81,3.59,24.72,87.73,0.76,218.97,1000.39,2024-01-07 04:30:00,10.29
12.0,24.4,28.76,15.22,13.64,0.46,31.47,3.43,24.54,89.03,1.12,247.05,1000.54,2024-01-07 04:45:00,10.68
9.91,20.33,26.37,10.97,13.69,0.46,27.27,3.32,24.53,88.77,1.02,220.74,1000.57,2024-01-07 05:00:00,10.82
8.0,16.6,27.33,13.32,13.71,0.46,29.31,3.42,24.61,88.62,0.79,181.2,1000.64,2024-01-07 05:15:00,10.43
8.0,16.6,30.71,17.86,13.73,0.46,34.46,3.05,24.7,87.51,1.03,116.75,1000.69,2024-01-07 05:30:00,9.92
8.0,16.6,29.41,18.92,13.69,0.47,33.98,3.2,24.8,86.43,1.05,179.78,1000.78,2024-01-07 05:45:00,10.1
12.6,25.76,28.27,18.33,13.78,0.48,32.74,3.24,24.83,86.2,1.08,173.86,1000.93,2024-01-07 06:00:00,10.14
17.0,34.15,28.18,17.96,13.7,0.48,32.46,3.01,24.8,86.49,1.0,175.09,1001.1,2024-01-07 06:15:00,10.26
17.0,34.15,28.77,19.4,13.76,0.47,33.71,3.32,24.81,86.49,0.96,198.9,1001.33,2024-01-07 06:30:00,9.98
17.0,34.15,26.23,16.06,13.76,0.46,29.87,3.23,24.89,85.84,1.38,162.24,1001.49,2024-01-07 06:45:00,10.6
14.39,28.95,25.87,14.17,13.85,0.47,28.58,3.49,24.87,86.39,1.4,175.52,1001.65,2024-01-07 07:00:00,10.62
12.0,24.4,26.78,15.4,13.79,0.49,29.96,3.24,25.05,86.14,1.0,174.52,1001.82,2024-01-07 07:15:00,10.49
12.0,24.4,26.72,14.92,13.79,0.47,29.66,2.78,25.19,85.41,1.05,204.09,1002.11,2024-01-07 07:30:00,10.62
12.0,24.4,26.07,14.53,13.77,0.49,28.93,3.47,25.24,85.25,0.87,175.02,1002.4,2024-01-07 07:45:00,10.04
14.61,29.49,27.77,16.89,13.84,0.48,31.58,3.17,25.35,84.61,1.24,103.41,1002.61,2024-01-07 08:00:00,10.04
17.0,34.15,28.46,17.63,13.79,0.48,32.51,2.9,25.52,84.18,1.54,102.05,1002.76,2024-01-07 08:15:00,10.41
17.0,34.15,28.49,17.01,13.81,0.47,32.22,2.83,25.76,83.29,1.47,107.38,1002.81,2024-01-07 08:30:00,10.63
17.0,34.15,27.43,16.28,13.82,0.47,30.95,3.35,26.01,81.08,1.99,95.29,1002.8,2024-01-07 08:45:00,10.38
21.18,42.3,27.05,17.58,13.88,0.47,31.34,2.67,26.6,79.41,1.69,85.46,1002.84,2024-01-07 09:00:00,9.88
25.0,49.75,27.63,16.1,13.64,0.48,31.02,2.94,27.09,77.66,1.56,93.54,1002.83,2024-01-07 09:15:00,10.07
25.0,49.75,26.94,15.34,13.8,0.48,30.07,2.8,27.18,76.32,1.88,107.66,1002.72,2024-01-07 09:30:00,10.8
25.0,49.75,27.03,16.01,13.84,0.47,30.49,3.18,27.75,74.67,1.86,103.25,1002.63,2024-01-07 09:45:00,10.66
28.66,56.88,26.16,16.15,13.86,0.46,29.86,2.91,27.62,74.11,2.32,83.07,1002.61,2024-01-07 10:00:00,10.89
32.0,63.4,25.45,15.04,13.86,0.47,28.69,2.78,27.07,74.94,2.25,106.1,1002.63,2024-01-07 10:15:00,10.92
32.0,63.4,25.11,16.5,13.7,0.47,29.18,3.19,26.83,75.97,2.1,122.28,1002.52,2024-01-07 10:30:00,10.45
32.0,63.4,24.52,18.07,13.85,0.48,29.53,3.0,27.05,76.15,1.82,122.4,1002.38,2024-01-07 10:45:00,10.37
29.91,59.33,24.49,18.45,13.89,0.49,29.73,2.84,27.61,74.51,1.28,126.6,1002.13,2024-01-07 11:00:00,10.52
28.0,55.6,23.77,17.78,13.89,0.47,28.77,3.34,27.99,73.01,1.16,89.1,1001.95,2024-01-07 11:15:00,10.67
28.0,55.6,23.4,16.34,13.86,0.47,27.72,2.77,28.35,72.0,1.43,74.48,1001.69,2024-01-07 11:30:00,11.55
28.0,55.6,23.11,16.18,13.88,0.47,27.4,3.16,28.7,71.06,1.29,70.48,1001.41,2024-01-07 11:45:00,11.45
18.08,36.25,23.67,15.37,13.94,0.47,27.41,2.76,29.38,69.12,1.26,85.8,1001.06,2024-01-07 12:00:00,11.4
9.0,18.55,24.42,14.25,13.86,0.47,27.44,3.22,29.81,68.34,1.22,76.03,1000.75,2024-01-07 12:15:00,11.22
9.0,18.55,23.24,13.12,13.93,0.46,25.87,3.26,29.73,67.82,1.22,83.63,1000.55,2024-01-07 12:30:00,11.44
9.0,18.55,23.04,14.55,13.91,0.47,26.47,2.73,29.6,66.81,1.87,86.53,1000.42,2024-01-07 12:45:00,11.28
10.57,21.6,22.9,14.15,13.99,0.47,26.15,2.87,29.38,67.65,1.7,81.3,1000.19,2024-01-07 13:00:00,11.44
12.0,24.4,22.68,14.42,13.97,0.46,26.1,3.34,29.61,66.99,2.26,91.75,999.92,2024-01-07 13:15:00,11.16
12.0,24.4,22.89,14.91,13.92,0.47,26.54,3.26,29.3,67.52,1.64,68.48,999.62,2024-01-07 13:30:00,11.22
12.0,24.4,22.08,15.25,13.94,0.46,26.05,2.87,29.82,66.21,2.02,96.93,999.35,2024-01-07 13:45:00,10.94
13.57,27.46,21.42,15.19,13.99,0.47,25.5,3.2,29.77,66.87,1.29,138.17,999.16,2024-01-07 14:00:00,10.99
15.0,30.25,21.37,16.59,13.98,0.47,26.2,3.17,29.58,67.03,1.18,137.24,998.95,2024-01-07 14:15:00,10.88
15.0,30.25,21.25,17.24,14.0,0.48,26.45,3.43,29.41,67.38,1.71,87.35,998.67,2024-01-07 14:30:00,11.13
15.0,30.25,21.01,18.07,13.96,0.46,26.7,3.23,29.76,66.15,1.34,87.63,998.46,2024-01-07 14:45:00,11.12
15.0,30.25,20.53,17.72,14.02,0.48,26.12,3.16,29.92,66.41,1.02,114.77,998.31,2024-01-07 15:00:00,11.09
15.0,30.25,20.64,18.34,13.98,0.47,26.55,3.08,30.08,65.49,0.78,157.38,998.19,2024-01-07 15:15:00,10.86
15.0,30.25,21.4,18.76,13.98,0.46,27.39,3.21,30.04,65.1,1.51,152.23,998.07,2024-01-07 15:30:00,10.92
15.0,30.25,21.27,17.86,13.97,0.46,26.79,3.15,29.54,66.14,1.59,136.95,997.99,2024-01-07 15:45:00,10.93
15.0,30.25,21.38,19.29,13.98,0.47,27.63,3.38,29.76,66.8,0.84,118.48,997.89,2024-01-07 16:00:00,11.08
15.0,30.25,21.49,19.82,13.9,0.48,27.99,3.32,29.71,66.7,0.61,97.79,997.79,2024-01-07 16:15:00,11.22
15.0,30.25,21.48,18.4,13.7,0.47,27.27,3.07,30.15,67.05,0.56,93.81,997.83,2024-01-07 16:30:00,11.07
15.0,30.25,21.21,18.89,13.78,0.47,27.28,3.16,30.2,65.88,0.67,103.86,997.98,2024-01-07 16:45:00,10.56
13.93,28.22,21.15,19.5,13.64,0.47,27.57,3.49,29.46,67.77,0.74,110.75,998.21,2024-01-07 17:00:00,10.78
13.0,26.35,22.26,21.24,13.87,0.46,29.39,2.69,29.33,67.66,0.87,89.53,998.46,2024-01-07 17:15:00,10.22
13.0,26.35,21.07,19.02,13.94,0.47,27.24,2.88,28.98,69.0,0.61,96.25,998.6,2024-01-07 17:30:00,10.84
13.0,26.35,21.81,19.91,14.01,0.48,28.31,3.0,28.51,71.15,0.52,102.51,998.85,2024-01-07 17:45:00,10.74
13.0,26.35,22.72,22.63,14.02,0.48,30.5,3.01,27.98,72.39,0.61,77.39,999.12,2024-01-07 18:00:00,10.66
13.0,26.35,22.47,21.3,13.8,0.48,29.6,3.13,27.59,73.87,0.56,98.56,999.15,2024-01-07 18:15:00,10.12
13.0,26.35,22.89,22.96,13.97,0.47,30.82,2.77,27.28,74.93,0.45,111.1,999.53,2024-01-07 18:30:00,10.04
13.0,26.35,22.31,23.12,13.96,0.48,30.42,3.32,26.98,76.18,0.52,82.54,999.79,2024-01-07 18:45:00,10.35
20.83,41.95,22.13,21.14,13.78,0.44,29.24,2.18,26.81,77.15,0.51,73.61,999.87,2024-01-07 19:00:00,10.59
28.0,55.6,21.84,21.71,13.99,0.54,29.31,4.0,26.71,77.83,0.66,81.86,999.99,2024-01-07 19:15:00,10.1
28.0,55.6,21.98,21.42,14.0,0.47,29.26,6.9,26.44,78.93,0.58,65.81,1000.25,2024-01-07 19:30:00,10.26
28.0,55.6,22.42,23.49,13.92,0.54,30.7,,26.14,80.44,0.38,77.53,1000.5,2024-01-07 19:45:00,10.27
29.02,57.59,23.03,25.44,13.98,0.52,32.25,4.64,26.08,81.44,0.25,182.07,1000.82,2024-01-07 20:00:00,10.31
30.0,59.5,23.72,26.22,13.92,0.62,33.22,,26.03,81.81,0.34,129.04,1000.99,2024-01-07 20:15:00,9.86
30.0,59.5,24.87,27.3,13.98,0.66,34.72,3.23,25.96,81.42,0.39,98.87,1001.09,2024-01-07 20:30:00,9.58
30.0,59.5,23.69,21.94,14.02,0.51,30.94,3.34,25.9,80.65,0.42,131.35,1001.23,2024-01-07 20:45:00,10.33
27.33,54.41,23.03,22.9,13.92,0.6,30.89,3.33,25.94,80.24,0.51,80.77,1001.5,2024-01-07 21:00:00,9.97
25.0,49.75,24.08,25.61,13.9,0.48,33.2,3.28,25.98,80.08,0.63,66.83,1001.57,2024-01-07 21:15:00,9.69
25.0,49.75,24.44,24.0,13.94,0.57,32.61,3.12,25.85,80.28,0.57,74.19,1001.76,2024-01-07 21:30:00,9.81
25.0,49.75,23.18,21.69,13.9,0.49,30.39,3.2,25.63,81.24,0.41,92.98,1002.04,2024-01-07 21:45:00,10.16
27.56,54.73,23.87,23.17,13.92,0.38,31.72,2.94,25.6,81.78,0.54,95.53,1002.14,2024-01-07 22:00:00,9.48
30.0,59.5,23.62,21.95,13.89,0.48,30.88,2.62,25.71,81.67,0.66,73.45,1002.11,2024-01-07 22:15:00,9.75
30.0,59.5,23.12,20.0,14.03,0.62,29.43,2.91,25.69,81.9,0.71,71.43,1002.03,2024-01-07 22:30:00,10.47
30.0,59.5,22.28,18.33,13.81,0.37,27.86,3.02,25.65,82.4,0.6,90.54,1001.99,2024-01-07 22:45:00,10.69
28.43,56.44,22.41,19.9,14.01,0.43,28.8,3.43,25.6,82.73,0.63,96.9,1001.92,2024-01-07 23:00:00,10.25
27.0,53.65,23.39,20.99,13.97,0.39,30.18,3.15,25.61,82.92,0.54,147.98,1001.81,2024-01-07 23:15:00,10.44
27.0,53.65,23.08,19.87,13.92,0.39,29.32,3.15,25.66,82.87,0.77,105.36,1001.56,2024-01-07 23:30:00,10.51
27.0,53.65,23.77,24.36,13.99,0.35,32.31,3.2,25.58,83.2,0.5,98.93,1001.25,2024-01-07 23:45:00,9.92
26.48,52.63,25.7,24.71,13.96,0.31,34.04,3.15,25.36,83.93,0.43,75.09,1001.09,2024-01-08 00:00:00,10.16
26.0,51.7,26.08,24.63,13.91,0.62,34.32,3.24,25.28,84.41,0.46,130.79,1001.02,2024-01-08 00:15:00,9.83
26.0,51.7,27.75,27.87,14.01,0.45,37.4,2.8,25.16,84.71,0.36,81.51,1000.83,2024-01-08 00:30:00,9.03
26.0,51.7,29.57,28.68,14.02,0.5,39.29,3.3,24.96,85.71,0.52,78.72,1000.71,2024-01-08 00:45:00,8.83
25.48,50.68,25.18,20.36,13.95,0.56,31.3,3.25,24.87,85.97,0.69,57.97,1000.51,2024-01-08 01:00:00,9.72
25.0,49.75,24.02,16.19,13.99,0.37,28.12,3.22,24.82,86.15,0.82,68.94,1000.27,2024-01-08 01:15:00,10.52
25.0,49.75,23.32,15.53,13.91,0.53,27.19,3.01,24.79,86.33,0.96,66.56,1000.17,2024-01-08 01:30:00,10.56
25.0,49.75,22.29,14.64,13.96,0.47,25.9,3.3,24.85,86.32,0.9,66.44,1000.13,2024-01-08 01:45:00,10.85
20.3,40.58,23.18,13.9,13.85,0.51,26.24,3.14,24.89,86.14,0.91,99.43,999.99,2024-01-08 02:00:00,10.88
16.0,32.2,22.55,12.93,14.04,0.39,25.21,3.15,24.97,85.78,1.12,54.06,999.88,2024-01-08 02:15:00,11.36
16.0,32.2,22.13,13.61,13.99,0.65,25.24,3.33,24.98,85.74,1.16,75.79,999.81,2024-01-08 02:30:00,11.14
16.0,32.2,21.96,13.19,13.87,0.45,24.85,3.17,25.02,85.5,1.34,62.13,999.7,2024-01-08 02:45:00,11.09
18.61,37.29,22.55,11.45,14.04,0.49,24.41,2.92,25.05,85.22,1.42,71.68,999.58,2024-01-08 03:00:00,11.09
21.0,41.95,22.97,13.5,14.0,0.4,25.85,3.09,25.06,84.96,0.96,87.34,999.58,2024-01-08 03:15:00,10.81
21.0,41.95,22.49,14.28,13.82,0.48,25.89,3.07,25.02,84.74,1.25,50.2,999.59,2024-01-08 03:30:00,10.97
21.0,41.95,22.73,13.23,14.01,0.55,25.51,2.8,24.96,84.96,1.41,64.32,999.66,2024-01-08 03:45:00,10.73
21.52,42.99,22.62,13.44,14.01,0.41,25.54,3.23,24.93,85.01,1.6,112.72,999.57,2024-01-08 04:00:00,10.59
22.0,43.9,22.36,12.76,13.97,0.46,24.96,3.16,24.95,84.94,1.29,94.44,999.73,2024-01-08 04:15:00,10.71
22.0,43.9,23.32,12.48,14.02,0.47,25.6,3.11,24.96,84.98,0.79,81.25,999.87,2024-01-08 04:30:00,11.13
22.0,43.9,22.98,13.6,13.8,0.51,25.93,3.03,24.9,85.19,0.73,83.14,999.99,2024-01-08 04:45:00,10.95
18.27,36.77,22.67,14.37,14.01,0.6,26.08,3.31,24.79,85.58,1.18,95.39,1000.1,2024-01-08 05:00:00,10.55
15.0,30.25,23.11,14.56,14.01,0.41,26.54,3.33,24.7,86.05,0.84,92.62,1000.21,2024-01-08 05:15:00,10.59
15.0,30.25,24.26,14.61,13.85,0.53,27.5,3.08,24.71,86.22,0.62,87.61,1000.37,2024-01-08 05:30:00,10.3
15.0,30.25,23.33,14.58,13.95,0.4,26.71,3.37,24.65,86.36,0.72,150.6,1000.48,2024-01-08 05:45:00,10.29
17.04,34.41,22.08,12.68,13.97,0.4,24.69,3.12,24.65,86.48,0.67,124.98,1000.69,2024-01-08 06:00:00,10.6
19.0,38.05,23.03,14.96,13.93,0.56,26.69,3.28,24.71,86.35,0.85,183.89,1000.86,2024-01-08 06:15:00,10.12
19.0,38.05,23.89,16.88,13.95,0.41,28.41,3.34,24.72,86.32,0.4,104.71,1001.07,2024-01-08 06:30:00,10.04
19.0,38.05,26.36,19.51,13.73,0.57,31.8,3.29,24.72,86.45,0.47,116.12,1001.45,2024-01-08 06:45:00,9.8
17.96,36.01,26.61,19.25,13.96,0.35,31.89,2.83,24.87,86.02,1.02,113.04,1001.73,2024-01-08 07:00:00,9.74
17.0,34.15,26.6,18.23,13.92,0.56,31.33,3.25,25.07,85.63,0.84,99.09,1001.95,2024-01-08 07:15:00,9.85
17.0,34.15,26.57,17.71,13.8,0.65,31.03,3.06,25.3,84.79,0.63,86.09,1002.18,2024-01-08 07:30:00,10.1
17.0,34.15,25.56,16.2,13.95,0.54,29.39,3.45,25.6,83.67,0.92,72.07,1002.37,2024-01-08 07:45:00,10.18
15.44,31.03,26.62,16.19,13.94,0.59,30.26,2.8,26.5,80.72,1.16,105.11,1002.49,2024-01-08 08:00:00,9.96
14.0,28.3,26.11,15.37,13.8,0.54,29.41,2.91,26.51,79.93,1.47,124.72,1002.75,2024-01-08 08:15:00,10.27
14.0,28.3,24.94,14.96,13.94,0.36,28.25,3.46,26.63,79.52,1.53,144.3,1003.03,2024-01-08 08:30:00,10.78
14.0,28.3,24.05,14.18,13.95,0.58,27.09,2.8,26.78,78.08,1.98,132.98,1003.22,2024-01-08 08:45:00,10.67
14.0,28.3,24.15,15.08,13.97,0.34,27.65,3.0,27.11,77.87,1.38,144.75,1003.28,2024-01-08 09:00:00,10.01
14.0,28.3,24.65,15.44,13.99,0.53,28.26,3.61,27.62,75.75,1.67,132.04,1003.3,2024-01-08 09:15:00,10.04
14.0,28.3,23.94,12.89,13.94,0.4,26.33,3.52,28.09,73.87,1.24,90.7,1003.29,2024-01-08 09:30:00,10.87
14.0,28.3,23.34,14.63,13.95,0.55,26.77,3.42,29.2,71.4,1.18,96.04,1003.21,2024-01-08 09:45:00,10.71
10.34,21.17,23.47,16.05,13.92,0.37,27.61,3.28,30.05,68.74,0.99,94.62,1003.25,2024-01-08 10:00:00,10.5
7.0,14.65,23.28,16.81,13.73,0.52,27.87,2.96,30.78,65.65,0.96,103.88,1003.18,2024-01-08 10:15:00,9.98
7.0,14.65,23.02,16.61,13.93,0.46,27.55,3.07,29.97,66.57,1.9,126.51,1003.11,2024-01-08 10:30:00,10.08
7.0,14.65,21.3,15.1,14.18,0.63,25.35,3.18,29.41,68.34,1.46,94.88,1002.96,2024-01-08 10:45:00,11.27
4.39,9.45,22.68,14.79,14.07,0.6,26.31,3.81,29.9,68.05,1.04,167.21,1002.85,2024-01-08 11:00:00,10.9
2.0,4.9,23.8,15.58,13.8,0.51,27.63,4.17,30.63,66.38,1.13,101.58,1002.66,2024-01-08 11:15:00,10.13
2.0,4.9,24.23,17.14,13.86,0.43,28.83,2.83,31.07,64.8,1.45,113.19,1002.41,2024-01-08 11:30:00,10.57
2.0,4.9,24.11,16.96,13.9,0.49,28.61,3.2,30.88,65.19,0.74,122.59,1002.1,2024-01-08 11:45:00,10.47
4.09,8.97,23.23,17.42,13.92,0.56,28.18,3.58,30.37,66.13,1.31,130.75,1001.88,2024-01-08 12:00:00,10.48
6.0,12.7,21.62,15.33,13.93,0.4,25.71,2.65,31.05,65.95,0.86,115.81,1001.69,2024-01-08 12:15:00,11.3
6.0,12.7,22.58,15.14,13.95,0.56,26.41,3.07,31.18,64.0,0.82,77.04,1001.44,2024-01-08 12:30:00,11.03
6.0,12.7,22.87,15.12,13.97,0.54,26.64,2.85,30.75,65.98,0.65,106.07,1001.26,2024-01-08 12:45:00,10.66
6.53,13.72,22.61,14.67,14.01,0.48,26.18,3.04,29.45,70.6,0.79,112.32,1001.04,2024-01-08 13:00:00,11.24
7.0,14.65,23.54,15.18,13.99,0.45,27.22,3.16,28.24,77.9,0.57,129.2,1000.59,2024-01-08 13:15:00,10.98
7.0,14.65,23.78,15.53,13.96,0.47,27.61,3.44,28.96,75.52,0.53,136.11,1000.22,2024-01-08 13:30:00,10.89
7.0,14.65,23.75,14.38,14.01,0.54,26.94,2.58,30.07,70.99,1.18,144.05,999.96,2024-01-08 13:45:00,10.63
6.48,13.64,22.35,13.36,13.85,0.48,25.28,2.78,30.31,68.69,0.8,85.3,999.69,2024-01-08 14:00:00,10.89
6.0,12.7,23.06,15.5,13.99,0.49,27.0,3.37,29.88,69.48,0.74,90.13,999.56,2024-01-08 14:15:00,10.73
6.0,12.7,23.16,15.12,13.97,0.58,26.87,2.61,30.13,69.38,0.68,110.99,999.38,2024-01-08 14:30:00,10.51
6.0,12.7,22.23,13.83,13.94,0.78,25.41,2.78,30.6,67.92,0.67,102.33,999.16,2024-01-08 14:45:00,10.71
8.61,17.79,21.97,13.72,13.92,0.4,25.16,3.03,30.98,66.85,0.77,90.0,999.23,2024-01-08 15:00:00,11.13
11.0,22.45,22.68,14.45,13.96,0.63,26.13,2.71,30.37,67.31,0.83,91.69,999.29,2024-01-08 15:15:00,11.14
11.0,22.45,22.72,13.51,13.97,0.55,25.65,2.78,29.93,68.45,0.88,91.47,999.36,2024-01-08 15:30:00,10.68
11.0,22.45,22.44,14.63,13.96,0.53,26.02,3.28,29.88,69.53,0.72,108.73,999.39,2024-01-08 15:45:00,10.46
9.96,20.41,23.5,17.33,14.0,0.44,28.33,2.29,29.6,70.08,0.82,89.59,999.43,2024-01-08 16:00:00,10.43
9.0,18.55,23.44,17.46,14.01,0.44,28.33,3.32,29.44,71.26,0.8,86.98,999.49,2024-01-08 16:15:00,10.16
9.0,18.55,23.27,15.82,13.89,0.32,27.35,2.97,28.02,73.0,1.73,80.96,999.66,2024-01-08 16:30:00,10.62
9.0,18.55,24.38,12.64,14.04,0.33,26.57,2.99,26.92,77.29,1.15,92.3,999.92,2024-01-08 16:45:00,11.16
7.43,15.5,25.7,13.71,14.01,0.39,28.18,3.2,26.77,78.73,0.79,88.51,1000.12,2024-01-08 17:00:00,11.1
6.0,12.7,26.48,16.13,13.93,0.67,30.11,3.66,26.71,78.85,0.52,80.17,1000.2,2024-01-08 17:15:00,10.38
6.0,12.7,26.58,16.89,14.01,0.62,30.6,3.04,26.48,79.77,0.6,64.21,1000.34,2024-01-08 17:30:00,10.14
19.0,38.05,27.74,15.79,13.91,0.45,30.95,3.02,25.75,88.63,0.86,85.22,1003.57,2024-01-09 11:00:00,9.93
19.0,38.05,28.53,15.8,13.89,0.27,31.61,3.22,25.57,91.65,0.57,91.0,1003.41,2024-01-09 11:15:00,9.87
19.0,38.05,28.31,16.41,13.91,0.51,31.75,3.01,25.66,91.96,0.74,85.28,1003.18,2024-01-09 11:30:00,10.06
19.0,38.05,26.59,14.31,13.89,0.36,29.23,2.89,25.4,92.14,0.71,84.76,1003.12,2024-01-09 11:45:00,10.37
18.48,37.03,27.06,14.55,13.96,0.52,29.74,2.83,25.27,92.75,0.65,75.56,1003.05,2024-01-09 12:00:00,10.24
18.0,36.1,26.97,15.98,13.88,0.29,30.41,2.79,25.15,93.07,0.64,87.77,1002.91,2024-01-09 12:15:00,9.7
18.0,36.1,28.26,16.35,13.88,0.62,31.65,2.87,25.1,93.39,0.58,98.69,1002.67,2024-01-09 12:30:00,9.87
18.0,36.1,28.94,14.6,13.97,0.58,31.3,2.92,25.03,93.48,0.6,77.74,1002.42,2024-01-09 12:45:00,10.04
17.48,35.08,27.59,14.5,13.91,0.31,30.15,2.87,25.15,93.7,0.7,83.23,1002.14,2024-01-09 13:00:00,10.08
17.0,34.15,27.91,15.15,13.95,0.55,30.74,2.8,25.44,93.51,0.77,78.69,1001.72,2024-01-09 13:15:00,10.06
17.0,34.15,27.42,15.37,13.94,0.49,30.45,2.88,25.65,92.56,1.03,95.16,1001.32,2024-01-09 13:30:00,10.1
17.0,34.15,26.86,14.21,13.93,0.61,29.4,3.38,25.91,91.92,1.25,62.63,1001.06,2024-01-09 13:45:00,10.34
17.51,35.17,27.69,12.78,13.73,0.47,29.31,3.85,26.14,91.06,1.69,90.84,1000.86,2024-01-09 14:00:00,10.42
18.0,36.1,27.43,12.22,13.96,0.33,28.8,2.91,26.2,89.95,2.24,96.1,1000.66,2024-01-09 14:15:00,10.31
18.0,36.1,27.33,12.72,14.28,0.4,28.98,3.34,26.27,89.19,1.72,70.51,1000.51,2024-01-09 14:30:00,11.32
18.0,36.1,30.51,11.25,14.31,0.34,30.8,3.34,26.41,88.23,1.59,95.0,1000.47,2024-01-09 14:45:00,11.1
22.09,44.25,36.25,12.54,14.11,0.65,36.14,2.86,26.26,88.24,1.43,103.48,1000.42,2024-01-09 15:00:00,9.23
26.0,51.7,39.27,15.32,13.8,0.41,40.08,3.14,25.99,88.36,2.04,84.57,1000.28,2024-01-09 15:15:00,9.21
26.0,51.7,35.67,14.11,13.66,0.53,36.48,3.34,25.88,88.92,1.72,86.92,1000.16,2024-01-09 15:30:00,9.01
26.0,51.7,31.35,14.57,13.97,0.35,33.23,2.87,25.84,89.35,1.83,108.21,1000.14,2024-01-09 15:45:00,9.28
24.43,48.64,30.73,14.49,13.89,0.47,32.69,3.3,25.87,89.28,1.66,61.59,1000.07,2024-01-09 16:00:00,9.23
23.0,45.85,31.53,15.72,13.91,0.37,34.01,2.85,25.86,88.89,2.35,96.12,999.97,2024-01-09 16:15:00,9.05
23.0,45.85,31.03,15.8,13.8,0.47,33.62,2.81,25.75,86.92,2.37,116.34,999.84,2024-01-09 16:30:00,9.51
23.0,45.85,29.55,13.46,13.88,0.5,31.16,3.09,25.72,86.36,1.33,76.3,999.87,2024-01-09 16:45:00,9.2
24.04,47.89,29.84,16.4,13.86,0.49,32.99,2.85,25.75,87.95,1.8,93.29,999.72,2024-01-09 17:00:00,8.63
25.0,49.75,31.72,21.45,13.93,0.46,37.18,2.81,25.7,88.27,1.8,132.72,999.61,2024-01-09 17:15:00,8.19
25.0,49.75,31.43,23.96,13.93,0.33,38.3,2.86,25.65,88.37,1.85,127.74,999.59,2024-01-09 17:30:00,8.85
25.0,49.75,31.53,21.78,13.95,0.3,37.22,2.87,25.56,87.56,1.92,111.62,999.59,2024-01-09 17:45:00,9.12
25.52,50.75,32.16,22.35,13.93,0.34,38.02,3.4,25.4,87.84,1.47,103.36,999.85,2024-01-09 18:00:00,8.54
26.0,51.7,32.47,23.71,13.93,0.46,39.01,3.3,25.23,88.57,1.36,114.23,1000.06,2024-01-09 18:15:00,8.47
26.0,51.7,32.91,26.68,13.94,0.45,40.95,2.77,25.18,88.9,1.16,126.57,1000.33,2024-01-09 18:30:00,8.36
26.0,51.7,34.48,26.26,13.94,0.51,41.99,3.11,25.18,89.2,0.7,109.97,1000.74,2024-01-09 18:45:00,8.5
26.51,52.72,33.48,22.19,13.95,0.52,39.01,2.76,25.22,89.5,0.49,104.49,1001.15,2024-01-09 19:00:00,8.96
27.0,53.65,34.62,23.63,13.92,0.59,40.7,3.01,25.16,89.78,0.69,101.43,1001.51,2024-01-09 19:15:00,8.54
27.0,53.65,31.81,20.53,13.92,0.48,36.76,3.22,25.3,88.67,1.46,86.5,1001.83,2024-01-09 19:30:00,8.96
27.0,53.65,29.17,17.39,13.77,0.19,32.97,3.04,25.31,88.03,0.76,80.0,1002.12,2024-01-09 19:45:00,10.0
27.52,54.67,28.88,16.95,13.86,0.53,32.48,2.86,25.22,88.01,0.87,70.48,1002.3,2024-01-09 20:00:00,10.26
28.0,55.6,28.53,17.27,13.88,0.32,32.37,3.22,25.13,87.16,1.01,61.57,1002.5,2024-01-09 20:15:00,9.7
28.0,55.6,28.79,18.8,13.89,0.54,33.41,3.12,25.06,86.19,1.0,90.95,1002.57,2024-01-09 20:30:00,9.36
28.0,55.6,27.45,17.33,13.94,0.4,31.55,2.84,25.09,84.65,1.33,82.83,1002.64,2024-01-09 20:45:00,9.56
28.52,56.6,27.19,15.93,13.94,0.35,30.57,3.16,24.99,83.56,1.18,113.16,1002.7,2024-01-09 21:00:00,10.04
29.0,57.55,26.25,15.68,13.98,0.59,29.69,3.09,24.93,82.5,1.52,108.36,1002.63,2024-01-09 21:15:00,9.83
29.0,57.55,26.69,16.64,13.76,0.59,30.57,3.08,24.87,81.65,1.92,98.19,1002.49,2024-01-09 21:30:00,9.82
29.0,57.55,25.73,17.25,13.9,0.36,30.11,3.18,24.9,80.73,2.02,101.07,1002.55,2024-01-09 21:45:00,9.89
29.0,57.55,25.02,16.49,13.88,0.37,29.1,2.85,24.81,80.91,1.8,63.77,1002.61,2024-01-09 22:00:00,10.09
29.0,57.55,24.8,16.07,13.85,0.55,28.7,3.07,24.69,81.23,1.72,101.03,1002.54,2024-01-09 22:15:00,10.25
