pm2.5,pm10,no,no2,so2,co,nox,at,rh,ws,wd,bp,timestamp,nh3
34.3,74.0,3.25,8.0,,0.23,2.67,31.26,62.6,1.14,166.8,1003.09,2024-12-09 12:45:00,3.47
39.76,86.13,3.23,7.96,,0.23,2.85,31.19,60.94,1.72,75.89,1002.8,2024-12-09 13:00:00,3.54
40.6,88.0,3.2,7.97,,0.23,2.78,31.28,57.92,1.48,99.77,1002.46,2024-12-09 13:15:00,3.49
40.6,88.0,3.26,8.0,,0.23,2.67,31.38,58.74,1.63,87.31,1002.2,2024-12-09 13:30:00,3.47
40.6,88.0,3.19,7.98,,0.23,2.66,31.55,58.6,1.27,118.32,1002.08,2024-12-09 13:45:00,3.48
43.68,94.93,3.24,8.0,,0.23,2.63,31.48,59.0,1.3,117.33,1001.91,2024-12-09 14:00:00,3.46
44.2,96.0,3.13,8.0,,0.23,2.59,31.68,59.78,0.96,155.34,1001.68,2024-12-09 14:15:00,3.45
44.2,96.0,3.05,7.98,,0.23,2.56,31.93,57.85,0.87,227.64,1001.52,2024-12-09 14:30:00,3.43
44.2,96.0,3.0,7.98,,0.23,2.53,31.96,57.07,1.37,150.75,1001.36,2024-12-09 14:45:00,3.4
53.95,117.67,3.08,7.97,,0.23,2.63,31.66,57.54,1.48,200.89,1001.28,2024-12-09 15:00:00,3.47
55.45,121.0,3.06,7.98,,0.23,2.6,31.59,57.78,1.17,133.54,1001.2,2024-12-09 15:15:00,3.45
55.45,121.0,3.1,7.98,,0.23,2.6,31.45,57.35,1.18,78.46,1001.18,2024-12-09 15:30:00,3.47
55.45,121.0,3.1,7.99,,0.23,2.53,31.64,57.52,0.97,119.15,1001.12,2024-12-09 15:45:00,3.44
46.48,100.81,3.12,8.0,,0.23,2.54,31.46,57.7,1.03,103.23,1001.08,2024-12-09 16:00:00,3.44
45.1,98.0,3.05,7.98,,0.23,2.6,31.26,58.58,1.04,116.44,1001.1,2024-12-09 16:15:00,3.46
45.1,98.0,3.08,7.96,,0.23,2.7,31.0,59.0,1.29,106.89,1001.14,2024-12-09 16:30:00,3.48
45.1,98.0,3.25,7.99,,0.23,2.7,30.8,60.34,1.22,85.62,1001.26,2024-12-09 16:45:00,3.48
43.93,95.4,3.3,7.99,,0.23,2.72,30.46,61.48,1.15,137.88,1001.29,2024-12-09 17:00:00,3.48
43.75,95.0,3.35,7.98,,0.23,2.8,30.14,63.5,0.88,102.83,1001.36,2024-12-09 17:15:00,3.49
43.75,95.0,3.39,8.01,,0.23,2.71,29.83,65.12,0.95,57.36,1001.52,2024-12-09 17:30:00,3.47
43.75,95.0,3.31,8.0,,0.23,2.7,29.48,66.55,0.89,79.56,1001.76,2024-12-09 17:45:00,3.46
42.58,92.4,3.37,8.01,,0.24,2.7,29.19,67.93,0.94,125.1,1001.99,2024-12-09 18:00:00,3.45
42.4,92.0,3.35,8.0,,0.24,2.71,29.0,69.0,1.0,74.99,1002.21,2024-12-09 18:15:00,3.49
42.4,92.0,3.33,8.0,,0.24,2.7,28.78,70.15,0.89,100.38,1002.42,2024-12-09 18:30:00,3.48
42.4,92.0,3.35,8.0,,0.24,2.77,28.53,72.22,0.65,132.35,1002.63,2024-12-09 18:45:00,3.48
45.91,99.8,3.32,7.98,,0.24,2.78,28.34,73.84,0.79,136.99,1002.84,2024-12-09 19:00:00,3.49
46.45,101.0,3.27,7.98,,0.24,2.74,28.2,75.21,0.66,156.26,1003.09,2024-12-09 19:15:00,3.48
46.45,101.0,3.3,7.98,,0.25,2.74,27.89,77.11,0.75,103.77,1003.26,2024-12-09 19:30:00,3.48
46.45,101.0,3.25,7.98,,0.24,2.79,27.62,78.55,0.91,99.06,1003.43,2024-12-09 19:45:00,3.48
52.69,115.04,3.25,8.0,,0.24,2.69,27.47,79.61,0.56,165.86,1003.64,2024-12-09 20:00:00,3.44
53.65,117.0,3.33,7.99,,0.24,2.76,27.28,80.48,0.75,92.95,1003.84,2024-12-09 20:15:00,3.49
53.65,117.0,3.25,7.99,,0.24,2.7,27.16,80.78,0.91,110.08,1004.03,2024-12-09 20:30:00,3.48
53.65,117.0,3.3,7.99,,0.24,2.75,27.03,81.12,0.69,126.88,1004.22,2024-12-09 20:45:00,3.5
48.52,105.73,3.31,7.99,,0.24,2.71,26.93,81.16,0.81,136.69,1004.43,2024-12-09 21:00:00,3.48
47.8,104.0,3.32,8.0,,0.24,2.69,26.84,81.41,0.77,143.75,1004.5,2024-12-09 21:15:00,3.45
47.8,104.0,3.34,8.01,,0.24,2.69,26.72,81.63,0.99,106.66,1004.54,2024-12-09 21:30:00,3.47
47.8,104.0,3.27,8.0,,0.24,2.65,26.66,81.87,0.78,120.38,1004.5,2024-12-09 21:45:00,3.46
45.82,99.67,3.2,7.98,,0.24,2.71,26.54,82.35,0.69,107.2,1004.41,2024-12-09 22:00:00,3.52
45.55,99.0,3.24,7.98,,0.23,2.74,26.37,82.96,0.85,71.49,1004.35,2024-12-09 22:15:00,3.49
45.55,99.0,3.19,7.96,,0.24,2.77,26.2,83.2,0.7,79.21,1004.23,2024-12-09 22:30:00,3.51
45.55,99.0,3.2,7.97,,0.24,2.77,26.11,83.06,0.65,155.6,1004.11,2024-12-09 22:45:00,3.51
42.43,92.07,3.2,7.98,,0.24,2.69,26.06,83.28,0.55,243.1,1004.0,2024-12-09 23:00:00,3.46
41.95,91.0,3.28,8.01,,0.24,2.6,25.96,83.5,0.61,213.57,1004.04,2024-12-09 23:15:00,3.44
41.95,91.0,3.23,7.99,,0.24,2.68,25.81,84.08,0.57,265.45,1003.97,2024-12-09 23:30:00,3.47
41.95,91.0,3.28,8.01,,0.24,2.63,25.77,84.58,0.56,260.59,1003.78,2024-12-09 23:45:00,3.45
43.51,94.47,3.21,7.99,,0.24,2.65,25.56,85.61,0.58,251.97,1003.79,2024-12-10 00:00:00,3.46
43.75,95.0,3.2,8.01,,0.24,2.58,25.3,86.41,0.53,250.37,1003.73,2024-12-10 00:15:00,3.46
43.75,95.0,3.13,7.98,,0.23,2.62,25.42,85.97,0.78,283.83,1003.57,2024-12-10 00:30:00,3.46
43.75,95.0,3.07,7.98,,0.23,2.6,25.41,86.16,0.69,202.12,1003.23,2024-12-10 00:45:00,3.44
40.63,88.07,3.09,7.98,,0.23,2.6,25.37,86.33,0.72,273.28,1003.01,2024-12-10 01:00:00,3.46
40.15,87.0,3.19,8.01,,0.23,2.6,25.31,86.34,0.63,280.62,1002.9,2024-12-10 01:15:00,3.44
40.15,87.0,3.08,7.99,,0.23,2.58,25.28,86.0,0.54,245.95,1002.71,2024-12-10 01:30:00,3.43
40.15,87.0,3.08,7.99,,0.23,2.51,25.22,86.14,0.5,262.43,1002.55,2024-12-10 01:45:00,3.44
42.1,91.39,3.08,7.98,,0.23,2.6,25.22,86.02,0.54,253.61,1002.44,2024-12-10 02:00:00,3.45
42.4,92.0,3.08,7.98,,0.24,2.6,25.14,85.92,0.55,243.27,1002.33,2024-12-10 02:15:00,3.46
42.4,92.0,3.11,7.99,,0.23,2.56,25.09,86.33,0.49,267.52,1002.2,2024-12-10 02:30:00,3.46
42.4,92.0,3.08,8.0,,0.23,2.5,25.11,86.54,0.44,262.16,1002.16,2024-12-10 02:45:00,3.41
40.45,87.67,3.04,8.0,,0.23,2.45,25.0,87.12,0.48,268.6,1002.08,2024-12-10 03:00:00,3.38
40.15,87.0,3.05,8.0,,0.23,2.45,25.0,87.35,0.41,251.51,1002.08,2024-12-10 03:15:00,3.4
40.15,87.0,2.97,7.96,,0.23,2.62,24.95,87.54,0.45,198.84,1002.07,2024-12-10 03:30:00,3.49
40.15,87.0,2.98,7.99,,0.24,2.5,24.94,87.61,0.4,94.38,1002.01,2024-12-10 03:45:00,3.44
36.6,79.2,3.08,8.0,,0.23,2.5,24.89,87.81,0.65,61.14,1001.98,2024-12-10 04:00:00,3.42
36.1,78.0,2.96,7.98,,0.23,2.5,24.86,87.95,0.57,79.48,1001.98,2024-12-10 04:15:00,3.44
36.1,78.0,2.99,8.0,,0.23,2.48,24.77,88.25,0.33,123.6,1002.03,2024-12-10 04:30:00,3.4
36.1,78.0,3.01,7.99,,0.23,2.5,24.7,88.59,0.47,98.42,1002.13,2024-12-10 04:45:00,3.43
37.66,81.47,2.96,7.99,,0.24,2.42,24.64,88.92,0.46,69.94,1002.28,2024-12-10 05:00:00,3.4
37.9,82.0,2.96,7.98,,0.23,2.5,24.59,89.27,0.68,56.37,1002.28,2024-12-10 05:15:00,3.42
37.9,82.0,3.05,7.98,,0.24,2.52,24.56,89.47,0.44,85.18,1002.42,2024-12-10 05:30:00,3.44
37.9,82.0,2.98,7.97,,0.24,2.59,24.54,89.66,0.5,122.85,1002.56,2024-12-10 05:45:00,3.46
40.63,88.07,2.95,7.97,,0.23,2.54,24.59,89.52,0.61,72.23,1002.78,2024-12-10 06:00:00,3.45
41.05,89.0,2.95,7.96,,0.24,2.58,24.61,89.28,0.72,59.61,1002.95,2024-12-10 06:15:00,3.46
41.05,89.0,2.95,7.97,,0.24,2.52,24.65,89.09,0.6,85.75,1003.22,2024-12-10 06:30:00,3.45
41.05,89.0,3.02,8.01,,0.24,2.42,24.89,88.57,0.6,119.48,1003.48,2024-12-10 06:45:00,3.4
45.0,97.78,3.0,8.01,,0.24,2.4,25.39,87.43,0.48,185.0,1003.72,2024-12-10 07:00:00,3.39
45.55,99.0,3.06,8.02,,0.24,2.4,25.97,85.32,0.81,249.61,1003.9,2024-12-10 07:15:00,3.4
45.55,99.0,3.04,8.0,,0.24,2.47,26.31,83.51,0.86,204.54,1004.12,2024-12-10 07:30:00,3.4
45.55,99.0,3.07,7.99,,0.24,2.51,26.65,81.25,1.17,151.04,1004.32,2024-12-10 07:45:00,3.43
44.77,97.27,3.02,7.99,,0.24,2.54,27.1,79.33,1.07,168.63,1004.52,2024-12-10 08:00:00,3.45
44.65,97.0,2.95,7.98,,0.24,2.51,27.49,77.01,1.31,173.57,1004.72,2024-12-10 08:15:00,3.43
44.65,97.0,3.05,7.99,,0.24,2.53,27.6,74.59,1.46,160.92,1004.86,2024-12-10 08:30:00,3.44
44.65,97.0,2.95,7.98,,0.24,2.53,27.98,74.08,1.32,176.75,1004.9,2024-12-10 08:45:00,3.46
43.87,95.27,3.06,8.0,,0.24,2.51,28.55,72.56,1.28,223.58,1004.92,2024-12-10 09:00:00,3.44
43.75,95.0,3.01,7.97,,0.24,2.59,28.53,71.72,1.64,215.05,1004.96,2024-12-10 09:15:00,3.44
43.75,95.0,3.13,7.99,,0.24,2.61,28.19,73.24,1.28,207.84,1004.96,2024-12-10 09:30:00,3.46
43.75,95.0,3.2,7.98,,0.24,2.74,28.39,73.25,1.39,205.76,1004.98,2024-12-10 09:45:00,3.51
40.24,87.2,3.28,7.99,,0.23,2.71,28.65,72.97,1.11,171.32,1004.99,2024-12-10 10:00:00,3.48
39.7,86.0,3.32,8.0,,0.24,2.69,28.85,71.03,1.76,113.06,1004.96,2024-12-10 10:15:00,3.46
39.7,86.0,3.15,7.97,,0.24,2.72,29.24,69.11,1.61,155.73,1004.74,2024-12-10 10:30:00,3.48
39.7,86.0,3.12,7.97,,0.23,2.69,29.53,67.25,1.71,179.24,1004.45,2024-12-10 10:45:00,3.47
38.14,82.49,3.2,7.99,,0.23,2.63,29.92,65.03,2.12,46.63,1004.26,2024-12-10 11:00:00,3.47
37.9,82.0,3.26,8.0,,0.23,2.66,30.02,64.39,2.05,111.47,1004.07,2024-12-10 11:15:00,3.47
37.9,82.0,3.1,7.98,,0.24,2.62,30.07,64.76,1.3,100.01,1003.86,2024-12-10 11:30:00,3.47
37.9,82.0,3.01,7.98,,0.23,2.52,30.04,64.69,1.57,230.48,1003.65,2024-12-10 11:45:00,3.42
38.69,83.76,3.08,7.96,,0.23,2.68,30.2,63.58,1.79,94.42,1003.39,2024-12-10 12:00:00,3.49
38.8,84.0,3.15,7.99,,0.23,2.61,31.03,61.32,1.73,95.32,1003.02,2024-12-10 12:15:00,3.45
38.8,84.0,3.17,8.01,,0.23,2.53,31.16,58.84,2.12,72.99,1002.69,2024-12-10 12:30:00,3.43
38.8,84.0,3.17,8.0,,0.23,2.6,30.78,60.03,2.26,75.88,1002.36,2024-12-10 12:45:00,3.44
41.53,90.07,3.11,7.96,,0.23,2.74,30.9,60.14,2.43,55.53,1002.05,2024-12-10 13:00:00,3.51
41.95,91.0,3.08,7.98,,0.23,2.61,31.26,59.79,2.07,118.79,1001.57,2024-12-10 13:15:00,3.47
41.95,91.0,3.13,7.99,,0.23,2.6,31.64,57.63,1.75,145.58,1001.25,2024-12-10 13:30:00,3.48
41.95,91.0,3.11,7.98,,0.23,2.6,31.31,58.08,1.6,103.65,1001.02,2024-12-10 13:45:00,3.48
38.05,82.33,3.03,7.97,,0.23,2.64,31.01,58.73,2.28,55.32,1000.82,2024-12-10 14:00:00,3.48
37.45,81.0,3.2,8.0,,0.23,2.6,31.12,59.12,1.82,93.14,1000.66,2024-12-10 14:15:00,3.44
37.45,81.0,3.19,7.99,,0.23,2.63,30.99,59.54,1.78,126.19,1000.63,2024-12-10 14:30:00,3.47
37.45,81.0,3.18,7.98,,0.23,2.7,30.84,59.93,2.16,60.11,1000.58,2024-12-10 14:45:00,3.45
37.45,81.0,3.4,7.99,,0.23,2.79,30.56,61.61,1.88,40.75,1000.58,2024-12-10 15:00:00,3.5
37.45,81.0,3.37,8.0,,0.23,2.71,30.36,62.19,2.05,55.01,1000.56,2024-12-10 15:15:00,3.48
37.45,81.0,3.27,7.99,,0.23,2.7,30.33,63.52,1.63,82.3,1000.51,2024-12-10 15:30:00,3.46
37.45,81.0,3.32,7.99,,0.23,2.72,30.01,64.96,1.77,66.22,1000.49,2024-12-10 15:45:00,3.49
36.67,79.27,3.28,7.97,,0.23,2.79,30.0,65.55,1.56,63.34,1000.54,2024-12-10 16:00:00,3.52
36.55,79.0,3.3,7.99,,0.23,2.7,29.86,65.44,1.78,47.45,1000.67,2024-12-10 16:15:00,3.48
36.55,79.0,3.32,7.99,,0.23,2.74,29.79,65.82,1.46,69.26,1000.84,2024-12-10 16:30:00,3.49
36.55,79.0,3.39,7.98,,0.23,2.82,29.7,65.72,1.44,79.44,1001.08,2024-12-10 16:45:00,3.52
39.28,85.07,3.57,8.01,,0.24,2.87,29.49,66.08,1.5,62.87,1001.29,2024-12-10 17:00:00,3.52
39.7,86.0,3.59,7.99,,0.23,2.97,29.26,67.05,1.31,82.51,1001.5,2024-12-10 17:15:00,3.55
39.7,86.0,3.69,8.01,,0.23,3.0,29.02,68.45,1.31,96.58,1001.69,2024-12-10 17:30:00,3.56
39.7,86.0,3.75,8.0,,0.23,3.04,28.7,69.74,1.28,63.45,1001.87,2024-12-10 17:45:00,3.54
42.43,91.99,3.77,7.99,,0.23,3.1,28.44,70.45,1.2,66.21,1002.06,2024-12-10 18:00:00,3.56
42.85,93.0,3.61,7.98,,0.24,3.03,28.21,71.76,1.15,70.1,1002.32,2024-12-10 18:15:00,3.56
42.85,93.0,3.64,7.99,,0.24,2.97,28.02,72.86,1.21,42.15,1002.67,2024-12-10 18:30:00,3.55
42.85,93.0,3.56,8.0,,0.24,2.87,27.86,73.42,1.0,67.93,1002.89,2024-12-10 18:45:00,3.5
44.41,96.47,3.48,7.98,,0.24,2.94,27.68,74.1,0.72,96.42,1002.99,2024-12-10 19:00:00,3.54
44.65,97.0,3.44,7.98,,0.24,2.88,27.52,74.8,0.83,93.3,1003.12,2024-12-10 19:15:00,3.51
44.65,97.0,3.39,7.99,,0.24,2.82,27.38,75.66,0.79,99.73,1003.35,2024-12-10 19:30:00,3.51
44.65,97.0,3.48,7.99,,0.24,2.88,27.25,76.22,1.0,51.97,1003.6,2024-12-10 19:45:00,3.52
46.6,101.33,3.46,7.99,,0.24,2.84,27.16,76.62,1.05,63.44,1003.77,2024-12-10 20:00:00,3.52
46.9,102.0,3.46,8.01,,0.24,2.75,27.17,76.41,1.3,63.05,1003.91,2024-12-10 20:15:00,3.5
46.9,102.0,3.48,8.01,,0.24,2.78,27.08,76.89,1.14,84.78,1004.13,2024-12-10 20:30:00,3.5
46.9,102.0,3.3,7.99,,0.24,2.75,26.98,77.31,0.79,193.05,1004.36,2024-12-10 20:45:00,3.5
40.35,87.27,3.43,8.0,,0.24,2.8,26.9,77.79,0.89,166.07,1004.51,2024-12-10 21:00:00,3.49
39.25,85.0,3.27,7.98,,0.24,2.75,26.76,78.3,0.96,129.32,1004.57,2024-12-10 21:15:00,3.49
39.25,85.0,3.3,8.0,,0.24,2.7,26.65,78.98,0.93,97.02,1004.66,2024-12-10 21:30:00,3.47
39.25,85.0,3.22,7.98,,0.24,2.7,26.55,79.6,0.79,159.49,1004.72,2024-12-10 21:45:00,3.48
41.59,90.2,3.22,7.97,,0.24,2.72,26.5,79.7,1.19,80.27,1004.7,2024-12-10 22:00:00,3.48
41.95,91.0,3.28,7.97,,0.24,2.81,26.46,79.69,0.87,108.11,1004.71,2024-12-10 22:15:00,3.52
41.95,91.0,3.2,7.98,,0.23,2.73,26.46,79.57,1.06,175.77,1004.72,2024-12-10 22:30:00,3.49
41.95,91.0,3.2,7.99,,0.24,2.7,26.36,79.83,0.85,111.36,1004.56,2024-12-10 22:45:00,3.47
39.61,85.73,3.31,8.0,,0.24,2.7,26.32,79.72,0.75,83.11,1004.41,2024-12-10 23:00:00,3.48
39.25,85.0,3.31,8.0,,0.23,2.7,26.28,79.53,1.16,36.47,1004.27,2024-12-10 23:15:00,3.5
39.25,85.0,3.23,7.99,,0.23,2.66,26.22,79.56,1.1,54.51,1004.19,2024-12-10 23:30:00,3.46
39.25,85.0,3.13,7.97,,0.23,2.7,26.23,79.49,1.35,43.65,1004.02,2024-12-10 23:45:00,3.48
39.25,85.0,3.18,7.98,,0.24,2.63,26.29,79.25,1.56,63.14,1003.92,2024-12-11 00:00:00,3.46
39.25,85.0,3.2,7.98,,0.23,2.67,26.23,79.57,1.23,44.65,1003.81,2024-12-11 00:15:00,3.46
39.25,85.0,3.23,7.99,,0.23,2.66,26.13,80.21,0.87,59.81,1003.75,2024-12-11 00:30:00,3.44
39.25,85.0,3.14,7.98,,0.23,2.69,26.11,80.48,0.71,58.27,1003.67,2024-12-11 00:45:00,3.48
33.79,72.87,3.13,7.99,,0.24,2.6,26.15,80.31,0.86,49.36,1003.64,2024-12-11 01:00:00,3.45
32.95,71.0,3.14,7.99,,0.23,2.62,26.18,80.27,0.81,123.65,1003.39,2024-12-11 01:15:00,3.44
32.95,71.0,3.19,7.99,,0.23,2.64,26.22,80.08,0.75,84.99,1003.27,2024-12-11 01:30:00,3.48
32.95,71.0,3.26,8.01,,0.24,2.6,26.16,80.36,0.41,83.68,1003.06,2024-12-11 01:45:00,3.44
35.29,76.13,3.27,8.01,,0.23,2.6,26.04,80.82,0.48,73.89,1002.88,2024-12-11 02:00:00,3.44
35.65,77.0,3.11,7.98,,0.23,2.65,25.97,81.43,0.74,75.73,1002.75,2024-12-11 02:15:00,3.48
35.65,77.0,3.09,7.98,,0.23,2.61,25.98,81.89,0.97,51.62,1002.61,2024-12-11 02:30:00,3.46
35.65,77.0,3.19,8.0,,0.24,2.6,25.88,82.48,0.99,43.19,1002.42,2024-12-11 02:45:00,3.45
36.82,79.6,3.09,7.98,,0.23,2.59,25.8,83.01,1.11,41.38,1002.29,2024-12-11 03:00:00,3.44
37.0,80.0,3.1,8.01,,0.23,2.5,25.77,83.22,1.33,49.08,1002.26,2024-12-11 03:15:00,3.41
37.0,80.0,3.08,7.97,,0.23,2.61,25.74,83.43,1.12,46.71,1002.15,2024-12-11 03:30:00,3.47
37.0,80.0,3.02,7.97,,0.23,2.58,25.7,83.6,0.92,65.79,1002.1,2024-12-11 03:45:00,3.47
35.44,76.53,2.97,7.97,,0.24,2.59,25.64,83.76,1.11,52.85,1002.02,2024-12-11 04:00:00,3.46
35.2,76.0,3.01,7.99,,0.24,2.5,25.56,84.05,0.9,64.58,1001.95,2024-12-11 04:30:00,3.44
35.2,76.0,2.96,7.98,,0.23,2.5,25.54,83.97,0.91,119.11,1002.04,2024-12-11 04:45:00,3.44
33.64,72.53,3.02,7.97,,0.23,2.6,25.6,83.17,0.74,176.44,1002.18,2024-12-11 05:00:00,3.46
33.4,72.0,2.98,7.96,,0.23,2.67,25.75,81.2,0.85,259.98,1002.33,2024-12-11 05:15:00,3.5
33.4,72.0,3.04,7.99,,0.24,2.52,25.74,80.34,0.87,254.73,1002.53,2024-12-11 05:30:00,3.44
33.4,72.0,3.07,7.99,,0.24,2.53,25.72,80.51,0.79,280.43,1002.75,2024-12-11 05:45:00,3.44
33.02,71.14,3.15,8.0,,0.24,2.57,25.6,81.29,0.76,228.23,1002.94,2024-12-11 06:00:00,3.46
32.95,71.0,3.11,8.0,,0.24,2.52,25.65,80.03,0.85,208.91,1003.18,2024-12-11 06:15:00,3.44
32.95,71.0,3.03,8.0,,0.24,2.5,25.86,78.16,0.77,245.78,1003.36,2024-12-11 06:30:00,3.42
32.95,71.0,3.07,8.0,,0.24,2.5,25.95,77.72,0.73,285.42,1003.51,2024-12-11 06:45:00,3.44
32.95,71.0,3.08,8.0,,0.24,2.5,25.87,79.11,0.74,281.89,1003.64,2024-12-11 07:00:00,3.44
32.95,71.0,3.05,8.0,,0.24,2.49,25.77,78.77,0.64,270.54,1003.81,2024-12-11 07:15:00,3.43
32.95,71.0,2.91,7.96,,0.23,2.55,25.93,76.88,0.88,201.05,1004.04,2024-12-11 07:30:00,3.44
32.95,71.0,3.05,7.99,,0.24,2.5,26.23,74.26,1.12,129.38,1004.4,2024-12-11 07:45:00,3.44
36.9,79.67,3.01,8.0,,0.24,2.5,26.51,73.25,1.14,90.5,1004.8,2024-12-11 08:00:00,3.41
37.45,81.0,3.01,7.98,,0.24,2.57,26.74,73.09,1.17,102.61,1005.13,2024-12-11 08:15:00,3.46
37.45,81.0,2.97,8.0,,0.24,2.5,26.82,72.92,1.25,159.0,1005.33,2024-12-11 08:30:00,3.43
37.45,81.0,3.08,7.99,,0.24,2.56,26.93,73.16,1.38,172.18,1005.48,2024-12-11 08:45:00,3.46
42.91,92.98,3.04,7.98,,0.24,2.58,27.17,72.37,1.91,92.3,1005.46,2024-12-11 09:00:00,3.46
43.75,95.0,3.08,7.98,,0.24,2.61,27.24,72.4,1.8,104.7,1005.47,2024-12-11 09:15:00,3.47
43.75,95.0,3.09,8.0,,0.24,2.5,27.32,72.46,2.0,84.26,1005.53,2024-12-11 09:30:00,3.42
43.75,95.0,3.19,8.0,,0.24,2.61,27.38,72.36,2.16,70.43,1005.51,2024-12-11 09:45:00,3.45
41.41,89.87,3.21,7.99,,0.24,2.69,27.47,72.12,1.86,101.5,1005.49,2024-12-11 10:00:00,3.48
41.05,89.0,3.27,7.99,,0.24,2.73,27.48,72.22,2.09,58.94,1005.48,2024-12-11 10:15:00,3.49
41.05,89.0,3.23,8.0,,0.24,2.59,27.42,72.85,2.2,91.45,1005.4,2024-12-11 10:30:00,3.43
41.05,89.0,3.09,7.98,,0.24,2.63,27.43,73.01,2.46,49.18,1005.32,2024-12-11 10:45:00,3.47
40.66,88.13,3.11,7.97,,0.24,2.67,27.33,73.6,1.66,85.13,1005.12,2024-12-11 11:00:00,3.48
40.6,88.0,3.19,8.02,,0.24,2.5,27.45,73.31,1.77,53.36,1004.84,2024-12-11 11:15:00,3.4
40.6,88.0,3.2,8.01,,0.24,2.54,27.43,72.76,1.88,76.17,1004.65,2024-12-11 11:30:00,3.41
40.6,88.0,3.08,7.98,,0.24,2.6,27.54,72.44,1.77,105.86,1004.39,2024-12-11 11:45:00,3.44
40.21,87.13,3.09,7.96,,0.24,2.72,27.43,72.26,2.4,103.17,1004.1,2024-12-11 12:00:00,3.5
40.15,87.0,3.15,7.97,,0.23,2.74,27.13,73.14,2.89,66.53,1004.07,2024-12-11 12:15:00,3.5
40.15,87.0,3.27,7.99,,0.24,2.7,26.74,74.38,2.3,93.9,1004.02,2024-12-11 12:30:00,3.48
40.15,87.0,3.37,7.99,,0.23,2.76,25.97,77.55,1.56,171.22,1003.87,2024-12-11 12:45:00,3.5
39.37,85.27,3.39,7.99,,0.24,2.83,25.19,82.88,1.01,132.17,1003.58,2024-12-11 13:00:00,3.5
39.25,85.0,3.41,8.0,,0.24,2.8,25.62,82.43,2.17,74.97,1003.22,2024-12-11 13:15:00,3.48
39.25,85.0,3.44,7.97,,0.24,2.9,25.83,80.76,1.96,86.85,1002.85,2024-12-11 13:30:00,3.52
39.25,85.0,3.49,7.97,,0.23,2.97,25.86,79.64,2.15,149.1,1002.59,2024-12-11 13:45:00,3.55
32.62,70.46,3.56,7.98,,0.24,3.01,25.81,79.37,2.09,133.56,1002.49,2024-12-11 14:00:00,3.55
31.6,68.0,3.55,7.97,,0.23,3.0,25.93,79.32,1.77,158.8,1002.33,2024-12-11 14:15:00,3.55
31.6,68.0,3.64,8.01,,0.23,2.93,26.0,78.77,1.83,133.35,1002.19,2024-12-11 14:30:00,3.5
31.6,68.0,3.65,8.0,,0.24,2.99,25.73,80.43,1.22,179.4,1002.03,2024-12-11 14:45:00,3.53
26.97,57.73,3.87,8.02,,0.23,3.07,25.76,80.48,1.15,177.43,1001.82,2024-12-11 15:00:00,3.56
26.2,56.0,3.78,8.0,,0.24,3.07,26.08,79.18,1.16,166.85,1001.59,2024-12-11 15:15:00,3.56
26.2,56.0,3.74,8.0,,0.23,3.03,26.35,77.46,1.48,180.21,1001.47,2024-12-11 15:30:00,3.54
26.2,56.0,3.78,7.99,,0.23,3.15,26.51,76.54,1.63,151.13,1001.48,2024-12-11 15:45:00,3.58
28.93,62.14,3.8,7.99,,0.23,3.19,26.49,76.77,2.21,121.1,1001.51,2024-12-11 16:00:00,3.6
29.35,63.0,3.75,7.98,,0.23,3.1,25.7,80.36,1.8,107.65,1001.57,2024-12-11 16:15:00,3.56
29.35,63.0,3.79,7.98,,0.23,3.17,25.05,83.73,1.48,120.56,1001.75,2024-12-11 16:30:00,3.59
29.35,63.0,6.27,8.05,,0.28,4.87,24.85,85.11,0.98,163.29,1002.01,2024-12-11 16:45:00,3.86
,,6.07,8.04,,0.25,4.72,24.85,84.87,1.15,158.34,1001.98,2024-12-11 17:00:00,3.82
,,4.38,8.02,,0.24,3.46,24.75,84.39,1.22,117.19,1002.0,2024-12-11 17:15:00,3.62
,,3.84,8.0,,0.23,3.1,24.27,86.25,0.95,145.21,1001.98,2024-12-11 17:30:00,3.56
,,3.49,7.98,,0.24,2.96,24.01,87.73,0.91,194.82,1001.9,2024-12-11 17:45:00,3.53
26.2,56.0,3.37,7.98,,0.24,2.88,23.89,88.78,0.83,235.16,1001.92,2024-12-11 18:00:00,3.52
26.2,56.0,3.31,7.98,,0.24,2.8,23.85,89.03,0.99,153.1,1001.98,2024-12-11 18:15:00,3.5
26.2,56.0,3.21,7.98,,0.24,2.7,23.9,88.67,1.1,184.25,1002.08,2024-12-11 18:30:00,3.48
26.2,56.0,3.19,7.99,,0.24,2.65,23.92,87.89,1.13,189.16,1002.17,2024-12-11 18:45:00,3.46
23.08,49.07,3.26,7.99,,0.24,2.7,23.92,87.37,1.22,189.46,1002.26,2024-12-11 19:00:00,3.49
22.6,48.0,3.12,7.98,,0.23,2.63,24.02,86.86,1.1,189.22,1002.53,2024-12-11 19:15:00,3.46
22.6,48.0,3.14,7.99,,0.24,2.6,24.21,86.16,0.8,259.08,1002.89,2024-12-11 19:30:00,3.44
22.6,48.0,3.16,7.99,,0.24,2.6,24.22,86.31,0.64,251.74,1002.95,2024-12-11 19:45:00,3.45
21.43,45.4,3.08,7.98,,0.24,2.6,24.19,86.32,0.64,216.02,1003.11,2024-12-11 20:00:00,3.46
